,POM121 (9883)
ACH-000682,-0.305243075353
ACH-000683,-0.158419533092
ACH-000684,-0.0859457000123
ACH-000688,-0.027951275816700004
ACH-000693,-0.138220720075
ACH-000694,-0.106488409477
ACH-000695,-0.17599247057700002
ACH-000696,-0.190271112291
ACH-000697,-0.0815422583241
ACH-000699,-0.557552032196
ACH-000701,-0.067371354714
ACH-000706,-0.0038182253092
ACH-000711,-0.37916880998
ACH-000713,-0.11609061061499999
ACH-000714,-0.23797365668200002
ACH-000718,-0.216168489163
ACH-000720,-0.261863242587
ACH-000721,-0.420473496575
ACH-000724,-0.30794192615
ACH-000725,-0.38877501953500004
ACH-000732,-0.206089487291
ACH-000734,-0.019490740614200003
ACH-000735,-0.0228847683336
ACH-000736,-0.192794299009
ACH-000738,-0.25475251143000005
ACH-000746,-0.160183142955
ACH-000747,-0.11023376160999998
ACH-000748,-0.0008084296444149999
ACH-000753,-0.115486642253
ACH-000756,0.32181318503600004
ACH-000757,-0.208068140715
ACH-000758,-0.307317300006
ACH-000760,0.013245566407000002
ACH-000763,-0.125027235681
ACH-000764,-0.299908783959
ACH-000765,0.028081119826799998
ACH-000766,-0.260103367022
ACH-000767,-0.0178098939396
ACH-000768,-0.0978399602176
ACH-000769,-0.059684556754
ACH-000770,-0.285237409127
ACH-000771,-0.28895836448
ACH-000773,-0.318825798039
ACH-000776,-0.11202522972100001
ACH-000777,-0.124136692402
ACH-000778,-0.343611740369
ACH-000781,-0.24890419879099998
ACH-000782,-0.06135120773299999
ACH-000783,-0.5195700387969999
ACH-000784,-0.0692450804679
ACH-000785,-0.193086936329
ACH-000787,-0.189029586395
ACH-000788,0.0246571097922
ACH-000791,-0.302286194791
ACH-000792,-0.0937310231678
ACH-000794,-0.230895005818
ACH-000796,-0.322136272346
ACH-000799,-0.499018004915
ACH-000800,-0.0042501765071000005
ACH-000802,0.0118829266576
ACH-000804,-0.22102616194000002
ACH-000805,-0.34191729086499995
ACH-000809,-0.129092343298
ACH-000810,-0.494743134645
ACH-000811,-0.189855169505
ACH-000817,-0.179547007583
ACH-000819,-0.162651950668
ACH-000820,-0.0190740194665
ACH-000821,-0.108040602446
ACH-000822,-0.11021926314500001
ACH-000823,-0.221017586485
ACH-000824,-0.0865676426237
ACH-000827,-0.29101395637
ACH-000829,-0.0635861265002
ACH-000831,-0.19102312046599998
ACH-000832,-0.2951760458
ACH-000833,0.0204470728532
ACH-000834,-0.25172466356400003
ACH-000835,-0.132553175021
ACH-000836,-0.533362639798
ACH-000837,-0.231791055301
ACH-000838,0.06817453789059999
ACH-000839,-0.231834762439
ACH-000840,-0.0577057765894
ACH-000841,-0.240521900919
ACH-000843,-0.212451614663
ACH-000846,-0.469025426504
ACH-000847,-0.256390858315
ACH-000848,-0.159713942825
ACH-000849,-0.262798815834
ACH-000851,-0.307114542161
ACH-000855,-0.0738592243438
ACH-000856,-0.0465954108902
ACH-000858,-0.024238129162499997
ACH-000859,-0.0899090812752
ACH-000861,-0.165548688505
ACH-000862,-0.118311443326
ACH-000865,-0.0271723219687
ACH-000866,-0.12924211848099998
ACH-000867,-0.557981608296
ACH-000869,-0.340887350026
ACH-000872,0.0007317238149239999
ACH-000873,0.08652264621099999
ACH-000876,-0.148141107494
ACH-000878,-0.128484715385
ACH-000880,-0.12800973351199998
ACH-000881,-0.105278099595
ACH-000882,-0.300312981201
ACH-000884,-0.320081355116
ACH-000885,-0.11301693092199999
ACH-000887,-0.121334955202
ACH-000888,-0.35358568403499996
ACH-000889,-0.444959800002
ACH-000890,-0.19281845721500002
ACH-000896,-0.0771188314622
ACH-000898,-0.17527572488899998
ACH-000900,-0.427951154083
ACH-000901,-0.309672357007
ACH-000905,-0.047863297228899995
ACH-000906,-0.0628557156733
ACH-000907,-0.22083309893300002
ACH-000910,0.033801654208499995
ACH-000911,-0.103809380481
ACH-000912,-0.369579646079
ACH-000913,-0.0646748974835
ACH-000915,-0.145274878143
ACH-000916,0.127909261221
ACH-000917,-0.0032296703254099998
ACH-000921,-0.41987428298699997
ACH-000924,-0.020426386164
ACH-000926,-0.233920142203
ACH-000928,-0.50365453662
ACH-000929,0.0431800625304
ACH-000932,-0.333827572706
ACH-000935,-0.148347590581
ACH-000936,0.09449293912210001
ACH-000937,-0.406065508633
ACH-000938,-0.31418725726
ACH-000939,0.00522174231376
ACH-000941,-0.315954625283
ACH-000943,-0.150839454092
ACH-000946,-0.292601455562
ACH-000947,-0.14950708581900002
ACH-000948,-0.307542431184
ACH-000950,-0.249734040992
ACH-000953,-0.38894740482699997
ACH-000957,-0.08231717286410001
ACH-000958,-0.220230070363
ACH-000960,-0.36372737888499995
ACH-000963,-0.613228974912
ACH-000968,-0.47222449038000003
ACH-000969,-0.219139278252
ACH-000973,-0.19771394304499998
ACH-000974,-0.0941647893357
ACH-000975,-0.0025077523695
ACH-000976,-0.252736784167
ACH-000978,-0.123733645595
ACH-000980,-4.93623444654e-05
ACH-000984,-0.0895959491565
ACH-000986,-0.333805176472
ACH-000988,-0.153513164407
ACH-000993,-0.10533372498299999
ACH-000994,-0.08471454408880001
ACH-000996,-0.21057185715500001
ACH-001001,-0.573855472578
ACH-001020,-0.253691034417
ACH-001028,-0.203841720664
ACH-001031,-0.33630192415
ACH-001038,-0.0272895935239
ACH-001048,0.0252744510511
ACH-001050,-0.253907552819
ACH-001053,-0.047924404569199996
ACH-001054,0.000111656113414
ACH-001061,-0.21542972330200003
ACH-001067,-0.34189998193800003
ACH-001075,-0.170215221933
ACH-001096,-0.0925950494895
ACH-001128,-0.545154379152
ACH-001134,-0.0396617985855
ACH-001151,-0.355047714692
ACH-001163,-0.41766880271799994
ACH-001164,0.180302465751
ACH-001173,-0.057678906458
ACH-001183,-0.147210172147
ACH-001184,-0.0336694238393
ACH-001190,-0.347263287575
ACH-001192,0.0656407010113
ACH-001193,0.23364563510000003
ACH-001196,-0.20431708911200003
ACH-001197,-0.0740351799042
ACH-001205,-0.160357575525
ACH-001211,-0.2592037972
ACH-001212,-0.278119377806
ACH-001228,-0.348699587787
ACH-001232,0.083269581183
ACH-001239,-0.113288583534
ACH-001274,-0.228973699228
ACH-001275,-0.0784203817614
ACH-001277,-0.0677651677646
ACH-001278,-0.042956234314
ACH-001280,-0.6303329682050001
ACH-001283,-0.08520585756010002
ACH-001289,-0.20395687611699997
ACH-001295,-0.367720829063
ACH-001300,-0.143293133916
ACH-001301,-0.111187021458
ACH-001302,-0.0742663080528
ACH-001303,0.149904202582
ACH-001306,-0.225985223797
ACH-001318,-0.206567075683
ACH-001322,-0.268472221859
ACH-001328,-0.137245786559
ACH-001332,-0.259490611544
ACH-001333,-0.257558262795
ACH-001336,-0.212384792516
ACH-001340,-0.286744961468
ACH-001346,-0.11630556247300002
ACH-001353,0.0139119014405
ACH-001354,-0.154612397714
ACH-001367,-0.0514850570505
ACH-001368,-0.435202148867
ACH-001374,-0.490582871952
ACH-001375,-0.0547867219126
ACH-001377,0.0187205546812
ACH-001380,-0.251586821725
ACH-001391,-0.182564759978
ACH-001407,0.0137655300119
ACH-001408,-0.08254390416589999
ACH-001413,-0.325217888739
ACH-001430,-0.198880120648
ACH-001431,-0.19842406831599999
ACH-001450,-0.0569777972976
ACH-001496,-0.26190080275100003
ACH-001500,-0.0905111305497
ACH-001521,-0.270970640145
ACH-001523,-0.312174619418
ACH-001532,-0.305513709364
ACH-001536,-0.114870680327
ACH-001550,-0.277495683147
ACH-001552,0.0529054796732
ACH-001554,-0.161299528515
ACH-001645,-0.18320101762000002
ACH-001654,-0.22562193242800002
ACH-001715,-0.20784663139100001
ACH-001735,-0.165402403141
ACH-001736,-0.185281480011
ACH-001737,-0.163399064048
ACH-001740,-0.0566101410388
ACH-001745,0.059089372874800004
ACH-001750,0.0494552377375
ACH-001765,-0.198425828629
ACH-001956,-0.278825543578
ACH-001957,-0.460376503982
