,DIS3 (22894)
ACH-000433,-0.894874815195
ACH-000436,-0.9163248544920001
ACH-000444,-0.830090434999
ACH-000445,-0.859180136786
ACH-000448,-1.20015795893
ACH-000450,-0.9354155001629999
ACH-000452,-1.04422294889
ACH-000454,-0.656720421347
ACH-000458,-0.9281799445479999
ACH-000459,-1.0664474201
ACH-000460,-0.8931743635680001
ACH-000461,-0.763414120132
ACH-000463,-1.1114605818799999
ACH-000464,-0.813452162764
ACH-000466,-0.891876439575
ACH-000467,-0.9394384266299999
ACH-000468,-0.803639715763
ACH-000469,-0.7213951285789999
ACH-000470,-0.7451734702509999
ACH-000471,-0.9749171183859999
ACH-000472,-0.878029778217
ACH-000473,-1.13328201658
ACH-000475,-0.784595097552
ACH-000476,-0.724187376635
ACH-000477,-0.919248914892
ACH-000480,-1.04979256871
ACH-000481,-0.783190705521
ACH-000483,-0.962709230609
ACH-000484,-1.06648754524
ACH-000485,-0.778362665992
ACH-000486,-1.0915002275599999
ACH-000487,-0.602021841778
ACH-000488,-0.904138841972
ACH-000490,-1.04683753609
ACH-000491,-0.958852413716
ACH-000495,-0.746676405383
ACH-000496,-0.943600138899
ACH-000499,-0.731870820572
ACH-000500,-0.678975661037
ACH-000502,-0.9241319014830001
ACH-000503,-1.02887641105
ACH-000505,-1.1075336607100001
ACH-000507,-0.9063698450759999
ACH-000510,-1.2681572430399999
ACH-000511,-0.858802266117
ACH-000512,-0.77313698809
ACH-000516,-1.2008797657899999
ACH-000517,-0.8982196489200001
ACH-000518,-1.01427438975
ACH-000520,-0.9090603993790001
ACH-000521,-1.12651604438
ACH-000522,-0.782808514586
ACH-000524,-0.73437856648
ACH-000527,-0.8607050343799999
ACH-000528,-0.854536015801
ACH-000537,-0.999062188288
ACH-000541,-0.8384475967049999
ACH-000542,-1.03496035788
ACH-000544,-0.830200515607
ACH-000545,-0.966592930404
ACH-000547,-0.806604716844
ACH-000548,-0.913964247514
ACH-000549,-0.88648548279
ACH-000550,-0.9583118825579999
ACH-000552,-0.7852370921199999
ACH-000556,-0.899151783944
ACH-000557,-0.951516247188
ACH-000570,-0.8763507051330001
ACH-000571,-0.634525175108
ACH-000573,-1.0605277285299999
ACH-000576,-0.9836325946150001
ACH-000580,-0.8191674576469999
ACH-000584,-0.825832373553
ACH-000585,-0.9280639859819999
ACH-000588,-1.3073423615100002
ACH-000589,-0.994469454414
ACH-000591,-1.19527580698
ACH-000593,-1.05707740797
ACH-000600,-0.87294640546
ACH-000601,-0.9135774150470001
ACH-000604,-0.856384576912
ACH-000605,-0.855006548317
ACH-000606,-0.953708535679
ACH-000608,-0.669701656768
ACH-000614,-1.0091924050299999
ACH-000616,-1.1264224945899999
ACH-000618,-1.1709040486
ACH-000619,-0.991042551706
ACH-000620,-0.8446463960580001
ACH-000621,-1.4768425809999999
ACH-000622,-0.9375027421780001
ACH-000623,-1.0362875351899998
ACH-000624,-1.04825647511
ACH-000627,-0.803686103084
ACH-000630,-1.0100668311499998
ACH-000632,-1.08156360418
ACH-000633,-0.549327932378
ACH-000637,-0.971195200503
ACH-000638,-1.09680982558
ACH-000646,-0.720448921261
ACH-000647,-0.655524162731
ACH-000648,-1.3587029273700002
ACH-000649,-0.9583858337919999
ACH-000651,-0.880178659352
ACH-000652,-0.8817299520399999
ACH-000653,-0.895569571953
ACH-000657,-0.836648438314
ACH-000658,-0.731526084174
ACH-000661,-0.9702798357700001
ACH-000662,-0.480347028595
ACH-000663,-1.39698651475
ACH-000665,-0.8862342992200001
ACH-000671,-0.756361846775
ACH-000673,-0.838636257983
ACH-000676,-0.941745052218
ACH-000677,-0.8566650464419999
ACH-000681,-0.848797091142
ACH-000682,-0.8570939966940001
ACH-000683,-0.9299240595880001
ACH-000684,-1.1433293649299998
ACH-000688,-0.825110583607
ACH-000693,-0.806583585312
ACH-000694,-1.04434757594
ACH-000695,-1.0876134903299999
ACH-000696,-0.905184699477
ACH-000697,-1.18468903814
ACH-000699,-0.967368575922
ACH-000701,-0.637804162657
ACH-000706,-0.8063575075830001
ACH-000711,-0.8341277656180001
ACH-000713,-1.1887533335299998
ACH-000714,-0.7850039948950001
ACH-000718,-0.874559260143
ACH-000720,-0.7506559812279999
ACH-000721,-0.963834617131
ACH-000724,-0.771722236465
ACH-000725,-0.827721909944
ACH-000732,-1.02732955569
ACH-000734,-0.8262859641760001
ACH-000735,-0.9792317448639999
ACH-000736,-0.631564016263
ACH-000738,-0.90056141295
ACH-000746,-0.582856351481
ACH-000747,-0.831844473281
ACH-000748,-0.985674303301
ACH-000753,-0.750688460087
ACH-000756,-0.7494676509460001
ACH-000757,-0.7776929028470001
ACH-000758,-0.9944872235690001
ACH-000760,-1.00876183527
ACH-000763,-1.15807088124
ACH-000764,-0.890379911569
ACH-000765,-1.03678445002
ACH-000766,-0.700710172177
ACH-000767,-0.650667238266
ACH-000768,-1.00863768843
ACH-000769,-1.0725583355500001
ACH-000770,-0.8089282370640001
ACH-000771,-0.989680435308
ACH-000773,-1.03645470385
ACH-000776,-1.08170373424
ACH-000777,-0.8822418874429999
ACH-000778,-0.6755323238940001
ACH-000781,-1.0927257661799998
ACH-000782,-1.12903409922
ACH-000783,-0.769070831077
ACH-000784,-1.11332147277
ACH-000785,-0.580910295644
ACH-000787,-1.04352250894
ACH-000788,-0.961188196162
ACH-000791,-0.908064798074
ACH-000792,-1.03451830662
ACH-000794,-0.741309117809
ACH-000796,-0.7734302759780001
ACH-000799,-0.786537562675
ACH-000800,-1.2496229745
ACH-000802,-0.966796782738
ACH-000804,-0.969912603987
ACH-000805,-0.9131549415469999
ACH-000809,-0.726618984748
ACH-000810,-0.586497394484
ACH-000811,-0.728751913342
ACH-000817,-1.1587190300399999
ACH-000819,-0.713378831148
ACH-000820,-1.2175616046200002
ACH-000821,-0.620613857387
ACH-000822,-0.339515892227
ACH-000823,-0.835082967224
ACH-000824,-0.9335206124330001
ACH-000827,-1.0539468451
ACH-000829,-0.7228908721439999
ACH-000831,-0.879393095044
ACH-000832,-1.21836268859
ACH-000833,-1.11906707221
ACH-000834,-0.859021351845
ACH-000835,-0.9416894684839999
ACH-000836,-0.9729890686299999
ACH-000837,-0.961238668971
ACH-000838,-0.811775273522
ACH-000839,-0.6775567461550001
ACH-000840,-1.02265781491
ACH-000841,-0.905762767933
ACH-000843,-1.14203704493
ACH-000846,-1.03130533456
ACH-000847,-0.614894669805
ACH-000848,-1.06926986066
ACH-000849,-0.871098704335
ACH-000851,-0.864899493794
ACH-000855,-1.2026582536200001
ACH-000856,-0.7780503786759999
ACH-000858,-0.8998843539970001
ACH-000859,-1.115083178
ACH-000861,-0.881347748186
ACH-000862,-1.01946356559
ACH-000865,-0.936745642546
ACH-000866,-0.870570599879
ACH-000867,-0.930305505986
ACH-000869,-0.9146151368179999
ACH-000872,-0.969345142472
ACH-000873,-0.955988824912
ACH-000876,-0.7300354856039999
ACH-000878,-1.23339387987
ACH-000880,-0.903410121853
ACH-000881,-1.0948667883499998
ACH-000882,-0.864333415934
ACH-000884,-1.1250888263299998
ACH-000885,-0.9362783931029999
ACH-000887,-0.751955152493
ACH-000888,-1.10546762547
ACH-000889,-1.03640037387
ACH-000890,-1.2847338636499999
ACH-000896,-0.756441561728
ACH-000898,-0.6846323427500001
ACH-000900,-0.841902119303
ACH-000901,-1.06646297354
ACH-000905,-0.887991773617
ACH-000906,-1.14833265625
ACH-000907,-1.26157278952
ACH-000910,-1.220717054
ACH-000911,-0.7835154494930001
ACH-000912,-0.978064402955
ACH-000913,-1.01591400646
ACH-000915,-0.81063634692
ACH-000916,-0.877860681956
ACH-000917,-1.0711001597399998
ACH-000921,-0.776041479116
ACH-000924,-1.13426917485
ACH-000926,-1.2352253554100001
ACH-000928,-0.881453359076
ACH-000929,-0.653822384855
ACH-000932,-0.72431024632
ACH-000935,-0.722703423832
ACH-000936,-0.988416772012
ACH-000937,-0.931450276113
ACH-000938,-0.990356616506
ACH-000939,-1.07182739952
ACH-000941,-0.590597669079
ACH-000943,-0.99767730971
ACH-000946,-0.917479773542
ACH-000947,-0.9047423688609999
ACH-000948,-1.0815894163600002
ACH-000950,-1.02856586815
ACH-000953,-0.76326003226
ACH-000957,-0.722334188845
ACH-000958,-1.07003552177
ACH-000960,-0.9440092138130001
ACH-000963,-0.54409416275
ACH-000968,-0.861509346933
ACH-000969,-0.891085190607
ACH-000973,-0.8976538959200001
ACH-000974,-0.978300594259
ACH-000975,-0.843708615713
ACH-000976,-1.1173878616600001
ACH-000978,-1.06326962015
ACH-000980,-1.16732860128
ACH-000984,-0.910070513572
ACH-000986,-1.12436412944
ACH-000988,-1.04828735808
ACH-000993,-0.722227733933
ACH-000994,-0.754338156704
ACH-000996,-0.7423864008679999
ACH-001001,-0.808549974207
ACH-001020,-0.9491552672139999
ACH-001028,-0.829782116505
ACH-001031,-0.906204455754
ACH-001038,-0.709522303862
ACH-001048,-0.672252042225
ACH-001050,-0.9520232098989999
ACH-001053,-0.916734146309
ACH-001054,-0.7683673343449999
ACH-001061,-0.72014407756
ACH-001067,-0.738577567431
ACH-001075,-0.9951082427600001
ACH-001096,-0.9028700227650001
ACH-001128,-1.13369685627
ACH-001134,-0.887753007129
ACH-001151,-0.8983599199719999
ACH-001163,-0.938336034006
ACH-001164,-0.5768895954659999
ACH-001173,-1.00572808731
ACH-001183,-0.965272032486
ACH-001184,-0.940692510412
ACH-001190,-0.629788989042
ACH-001192,-0.791060444369
ACH-001193,-0.974860839478
ACH-001196,-0.8891231888750001
ACH-001197,-0.96250142331
ACH-001205,-0.9173705655509999
ACH-001211,-0.9586304642910001
ACH-001212,-1.2998793042499999
ACH-001228,-0.890878398531
ACH-001232,-0.880890670942
ACH-001239,-1.0047033453799998
ACH-001274,-0.9264888292829999
ACH-001275,-1.19286797525
ACH-001277,-1.19272181203
ACH-001278,-0.88421488506
ACH-001280,-0.837529294599
ACH-001283,-0.853040483512
ACH-001289,-0.808097872017
ACH-001295,-0.792236201056
ACH-001300,-0.999613615194
ACH-001301,-0.7422115259469999
ACH-001302,-1.0185064343899999
ACH-001303,-0.660364824518
ACH-001306,-0.859668175042
ACH-001318,-1.1054506641500002
ACH-001322,-0.838050953879
ACH-001328,-0.703307377579
ACH-001332,-0.8148270051209999
ACH-001333,-0.862894117597
ACH-001336,-0.954114543196
ACH-001340,-0.8621553696400001
ACH-001346,-0.975887978812
ACH-001353,-0.740509316046
ACH-001354,-1.09910277744
ACH-001367,-1.1444354769299998
ACH-001368,-0.6973011497920001
ACH-001374,-1.0343030957700001
ACH-001375,-0.769322893844
ACH-001377,-0.812638223841
ACH-001380,-1.03186004028
ACH-001391,-0.860549466517
ACH-001407,-0.777603089732
ACH-001408,-0.9544547109799999
ACH-001413,-0.6051342185199999
ACH-001430,-1.1702370533
ACH-001431,-0.859464249647
ACH-001450,-0.631602562554
ACH-001496,-0.770009599717
ACH-001500,-0.959590721706
ACH-001521,-0.822421408879
ACH-001523,-0.9915077088400001
ACH-001532,-0.866357478032
ACH-001536,-0.9886481673819999
ACH-001550,-1.16532300583
ACH-001552,-0.885757564254
ACH-001554,-1.0024972939399999
ACH-001645,-0.759427860431
ACH-001654,-1.15874676172
ACH-001715,-0.913182931456
ACH-001735,-1.13155199406
ACH-001736,-0.542592823609
ACH-001737,-1.0614212056799999
ACH-001740,-0.993613554438
ACH-001745,-1.0481395362700001
ACH-001750,-1.0115977300599999
ACH-001765,-1.0211197085500001
ACH-001956,-0.776967041524
ACH-001957,-0.9977660710100001
