,IFNA14 (3448)
ACH-000004,-0.0861703928454
ACH-000007,-0.0652623415807
ACH-000009,-0.313172285189
ACH-000011,-0.17882127054000002
ACH-000012,-0.0394043682395
ACH-000013,0.0055124374728699995
ACH-000014,-0.251354086346
ACH-000015,-0.122849302291
ACH-000017,-0.24361421292
ACH-000018,-0.128370925104
ACH-000019,-0.17019481265900002
ACH-000021,-0.321778063582
ACH-000022,-0.244644610506
ACH-000025,-0.28821826204900003
ACH-000028,0.0342620985209
ACH-000030,-0.30441683043900003
ACH-000035,0.114789591308
ACH-000036,-0.204584658051
ACH-000037,-0.05917164144730001
ACH-000039,-0.230877046917
ACH-000040,-0.0558220977026
ACH-000041,-0.364027388635
ACH-000042,-0.238919084158
ACH-000045,-0.208517883259
ACH-000047,-0.09007277846270001
ACH-000052,-0.246721524144
ACH-000053,-0.24074919611499998
ACH-000054,-0.32344220333
ACH-000055,-0.176903206875
ACH-000060,-0.19353362538600002
ACH-000067,-0.280086808011
ACH-000070,-0.16797789384599998
ACH-000075,-0.08324112338299999
ACH-000078,-0.22030998088599998
ACH-000082,-0.322630552207
ACH-000085,-0.579362308756
ACH-000086,-0.110888905387
ACH-000087,0.048689470324400005
ACH-000092,-0.307599177114
ACH-000095,-0.33503467783199997
ACH-000097,-0.047963947787699995
ACH-000098,-0.19646065270100002
ACH-000099,-0.262791950614
ACH-000108,-0.0502699389936
ACH-000113,-0.16336324305299998
ACH-000115,-0.192414077966
ACH-000116,-0.19579075429900003
ACH-000118,-0.078309569281
ACH-000120,-0.21641238945500002
ACH-000123,-0.265320120002
ACH-000127,-0.281390982079
ACH-000128,-0.0311388116381
ACH-000132,-0.352460088613
ACH-000133,-0.23563034918
ACH-000137,-0.18292910711899998
ACH-000138,-0.166005952406
ACH-000142,-0.191474394116
ACH-000143,-0.104766698125
ACH-000146,-0.156586310402
ACH-000148,-0.156198142558
ACH-000150,0.044891858976999995
ACH-000152,-0.257734531583
ACH-000153,-0.0379629681561
ACH-000159,-0.399095468914
ACH-000160,-0.007507347539840001
