,RNASE13 (440163)
ACH-000004,-0.25053011299600003
ACH-000007,-0.268101641201
ACH-000009,-0.36015122695100005
ACH-000011,-0.05140752694280001
ACH-000012,-0.428164083361
ACH-000013,-0.24480022409899999
ACH-000014,-0.151735710928
ACH-000015,-0.165753269099
ACH-000017,-0.566965587857
ACH-000018,-0.10827065157400001
ACH-000019,-0.14034168888499998
ACH-000021,-0.322674059387
ACH-000022,-0.27325951340599997
ACH-000025,-0.225559979428
ACH-000028,-0.20128537640500002
ACH-000030,-0.327690471066
ACH-000035,-0.38901923030900004
ACH-000036,-0.180800337232
ACH-000037,-0.17874406325199999
ACH-000039,-0.314099091974
ACH-000040,-0.182444077697
ACH-000041,-0.287342104619
ACH-000042,-0.148330902844
ACH-000045,-0.18662956770300002
ACH-000047,-0.30712850265999997
ACH-000052,-0.106056640276
ACH-000053,-0.219685000254
ACH-000054,-0.140157722675
ACH-000055,-0.437852932555
ACH-000060,-0.258082478555
ACH-000067,-0.14847036671
ACH-000070,-0.294209788279
ACH-000075,-0.0856810935143
ACH-000078,-0.12955363789899998
ACH-000082,-0.0108314461736
ACH-000085,-0.027034390669299996
ACH-000086,-0.157027800803
ACH-000087,-0.038180237335
ACH-000092,-0.245782034308
ACH-000095,-0.310054106106
ACH-000097,-0.363265529679
ACH-000098,-0.191397496599
ACH-000099,-0.09991363015830002
ACH-000108,-0.193071107987
ACH-000113,-0.346906543662
ACH-000115,-0.351242194213
ACH-000116,-0.15969563358
ACH-000118,-0.424515820217
ACH-000120,-0.263339711558
ACH-000123,-0.420695384483
ACH-000127,-0.24583349075199998
ACH-000128,-0.252955687643
ACH-000132,-0.19520043813700003
ACH-000133,-0.23305246717599998
ACH-000137,-0.22645726264199997
ACH-000138,-0.34566846100000004
ACH-000142,-0.311601672892
ACH-000143,-0.349652123048
ACH-000146,-0.21793922767499999
ACH-000148,-0.314299406204
ACH-000150,-0.186571741183
ACH-000152,-0.243986662256
ACH-000153,-0.521828990279
ACH-000159,-0.317300250026
ACH-000160,-0.486065045019
ACH-000163,-0.214750642187
ACH-000167,0.0810429980799
ACH-000168,-0.294489873131
ACH-000169,-0.2497188436
ACH-000178,-0.0784889976235
ACH-000182,-0.268306983681
