,PGM2 (55276)
ACH-000004,-0.14824278785999997
ACH-000007,-0.058219430777500004
ACH-000009,-0.0363774490978
ACH-000011,0.080732989357
ACH-000012,0.0284112569758
ACH-000013,-0.0027226671264699996
ACH-000014,0.0451753830656
ACH-000015,-0.0293348204768
ACH-000017,-0.08147387816980001
ACH-000018,-0.026915478487999998
ACH-000019,-0.090526186691
ACH-000021,-0.126134382369
ACH-000022,-0.121380524022
ACH-000025,-0.098331242633
ACH-000028,0.030555779679799996
ACH-000030,-0.000214378598948
ACH-000035,0.10623813564099999
ACH-000036,0.116239487262
ACH-000037,-0.144646719262
ACH-000039,-0.163023416438
ACH-000040,-0.029957829671299997
ACH-000041,-0.053588565453199996
ACH-000042,-0.0331953481769
ACH-000045,-0.276572452232
ACH-000047,0.009819248049799998
ACH-000052,0.0923516548017
ACH-000053,-0.1029091174
ACH-000054,-0.105508757658
ACH-000055,0.09309247787979999
ACH-000060,0.0682016187622
ACH-000067,-0.0251613014618
ACH-000070,-0.180227951572
ACH-000075,-0.163429819812
ACH-000078,-0.0474071461659
ACH-000082,0.0548910102741
ACH-000085,0.18578653006700002
ACH-000086,-0.118414352032
ACH-000087,-0.0998214822956
ACH-000092,-0.121055807482
ACH-000095,0.175063393511
ACH-000097,0.00026102342889999997
ACH-000098,0.146039663268
ACH-000099,-0.0677278969284
ACH-000108,0.09919667820160001
ACH-000113,-0.182383807349
ACH-000115,0.015505836715799998
ACH-000116,-0.175304474791
ACH-000118,-0.0196152419604
ACH-000120,-0.16197267451199998
ACH-000123,-0.265524220446
ACH-000127,-0.121831409139
ACH-000128,-0.157630810584
ACH-000132,-0.128375759762
ACH-000133,-0.08750022943189999
ACH-000137,-0.0849141516911
ACH-000138,-0.146515048167
ACH-000142,0.0161392032144
ACH-000143,-0.0271030251077
ACH-000146,-0.09141722654930001
ACH-000148,-0.075976811933
ACH-000150,0.06592686300430001
ACH-000152,-0.00502213492083
ACH-000153,0.103027945296
ACH-000159,-0.05579631237530001
ACH-000160,-0.360654241218
ACH-000163,0.04760141407980001
ACH-000167,-0.15085555412
ACH-000168,-0.154692730568
ACH-000169,-0.040757033154800004
ACH-000178,-0.0884161254568
ACH-000182,-0.159445631065
ACH-000183,-0.09881838838069999
ACH-000188,-0.12825114474899998
ACH-000189,0.013519353023
ACH-000190,0.0961235987951
ACH-000198,0.0693071409034
ACH-000204,-0.016787053121
ACH-000206,-0.018792823090400004
ACH-000207,-0.426248247463
ACH-000211,-0.0998686129692
ACH-000215,-0.122619423827
ACH-000221,-0.08786438549839999
ACH-000222,-0.113219367928
ACH-000223,-0.101794727305
ACH-000226,-0.06753187489529999
ACH-000227,0.0204804979485
ACH-000228,-0.04548437900690001
ACH-000231,-0.186364120567
ACH-000232,-0.08381724760810001
ACH-000233,-0.09984936013800001
ACH-000234,-0.0710237938928
ACH-000235,-0.171344834437
ACH-000237,-0.0336388039542
ACH-000238,0.09462607807420001
ACH-000243,-0.105123209526
ACH-000244,-0.132881103635
ACH-000246,0.0017877586414700001
ACH-000248,0.0354644570109
ACH-000250,-0.0435419812113
ACH-000251,-0.10125164117999999
ACH-000253,-0.08948105566199999
ACH-000255,0.038878837634
ACH-000256,-0.0940008761398
