,PDE8B (8622)
ACH-000004,-0.013077634484299999
ACH-000007,-0.09027469800010002
ACH-000009,-0.0158684748722
ACH-000011,-0.536970429991
ACH-000012,-0.161535796438
ACH-000013,-0.21517161748000002
ACH-000014,-0.214218862509
ACH-000015,-0.343399170977
ACH-000017,-0.0554055143157
ACH-000018,-0.259569534175
ACH-000019,-0.23888756669300001
ACH-000021,-0.326734730601
ACH-000022,-0.09067059705010001
ACH-000025,-0.240503070429
ACH-000028,-0.0710063238511
ACH-000030,-0.0964981277731
ACH-000035,-0.017196557662400004
ACH-000036,-0.0458437058065
ACH-000037,-0.238156921653
ACH-000039,-0.15263308142999998
ACH-000040,0.103557000073
ACH-000041,-0.252618107513
ACH-000042,-0.00267794078169
ACH-000045,-0.282721155187
ACH-000047,-0.20413560968
ACH-000052,-0.23383772113600002
ACH-000053,-0.222743601338
ACH-000054,-0.0640372572418
ACH-000055,-0.11801698326
ACH-000060,-0.0838997019403
ACH-000067,-0.202046232464
ACH-000070,-0.5750504788549999
ACH-000075,-0.213873034501
ACH-000078,-0.0531399077045
ACH-000082,-0.36242792191100004
ACH-000085,-0.292630117736
ACH-000086,-0.0533847750545
ACH-000087,-0.35811477239100004
ACH-000092,-0.100168368116
ACH-000095,-0.18727020028799998
ACH-000097,0.025528799921900002
ACH-000098,-0.144491586301
ACH-000099,-0.06851386120519999
ACH-000108,-0.09280215180269999
ACH-000113,-0.112787036514
ACH-000115,0.0152907817322
ACH-000116,-0.0986641047992
ACH-000118,-0.0246511792859
ACH-000120,-0.22634142647
ACH-000123,-0.129554358673
ACH-000127,-0.228540215245
ACH-000128,-0.466315028458
ACH-000132,-0.402399892604
ACH-000133,-0.0760469779354
ACH-000137,-0.230195150858
ACH-000138,-0.0823854195539
ACH-000142,-0.286112206078
ACH-000143,-0.248272889241
ACH-000146,-0.180996277294
ACH-000148,-0.159283897926
ACH-000150,-0.0526137918408
ACH-000152,-0.217587851365
ACH-000153,-0.256078490005
ACH-000159,-0.283337445431
ACH-000160,-0.167062862528
ACH-000163,-0.16711445242
ACH-000167,0.0675737924948
ACH-000168,-0.24137492046300002
ACH-000169,-0.325098447524
ACH-000178,-0.226732796635
ACH-000182,-0.0606693608098
ACH-000183,-0.265406579842
ACH-000188,-0.284565363917
ACH-000189,-0.602662094938
ACH-000190,-0.18075879689
ACH-000198,-0.21225805769699999
ACH-000204,-0.0347836116169
ACH-000206,-0.40150264629
ACH-000207,-0.24213366620700003
ACH-000211,-0.220057521505
ACH-000215,-0.135866222075
ACH-000221,0.16007574352
ACH-000222,0.401527597105
ACH-000223,-0.237229901184
ACH-000226,-0.289798313108
ACH-000227,0.0941687934908
ACH-000228,-0.143119577809
ACH-000231,-0.060562300686
ACH-000232,-0.11170878361400001
ACH-000233,-0.13037229545600001
ACH-000234,-0.102205302698
ACH-000235,-0.191200342951
ACH-000237,-0.157317138465
ACH-000238,-0.159552957705
ACH-000243,-0.111270031789
ACH-000244,-0.238222325932
ACH-000246,-0.336174732931
ACH-000248,-0.0244991750642
ACH-000250,-0.297359034711
ACH-000251,-0.282842932605
ACH-000253,-0.244768601404
ACH-000255,-0.403580706158
ACH-000256,-0.215872991483
ACH-000257,-0.46768017561999997
ACH-000258,-0.674879595641
ACH-000259,-0.036154398379599995
ACH-000260,-0.215967603849
ACH-000261,-0.159243259701
ACH-000262,-0.260178344315
ACH-000263,-0.212565393477
ACH-000264,-0.130863280217
ACH-000265,-0.0992462858048
ACH-000266,-0.103411038595
ACH-000272,-0.038910647736
ACH-000273,-0.10872843187799999
ACH-000274,-0.298571162229
ACH-000277,-0.28343941275400003
ACH-000278,-0.375074732225
ACH-000279,-0.23977474020599998
ACH-000280,-0.122816867448
ACH-000281,-0.0144738831961
ACH-000288,-0.135513378287
ACH-000291,-0.105641209756
ACH-000293,0.143578396357
ACH-000294,-0.0786035315843
ACH-000295,-0.196277224173
ACH-000296,-0.239467048126
ACH-000302,-0.329312168849
ACH-000304,-0.12432364193499999
ACH-000307,-0.101223156756
ACH-000308,0.0372248475665
ACH-000310,-0.197828558521
ACH-000311,-0.102659449208
ACH-000312,0.100185665255
ACH-000315,0.178900072306
ACH-000316,-0.0635348079529
ACH-000317,-0.247363141286
ACH-000318,0.0941438398811
ACH-000319,-0.171363159954
ACH-000320,-0.154643176198
ACH-000322,-0.174118994507
ACH-000323,-0.393941460585
ACH-000324,-0.138754677457
