,INPP5E (56623)
ACH-000004,-0.348509936697
ACH-000007,-0.0303194007222
ACH-000009,-0.107575743178
ACH-000011,-0.113312384728
ACH-000012,-0.11679710580999998
ACH-000013,-0.09750418188169999
ACH-000014,-0.437714382957
ACH-000015,-0.191604333704
ACH-000017,-0.310173606382
ACH-000018,-0.0534639091381
ACH-000019,-0.202307942902
ACH-000021,0.09340321987710001
ACH-000022,-0.165749818941
ACH-000025,-0.06430335382069999
ACH-000028,0.109464043752
ACH-000030,-0.0630196230351
ACH-000035,0.19799067159400002
ACH-000036,-0.293661692357
ACH-000037,0.0449493563789
ACH-000039,-0.20221079728799998
ACH-000040,-0.143172293038
ACH-000041,-0.14245828952700001
ACH-000042,-0.388438186109
ACH-000045,-0.160558067344
ACH-000047,-0.11343544382899999
ACH-000052,-0.41665938353500004
ACH-000053,-0.18142978808
ACH-000054,-0.199930595785
ACH-000055,-0.09916086570530001
ACH-000060,-0.0050884316043100005
ACH-000067,0.0804434183652
ACH-000070,-0.0287203176634
ACH-000075,-0.133373744693
ACH-000078,0.16499031266300002
ACH-000082,-0.08567967940549999
ACH-000085,0.0524784315013
ACH-000086,-0.0633434108403
ACH-000087,0.157318394317
ACH-000092,-0.297227762051
ACH-000095,-0.126639549051
ACH-000097,-0.00519357378401
ACH-000098,0.058944165991400004
ACH-000099,-0.113764888472
ACH-000108,-0.0751969816779
ACH-000113,-0.17964450145599997
ACH-000115,0.00801644897856
ACH-000116,-0.15121013970799999
ACH-000118,0.0833641682069
ACH-000120,-0.24006105710099998
ACH-000123,-0.111060687568
ACH-000127,0.014077976308
ACH-000128,0.21045968009100002
ACH-000132,-0.12182472243100001
ACH-000133,0.0298574919869
ACH-000137,-0.0888361530339
ACH-000138,-0.0524888329188
ACH-000142,-0.209172572593
ACH-000143,-0.511011999684
ACH-000146,-0.0639539228897
ACH-000148,-0.101982285383
ACH-000150,-0.19181069930300002
ACH-000152,-0.19847121034899998
ACH-000153,0.051808274672800005
ACH-000159,-0.0869330677268
ACH-000160,0.0507488721759
ACH-000163,-0.0450798044713
ACH-000167,-0.30901172866099996
ACH-000168,-0.18922263946600001
ACH-000169,-0.0817367357908
ACH-000178,-0.22193338581
ACH-000182,0.018017373535799998
ACH-000183,0.179677606932
ACH-000188,-0.28927289436799997
ACH-000189,-0.6998753444210001
ACH-000190,0.0071787280384199995
ACH-000198,-0.269484729299
ACH-000204,-0.167454904422
ACH-000206,-0.0984141188783
ACH-000207,-0.467228121755
ACH-000211,-0.09770422205460001
ACH-000215,-0.150522992744
ACH-000221,-0.09472307846989998
ACH-000222,0.21129621592599998
ACH-000223,-0.0977392109174
ACH-000226,0.0133522575066
ACH-000227,0.0407417377189
ACH-000228,-0.018156951488999998
ACH-000231,-0.0996793205312
ACH-000232,-0.11604355949
ACH-000233,0.0026328490700500006
ACH-000234,-0.450344186232
ACH-000235,-0.0615486339613
ACH-000237,-0.06411064922450001
ACH-000238,-0.101256251385
ACH-000243,0.02499218863
ACH-000244,-0.398884608583
ACH-000246,-0.0891937205133
ACH-000248,0.110462635195
ACH-000250,0.018855328425900004
ACH-000251,-0.0345410185549
ACH-000253,-0.19788194759
ACH-000255,-0.0343662567569
ACH-000256,0.00958000879302
ACH-000257,-0.19652327010200002
ACH-000258,0.0211649452006
ACH-000259,-0.025263028986900003
ACH-000260,0.030533577177
ACH-000261,-0.21846821174199998
ACH-000262,-0.628142436679
ACH-000263,-0.37425690847099996
ACH-000264,-0.0244889677391
ACH-000265,0.0156955727927
ACH-000266,-0.025206503465499998
ACH-000272,-0.296186526977
ACH-000273,-0.10566775132400001
ACH-000274,-0.104316642375
ACH-000277,-0.207942243191
ACH-000278,-0.0151685889779
ACH-000279,-0.09142561786669999
ACH-000280,-0.230855192764
ACH-000281,0.15832124587500002
ACH-000288,-0.047378084725400005
ACH-000291,-0.115044409095
ACH-000293,0.18821627793900003
ACH-000294,0.0030055692758899997
ACH-000295,0.0450826136315
ACH-000296,0.0857773296812
ACH-000302,0.0795403236924
ACH-000304,-0.362188081716
ACH-000307,-0.135978922915
ACH-000308,-0.0498129475734
ACH-000310,0.023503757958599998
ACH-000311,-0.0478138331964
ACH-000312,0.025622615789900004
ACH-000315,0.120645568911
ACH-000316,-0.19119672634100002
ACH-000317,0.25703888874499997
ACH-000318,-0.08114049982060001
ACH-000319,-0.05023002215030001
ACH-000320,0.0869745427098
ACH-000322,-0.35178985675700003
ACH-000323,0.05879032320040001
ACH-000324,-0.284833703064
ACH-000329,-0.023072848799900004
ACH-000330,-0.11075193992900001
ACH-000331,-0.0184014276234
ACH-000332,0.0198544763778
ACH-000334,0.0369924506771
ACH-000335,-0.0532007955674
ACH-000336,-0.291749509941
ACH-000337,0.305235865761
ACH-000339,-0.153391580726
ACH-000341,0.044055362546199996
ACH-000348,-0.0770200346926
ACH-000350,-0.0169720264793
ACH-000352,-0.0176056926479
ACH-000356,-0.018484285019400002
ACH-000361,-0.111559686839
ACH-000362,-0.056660775362599995
ACH-000363,-0.39323908873700003
ACH-000364,-0.135183319867
ACH-000365,-0.20246059233600003
ACH-000366,0.0291484300763
ACH-000368,-0.191123975244
