,REP15 (387849)
ACH-000004,0.0287435987286
ACH-000007,0.18534947131700003
ACH-000009,0.24050592209199997
ACH-000011,0.17224907018
ACH-000012,0.234694245218
ACH-000013,0.26863540519900003
ACH-000014,-0.025460927028999998
ACH-000015,-0.143145947089
ACH-000017,0.11730012940500001
ACH-000018,0.0013343779049300002
ACH-000019,-0.122223178398
ACH-000021,-0.0026263927896700004
ACH-000022,0.10568548829600001
ACH-000025,0.0572099080705
ACH-000028,0.039133010055
ACH-000030,0.104016353566
ACH-000035,-0.056765780178699994
ACH-000036,-0.0776894562081
ACH-000037,0.017287252440400004
ACH-000039,-0.0745356254309
ACH-000040,-0.0012523537282
ACH-000041,0.0418132065177
ACH-000042,-0.0468810201965
ACH-000045,0.0260580380026
ACH-000047,0.255091577761
ACH-000052,0.217940070244
ACH-000053,0.06683533186730001
ACH-000054,-0.0702941553863
ACH-000055,0.08170421772969999
ACH-000060,0.009025767977520001
ACH-000067,-0.0173922075604
ACH-000070,0.100088937337
ACH-000075,-0.0740781372481
ACH-000078,-0.160976459494
ACH-000082,0.122054620674
ACH-000085,-0.125533647336
ACH-000086,0.12407531367499999
ACH-000087,0.029209550232099996
ACH-000092,0.22140442889000003
ACH-000095,0.0920005883636
ACH-000097,0.0158458294395
ACH-000098,0.157325365346
ACH-000099,0.100093846624
ACH-000108,0.121220640092
ACH-000113,0.143501454939
ACH-000115,0.06803342554219999
ACH-000116,0.00211837532533
ACH-000118,-0.104381586354
ACH-000120,-0.093989529141
ACH-000123,0.0127043561985
ACH-000127,-0.015257038355900001
ACH-000128,0.0556955328871
ACH-000132,-0.0139506243916
ACH-000133,-0.112896392673
ACH-000137,0.156055146899
ACH-000138,0.014123318921100001
ACH-000142,0.0812919298409
ACH-000143,0.139902694688
ACH-000146,-0.123013893407
ACH-000148,0.0651910281934
ACH-000150,0.14355844666
ACH-000152,0.06217377462180001
ACH-000153,0.051362316413300003
ACH-000159,-0.011826064908
ACH-000160,-0.128203331992
ACH-000163,0.04925127364990001
ACH-000167,-0.159329830589
ACH-000168,0.23456640079500002
ACH-000169,0.0912568778297
ACH-000178,-0.0909298859729
ACH-000182,-0.049852979502999994
ACH-000183,0.176234750247
ACH-000188,0.009985179671639999
ACH-000189,0.33895297754500003
ACH-000190,-0.18026022949499998
ACH-000198,0.148261825208
ACH-000204,0.138098801637
ACH-000206,-0.14640974159000003
ACH-000207,-0.09211005449339998
ACH-000211,0.195559247249
ACH-000215,-0.0201801330872
ACH-000221,0.0218111885739
ACH-000222,0.123081622894
ACH-000223,0.007989973219239999
ACH-000226,0.0957250988693
ACH-000227,-0.024535649218099996
ACH-000228,-0.00835887549222
ACH-000231,-0.156994447332
ACH-000232,0.036509486766699996
ACH-000233,0.019621479756700002
ACH-000234,0.0350929758186
ACH-000235,-0.152751868721
ACH-000237,-0.035439982530400004
ACH-000238,-0.104443050549
ACH-000243,-0.00152614193136
ACH-000244,-0.397174640365
ACH-000246,-0.00391480158652
ACH-000248,-0.0221979003698
ACH-000250,0.0360256358723
ACH-000251,-0.20650381996300002
ACH-000253,-0.0516929979189
ACH-000255,-0.0575123755767
ACH-000256,0.0293104485929
ACH-000257,-0.163155594298
ACH-000258,-0.264307088697
ACH-000259,0.034436824922
ACH-000260,0.117437026981
ACH-000261,0.0647296804724
ACH-000262,0.140331903349
ACH-000263,0.22579764549400003
ACH-000264,-0.31967645101
ACH-000265,-0.056453262107199996
ACH-000266,-0.0355844350504
ACH-000272,0.0967997943245
ACH-000273,-0.06318970456419999
ACH-000274,0.015869554815799998
ACH-000277,0.135080028645
ACH-000278,0.0984623798373
ACH-000279,-0.154874529845
ACH-000280,0.0666066561741
ACH-000281,-0.178997086727
ACH-000288,0.0683668367045
ACH-000291,0.0344659521134
ACH-000293,0.141039850007
ACH-000294,-0.160139088443
ACH-000295,-0.0109958329727
ACH-000296,-0.123934108552
ACH-000302,0.112881610406
ACH-000304,-0.0159223578658
ACH-000307,-0.0611613387087
ACH-000308,0.021119640269299998
ACH-000310,0.170970128746
ACH-000311,-0.015320122368700001
ACH-000312,0.113724431304
ACH-000315,0.258748772991
ACH-000316,0.110287457313
ACH-000317,-0.07387396500860001
ACH-000318,0.31217459446
ACH-000319,0.0448551984914
ACH-000320,0.00102342606005
ACH-000322,-0.0767427311024
ACH-000323,-0.0538711403175
