,CCDC88B (283234)
ACH-000004,-0.14804916882400002
ACH-000007,-0.141530647548
ACH-000009,-0.180355093941
ACH-000011,-0.260427578859
ACH-000012,-0.16772082576199998
ACH-000013,-0.309381798717
ACH-000014,-0.16927176089
ACH-000015,-0.211340444084
ACH-000017,-0.184714338627
ACH-000018,-0.429528381531
ACH-000019,-0.195501765957
ACH-000021,-0.40755622712800005
ACH-000022,-0.264605395985
ACH-000025,-0.18044359602200002
ACH-000028,-0.34000814217200004
ACH-000030,-0.280698966142
ACH-000035,-0.103451236462
ACH-000036,-0.30841257081
ACH-000037,-0.12281316218699999
ACH-000039,-0.573743752459
ACH-000040,-0.25174547275
ACH-000041,-0.00507638438432
ACH-000042,-0.31036833102600003
ACH-000045,-0.408400590836
ACH-000047,-0.0655961357805
ACH-000052,-0.39877457060800003
ACH-000053,-0.259804057596
ACH-000054,-0.147762465361
ACH-000055,-0.0799764874854
ACH-000060,-0.23156959083
ACH-000067,-0.392938305161
ACH-000070,-0.437387615954
ACH-000075,-0.5109858109759999
ACH-000078,-0.206985136024
ACH-000082,-0.404529200206
ACH-000085,-0.28856925501200004
ACH-000086,-0.343455280792
ACH-000087,-0.25298663136599997
ACH-000092,-0.234909975234
ACH-000095,-0.30357246553100004
ACH-000097,-0.137213470655
ACH-000098,-0.266564281372
ACH-000099,-0.221995355279
ACH-000108,-0.136448424203
ACH-000113,-0.1439997017
ACH-000115,-0.5147741239729999
ACH-000116,-0.33985266221199995
ACH-000118,-0.37788056898100003
ACH-000120,-0.2436203786
ACH-000123,-0.305773084643
ACH-000127,-0.18496136329799998
ACH-000128,-0.292492545824
ACH-000132,-0.321818699541
ACH-000133,-0.188583990856
ACH-000137,-0.449154999408
ACH-000138,-0.422170940269
ACH-000142,-0.24976377402
ACH-000143,-0.400579751065
ACH-000146,-0.09839997380210001
ACH-000148,-0.17159544173500002
ACH-000150,-0.525056781167
ACH-000152,-0.0657651003647
ACH-000153,-0.25387456069000003
ACH-000159,-0.14505240000999997
ACH-000160,-0.548419234733
ACH-000163,0.06988170720680001
ACH-000167,0.378457747684
ACH-000168,-0.323642445688
ACH-000169,-0.178881777401
ACH-000178,-0.20500965026299997
ACH-000182,-0.238454787781
ACH-000183,-0.045570163606799996
ACH-000188,-0.463004225091
ACH-000189,-0.283760779693
ACH-000190,0.0036518206664499994
ACH-000198,-0.0688017410044
ACH-000204,-0.34141595481299997
ACH-000206,-0.11322255479
ACH-000207,-0.334441377871
ACH-000211,-0.155293331746
ACH-000215,-0.170239261959
ACH-000221,-0.21791041434099997
ACH-000222,0.08316641561430001
ACH-000223,-0.225258165931
ACH-000226,-0.376478515494
ACH-000227,-0.0595112105956
ACH-000228,-0.210495715562
ACH-000231,-0.42103579921400003
ACH-000232,-0.135914298243
ACH-000233,-0.31995194642700003
ACH-000234,-0.295409792417
ACH-000235,-0.23829123207400002
ACH-000237,-0.25273631230300003
ACH-000238,-0.419868534292
ACH-000243,-0.0868269550671
ACH-000244,-0.486265968164
ACH-000246,-0.215435027028
ACH-000248,-0.0734932284476
ACH-000250,-0.25137439882
ACH-000251,0.0205105957631
ACH-000253,-0.08878800465560001
ACH-000255,-0.19503397389600002
ACH-000256,-0.627089864943
ACH-000257,-0.287856911751
ACH-000258,0.188361516999
ACH-000259,-0.149757343965
ACH-000260,-0.204335869301
ACH-000261,-0.267609486357
ACH-000262,-0.408655640783
ACH-000263,-0.0720621229212
ACH-000264,-0.12276978179300001
ACH-000265,-0.315149967709
ACH-000266,-0.27892565233600003
ACH-000272,-0.05724779172069999
ACH-000273,-0.328766187897
ACH-000274,-0.16914548322200001
ACH-000277,-0.151902735549
ACH-000278,-0.305904097346
ACH-000279,-0.24026275703400002
ACH-000280,-0.194171306234
ACH-000281,-0.399271769617
ACH-000288,-0.236856901186
ACH-000291,-0.18316901997699997
ACH-000293,-0.269468059966
ACH-000294,-0.265587166405
ACH-000295,-0.41489851204899997
ACH-000296,-0.311684005118
ACH-000302,-0.337819658227
ACH-000304,-0.165511483668
ACH-000307,-0.41837479313299997
ACH-000308,-0.246825597921
ACH-000310,-0.122114211869
ACH-000311,-0.318376556666
ACH-000312,-0.11292166787499999
ACH-000315,-0.18618314030000002
ACH-000316,-0.320612084372
ACH-000317,-0.400704054064
ACH-000318,-0.455320122699
ACH-000319,-0.42125233001699997
ACH-000320,-0.13881413744899998
ACH-000322,-0.22643933444000003
ACH-000323,-0.12267236551300001
ACH-000324,-0.208852333197
ACH-000329,-0.11786131933800001
ACH-000330,-0.34240990031199997
ACH-000331,-0.157662674425
ACH-000332,-0.241937025942
ACH-000334,-0.087144550835
ACH-000335,-0.165846546978
ACH-000336,-0.141555904571
ACH-000337,-0.6098576017499999
ACH-000339,-0.286072763214
ACH-000341,-0.389460792192
ACH-000348,0.0008219969257839999
ACH-000350,-0.17595608101500002
ACH-000352,-0.418811627636
ACH-000356,-0.523929671017
ACH-000361,-0.258580398004
ACH-000362,-0.164377064092
ACH-000363,-0.21269616439199998
ACH-000364,-0.204105482634
ACH-000365,-0.24941552071800002
ACH-000366,-0.400196459926
ACH-000368,-0.0314190485975
ACH-000374,-0.325843422855
ACH-000375,-0.345479939282
ACH-000376,-0.15334946605
ACH-000381,-0.313376317995
ACH-000383,-0.262256346891
ACH-000387,-0.159989552327
ACH-000389,-0.22406181621500001
ACH-000390,-0.273898024439
ACH-000393,-0.266352714976
ACH-000395,-0.170061489106
ACH-000397,-0.335755951488
ACH-000401,-0.000146416762854
ACH-000402,0.151537320231
ACH-000403,-0.228263739336
ACH-000404,-0.25881849694200004
ACH-000406,-0.160563835559
ACH-000407,-0.358086446941
ACH-000408,-0.31442786701
ACH-000410,-0.362848902702
ACH-000411,-0.31931485794
ACH-000414,-0.07577413542160001
ACH-000415,-0.33214161273299997
ACH-000416,-0.11223362901100001
ACH-000420,-0.448025023628
ACH-000421,-0.30224621958299996
ACH-000424,-0.174909644005
ACH-000425,-0.0977441168407
ACH-000426,-0.377907454406
ACH-000427,-0.429104202438
ACH-000433,-0.574351383721
ACH-000436,-0.06360771887569999
