,SMG7 (9887)
ACH-000004,-0.868874585477
ACH-000007,-0.719668835774
ACH-000009,-0.619083409782
ACH-000011,-0.6901636366439999
ACH-000012,-0.640057991218
ACH-000013,-0.451936798619
ACH-000014,-1.03537944094
ACH-000015,-0.8956537280850001
ACH-000017,-0.59355776053
ACH-000018,-0.567317465838
ACH-000019,-0.793969165206
ACH-000021,-0.788557500158
ACH-000022,-0.677733922122
ACH-000025,-0.658578559408
ACH-000028,-0.7749351088009999
ACH-000030,-0.451345420591
ACH-000035,-1.01828842989
ACH-000036,-0.331019485565
ACH-000037,-0.376696992852
ACH-000039,-1.32686033945
ACH-000040,-0.320871440731
ACH-000041,-0.7950988663519999
ACH-000042,-0.595937381339
ACH-000045,-0.534911184293
ACH-000047,0.04325814956330001
ACH-000052,-0.534007752702
ACH-000053,-1.09858968604
ACH-000054,-0.5234104453180001
ACH-000055,-1.07338054026
ACH-000060,-0.15109634654100002
ACH-000067,0.015559689712200002
ACH-000070,-0.617443017399
ACH-000075,-0.42189763201499997
ACH-000078,-0.803376422033
ACH-000082,-0.26521894701
ACH-000085,-0.44325785588699995
ACH-000086,-0.460703704043
ACH-000087,-0.140692162339
ACH-000092,-0.7408504168250001
ACH-000095,-0.848478904425
ACH-000097,-0.5114663103429999
ACH-000098,-0.127161560984
ACH-000099,-0.670491402965
ACH-000108,-0.25518651754599997
ACH-000113,-0.546389940068
ACH-000115,-0.399650541792
ACH-000116,-0.960754092149
ACH-000118,-0.6681783560360001
ACH-000120,-0.506502268538
ACH-000123,-0.7214872053939999
ACH-000127,-0.580243905396
ACH-000128,-0.39420227424099996
ACH-000132,-0.293760253741
ACH-000133,-0.38105042363700004
ACH-000137,-0.903613289816
ACH-000138,-0.563149136462
ACH-000142,-0.6357237961550001
ACH-000143,-0.449983288504
ACH-000146,-0.230612058622
ACH-000148,-0.394334385444
ACH-000150,-0.41314066155100004
ACH-000152,-0.5914944742939999
ACH-000153,-1.52473929833
ACH-000159,-0.624039127161
ACH-000160,-0.570399811813
ACH-000163,-0.777510122139
ACH-000167,-0.08715010283569999
ACH-000168,-0.835581734037
ACH-000169,-0.39054908724299997
ACH-000178,-0.223350414613
ACH-000182,-0.221280734632
ACH-000183,-0.954233932386
ACH-000188,-0.331752420965
ACH-000189,-0.5869279083600001
ACH-000190,-0.9623986560150001
ACH-000198,-0.7046565185860001
ACH-000204,-0.76820385991
ACH-000206,-0.8255800918100001
ACH-000207,-0.13675798347999998
ACH-000211,-0.687837433435
ACH-000215,-0.27762299232
ACH-000221,-1.06835729706
ACH-000222,-0.535448861939
ACH-000223,-0.889634762668
ACH-000226,-0.682007814509
ACH-000227,-0.9076606934839999
ACH-000228,-0.314588228884
ACH-000231,-0.411858042245
ACH-000232,-0.328014460053
ACH-000233,-0.94969403089
