,GAPDH (2597)
ACH-000846,-0.999005980491
ACH-000847,-1.4534269228999999
ACH-000848,-1.26281901846
ACH-000849,-1.3504302649899997
ACH-000851,-1.23267912535
ACH-000855,-1.37249127415
ACH-000856,-1.0991918195200001
ACH-000858,-1.0885527316099999
ACH-000859,-0.9304040673839999
ACH-000861,-1.26696878587
ACH-000862,-0.615891744946
ACH-000865,-1.16878842217
ACH-000866,-1.17312667939
ACH-000867,-1.33742667508
ACH-000869,-1.0842729501200001
ACH-000872,-1.15343126891
ACH-000873,-1.0441677466
ACH-000876,-0.786272410839
ACH-000878,-1.289224943
ACH-000880,-0.9860229053280001
ACH-000881,-1.41659231707
ACH-000882,-1.2141105700200001
ACH-000884,-1.42307076118
ACH-000885,-1.0404640809899999
ACH-000887,-1.23952546974
ACH-000888,-1.47221934378
ACH-000889,-1.24082827373
ACH-000890,-1.10741214834
ACH-000896,-1.3927367405200002
ACH-000898,-0.902027406162
ACH-000900,-1.30110679858
ACH-000901,-1.45579763887
ACH-000905,-1.07391503374
ACH-000906,-1.52215055317
ACH-000907,-1.68271885954
ACH-000910,-0.871102923405
ACH-000911,-1.2148454577299999
ACH-000912,-0.9989617289839999
ACH-000913,-1.30434121571
ACH-000915,-1.4066035348800001
ACH-000916,-1.82793309765
ACH-000917,-1.27651761183
ACH-000921,-1.12026317073
ACH-000924,-1.02959196011
ACH-000926,-1.08294915533
ACH-000928,-1.0662913269
ACH-000929,-1.13423091394
ACH-000932,-1.17697453967
ACH-000935,-1.33789114872
ACH-000936,-1.25923444018
ACH-000937,-1.5187040858
ACH-000938,-1.4553983099
ACH-000939,-1.29405010694
ACH-000941,-0.835810982147
ACH-000943,-1.09435225097
ACH-000946,-1.07954405606
ACH-000947,-1.19262388687
ACH-000948,-0.830460859207
ACH-000950,-1.3320122427299999
ACH-000953,-1.48380678394
ACH-000957,-1.4152117485799998
ACH-000958,-1.06085920079
ACH-000960,-1.34271046588
ACH-000963,-1.4089939842299999
ACH-000968,-0.93499664766
ACH-000969,-1.10021240176
ACH-000973,-1.24434587294
ACH-000974,-1.1819635625
ACH-000975,-1.4411291034399998
ACH-000976,-0.948619310511
ACH-000978,-1.08773857194
ACH-000980,-1.2353061697299998
ACH-000984,-1.63289378261
ACH-000986,-1.000406607
ACH-000988,-0.849881718272
ACH-000993,-1.03421713983
ACH-000994,-0.920780306249
ACH-000996,-1.58386868574
ACH-001001,-1.29750219776
ACH-001020,-1.5019923712999999
ACH-001028,-1.4399921672100002
ACH-001031,-0.902042275393
ACH-001038,-1.7468622021400002
ACH-001048,-1.40067627311
ACH-001050,-1.33898525599
ACH-001053,-1.2629032147700001
ACH-001054,-1.30968631811
ACH-001061,-1.06222231982
ACH-001067,-1.3934511508
ACH-001075,-1.18927981404
ACH-001096,-0.908981657155
ACH-001128,-1.7365279587
ACH-001134,-1.27928312779
ACH-001151,-1.16605203684
ACH-001163,-1.26184565969
ACH-001164,-1.21349699658
ACH-001173,-1.29818347792
ACH-001183,-1.2187572554000001
ACH-001184,-1.03306999175
ACH-001190,-1.31472792388
ACH-001192,-1.1865311212899998
ACH-001193,-1.29834055547
ACH-001196,-1.15901219499
ACH-001197,-1.15880429697
ACH-001205,-1.12326039793
ACH-001211,-1.28987639111
ACH-001212,-1.07818007384
ACH-001228,-1.22795731183
ACH-001232,-1.5138833723700003
ACH-001239,-1.20706127898
ACH-001274,-1.44261514286
ACH-001275,-1.21622704345
ACH-001277,-1.26525483651
ACH-001278,-0.9259868692059999
ACH-001280,-1.25127904843
ACH-001283,-1.06943362715
ACH-001289,-1.2134990961299998
ACH-001295,-1.29349663427
ACH-001300,-1.1140640705299998
ACH-001301,-1.0140341429700002
ACH-001302,-1.37565905531
ACH-001303,-1.1826940198
ACH-001306,-1.4326646763799997
ACH-001318,-1.07827575156
ACH-001322,-1.61816344034
ACH-001328,-1.09363257284
ACH-001332,-1.17789179462
ACH-001333,-1.01243505898
ACH-001336,-1.47073116869
ACH-001340,-1.06789935321
ACH-001346,-0.906231527265
ACH-001353,-1.34411770377
ACH-001354,-1.29694060131
ACH-001367,-1.0105442752200002
ACH-001368,-1.25980977588
ACH-001374,-1.65238643914
ACH-001375,-1.2052548025299998
ACH-001377,-0.779098703188
ACH-001380,-1.2393394284600001
ACH-001391,-1.7102615480599999
ACH-001407,-1.32469918385
ACH-001408,-1.05172110624
ACH-001413,-1.0394040429
ACH-001430,-1.35597080451
ACH-001431,-1.3020230555399999
ACH-001450,-1.2281340649299999
ACH-001496,-1.3622974116600002
ACH-001500,-1.15280898608
ACH-001521,-1.25391249847
ACH-001523,-0.959115102531
ACH-001532,-1.12923881463
ACH-001536,-1.23022388138
ACH-001550,-1.0739226510700002
ACH-001552,-1.16039532076
ACH-001554,-1.2161396043500001
ACH-001645,-1.34331625873
ACH-001654,-1.31350950866
ACH-001715,-1.36846478692
ACH-001735,-1.34309846037
ACH-001736,-1.3080117136700002
ACH-001737,-1.58509084306
ACH-001740,-1.36254440363
ACH-001745,-1.1713601359299999
ACH-001750,-1.28753115141
ACH-001765,-1.19602426244
ACH-001956,-1.42315730664
ACH-001957,-1.50230949507
