,EVI2A (2123)
ACH-000004,0.139258442425
ACH-000007,-0.181929996293
ACH-000009,-0.18763734374699997
ACH-000011,-0.126144357023
ACH-000012,-0.146172962218
ACH-000013,-0.286642741526
ACH-000014,-0.021544686510900003
ACH-000015,-0.10023759890900001
ACH-000017,-0.07122443006519999
ACH-000018,0.0268019095022
ACH-000019,-0.44839011327
ACH-000021,-0.20665673164999998
ACH-000022,-0.164841782864
ACH-000025,0.0044257328291400005
ACH-000028,-0.326447994728
ACH-000030,-0.144666210735
ACH-000035,-0.435498157698
ACH-000036,-0.11785361772399999
ACH-000037,-0.19560119837
ACH-000039,-0.126339817578
ACH-000040,-0.173183973226
ACH-000041,-0.0685093385468
ACH-000042,-0.0660496169412
ACH-000045,-0.186819427957
ACH-000047,-0.182396151418
ACH-000052,-0.0648510901451
ACH-000053,-0.21543991435499998
ACH-000054,-0.184537964128
ACH-000055,-0.27727949530900003
ACH-000060,-0.11582444273800001
ACH-000067,-0.307814480758
ACH-000070,-0.303809184924
ACH-000075,0.00274234490766
ACH-000078,-0.0244641382644
ACH-000082,-0.0381555431511
ACH-000085,-0.045367827581799997
ACH-000086,-0.16320170453900001
ACH-000087,-0.259142656037
ACH-000092,0.12462577415500001
ACH-000095,-0.222321187082
ACH-000097,-0.174180863845
ACH-000098,0.048172133531
ACH-000099,-0.172074213965
ACH-000108,-0.0550751945976
ACH-000113,0.00162499720615
ACH-000115,-0.34937986851999997
ACH-000116,-0.051513602814499994
ACH-000118,-0.053066161122199994
ACH-000120,-0.0700505825528
ACH-000123,-0.154328609328
ACH-000127,-0.139911821365
ACH-000128,0.0393959909736
ACH-000132,0.025969873946599997
ACH-000133,-0.0030290665012900004
ACH-000137,-0.07231430488760002
ACH-000138,-0.108056244872
ACH-000142,-0.136830144345
ACH-000143,0.059866112668399994
ACH-000146,-0.0968947755912
ACH-000148,-0.127479535252
ACH-000150,0.09487754839500001
ACH-000152,-0.101517122994
ACH-000153,0.169271539663
ACH-000159,-0.194726099516
ACH-000160,-0.143292809131
ACH-000163,-0.149946541141
ACH-000167,0.19569902845400003
ACH-000168,0.07671109590900001
ACH-000169,-0.157382368128
ACH-000178,-0.0317488102333
ACH-000182,-0.014195485976700001
ACH-000183,-0.10682160441199999
ACH-000188,-0.111155238931
ACH-000189,-0.510386849751
ACH-000190,-0.0958583773223
ACH-000198,0.287680630152
ACH-000204,-0.117900166841
ACH-000206,-0.259608562236
ACH-000207,-0.22001587675099998
ACH-000211,-0.25937388548900003
ACH-000215,-0.182091137575
ACH-000221,-0.0579964427507
ACH-000222,-0.09782574829289999
ACH-000223,-0.132488230195
ACH-000226,-0.191445348444
ACH-000227,-0.24183349984000002
ACH-000228,-0.0876220046706
ACH-000231,-0.07926108292430001
ACH-000232,-0.16635696750600001
ACH-000233,-0.047867191496900004
ACH-000234,0.0647155285436
ACH-000235,-0.19635505991399999
ACH-000237,-0.046410153030000005
ACH-000238,-0.0156749045056
ACH-000243,-0.22900156245900002
ACH-000244,-0.07722666918910001
ACH-000246,-0.124821770294
ACH-000248,-0.220778794753
ACH-000250,-0.125528463206
ACH-000251,0.050060884820099995
ACH-000253,-0.0434909247046
ACH-000255,-0.11087534928500001
ACH-000256,-0.09931376193050001
ACH-000257,-0.15811361300000001
ACH-000258,0.124982935887
ACH-000259,-0.0452389046833
ACH-000260,-0.10747412467800001
ACH-000261,-0.11978460332999999
ACH-000262,-0.00750553782307
ACH-000263,-0.157841828369
ACH-000264,-0.343144303681
ACH-000265,-0.180156667661
ACH-000266,-0.155515927414
ACH-000272,-0.159982856654
ACH-000273,-0.184200483795
ACH-000274,-0.221794269576
ACH-000277,-0.124078004126
ACH-000278,-0.147726819055
ACH-000279,-0.109220162474
ACH-000280,-0.116243488503
ACH-000281,0.010695120610499998
ACH-000288,-0.260015351549
ACH-000291,-0.160555112051
ACH-000293,-0.318971717571
ACH-000294,0.0510732441941
ACH-000295,0.136173067594
ACH-000296,-0.298082478874
ACH-000302,0.027374495868599996
ACH-000304,0.206963042755
ACH-000307,-0.11040022033399999
ACH-000308,-0.0794302542161
ACH-000310,-0.2974655106
ACH-000311,0.0206794677355
ACH-000312,-0.124900728785
ACH-000315,0.0654713691786
ACH-000316,-0.336483901642
ACH-000317,-0.0517339314275
ACH-000318,-0.0944995400718
ACH-000319,-0.148716384928
ACH-000320,0.00979406964169
ACH-000322,-0.215129323427
ACH-000323,-0.130117328883
ACH-000324,-0.147228615477
ACH-000329,-0.19126965362599999
ACH-000330,-0.0295642137871
ACH-000331,-0.15933905975999998
ACH-000332,-0.140126088101
ACH-000334,-0.18628384808499998
ACH-000335,0.026519147118199998
ACH-000336,-0.143500539147
ACH-000337,-0.0500924452986
ACH-000339,-0.09022467825689999
ACH-000341,0.0649161043977
ACH-000348,-0.0536702263949
ACH-000350,-0.356923001315
ACH-000352,-0.0441936520527
ACH-000356,-0.365978171871
ACH-000361,-0.13253879374299998
ACH-000362,-0.0807608131553
ACH-000363,-0.138378247914
ACH-000364,-0.146470022817
ACH-000365,-0.0746225250447
ACH-000366,-0.181957706387
ACH-000368,0.019591903852
ACH-000374,-0.301452091722
ACH-000375,-0.160521994561
ACH-000376,0.0779641567173
ACH-000381,0.0334208915671
ACH-000383,-0.19938742252
ACH-000387,-0.132880058954
ACH-000389,-0.0100682418962
ACH-000390,-0.0755323375495
ACH-000393,-0.161935971174
ACH-000395,-0.15803668505100002
ACH-000397,-0.0950211965006
ACH-000401,0.09361148692150001
ACH-000402,-0.276194034796
ACH-000403,-0.220128117443
ACH-000404,-0.18692779660999997
ACH-000406,-0.06618020433159999
ACH-000407,-0.00539853520002
ACH-000408,-0.16337276550899998
ACH-000410,-0.193983427736
ACH-000411,-0.183816433693
ACH-000414,-0.191121989656
ACH-000415,-0.180577357685
ACH-000416,-0.139340703379
ACH-000420,-0.215942475477
ACH-000421,-0.145988863057
ACH-000424,-0.151407400458
ACH-000425,-0.11355238677200001
ACH-000426,-0.15286886957999998
ACH-000427,-0.31821265841699997
ACH-000433,-0.207765726354
ACH-000436,-0.17863869318599998
ACH-000444,-0.0967150361937
ACH-000445,-0.11421486054600001
ACH-000448,-0.126673011578
ACH-000450,-0.10895840856599999
ACH-000452,-0.146615809131
ACH-000454,-0.0364346267326
ACH-000458,0.016477942500799998
ACH-000459,0.005172533469680001
ACH-000460,-0.10847431615
ACH-000461,-0.133172624952
ACH-000463,-0.12515584524700002
ACH-000464,0.216794570703
ACH-000466,-0.08916924419069999
ACH-000467,-0.238695482264
ACH-000468,0.09776521068980001
ACH-000469,-0.127185182635
ACH-000470,-0.0988836596876
ACH-000471,-0.101794147337
ACH-000472,-0.13127922839199999
ACH-000473,-0.165325264312
ACH-000475,-0.165349532394
ACH-000476,-0.16199244966499998
ACH-000477,-0.09798691105110001
ACH-000480,-0.149351535268
ACH-000481,-0.08526846953839999
ACH-000483,-0.008877613366329999
ACH-000484,0.06093776893280001
ACH-000485,-0.07418747091950001
ACH-000486,-0.0704907181489
ACH-000487,-0.0438960966517
ACH-000488,-0.218356036966
ACH-000490,-0.244609989531
ACH-000491,-0.0198768504745
ACH-000495,-0.016887411204500002
ACH-000496,-0.042327608297
ACH-000499,-0.0532588039193
ACH-000500,-0.041091329518800006
ACH-000502,-0.154878326948
ACH-000503,0.134661240498
ACH-000505,-0.0910734763367
ACH-000507,-0.0769260167739
ACH-000510,-0.0731899485425
ACH-000511,-0.23546046682500002
ACH-000512,0.308509931312
ACH-000516,-0.230411556379
ACH-000517,-0.0333630487545
ACH-000518,-0.0652448045662
ACH-000520,-0.138026649606
ACH-000521,-0.161678474311
ACH-000522,0.041924171049
ACH-000524,-0.0651308308347
ACH-000527,-0.212936132711
ACH-000528,-0.0690985792567
ACH-000537,-0.038699342494
ACH-000541,-0.0335566462929
ACH-000542,-0.06861571176839999
ACH-000544,-0.112666778176
ACH-000545,-0.08649094977060001
ACH-000547,-0.0828150606018
ACH-000548,-0.21981336618500003
