,LIPI (149998)
ACH-000004,-0.147458971218
ACH-000007,0.14610185109
ACH-000009,-0.0703578829817
ACH-000011,0.0875032461984
ACH-000012,-0.307302865006
ACH-000013,0.055786762640300004
ACH-000014,-0.126471917709
ACH-000015,-0.101132378915
ACH-000017,-0.15272781858200002
ACH-000018,-0.109877829614
ACH-000019,-0.040868688517400005
ACH-000021,-0.0660465439991
ACH-000022,-0.141689780021
ACH-000025,0.06486126340580001
ACH-000028,-0.21110977379700002
ACH-000030,-0.24658200719300002
ACH-000035,0.0608488105016
ACH-000036,-0.12433791137399999
ACH-000037,-3.07233890232e-05
ACH-000039,-0.232380003319
ACH-000040,-0.135170709863
ACH-000041,0.260571308956
ACH-000042,-0.140301201654
ACH-000045,-0.0181791659691
ACH-000047,-0.046592034362000004
ACH-000052,-0.0617524772215
ACH-000053,-0.11322508385399999
ACH-000054,0.005926195253270001
ACH-000055,0.057672488247999996
ACH-000060,-0.289076151435
ACH-000067,-0.0340128100478
ACH-000070,-0.0320944894579
ACH-000075,-0.00202261603309
ACH-000078,-0.274975131921
ACH-000082,-0.0723716053623
ACH-000085,-0.155734082643
ACH-000086,-0.0169814753623
ACH-000087,-0.217868415896
ACH-000092,0.017968163277900004
ACH-000095,-0.048404127676200004
ACH-000097,-0.179906168431
ACH-000098,-0.0815850547057
ACH-000099,-0.192263498112
ACH-000108,-0.072474846041
ACH-000113,-0.10192145408
ACH-000115,-0.146299332074
ACH-000116,0.00445819491382
ACH-000118,-0.0043934100178599994
ACH-000120,-0.179939011701
ACH-000123,-0.385325719816
ACH-000127,-0.045152797525199996
ACH-000128,0.0326460720497
ACH-000132,-0.133691231803
ACH-000133,-0.09418452710969999
ACH-000137,-0.101128564183
ACH-000138,0.04725080696
ACH-000142,-0.038468250247400006
ACH-000143,-0.0718766064986
ACH-000146,-0.121348803573
ACH-000148,-0.0646925049653
ACH-000150,-0.20699209316199998
ACH-000152,-0.0906625388443
ACH-000153,0.346535660589
ACH-000159,-0.144378764646
ACH-000160,0.0181896709611
ACH-000163,-0.0188362682661
ACH-000167,0.298845785197
ACH-000168,-0.46875768004600005
ACH-000169,-0.0283224597235
ACH-000178,-0.066496378303
ACH-000182,0.0330910604134
ACH-000183,0.0780253768875
ACH-000188,-0.220657313405
ACH-000189,-0.0886246953863
ACH-000190,0.18322376211599997
ACH-000198,0.0414900832166
ACH-000204,0.0189061012316
ACH-000206,0.00142916770372
ACH-000207,0.016146466984
ACH-000211,0.0328392140395
ACH-000215,-0.026073627127099996
ACH-000221,0.130985010286
ACH-000222,-0.220694911903
ACH-000223,-0.12077345244000001
ACH-000226,-0.21853817747499998
ACH-000227,-0.0714798478953
ACH-000228,-0.0679718422557
ACH-000231,-0.0435345069012
ACH-000232,-0.552575426702
ACH-000233,0.09553116931639999
ACH-000234,0.0477641365629
ACH-000235,-0.0678996059159
ACH-000237,0.00189546743354
ACH-000238,-0.262428503156
ACH-000243,-0.044995258971
ACH-000244,-0.047110801454600004
ACH-000246,-0.048338576439999996
ACH-000248,-0.10409616265499999
ACH-000250,0.0387404814785
ACH-000251,0.031788316789
ACH-000253,0.0515668015965
ACH-000255,-0.146955462405
ACH-000256,0.16048308473200001
ACH-000257,-0.11108400839600001
ACH-000258,-0.30703011140700004
ACH-000259,-0.177224520363
ACH-000260,-0.0896672673227
ACH-000261,-0.0020907604287199997
ACH-000262,0.155844432373
ACH-000263,-0.0030930136079000002
ACH-000264,-0.127542358203
ACH-000265,-0.059877470535800004
ACH-000266,-0.143243415609
ACH-000272,-0.038448123001699995
ACH-000273,0.012891868848600002
ACH-000274,-0.0824240347238
ACH-000277,0.11644741773299999
ACH-000278,0.0604726934724
ACH-000279,0.012758508135299999
ACH-000280,0.0426660094537
ACH-000281,-0.029693321282299998
ACH-000288,-0.0238364005003
ACH-000291,0.109038899418
ACH-000293,-0.08084714902260001
ACH-000294,-0.155059702206
ACH-000295,0.182321057775
ACH-000296,0.022624604867400002
ACH-000302,-0.012835184734700002
ACH-000304,0.175545416882
ACH-000307,0.053061699119100005
ACH-000308,-0.146029534421
ACH-000310,-0.635455104851
ACH-000311,-0.235951658556
ACH-000312,-0.12294038305199999
ACH-000315,-0.099992174883
ACH-000316,-0.0107458923758
ACH-000317,-0.0658301312728
ACH-000318,-0.0791890410009
ACH-000319,0.247210497664
ACH-000320,-0.110793728633
ACH-000322,-0.0796135821722
ACH-000323,0.0672224732682
ACH-000324,-0.20381682558800002
ACH-000329,-0.058386383537
ACH-000330,-0.24869398444600002
ACH-000331,0.0332546371888
ACH-000332,-0.110898529727
ACH-000334,-0.06750615498069999
ACH-000335,-0.0603991815986
ACH-000336,0.113992261874
ACH-000337,0.0310347200829
ACH-000339,-0.16806466129900002
ACH-000341,0.0794568277098
ACH-000348,-0.011223080790299999
ACH-000350,-0.127703038993
ACH-000352,0.106829163682
ACH-000356,-0.00620324018059
ACH-000361,0.024048806913900003
ACH-000362,-0.155775663769
ACH-000363,-0.00579496796315
ACH-000364,-0.0186379100678
ACH-000365,0.0358408686686
ACH-000366,0.00944815022589
ACH-000368,-0.048457835232
ACH-000374,0.014880428579899999
ACH-000375,-0.29594837584899997
ACH-000376,0.0017039750898299997
ACH-000381,-0.194739948643
ACH-000383,-0.20725561262800002
ACH-000387,-0.158282977662
ACH-000389,-0.0555828068054
ACH-000390,-0.07221589651100001
ACH-000393,-0.0612463238672
ACH-000395,-0.00984020191349
ACH-000397,-0.122530982029
ACH-000401,-0.081639275374
ACH-000402,-0.0138698975777
ACH-000403,-0.018010992695299998
ACH-000404,0.137725373835
ACH-000406,-0.0662752911837
ACH-000407,-0.14382906336200002
ACH-000408,0.0960147713838
ACH-000410,0.109260267264
ACH-000411,-0.0325957359991
ACH-000414,-0.18993906186
ACH-000415,-0.162947798516
ACH-000416,-0.0614953406078
ACH-000420,0.10971879071599999
ACH-000421,-0.0678560396799
ACH-000424,0.029516236637699998
ACH-000425,-0.0703971256922
ACH-000426,0.0845305736002
ACH-000427,-0.030877623684
ACH-000433,-0.211159541989
ACH-000436,-0.00720600446614
ACH-000444,0.011111129934200001
ACH-000445,-0.17370986193
ACH-000448,-0.103780042193
ACH-000450,-0.112158373173
ACH-000452,-0.113458627115
ACH-000454,-0.14755966246
ACH-000458,-0.115794010907
ACH-000459,0.09466270953510002
ACH-000460,-0.11630650920600001
ACH-000461,0.0143472431216
ACH-000463,-0.0988526505665
ACH-000464,-0.121104800505
ACH-000466,-0.040207157819099996
ACH-000467,0.0363380384692
ACH-000468,-0.156398079081
ACH-000469,0.121918964022
ACH-000470,-0.004640285750770001
ACH-000471,0.0702057570501
ACH-000472,-0.0755580196425
ACH-000473,-0.052523113887099994
ACH-000475,-0.0623324209937
ACH-000476,0.057858374107599995
ACH-000477,0.061602238032
ACH-000480,-0.10270885282299999
ACH-000481,-0.106989117764
ACH-000483,-0.251760814291
ACH-000484,-0.0293416399735
ACH-000485,-0.0154959346535
ACH-000486,-0.09958390301100001
ACH-000487,-0.16695699967
ACH-000488,0.0215645739861
ACH-000490,0.044432442398399996
ACH-000491,0.117713214164
ACH-000495,0.00407773227997
ACH-000496,-0.199378078179
ACH-000499,-0.0283645081504
ACH-000500,-0.145495897514
ACH-000502,-0.21796795505
ACH-000503,0.0432674859361
ACH-000505,-0.034400851794300004
ACH-000507,-0.0107744991413
ACH-000510,0.10825270338700001
ACH-000511,0.00390357698941
ACH-000512,-0.156961524942
ACH-000516,-0.0126356623575
ACH-000517,-0.0967766304214
ACH-000518,0.0325193302701
ACH-000520,-0.0196912739196
ACH-000521,-0.27682011960999997
ACH-000522,-0.125889749408
ACH-000524,-0.255265767097
ACH-000527,-0.07613405449369999
ACH-000528,-0.10834077999000001
ACH-000537,-0.012829569702299998
ACH-000541,-0.038966490397300005
ACH-000542,-0.0654000352627
ACH-000544,-0.052132126102
ACH-000545,-0.162929040732
ACH-000547,0.22376779286200002
ACH-000548,0.038604659446699996
ACH-000549,-0.167134425001
ACH-000550,-0.0941596369135
ACH-000552,-0.0773207871637
ACH-000556,0.075637006748
ACH-000557,-0.00743349728333
ACH-000570,0.028408014664400003
ACH-000571,-0.10822644909399999
ACH-000573,-0.10935236444700001
ACH-000576,0.026208578107400002
ACH-000580,-0.08788571935589999
ACH-000584,-0.104581735459
ACH-000585,-0.0374990394105
ACH-000588,0.0428783879936
ACH-000589,-0.14789165663599999
ACH-000591,-0.163676728362
ACH-000593,0.10147060902300001
ACH-000600,-0.0342207837488
ACH-000601,-0.07211831519060001
ACH-000604,-0.10369180654400001
ACH-000605,-0.07414633801869999
ACH-000606,-0.215005690074
ACH-000608,-0.012755144254700002
ACH-000614,0.054249125426199994
ACH-000616,-0.243908206585
ACH-000618,-0.010635345364700002
ACH-000619,-0.36715340482000003
ACH-000620,-0.214309638765
ACH-000621,-0.00364326616574
ACH-000622,0.0449251334071
ACH-000623,0.10780145028100001
ACH-000624,-0.122253307381
ACH-000627,-0.04465275170250001
ACH-000630,-0.027029163325299997
ACH-000632,-0.0450327514028
ACH-000633,-0.11510101542199999
ACH-000637,-0.108021717592
ACH-000638,-0.32093876349
ACH-000646,-0.128399328214
ACH-000647,0.0382637125518
ACH-000648,-0.0593911100665
ACH-000649,-0.0988795482936
ACH-000651,-0.046919439030999995
ACH-000652,-0.062385344321499996
ACH-000653,-0.062162465608400004
ACH-000657,-0.0942490235953
ACH-000658,-0.072037627147
ACH-000661,-0.15315767253499998
ACH-000662,-0.128374606828
ACH-000663,-0.144204716472
ACH-000665,-0.00884027054057
ACH-000671,-0.103796115428
ACH-000673,-0.16438692979800001
ACH-000676,-0.00032955482588599997
ACH-000677,-0.0475934927379
ACH-000681,-0.028531662741299996
ACH-000682,0.0206293160736
ACH-000683,-0.0168633141635
ACH-000684,-0.030191605225299997
ACH-000688,-0.052862180356
ACH-000693,-0.0642425391296
ACH-000694,-0.008386837595439999
ACH-000695,0.07532210153810001
ACH-000696,-0.1022894255
ACH-000697,0.11401825559499999
ACH-000699,-0.14958844281300002
ACH-000701,-0.18911901788899999
ACH-000706,-0.21415941728399998
ACH-000711,-0.00108914420678
ACH-000713,-0.346096312686
ACH-000714,0.0272390670045
ACH-000718,-0.18662278526299997
ACH-000720,-0.0558883927875
ACH-000721,-0.0631793942058
ACH-000724,-0.282557210275
ACH-000725,-0.24697203913199997
ACH-000732,-0.00209438770227
ACH-000734,-0.0562804393509
ACH-000735,-0.15441141144
ACH-000736,-0.062815366853
ACH-000738,-0.038413712029
ACH-000746,0.108348927292
ACH-000747,-0.0550065415226
ACH-000748,-0.052604868724600004
ACH-000753,-0.07247444265660001
ACH-000756,0.0170871326206
ACH-000757,-0.13123245191400001
ACH-000758,0.114193490318
ACH-000760,-0.038409801577599996
ACH-000763,-0.11033879014499999
ACH-000764,0.384667789439
ACH-000765,0.10173192707699999
ACH-000766,-0.177803409796
ACH-000767,0.0062768099427
ACH-000768,0.00579332813028
ACH-000769,-0.169093558154
ACH-000770,-0.07288480837830001
ACH-000771,-0.201450786837
ACH-000773,-0.057195408094
ACH-000776,-0.09243709600849999
ACH-000777,-0.213495212344
ACH-000778,-0.16425588640900002
ACH-000781,-0.0017954075377499999
ACH-000782,-0.0906064484773
ACH-000783,-0.07138294119289999
ACH-000784,-0.055894090196
ACH-000785,-0.353016378803
ACH-000787,-0.20212890211399998
ACH-000788,-0.118800995204
ACH-000791,-0.17211929465300002
ACH-000792,-0.00588469771475
ACH-000794,0.0168759732356
ACH-000796,-0.184037564453
ACH-000799,-0.09273524371360001
ACH-000800,0.0342377594685
ACH-000802,-0.08132287256830001
ACH-000804,-0.13830066721200002
ACH-000805,-0.15690200591700001
ACH-000809,0.0135676292387
ACH-000810,-0.034194834925899996
ACH-000811,0.0320096777038
ACH-000817,-0.00854413254802
ACH-000819,-0.00650264072593
ACH-000820,-0.111999914349
ACH-000821,0.121336559886
ACH-000822,0.0173762739901
ACH-000823,-0.0852487766045
ACH-000824,-0.038503935902
ACH-000827,-0.110388080791
ACH-000829,0.0513947066176
ACH-000831,-0.053182528804099995
ACH-000832,0.19487569801899998
ACH-000833,-0.05683709164919999
ACH-000834,-0.0013078441908
ACH-000835,-0.0970161984975
ACH-000836,-0.04503036989990001
ACH-000837,-0.03251406883
ACH-000838,-0.07253577814560001
ACH-000839,0.12336718001399999
ACH-000840,-0.0583026592176
ACH-000841,-0.08617737927100001
ACH-000843,-0.00389303365787
ACH-000846,0.129503300385
ACH-000847,-0.07509457455230001
ACH-000848,-0.17951535776099997
ACH-000849,-0.07224619316599999
ACH-000851,-0.0551212735906
ACH-000855,-0.168083895317
ACH-000856,-0.043772319792400004
ACH-000858,0.125671648826
ACH-000859,-0.021062624960599997
ACH-000861,-0.18146963024999999
ACH-000862,0.05818510810980001
ACH-000865,-0.044509256266000004
ACH-000866,-0.04423717078099999
ACH-000867,-0.116435713263
ACH-000869,-0.15977318706
ACH-000872,0.0274775335225
ACH-000873,0.104246985328
ACH-000876,0.016207210628
ACH-000878,-0.281945575344
ACH-000880,0.0186180819844
ACH-000881,-0.12239988161800001
ACH-000882,0.048012851467199996
ACH-000884,0.06630393933999999
ACH-000885,-0.220006864241
ACH-000887,-0.102606386577
ACH-000888,0.0483920209128
ACH-000889,0.052548211861
ACH-000890,0.0593273504398
ACH-000896,0.0289420871809
ACH-000898,0.0697691137933
ACH-000900,-0.212766491564
ACH-000901,-0.18008256569000003
ACH-000905,0.048419010382099996
ACH-000906,-0.0642734453934
ACH-000907,-0.114141242612
ACH-000910,-0.0787660186571
ACH-000911,0.00129181241898
ACH-000912,-0.13316775531
ACH-000913,0.00149863207627
ACH-000915,0.0775994568186
ACH-000916,0.0027029831215999995
ACH-000917,0.06285340592369999
ACH-000921,-0.0241160124168
ACH-000924,0.0908347461599
ACH-000926,-0.0371732155615
ACH-000928,-0.11987893878599999
ACH-000929,-0.141373395688
ACH-000932,-0.09027444435080001
ACH-000935,-0.198607810583
ACH-000936,-0.029421711055799996
ACH-000937,-0.025678030687000003
ACH-000938,-0.0249064964036
ACH-000939,-0.0298234884604
ACH-000941,-0.07900273442530001
ACH-000943,-0.0987653812385
ACH-000946,0.0791030094229
ACH-000947,-0.06282875190859999
ACH-000948,0.011092822120999999
ACH-000950,-0.0151761853268
ACH-000953,0.010552734234299999
ACH-000957,0.013500519805100001
ACH-000958,-0.145046708716
ACH-000960,0.0626935063532
ACH-000963,-0.07803017326469999
ACH-000968,-0.0686889136556
ACH-000969,-0.133524425227
ACH-000973,-0.0786522667339
ACH-000974,-0.0520802421925
ACH-000975,-0.038564026292500005
ACH-000976,-0.0808721817937
ACH-000978,-0.29051786666499996
ACH-000980,-0.0162111679194
ACH-000984,-0.0384444586149
ACH-000986,0.0331539219391
ACH-000988,0.0419847111474
ACH-000993,0.10837995952299999
ACH-000994,-0.0490507823383
ACH-000996,-0.18447959305300002
ACH-001001,0.0413199448879
ACH-001020,-0.047782737997
ACH-001028,-0.176809768759
ACH-001031,-0.112952676271
ACH-001038,-0.17035155239100003
ACH-001048,0.040528389667500005
ACH-001050,-0.277248981883
ACH-001053,0.300622805123
