,OR7C2 (26658)
ACH-000004,-0.256681002436
ACH-000007,-0.0864189558327
ACH-000009,-0.07567456398030001
ACH-000011,-0.134355046007
ACH-000012,-0.128013058131
ACH-000013,-0.190045151968
ACH-000014,-0.35751220702500003
ACH-000015,-0.39769900508199996
ACH-000017,-0.32899752374200003
ACH-000018,-0.32142777121
ACH-000019,-0.295364754358
ACH-000021,-0.34517596231
ACH-000022,-0.228979177824
ACH-000025,-0.197178582576
ACH-000028,-0.5182655657940001
ACH-000030,-0.188461699541
ACH-000035,-0.33354160447500003
ACH-000036,-0.137427214741
ACH-000037,-0.17454644542599998
ACH-000039,-0.22847777813200001
ACH-000040,-0.391743737782
ACH-000041,-0.152644742967
ACH-000042,-0.23111441956099998
ACH-000045,-0.265494318265
ACH-000047,-0.145127875999
ACH-000052,-0.3386941761300001
ACH-000053,-0.3245804402
ACH-000054,-0.38933124164399996
ACH-000055,-0.0998921373581
ACH-000060,-0.133900748362
ACH-000067,-0.289886531503
ACH-000070,-0.222996098605
ACH-000075,-0.14095397521400002
ACH-000078,-0.11185069014900001
ACH-000082,-0.285320474409
ACH-000085,-0.197798592445
ACH-000086,-0.294896703805
ACH-000087,-0.206241689562
ACH-000092,-0.102199155961
ACH-000095,-0.33875933795
ACH-000097,-0.150824297182
ACH-000098,-0.232131880838
ACH-000099,-0.120074741142
ACH-000108,-0.167764900578
ACH-000113,-0.25125373126
ACH-000115,-0.5112231990339999
ACH-000116,-0.38104852387500004
ACH-000118,-0.389360630493
ACH-000120,-0.297040955161
ACH-000123,-0.277700920227
ACH-000127,-0.45006506937799995
ACH-000128,-0.425834915637
ACH-000132,-0.205103025549
ACH-000133,-0.199325844824
ACH-000137,-0.223349764739
ACH-000138,-0.280823631802
ACH-000142,-0.341086619009
ACH-000143,-0.285556108365
ACH-000146,-0.333345011194
ACH-000148,-0.311475811614
ACH-000150,-0.200075922253
ACH-000152,-0.028601538412700002
ACH-000153,-0.0380039753712
ACH-000159,-0.203394829061
ACH-000160,-0.27023256141
ACH-000163,-0.519545422552
ACH-000167,-0.0887187598578
ACH-000168,-0.07026700618319999
ACH-000169,-0.21771649761300002
ACH-000178,-0.18468803621100002
ACH-000182,-0.332196013164
ACH-000183,-0.35766090081600005
ACH-000188,-0.218519334417
ACH-000189,-0.0699510846776
ACH-000190,-0.102532021452
ACH-000198,-0.34122461404700005
ACH-000204,-0.289586408246
ACH-000206,-0.106857367106
ACH-000207,-0.396684591614
ACH-000211,-0.17907719753100002
ACH-000215,-0.24204454600699998
ACH-000221,-0.299864467021
ACH-000222,-0.377534607844
ACH-000223,-0.34263775304399996
ACH-000226,-0.120144661161
ACH-000227,-0.171188400265
ACH-000228,-0.298706214751
ACH-000231,-0.104471712279
ACH-000232,-0.172164045666
ACH-000233,-0.314514334395
ACH-000234,-0.172953308938
ACH-000235,-0.263356777617
ACH-000237,-0.24387002135699998
ACH-000238,-0.104492883871
ACH-000243,-0.43162392418000006
ACH-000244,-0.24479165476999998
ACH-000246,-0.135947726561
ACH-000248,-0.526755996373
ACH-000250,-0.212192472532
ACH-000251,-0.53499779589
ACH-000253,-0.312522487829
ACH-000255,-0.282710497108
ACH-000256,-0.211957048693
ACH-000257,-0.149813151267
ACH-000258,-0.262078483776
ACH-000259,-0.18587274175500001
ACH-000260,-0.263746976076
ACH-000261,-0.21398261970600002
ACH-000262,-0.380252793706
ACH-000263,-0.353173587431
ACH-000264,-0.07462473199660001
ACH-000265,-0.22539527348700003
ACH-000266,-0.174487831785
ACH-000272,-0.114750134756
ACH-000273,-0.0900164794422
ACH-000274,-0.042594143724
ACH-000277,-0.0365371359147
ACH-000278,-0.28589714047200004
ACH-000279,-0.13201120643300002
ACH-000280,-0.307444148706
ACH-000281,-0.38596766424199996
ACH-000288,-0.101900295209
ACH-000291,-0.212122589964
ACH-000293,-0.0183211543083
ACH-000294,-0.766599998672
ACH-000295,-0.41536883750500003
ACH-000296,-0.0145073682498
ACH-000302,-0.38721579701700004
ACH-000304,-0.0339234787273
ACH-000307,-0.323782014003
ACH-000308,-0.13737613772600002
ACH-000310,-0.17142242697
ACH-000311,-0.17132979334000004
ACH-000312,-0.278409608801
ACH-000315,-0.38183328367799996
ACH-000316,-0.00103360520981
ACH-000317,-0.313685395215
ACH-000318,-0.257455889476
ACH-000319,-0.383277698777
ACH-000320,-0.477724560296
ACH-000322,-0.133012177612
ACH-000323,-0.31028925543900004
ACH-000324,-0.167556054286
ACH-000329,-0.037876148891900004
ACH-000330,-0.33619392505400003
ACH-000331,-0.17230493040699998
ACH-000332,-0.270821671539
ACH-000334,0.0235026243069
ACH-000335,-0.08699204894929999
ACH-000336,-0.112751056756
ACH-000337,-0.166990601467
ACH-000339,-0.169508212478
ACH-000341,-0.49825590148000004
ACH-000348,-0.24757385247699998
ACH-000350,-0.235704564862
ACH-000352,-0.324026917767
ACH-000356,-0.179665364959
ACH-000361,-0.221560707179
ACH-000362,-0.332811141809
ACH-000363,-0.146917062228
ACH-000364,-0.25188901653
ACH-000365,-0.22636704207
ACH-000366,-0.292580751756
ACH-000368,-0.37018007046499996
ACH-000374,-0.159907510935
ACH-000375,-0.28843596781999997
ACH-000376,0.040178988420800005
ACH-000381,-0.06858303891789999
ACH-000383,-0.251220089358
ACH-000387,-0.194270426276
ACH-000389,-0.274442863866
ACH-000390,-0.375166384647
ACH-000393,-0.365192779076
ACH-000395,-0.49009074345799997
ACH-000397,-0.08131077750560001
ACH-000401,-0.351924232917
ACH-000402,-0.0563620702448
ACH-000403,-0.22847093114599998
ACH-000404,-0.27628631072
ACH-000406,-0.131114055453
ACH-000407,-0.13116883921800002
ACH-000408,-0.468390155755
ACH-000410,-0.293062800732
ACH-000411,-0.162077901926
ACH-000414,-0.14581364309800002
ACH-000415,-0.263112979032
ACH-000416,-0.270284147696
ACH-000420,-0.161486255191
ACH-000421,-0.192835779771
ACH-000424,-0.34035782174699997
