,EXOSC8 (11340)
ACH-000004,-1.44824269098
ACH-000007,-1.7066551088
ACH-000009,-1.17831919487
ACH-000011,-1.6554442134399998
ACH-000012,-1.4515967101499998
ACH-000013,-1.6800370389
ACH-000014,-1.48756522723
ACH-000015,-1.69532030261
ACH-000017,-1.1677135080299998
ACH-000018,-1.17596682619
ACH-000019,-1.21493356531
ACH-000021,-1.42611316476
ACH-000022,-1.3511833479799997
ACH-000025,-1.4700953632499998
ACH-000028,-1.7039929738799997
ACH-000030,-1.65680070764
ACH-000035,-1.62822807824
ACH-000036,-1.26481432535
ACH-000037,-2.01456296178
ACH-000039,-1.43500276528
ACH-000040,-1.36389160665
ACH-000041,-1.4832350888499999
ACH-000042,-1.65485628675
ACH-000045,-1.6460148972100002
ACH-000047,-1.31763930728
ACH-000052,-1.35612579121
ACH-000053,-1.5809277098199999
ACH-000054,-1.41341405329
ACH-000055,-1.68985564321
ACH-000060,-1.62877279857
ACH-000067,-1.38968081028
ACH-000070,-1.23223782295
ACH-000075,-1.4872644324200002
ACH-000078,-1.61783189019
ACH-000082,-1.36965435698
ACH-000085,-1.3839994229199999
ACH-000086,-1.2623077564
ACH-000087,-1.5545703229899999
ACH-000092,-1.27373998594
ACH-000095,-1.6572963154499998
ACH-000097,-1.70996836994
ACH-000098,-1.48268795904
ACH-000099,-1.51657778188
ACH-000108,-1.25690442994
ACH-000113,-1.1668756096600001
ACH-000115,-1.49242669037
ACH-000116,-1.66704549876
ACH-000118,-1.5340873093
ACH-000120,-1.678445635
ACH-000123,-1.69744831606
ACH-000127,-1.43233589665
ACH-000128,-1.60970352963
ACH-000132,-1.33797876489
ACH-000133,-1.30776799385
ACH-000137,-1.8041189668900002
ACH-000138,-1.64817105215
ACH-000142,-1.4109549408000002
ACH-000143,-1.6282938308700001
ACH-000146,-1.6592589617200002
ACH-000148,-1.79786468873
ACH-000150,-1.54276679886
ACH-000152,-1.55539759053
ACH-000153,-1.84928552448
ACH-000159,-1.34986722262
ACH-000160,-1.9592601672999999
ACH-000163,-1.44377771067
ACH-000167,-1.8485063334099998
ACH-000168,-1.3958384789899998
ACH-000169,-1.62419751893
ACH-000178,-1.26828916301
ACH-000182,-1.49529498602
ACH-000183,-1.3222139745200001
ACH-000188,-1.46317917468
ACH-000189,-1.5319955195100001
ACH-000190,-1.23328154905
ACH-000198,-1.34699031933
ACH-000204,-1.45484164535
ACH-000206,-1.65240336965
ACH-000207,-0.84560188966
ACH-000211,-1.41816321318
ACH-000215,-1.63852986882
ACH-000221,-1.45387970447
ACH-000222,-1.713089448
ACH-000223,-1.25575514003
ACH-000226,-1.6854059115
ACH-000227,-1.3372883388799999
ACH-000228,-1.25318242135
ACH-000231,-1.5318265815399998
ACH-000232,-1.3072517212
ACH-000233,-1.6334150813
ACH-000234,-1.43372817338
ACH-000235,-1.48070150377
ACH-000237,-1.5916343962700001
ACH-000238,-1.39549629118
ACH-000243,-1.50774821053
ACH-000244,-1.46575570008
ACH-000246,-1.6200432120500001
ACH-000248,-1.50820021805
ACH-000250,-1.4380307415600002
ACH-000251,-2.19615553132
ACH-000253,-1.15519822111
ACH-000255,-1.57178591412
ACH-000256,-1.8079223442099996
ACH-000257,-1.4684242237600003
ACH-000258,-1.6067666794
ACH-000259,-1.3990345695
ACH-000260,-1.5223218576800002
ACH-000261,-1.45519339463
ACH-000262,-1.2916979593100002
ACH-000263,-1.5625617664200002
ACH-000264,-1.2195455897799998
ACH-000265,-1.7154588178999999
ACH-000266,-1.64222286127
ACH-000272,-1.36918947065
ACH-000273,-1.60594399651
ACH-000274,-1.6431956164300001
ACH-000277,-1.29995951396
ACH-000278,-1.6612387167899998
ACH-000279,-1.3097142047700001
ACH-000280,-1.7226685751900002
ACH-000281,-1.26084108436
ACH-000288,-1.67003564041
ACH-000291,-1.2636312625900001
ACH-000293,-2.11021582149
ACH-000294,-1.75430138572
ACH-000295,-1.3378915464299999
ACH-000296,-1.4231019199500001
ACH-000302,-1.86366733155
ACH-000304,-1.9612368418000001
ACH-000307,-1.6681236713299998
ACH-000308,-1.36692832002
ACH-000310,-1.79492861852
ACH-000311,-1.6914173150799998
ACH-000312,-1.50473737499
ACH-000315,-1.8307375014200002
ACH-000316,-1.49244174046
ACH-000317,-1.8536778518500001
ACH-000318,-1.66954771801
ACH-000319,-1.5738091141
ACH-000320,-1.84439198893
ACH-000322,-1.52601057441
ACH-000323,-1.8079004137799999
ACH-000324,-1.52403471739
ACH-000329,-1.03008593295
ACH-000330,-1.4286454486000002
ACH-000331,-1.389334215
ACH-000332,-1.68409458435
ACH-000334,-2.17568270254
ACH-000335,-1.5121168732199999
ACH-000336,-1.6105814594299999
ACH-000337,-1.1786434021799999
ACH-000339,-1.57707109052
ACH-000341,-1.48289145794
ACH-000348,-1.23457441815
ACH-000350,-1.3478986973299998
ACH-000352,-1.7458699746900002
ACH-000356,-1.29640698804
ACH-000361,-1.5543110086399998
ACH-000362,-1.42835822634
ACH-000363,-1.24396478357
ACH-000364,-1.7488334800799998
ACH-000365,-1.37560459998
ACH-000366,-1.26553484392
ACH-000368,-1.32927087442
ACH-000374,-1.54385349213
ACH-000375,-1.7395895868200002
ACH-000376,-1.37167860968
ACH-000381,-1.6128652732
ACH-000383,-1.4979332276700001
ACH-000387,-1.6270396903600002
ACH-000389,-1.4020442426100002
ACH-000390,-1.36822967603
ACH-000393,-1.2146417914899998
ACH-000395,-1.52760394254
ACH-000397,-1.5631337472600002
ACH-000401,-1.4061024069499999
ACH-000402,-1.3308426637100002
ACH-000403,-1.49933881778
ACH-000404,-1.46128044295
ACH-000406,-1.61413703569
ACH-000407,-1.4915189542700003
ACH-000408,-1.69018535524
ACH-000410,-1.51921851496
ACH-000411,-1.4771696449200002
ACH-000414,-1.85543066347
ACH-000415,-1.5241063371099999
ACH-000416,-1.6203600688600002
ACH-000420,-1.42317502117
ACH-000421,-1.5423060200799998
ACH-000424,-1.36408855397
ACH-000425,-1.92663254692
ACH-000426,-1.59935572055
ACH-000427,-1.0525157322799998
ACH-000433,-1.53844628188
ACH-000436,-1.57883731857
ACH-000444,-1.5289106281799998
ACH-000445,-1.3800345097600002
ACH-000448,-1.5149221909200001
ACH-000450,-1.1442753060200002
ACH-000452,-1.5304349377000002
ACH-000454,-1.3785114531099998
ACH-000458,-1.4295513187
ACH-000459,-1.38113352224
ACH-000460,-1.55373096639
ACH-000461,-1.3940099751
ACH-000463,-1.81856348998
ACH-000464,-1.4163441349099999
ACH-000466,-1.49487316777
ACH-000467,-1.21355575505
ACH-000468,-1.2092686322600001
ACH-000469,-1.35151464505
ACH-000470,-1.1896244699299998
ACH-000471,-1.65316006654
ACH-000472,-1.27582210236
ACH-000473,-1.5695785759799998
ACH-000475,-1.36164400277
ACH-000476,-1.25112468656
ACH-000477,-1.9575173920099997
ACH-000480,-1.4340362382499998
ACH-000481,-1.2581413983399998
ACH-000483,-1.9034510323700002
ACH-000484,-1.3512403543599998
ACH-000485,-1.6853549179499998
ACH-000486,-1.54812246153
