,JARID2 (3720)
ACH-000004,-0.0874100274222
ACH-000007,-0.0741328148299
ACH-000009,0.0692113003238
ACH-000011,0.054338563821999995
ACH-000012,0.014589463752600002
ACH-000013,-0.00785665746026
ACH-000014,0.23926169711399997
ACH-000015,0.253828173443
ACH-000017,-0.386084173001
ACH-000018,0.196404356811
ACH-000019,-0.224557817918
ACH-000021,0.16340585394
ACH-000022,0.162109909111
ACH-000025,-0.060713630500400004
ACH-000028,0.110770336645
ACH-000030,0.113786786313
ACH-000035,-0.0631820826059
ACH-000036,0.294557546875
ACH-000037,0.286700733066
ACH-000039,0.280094860662
ACH-000040,0.035168754421900005
ACH-000041,-0.0531471777288
ACH-000042,0.142328496336
ACH-000045,-0.00360283833354
ACH-000047,0.23450848374400002
ACH-000052,-0.0793687424599
ACH-000053,0.114863787828
ACH-000054,-0.0186818387501
ACH-000055,-0.18398249644900003
ACH-000060,-0.14227616713400001
ACH-000067,0.0838181223725
ACH-000070,0.120405719415
ACH-000075,0.093235931105
ACH-000078,-0.107701708435
ACH-000082,-0.024206062650000002
ACH-000085,0.0818966929158
ACH-000086,-0.0164320210752
ACH-000087,0.013812327978499999
ACH-000092,-0.033473085038400005
ACH-000095,-0.151418997665
ACH-000097,0.06354371115780001
ACH-000098,0.1424878819
ACH-000099,-0.155764114647
ACH-000108,0.106938278366
ACH-000113,0.031227137332500002
ACH-000115,-0.09940464521410002
ACH-000116,-0.11141842912999998
ACH-000118,0.244133251192
ACH-000120,-0.031770611531000005
ACH-000123,0.219005653618
ACH-000127,-0.112087268994
ACH-000128,0.0111474740751
ACH-000132,-0.167157485113
ACH-000133,0.112669567086
ACH-000137,0.182037495389
ACH-000138,0.07619679147189999
ACH-000142,0.107853888398
ACH-000143,-0.00273307891732
ACH-000146,0.034570779555699996
ACH-000148,0.34176535926299995
ACH-000150,0.0359672025327
ACH-000152,0.306593196666
ACH-000153,0.28375343164
ACH-000159,0.185207654417
ACH-000160,0.305921086263
ACH-000163,-0.027086545541
ACH-000167,0.934359354398
ACH-000168,0.18026973944400002
ACH-000169,0.157403431182
ACH-000178,-0.059638123613400006
ACH-000182,0.128759526195
ACH-000183,0.059235879951
ACH-000188,0.246409150751
ACH-000189,0.227121188597
ACH-000190,0.417334013829
ACH-000198,0.145283074864
ACH-000204,0.241091692342
ACH-000206,0.000388172521737
ACH-000207,0.19270485699099998
ACH-000211,-0.0463173923465
ACH-000215,0.178380366688
ACH-000221,0.119288959682
ACH-000222,0.138304476403
ACH-000223,-0.12844336399599998
ACH-000226,0.11348646219399999
ACH-000227,0.11226134040899999
ACH-000228,0.080200650383
ACH-000231,0.04304940766009999
ACH-000232,-0.145035272378
ACH-000233,0.0526032560759
ACH-000234,0.057826928698000005
ACH-000235,0.08338041327330001
ACH-000237,0.1292829982
ACH-000238,0.035849265885900004
ACH-000243,0.273297124127
ACH-000244,-0.0490584651267
ACH-000246,-0.115851484197
ACH-000248,-0.292123584818
ACH-000250,0.0801642742764
ACH-000251,-0.122877894088
ACH-000253,0.0549877906672
ACH-000255,0.225808416394
ACH-000256,-0.049244917415
ACH-000257,0.101869793444
ACH-000258,0.150951772663
ACH-000259,-0.09492742526419999
ACH-000260,0.110490573038
ACH-000261,-0.012628679030599999
ACH-000262,0.346968810245
ACH-000263,-0.144189503982
ACH-000264,0.0568644889127
ACH-000265,0.0799073281037
ACH-000266,0.09056103202160001
ACH-000272,0.14375879145
ACH-000273,0.08653440668670001
ACH-000274,0.038681503960599994
ACH-000277,-0.12598255775599998
ACH-000278,0.29572930462200003
ACH-000279,0.012439982402200001
ACH-000280,0.0610280001251
ACH-000281,-0.0926628988019
ACH-000288,0.154488460041
ACH-000291,0.0567050048946
ACH-000293,0.15680871236
ACH-000294,0.146963582717
ACH-000295,-0.257465649643
ACH-000296,0.090212985807
ACH-000302,-0.026235998602100002
ACH-000304,-0.18600124087099998
ACH-000307,-0.0165737975074
ACH-000308,-0.07625808938880001
ACH-000310,0.240241920054
ACH-000311,0.22967829174100002
ACH-000312,0.127182248823
ACH-000315,0.0957619998396
ACH-000316,0.234009667637
ACH-000317,0.22520469185199998
ACH-000318,-0.059157281729
ACH-000319,0.129095257966
ACH-000320,0.39515078442400003
ACH-000322,0.035460755304300005
ACH-000323,0.16702699304000002
ACH-000324,0.0171350934815
ACH-000329,-0.07741383610580001
ACH-000330,-0.135416804168
ACH-000331,-0.09106242240830001
ACH-000332,0.185805372069
ACH-000334,-0.115719153411
ACH-000335,0.0385262645187
ACH-000336,-0.20019730717300002
ACH-000337,-0.10897478908
ACH-000339,-0.023132064749699997
ACH-000341,0.287452313573
ACH-000348,0.178589056794
ACH-000350,0.00767644742048
ACH-000352,-0.0160395709347
ACH-000356,-0.0332730616699
ACH-000361,-0.12018462714299999
ACH-000362,0.311304293548
ACH-000363,-0.0829358199818
ACH-000364,0.0885100912272
ACH-000365,0.019995236388400003
ACH-000366,-0.118299104998
ACH-000368,-0.24296764221099998
ACH-000374,-0.035516994296
ACH-000375,0.258637775394
ACH-000376,0.263733791094
ACH-000381,-0.0171136399762
ACH-000383,-0.027252591952200002
ACH-000387,0.0160355128125
ACH-000389,0.0110605281277
ACH-000390,0.24239008863400002
ACH-000393,0.037969046653699996
ACH-000395,0.21600269279599998
ACH-000397,0.0513008237963
ACH-000401,-0.0739972365023
ACH-000402,-0.24295094026900002
ACH-000403,0.20205961025
ACH-000404,0.156444912252
ACH-000406,0.0807112788425
ACH-000407,0.189605737668
ACH-000408,0.22545805126600002
ACH-000410,0.137101641839
ACH-000411,0.07987695105380001
ACH-000414,0.040379270600199996
ACH-000415,-0.000681026157813
ACH-000416,0.10759466884400001
ACH-000420,0.47595670619900005
ACH-000421,0.027807847255599996
ACH-000424,-0.13234159706700002
ACH-000425,0.020485434092299998
ACH-000426,0.030717341293299998
ACH-000427,0.122915935354
ACH-000433,-0.0450388179913
ACH-000436,-0.153243392084
ACH-000444,-0.00900999513869
ACH-000445,-0.106228629859
ACH-000448,0.10598461423800001
ACH-000450,-0.03003121335
ACH-000452,-0.187889202113
ACH-000454,-0.472334600977
ACH-000458,-0.028124109056
ACH-000459,0.00439208318401
ACH-000460,0.11701849143200001
ACH-000461,-0.0120044901452
ACH-000463,0.15751017409499998
ACH-000464,0.356138863669
ACH-000466,-0.00917812555707
ACH-000467,-0.060345843738400004
ACH-000468,0.17937457242
ACH-000469,0.1272364466
ACH-000470,-0.0324604867379
ACH-000471,0.162367386062
ACH-000472,0.18331906294
ACH-000473,0.228128969637
ACH-000475,0.114311878469
ACH-000476,0.000841890648623
ACH-000477,0.079929208914
ACH-000480,-0.11342242831800001
ACH-000481,0.17916807070000002
ACH-000483,0.00910538530597
ACH-000484,0.10614672538999999
ACH-000485,0.06762473117409999
ACH-000486,0.164155258326
ACH-000487,-0.0837173565785
ACH-000488,0.0515351812605
ACH-000490,-0.008593874467629999
ACH-000491,-0.158693201743
ACH-000495,0.093215397034
ACH-000496,-0.0238605880596
ACH-000499,-0.0900176233244
ACH-000500,0.27383642025
ACH-000502,0.0685838161191
ACH-000503,0.0863233359911
ACH-000505,0.123745474532
ACH-000507,0.167240311915
ACH-000510,0.14894491349000002
ACH-000511,-0.0206744328279
ACH-000512,0.0664562267945
ACH-000516,-0.044980798092499996
ACH-000517,0.013570801872700001
ACH-000518,0.151006824682
ACH-000520,0.22469737341899998
ACH-000521,-0.030645187705200003
ACH-000522,0.129314205011
ACH-000524,-0.17193006282
ACH-000527,0.12575494234200002
ACH-000528,0.197505299228
ACH-000537,0.0553811128555
ACH-000541,0.216184326561
ACH-000542,0.09508326096169999
ACH-000544,0.34480198125399997
ACH-000545,0.0635658448307
ACH-000547,0.0196103843108
ACH-000548,0.12180617997500001
