,RFX5 (5993)
ACH-000004,-0.352610104802
ACH-000007,-0.44147693321500003
ACH-000009,-0.672969693469
ACH-000011,-0.160456124707
ACH-000012,-0.35720114293899996
ACH-000013,-0.325041353444
ACH-000014,-0.39227788453199997
ACH-000015,-0.327124473579
ACH-000017,-0.0125539425524
ACH-000018,-0.40807178836499997
ACH-000019,-0.49540495827500003
ACH-000021,-0.38712601410499997
ACH-000022,-0.298362361613
ACH-000025,-0.292924517369
ACH-000028,-0.544668105665
ACH-000030,-0.310632081917
ACH-000035,-0.5507654598899999
ACH-000036,-0.102381260135
ACH-000037,-0.32946280647
ACH-000039,-0.174908016385
ACH-000040,-0.39229320328100004
ACH-000041,-0.170550750101
ACH-000042,-0.425594521502
ACH-000045,-0.357319372081
ACH-000047,-0.392603848368
ACH-000052,-0.258133524158
ACH-000053,-0.383532567648
ACH-000054,-0.211950845326
ACH-000055,-0.0615952183144
ACH-000060,-0.262852562206
ACH-000067,-0.15489208155
ACH-000070,-0.390952814855
ACH-000075,-0.24265119832899998
ACH-000078,-0.280189757577
ACH-000082,-0.22397356840799998
ACH-000085,-0.25500311573600004
ACH-000086,-0.610230113432
ACH-000087,-0.027576356615299998
ACH-000092,-0.328683148256
ACH-000095,-0.230101891512
ACH-000097,-0.426141752295
ACH-000098,-0.392002184393
ACH-000099,-0.313713148814
ACH-000108,-0.253623218
ACH-000113,-0.324242005382
ACH-000115,-0.269169340766
ACH-000116,-0.36390962551100003
ACH-000118,-0.27185605041099997
ACH-000120,-0.164743305269
ACH-000123,-0.441150847764
ACH-000127,-0.26643270899599997
ACH-000128,-0.301755860317
ACH-000132,-0.263462954134
ACH-000133,-0.407030746634
ACH-000137,-0.249760974336
ACH-000138,-0.289726683537
ACH-000142,-0.376727750842
ACH-000143,-0.384975582167
ACH-000146,-0.20897600427299998
ACH-000148,-0.14572641088500002
ACH-000150,-0.38446148845399997
ACH-000152,-0.25039658571199996
ACH-000153,-0.36632282345
ACH-000159,-0.290290548311
ACH-000160,0.0168028835776
ACH-000163,-0.17933351187399998
ACH-000167,0.139986222826
ACH-000168,-0.54938842663
ACH-000169,-0.35362375205200003
ACH-000178,-0.38893658886200005
ACH-000182,-0.207117071801
ACH-000183,-0.469413144597
ACH-000188,-0.326947327733
ACH-000189,-0.418031948427
ACH-000190,0.223863734582
ACH-000198,-0.39181493553
ACH-000204,-0.559584250687
ACH-000206,-0.41895176537699996
ACH-000207,-0.131187023397
ACH-000211,-0.427186620008
ACH-000215,-0.371855531988
ACH-000221,-0.32236284993000003
ACH-000222,-0.35086087380500003
ACH-000223,-0.268436286404
ACH-000226,-0.27266130402399996
ACH-000227,-0.304118531663
ACH-000228,-0.3193271473
ACH-000231,-0.3207855626
ACH-000232,-0.45652595774800003
ACH-000233,-0.361579513308
ACH-000234,-0.165656888024
ACH-000235,-0.448595966332
ACH-000237,-0.30092385671300004
ACH-000238,-0.0409150488009
ACH-000243,-0.298437990416
ACH-000244,-0.350128724144
ACH-000246,-0.253135643519
ACH-000248,-0.30630932548900003
ACH-000250,-0.31199045692899996
ACH-000251,-0.349148516186
ACH-000253,-0.360204102655
ACH-000255,-0.33238234697700003
ACH-000256,-0.173061683933
ACH-000257,-0.53427015547
ACH-000258,-0.437228871827
ACH-000259,-0.420733552305
ACH-000260,-0.36708471959399996
ACH-000261,-0.219617948278
ACH-000262,-0.49518258682800004
ACH-000263,-0.231170555953
ACH-000264,-0.309253260018
ACH-000265,-0.213216427254
ACH-000266,-0.310524020468
ACH-000272,-0.363752497343
ACH-000273,-0.424410578823
ACH-000274,-0.44413406248000004
ACH-000277,-0.353683680305
ACH-000278,-0.3396790407
ACH-000279,-0.32914361687800003
ACH-000280,-0.454230093833
ACH-000281,-0.5865924751739999
ACH-000288,-0.365814294762
ACH-000291,-0.333265965
ACH-000293,-0.302009143874
ACH-000294,-0.5460063837219999
ACH-000295,-0.356927261863
ACH-000296,-0.42870876298199995
ACH-000302,-0.363981925668
ACH-000304,-0.156158469454
ACH-000307,-0.23681871142299998
ACH-000308,-0.37696987864799997
ACH-000310,-0.26117468831
ACH-000311,-0.40459594350999994
ACH-000312,-0.404077082487
ACH-000315,-0.570873924545
ACH-000316,-0.0866607293709
ACH-000317,-0.543497800539
ACH-000318,-0.325256247862
ACH-000319,-0.39841236581699996
ACH-000320,-0.30910745230500003
ACH-000322,-0.316893418204
ACH-000323,-0.219034776129
ACH-000324,-0.34130846808399995
ACH-000329,-0.28227342878
ACH-000330,-0.423378821251
ACH-000331,-0.23667220540699999
ACH-000332,-0.35290303805
ACH-000334,-0.58286895633
ACH-000335,-0.396625919903
ACH-000336,-0.587151946348
ACH-000337,-0.615777736435
ACH-000339,-0.134718400169
ACH-000341,0.00103490467271
ACH-000348,-0.24289556841899998
ACH-000350,-0.434331832374
ACH-000352,-0.12498977161800001
ACH-000356,-0.4990059221
ACH-000361,-0.292850164854
ACH-000362,-0.25578793565
ACH-000363,-0.280777455155
ACH-000364,-0.403712503466
ACH-000365,-0.38691057162799997
ACH-000366,-0.307314521886
ACH-000368,-0.408719331814
ACH-000374,-0.315892728093
ACH-000375,-0.109068403219
ACH-000376,-0.555167709136
ACH-000381,-0.459711583978
ACH-000383,-0.48753073267999997
ACH-000387,-0.258919610782
ACH-000389,-0.49051412391099997
ACH-000390,-0.769620486106
ACH-000393,-0.0207710433715
ACH-000395,-0.168101763001
ACH-000397,-0.383465145377
ACH-000401,-0.40156113465099996
ACH-000402,-0.513854404756
ACH-000403,-0.46446336702299995
ACH-000404,-0.446844917099
ACH-000406,-0.262597946821
ACH-000407,-0.421109162007
ACH-000408,-0.206665960752
ACH-000410,-0.543801215856
ACH-000411,-0.266024441019
ACH-000414,-0.291750852844
ACH-000415,-0.268491108933
ACH-000416,-0.4374009736
ACH-000420,-0.27839713689
ACH-000421,-0.349211202058
ACH-000424,-0.429086476008
ACH-000425,-0.44965950966000007
ACH-000426,-0.535630543064
ACH-000427,-0.463585898645
ACH-000433,-0.543379040428
ACH-000436,-0.44817373287600004
ACH-000444,-0.448118459678
ACH-000445,-0.341424519393
ACH-000448,-0.388330516139
ACH-000450,-0.22364281453600002
ACH-000452,-0.365795720454
ACH-000454,-0.38625694435099994
ACH-000458,-0.453043673203
ACH-000459,-0.0982584690931
ACH-000460,-0.34315195878
ACH-000461,-0.20376151445500001
ACH-000463,-0.344530133821
ACH-000464,-0.20500810826
ACH-000466,-0.257447244073
ACH-000467,-0.283678460254
ACH-000468,-0.334969343357
ACH-000469,-0.336525732492
ACH-000470,-0.07448986324319999
ACH-000471,-0.26764166905299996
ACH-000472,-0.20760294559999998
ACH-000473,-0.42528727206999994
ACH-000475,-0.256633956699
ACH-000476,-0.17158175175999998
ACH-000477,-0.252776181064
ACH-000480,-0.320545893087
ACH-000481,-0.311781889701
ACH-000483,-0.412863404879
ACH-000484,-0.485985085396
ACH-000485,-0.418924597271
ACH-000486,-0.322782041895
ACH-000487,-0.37976710664499996
ACH-000488,-0.372688814581
ACH-000490,-0.508066369193
ACH-000491,0.0104233579455
ACH-000495,-0.297361374846
ACH-000496,-0.231193930543
ACH-000499,-0.42064177324199997
ACH-000500,-0.784410437864
ACH-000502,-0.35400851909599995
ACH-000503,-0.313384148371
ACH-000505,-0.355102076252
ACH-000507,-0.691837322077
ACH-000510,-0.424661340833
ACH-000511,-0.22481567542
ACH-000512,-0.5642299635760001
ACH-000516,-0.283113986406
ACH-000517,-0.312239233268
ACH-000518,-0.25200471293000004
ACH-000520,-0.344299090757
ACH-000521,-0.44415080274400004
ACH-000522,-0.158203546384
ACH-000524,-0.34189955901
ACH-000527,-0.305209407898
ACH-000528,-0.348591471936
ACH-000537,-0.258758141103
ACH-000541,-0.11731797352600001
ACH-000542,-0.20088597683899997
ACH-000544,-0.339298036092
ACH-000545,-0.272263068647
ACH-000547,-0.514862979913
ACH-000548,-0.40896811385799997
ACH-000549,-0.297682450055
ACH-000550,-0.163744888796
ACH-000552,-0.35964800122900004
ACH-000556,-0.40609849158399997
ACH-000557,-0.293501286749
ACH-000570,-0.20253617119800002
ACH-000571,-0.13467238229
ACH-000573,-0.43646995618999995
ACH-000576,-0.47830511044299995
ACH-000580,-0.352511402411
ACH-000584,-0.223448398258
ACH-000585,-0.377772355348
ACH-000588,-0.36979220118100004
ACH-000589,-0.35691397422700005
ACH-000591,-0.10820306147099999
ACH-000593,-0.296607921023
ACH-000600,-0.37238176020400005
ACH-000601,-0.374815223041
ACH-000604,-0.290632833165
ACH-000605,-0.324213039659
ACH-000606,-0.47425908612400003
ACH-000608,-0.315481835632
ACH-000614,-0.367963018631
ACH-000616,-0.207990430033
ACH-000618,-0.432219589468
ACH-000619,-0.36326421298
ACH-000620,-0.319579437065
ACH-000621,-0.129926194924
ACH-000622,-0.21027963748700002
ACH-000623,-0.25924416981
ACH-000624,-0.31100941337099997
ACH-000627,-0.56054292294
ACH-000630,-0.380485263465
ACH-000632,-0.295991228307
ACH-000633,-0.47133278236299997
ACH-000637,-0.17485973582199998
ACH-000638,-0.281341513275
ACH-000646,-0.411734302559
ACH-000647,-0.516070303036
ACH-000648,-0.18826324269699998
ACH-000649,-0.375987187495
ACH-000651,-0.336111541812
ACH-000652,-0.260534715471
ACH-000653,-0.39429217257700006
ACH-000657,-0.465168514661
ACH-000658,-0.747585199455
ACH-000661,-0.38624681161700003
ACH-000662,-0.0681752007425
ACH-000663,-0.40070591288
ACH-000665,-0.365789046371
ACH-000671,-0.493865246952
ACH-000673,-0.294080808022
ACH-000676,-0.343802693352
ACH-000677,-0.237074875948
ACH-000681,-0.21417167844
ACH-000682,-0.461224220715
ACH-000683,-0.497721911831
ACH-000684,-0.42239617151000003
ACH-000688,-0.14718067088300002
ACH-000693,-0.43326316919299995
ACH-000694,-0.276532181712
ACH-000695,-0.273530034463
ACH-000696,-0.32890672417399996
ACH-000697,-0.41399241683300003
ACH-000699,-0.2940092766
ACH-000701,-0.353401059662
ACH-000706,-0.27979158071
ACH-000711,-0.306141783389
ACH-000713,-0.569938768832
ACH-000714,-0.36154448683300006
ACH-000718,-0.25506491766399997
ACH-000720,-0.38982069233000005
ACH-000721,-0.267607528837
ACH-000724,-0.556835226682
ACH-000725,-0.7552082464300001
ACH-000732,-0.58478439592
ACH-000734,-0.376754946605
ACH-000735,-0.41119903433399996
ACH-000736,-0.10846331301699999
ACH-000738,-0.187529714147
ACH-000746,-0.453840453693
ACH-000747,-0.5545626250810001
ACH-000748,-0.381890451898
ACH-000753,-0.459054347831
ACH-000756,-0.571800612937
ACH-000757,-0.612384346223
ACH-000758,-0.42560246243100003
ACH-000760,-0.48027415905299997
ACH-000763,-0.235317583016
ACH-000764,-0.27434991830600003
ACH-000765,-0.38492057588100004
ACH-000766,-0.269769831244
ACH-000767,-0.465332432149
ACH-000768,-0.354151572201
ACH-000769,-0.7411266790909999
ACH-000770,-0.313534359981
ACH-000771,-0.202195462009
ACH-000773,-0.413076965926
ACH-000776,-0.46354755643299994
ACH-000777,-0.31879747080299997
ACH-000778,-0.170447937018
ACH-000781,-0.35410349674099995
ACH-000782,-0.157648937798
ACH-000783,-0.232052235818
ACH-000784,-0.398408557501
ACH-000785,-0.7205254651090001
ACH-000787,-0.444513203011
ACH-000788,-0.325634292843
ACH-000791,-0.432679677325
ACH-000792,-0.21513194993700002
ACH-000794,-0.215811428475
ACH-000796,-0.319676459381
ACH-000799,-0.221859501999
ACH-000800,-0.0220323995418
ACH-000802,-0.30323234384500003
ACH-000804,-0.250767570236
ACH-000805,-0.496884784203
ACH-000809,-0.250718732636
ACH-000810,-0.34237802988399996
ACH-000811,-0.35744574467
ACH-000817,-0.32647562204999997
ACH-000819,-0.44673768717
ACH-000820,-0.33587555429099997
ACH-000821,-0.115588363134
ACH-000822,-0.436533159144
ACH-000823,-0.283591072736
ACH-000824,-0.369790112046
ACH-000827,-0.355762034688
ACH-000829,0.101468131975
ACH-000831,-0.271843296728
ACH-000832,-0.629979820669
ACH-000833,0.13039953302500001
ACH-000834,-0.211291880401
ACH-000835,-0.24502235061500002
ACH-000836,-0.09182925821080001
ACH-000837,-0.279115581738
ACH-000838,-0.314797192707
ACH-000839,-0.49526474157899997
ACH-000840,-0.36879691606700005
ACH-000841,-0.395055349715
ACH-000843,-0.42949653807
ACH-000846,-0.578738148574
ACH-000847,-0.413876029481
ACH-000848,-0.286987982861
ACH-000849,-0.303656489734
ACH-000851,-0.417694644482
ACH-000855,-0.271879929614
ACH-000856,-0.517411878471
ACH-000858,-0.284732325251
ACH-000859,-0.536452162511
ACH-000861,-0.42044793086099996
ACH-000862,-0.34047939406499994
ACH-000865,-0.373433081964
ACH-000866,-0.27556463575
ACH-000867,-0.47758200496500003
ACH-000869,-0.6765780564489999
ACH-000872,-0.241046634167
ACH-000873,-0.47652864873899997
ACH-000876,-0.0699332893243
ACH-000878,-0.305504211639
ACH-000880,-0.234533861357
ACH-000881,-0.22439836064500002
ACH-000882,-0.334052901525
ACH-000884,-0.42395403261200004
ACH-000885,-0.357496485597
ACH-000887,-0.266358411483
ACH-000888,-0.476943409828
ACH-000889,-0.567371433642
ACH-000890,-0.395406752297
ACH-000896,-0.398663757497
ACH-000898,-0.355675066715
ACH-000900,-0.605353573103
ACH-000901,-0.34131785376999996
ACH-000905,-0.512445641096
ACH-000906,-0.18211285036
ACH-000907,-0.32253383458900003
ACH-000910,-0.20707568513099997
ACH-000911,-0.29037841495
ACH-000912,-0.17193410970400003
ACH-000913,-0.364961308825
ACH-000915,-0.336738147664
ACH-000916,-0.431421116489
ACH-000917,-0.258132944203
ACH-000921,-0.136633717356
