,WRAP53 (55135)
ACH-000221,-0.497522952939
ACH-000222,-0.476589760117
ACH-000223,-0.310208218885
ACH-000226,-0.388697351974
ACH-000227,-0.482166626607
ACH-000228,-0.5827645226
ACH-000231,-0.35552462056199996
ACH-000232,-0.349085478249
ACH-000233,-0.463124418005
ACH-000234,-0.253154857111
ACH-000235,-0.34162878183300005
ACH-000237,-0.560688777173
ACH-000238,-0.543657589902
ACH-000243,-0.596580231897
ACH-000244,-0.266624210499
ACH-000246,-0.372397992121
ACH-000248,0.00224027082141
ACH-000250,-0.521471810961
ACH-000251,-0.48666140667499996
ACH-000253,-0.276154045482
ACH-000255,-0.242487237841
ACH-000256,-0.550097880076
ACH-000257,-0.138366190794
ACH-000258,-0.6142582925760001
ACH-000259,-0.352661689379
ACH-000260,-0.676010472641
ACH-000261,-0.39733866139300006
ACH-000262,-0.281965677388
ACH-000263,0.112521600669
ACH-000264,-0.408104881288
ACH-000265,-0.569427287157
ACH-000266,-0.36124107541699996
ACH-000272,-0.306042894901
ACH-000273,-0.431044275185
ACH-000274,-0.411863514295
ACH-000277,-0.5076820197749999
ACH-000278,-0.5503351610980001
ACH-000279,-0.446020673511
ACH-000280,-0.25739263337699997
ACH-000281,-0.17254688817000002
ACH-000288,-0.6652589551929999
ACH-000291,-0.301013292932
ACH-000293,-0.139096871588
ACH-000294,-0.383837792275
ACH-000295,-0.310068152649
ACH-000296,-0.492661647267
ACH-000302,-0.222049064007
ACH-000304,-0.40474128452299996
ACH-000307,-0.136135872534
ACH-000308,-0.380061618509
ACH-000310,-0.120189610038
ACH-000311,-0.147106752388
ACH-000312,-0.443656645379
ACH-000315,-0.23979215001600002
ACH-000316,-0.6416072271
ACH-000317,-0.0931734940182
ACH-000318,-0.5480411697500001
ACH-000319,-0.352820599116
ACH-000320,-0.407642369571
ACH-000322,-0.410054538486
ACH-000323,-0.166044591358
ACH-000324,-0.238371081605
ACH-000329,-0.407143072421
ACH-000330,-0.345450878343
ACH-000331,-0.735601618166
ACH-000332,-0.42097666111800003
ACH-000334,-0.136269841238
ACH-000335,-0.427561887962
ACH-000336,0.00241859179029
ACH-000337,-0.107169446379
ACH-000339,-0.46732700260300003
ACH-000341,-0.21880062315200002
ACH-000348,-0.255570175142
ACH-000350,-0.339530988547
ACH-000352,-0.34934041940800004
ACH-000356,-0.524432664264
ACH-000361,-0.113749577494
ACH-000362,-0.04261598452840001
ACH-000363,-0.0233205730719
ACH-000364,-0.524855503343
ACH-000365,-0.253116585163
ACH-000366,-0.328025962869
ACH-000368,-0.276533916949
ACH-000374,-0.39419180261500003
ACH-000375,-0.315081530774
ACH-000376,-0.479262546417
ACH-000381,-0.525696286116
ACH-000383,-0.265482702969
ACH-000387,-0.31394443846500003
ACH-000389,-0.439226205653
ACH-000390,-0.27089873676
ACH-000393,-0.453832113878
ACH-000395,-0.47330403180299996
ACH-000397,-0.59821312251
ACH-000401,-0.41369109836400003
ACH-000402,-0.427159801924
ACH-000403,-0.462989186756
ACH-000404,-0.351568998529
ACH-000406,-0.305777037952
ACH-000407,-0.404041473314
ACH-000408,-0.555452235956
ACH-000410,-0.41995684944600004
ACH-000411,-0.41472092330300003
ACH-000414,-0.283495792196
ACH-000415,-0.597593892739
ACH-000416,-0.389616847065
ACH-000420,-0.267638307765
ACH-000421,-0.39890902358400004
ACH-000424,-0.513957222993
ACH-000425,-0.229908106102
ACH-000426,-0.511413862239
ACH-000427,-0.274738498566
ACH-000433,-0.0634677055881
ACH-000436,-0.454232134259
ACH-000444,-0.434298725213
ACH-000445,-0.44371753148599996
ACH-000448,-0.21515256009599998
ACH-000450,-0.256262792643
ACH-000452,-0.45259409881499996
ACH-000454,-0.653352737675
ACH-000458,-0.374241436656
ACH-000459,-0.77137140465
ACH-000460,-0.5481256345800001
ACH-000461,-0.15662647272500002
ACH-000463,-0.31355689063299996
ACH-000464,-0.482354460331
ACH-000466,-0.326213274311
ACH-000467,-0.145155069123
ACH-000468,-0.38311056437700003
ACH-000469,-0.437415276678
ACH-000470,-0.731474472059
ACH-000471,-0.5388130604670001
ACH-000472,-0.20167027217
ACH-000473,-0.222959346508
ACH-000475,-0.254390758615
ACH-000476,-0.397680132849
ACH-000477,-0.151180515761
ACH-000480,-0.636773456624
ACH-000481,-0.43140380199699996
ACH-000483,-0.410380215784
ACH-000484,0.0729906674391
ACH-000485,-0.3986662871
ACH-000486,-0.05263077068580001
ACH-000487,-0.34167732590000005
ACH-000488,-0.38991965595100003
ACH-000490,-0.238206255226
ACH-000491,-0.315182046303
ACH-000495,-0.028121890789099997
ACH-000496,-0.553056366988
ACH-000499,-0.313285425262
ACH-000500,-0.5175927113859999
ACH-000502,-0.500759576622
ACH-000503,-0.357582329327
ACH-000505,-0.339176479257
ACH-000507,-0.49032964784999994
ACH-000510,-0.34667418804899996
ACH-000511,-0.47666971218000004
ACH-000512,-0.180370643266
ACH-000516,-0.327189519004
ACH-000517,-0.38165501758500003
ACH-000518,-0.08916060590050001
ACH-000520,-0.542077289109
ACH-000521,-0.155704537758
ACH-000522,-0.13089032340999998
ACH-000524,-0.160619620133
ACH-000527,-0.31957675641600003
ACH-000528,-0.36440462223000003
ACH-000537,-0.059080754160099995
ACH-000541,-0.488083840628
ACH-000542,-0.300576161786
ACH-000544,-0.5857077302229999
ACH-000545,-0.382526025778
ACH-000547,-0.394454359589
ACH-000548,-0.19163593577799998
ACH-000549,-0.482640904048
ACH-000550,-0.557405325252
ACH-000552,-0.38163972379199995
ACH-000556,-0.341803465925
ACH-000557,-0.0624817171335
ACH-000570,-0.38742532308600003
ACH-000571,-0.293452947649
ACH-000573,-0.26356978353
ACH-000576,-0.557568415839
ACH-000580,-0.285367706448
ACH-000584,-0.38968218926299997
ACH-000585,-0.296798759941
ACH-000588,-0.74370881417
ACH-000589,-0.370754261491
ACH-000591,-0.314420655942
ACH-000593,-0.382461892504
ACH-000600,-0.389065683657
ACH-000601,-0.387806552671
ACH-000604,-0.14159439545
ACH-000605,-0.34696117505199997
ACH-000606,-0.615566439711
ACH-000608,-0.360776852852
ACH-000614,-0.137325909118
ACH-000616,-0.228613300083
ACH-000618,-0.127388284245
ACH-000619,-0.5385530353279999
ACH-000620,-0.17361573216200002
ACH-000621,-0.37462068551600003
ACH-000622,-0.42030353524499997
ACH-000623,-0.5016875422420001
ACH-000624,-0.40352076124799996
ACH-000627,-0.323262882125
ACH-000630,-0.450490699908
ACH-000632,-0.22121129347600002
ACH-000633,-0.425916526616
ACH-000637,-0.317181032347
ACH-000638,-0.37706947704099997
ACH-000646,-0.120849416058
ACH-000647,-0.48028366458000005
ACH-000648,-0.337958062794
ACH-000649,-0.309171871925
ACH-000651,-0.346717851003
ACH-000652,-0.43219205876
ACH-000653,-0.325130183711
ACH-000657,-0.308629769663
ACH-000658,-0.14324894637399999
ACH-000661,-0.0899651229943
ACH-000662,-0.0752117508729
ACH-000663,-0.35555446294299997
ACH-000665,-0.341100531761
ACH-000671,-0.139414204321
ACH-000673,-0.614933184018
ACH-000676,-0.33606272412199995
ACH-000677,-0.31084818225099997
ACH-000681,-0.281471602946
ACH-000682,-0.3507137003
ACH-000683,-0.147472018032
ACH-000684,-0.30781010305
ACH-000688,-0.413766676264
ACH-000693,-0.21214077407200002
ACH-000694,-0.33947705930699995
ACH-000695,-0.547295494096
ACH-000696,-0.330281781965
ACH-000697,-0.32063575762400004
ACH-000699,-0.7336643915790001
ACH-000701,-0.256514042337
ACH-000706,-0.366139653344
ACH-000711,-0.360239509109
ACH-000713,-0.643923289409
ACH-000714,-0.472689013244
ACH-000718,-0.344490073019
ACH-000720,-0.587927319922
ACH-000721,-0.34672726018100003
ACH-000724,-0.39706702938
ACH-000725,-0.0179589844065
ACH-000732,-0.5674153957060001
ACH-000734,-0.124596074714
ACH-000735,-0.241796395074
ACH-000736,-0.35247325798699997
ACH-000738,-0.478650724318
ACH-000746,-0.21876386198699999
ACH-000747,-0.25831907743
ACH-000748,-0.227965049434
ACH-000753,-0.417748396391
ACH-000756,-0.300047850204
ACH-000757,-0.163356930291
ACH-000758,-0.41893263474799997
ACH-000760,-0.145662023114
ACH-000763,-0.33677530371500003
ACH-000764,-0.352422747336
ACH-000765,-0.183590217929
ACH-000766,-0.405222879049
ACH-000767,-0.0246267951145
ACH-000768,-0.47229457581600004
ACH-000769,-0.386178122469
ACH-000770,-0.135138169506
ACH-000771,-0.534435528656
ACH-000773,-0.260592066206
ACH-000776,-0.387936338755
ACH-000777,-0.533636618422
ACH-000778,-0.551510620638
ACH-000781,-0.416095197782
ACH-000782,-0.33597128089100003
ACH-000783,-0.300207869248
ACH-000784,-0.252272680276
ACH-000785,-0.334541340595
ACH-000787,-0.38136665911300005
ACH-000788,-0.395270387226
ACH-000791,-0.4411708556
ACH-000792,-0.682894136735
ACH-000794,-0.445450939943
ACH-000796,-0.27499746249699997
ACH-000799,-0.606104408748
ACH-000800,-0.116405998346
ACH-000802,-0.229374112454
ACH-000804,-0.398600174578
ACH-000805,0.00887958672582
ACH-000809,-0.146177604439
ACH-000810,-0.43218431466300006
ACH-000811,-0.387019746896
ACH-000817,-0.591645031297
ACH-000819,-0.327248068886
ACH-000820,-0.345683754494
ACH-000821,-0.29332714176999997
ACH-000822,-0.292630112162
ACH-000823,-0.291041973781
ACH-000824,-0.43014788744099997
ACH-000827,-0.31767055506499997
ACH-000829,-0.443435623429
ACH-000831,-0.12499918757200001
ACH-000832,-0.39416262488799997
ACH-000833,-0.20839815626400002
ACH-000834,-0.256334430916
ACH-000835,-0.216255904599
ACH-000836,-0.286613098328
ACH-000837,-0.350024425344
ACH-000838,0.08026590201610001
ACH-000839,-0.6822469209280001
ACH-000840,-0.249625576463
ACH-000841,-0.275344078339
ACH-000843,-0.351588115701
ACH-000846,-0.138915628434
ACH-000847,-0.6809796540979999
ACH-000848,-0.09952946229149999
ACH-000849,-0.27910798035
ACH-000851,-0.197369421713
ACH-000855,-0.533469757293
ACH-000856,-0.44025880735600004
ACH-000858,-0.266032437572
ACH-000859,-0.51391376185
ACH-000861,-0.5120009330349999
ACH-000862,-0.397490206058
ACH-000865,-0.28747216632
ACH-000866,-0.16194636088
ACH-000867,-0.439443831053
ACH-000869,-0.375702036529
ACH-000872,-0.337856310003
ACH-000873,-0.196941894835
ACH-000876,-0.275475103592
ACH-000878,-0.49403236816699997
ACH-000880,-0.574183354912
ACH-000881,-0.342197182261
ACH-000882,-0.585557832454
ACH-000884,-0.095396223194
ACH-000885,-0.292877179573
ACH-000887,-0.345883015999
ACH-000888,-0.307351735917
ACH-000889,-0.272642425736
ACH-000890,-0.43458759456
ACH-000896,-0.385095038565
ACH-000898,-0.054345498723
ACH-000900,-0.350757661755
ACH-000901,-0.342852770564
ACH-000905,-0.630726630939
ACH-000906,-0.384590632289
ACH-000907,-0.307771473138
ACH-000910,-0.41153167372500005
ACH-000911,-0.30544941321400004
ACH-000912,-0.739705944684
ACH-000913,-0.28127907490299997
ACH-000915,-0.612130349068
ACH-000916,-0.389076963566
ACH-000917,-0.505269996292
ACH-000921,-0.196374027419
ACH-000924,-0.0981461877839
ACH-000926,-0.242216088576
ACH-000928,-0.298420491017
ACH-000929,0.10253168665899999
ACH-000932,-0.19306645121899998
ACH-000935,-0.177043783542
ACH-000936,-0.310278160367
ACH-000937,-0.18938591589899997
ACH-000938,-0.322747624604
ACH-000939,-0.378505536131
ACH-000941,-0.218819363243
ACH-000943,-0.45017453994900003
ACH-000946,-0.294738994185
ACH-000947,-0.251525872207
ACH-000948,-0.343698121039
ACH-000950,-0.198127022267
ACH-000953,-0.140392223423
ACH-000957,-0.442153638105
ACH-000958,-0.492397676792
ACH-000960,-0.159627106037
ACH-000963,0.178797215259
ACH-000968,-0.360340039469
ACH-000969,-0.637553902796
ACH-000973,-0.40871376088100003
ACH-000974,-0.10085329828299999
ACH-000975,-0.241775560549
ACH-000976,-0.390885357567
ACH-000978,-0.216672772381
ACH-000980,-0.174546021996
ACH-000984,-0.417635078325
ACH-000986,-0.499533919031
ACH-000988,-0.36863397501999995
ACH-000993,-0.7350066245039999
ACH-000994,-0.292472554067
ACH-000996,-0.7114264273819999
ACH-001001,-0.27380719467
ACH-001020,-0.12476790327
ACH-001028,-0.364243448743
ACH-001031,-0.590703094442
ACH-001038,-0.402859922562
ACH-001048,-0.424563178747
ACH-001050,-0.49086372482900004
ACH-001053,-0.200951854953
ACH-001054,-0.37350459770800004
ACH-001061,-0.167353464606
ACH-001067,-0.44058796755400004
ACH-001075,-0.57692154727
ACH-001096,-0.334492939503
ACH-001128,-0.6801922659399999
ACH-001134,-0.254580075093
ACH-001151,-0.387220468034
ACH-001163,-0.305059072979
ACH-001164,-0.576752387933
ACH-001173,-0.28295051263300003
ACH-001183,-0.439762265636
ACH-001184,-0.325862304956
ACH-001190,-0.354746218328
ACH-001192,-0.504083945558
ACH-001193,-0.5138870699889999
ACH-001196,-0.498091867679
ACH-001197,-0.40217958107600005
ACH-001205,-0.450867247799
ACH-001211,-0.14870652130200002
ACH-001212,-0.287155947297
ACH-001228,-0.305103347655
ACH-001232,-0.630684453966
ACH-001239,-0.164529490405
ACH-001274,-0.5699032894780001
ACH-001275,-0.5227520695000001
ACH-001277,-0.386232339767
ACH-001278,-0.23876263654599997
ACH-001280,-0.475741555038
ACH-001283,-0.35209511402500004
ACH-001289,-0.49171478287299997
ACH-001295,-0.409659279802
ACH-001300,-0.495444424654
ACH-001301,-0.24244675143000002
ACH-001302,-0.38893415310699997
ACH-001303,-0.337210042276
ACH-001306,-0.363334305335
ACH-001318,-0.39854666367799996
ACH-001322,-0.726894641926
ACH-001328,-0.466380335474
ACH-001332,-0.519980895042
ACH-001333,-0.338830652135
ACH-001336,-0.244949021435
ACH-001340,-0.38270567299099995
ACH-001346,-0.37798702632500003
ACH-001353,-0.354121297409
ACH-001354,-0.126591404057
ACH-001367,-0.225048281164
ACH-001368,-0.338714829318
ACH-001374,-0.210223505055
ACH-001375,-0.43500556484499997
ACH-001377,-0.18639262170200002
ACH-001380,-0.21039619346299998
ACH-001391,-0.208349235511
ACH-001407,-0.276216863269
ACH-001408,-0.949623411135
ACH-001413,-0.528753267257
ACH-001430,-0.371540418345
ACH-001431,-0.29195080583099997
ACH-001450,-0.5421761836
ACH-001496,-0.5920830841420001
ACH-001500,-0.228055203308
ACH-001521,-0.236960630477
ACH-001523,-0.602188442784
ACH-001532,-0.33574823925499997
ACH-001536,-0.607053330769
ACH-001550,-0.33617669553900004
ACH-001552,-0.244685054667
ACH-001554,-0.276439817237
ACH-001645,-0.141902471975
ACH-001654,-0.301201667672
ACH-001715,-0.639578108485
ACH-001735,-0.165876814067
ACH-001736,-0.23178876305799997
ACH-001737,-0.9899113224160001
ACH-001740,-0.344597887458
ACH-001745,-0.29916344656800004
ACH-001750,-0.373582496637
ACH-001765,-0.37499049791199995
ACH-001956,-0.172505392442
ACH-001957,-0.149288037643
