,CSNK2B (1460)
ACH-000182,-1.06990805094
ACH-000183,-1.47335471634
ACH-000188,-0.924918758276
ACH-000189,-0.751296348528
ACH-000190,-1.02303531418
ACH-000198,-1.3054817472799998
ACH-000204,-1.5345516016
ACH-000206,-1.15429287374
ACH-000207,-1.74593383632
ACH-000211,-1.15513559896
ACH-000215,-1.1726125208
ACH-000221,-1.41734292474
ACH-000222,-1.421150453
ACH-000223,-1.01972495108
ACH-000226,-1.01668218392
ACH-000227,-0.9081988392929999
ACH-000228,-1.50549214671
ACH-000231,-1.5947084448
ACH-000232,-1.38265990402
ACH-000233,-1.20959597775
ACH-000234,-0.736354199641
ACH-000235,-1.37435251011
ACH-000237,-1.25852543677
ACH-000238,-1.34581250942
ACH-000243,-1.2640421512
ACH-000244,-1.21028506519
ACH-000246,-0.9398336279449999
ACH-000248,-1.13373442128
ACH-000250,-0.878760935891
ACH-000251,-1.28923330209
ACH-000253,-1.32777543539
ACH-000255,-1.18225845782
ACH-000256,-1.5044891087999999
ACH-000257,-0.857341435078
ACH-000258,-1.4740919171
ACH-000259,-1.05335505486
ACH-000260,-1.0877642728299999
ACH-000261,-1.3231216168100002
ACH-000262,-1.05813600434
ACH-000263,-1.52326180149
ACH-000264,-1.85108788593
ACH-000265,-1.23308327311
ACH-000266,-1.5283785649500001
ACH-000272,-1.45619731144
ACH-000273,-1.5623390879299999
ACH-000274,-0.721227877124
ACH-000277,-1.4842614943399999
ACH-000278,-1.3920760428299999
ACH-000279,-1.41773572019
ACH-000280,-1.5341453310799997
ACH-000281,-1.59351383833
ACH-000288,-1.3190546791700002
ACH-000291,-1.3286045067399999
ACH-000293,-1.23928423877
ACH-000294,-0.8596976913050001
ACH-000295,-1.51152921155
ACH-000296,-1.15454777013
ACH-000302,-1.09952341841
ACH-000304,-1.1951065570000001
ACH-000307,-1.7734086764800001
ACH-000308,-1.4277594441600001
ACH-000310,-0.873061567033
ACH-000311,-1.18392343725
ACH-000312,-1.36741038134
ACH-000315,-1.4478189684399998
ACH-000316,-1.31714085668
ACH-000317,-1.5904923431600002
ACH-000318,-1.50466843086
ACH-000319,-1.2590338295999999
ACH-000320,-1.26008111823
ACH-000322,-0.914192717879
ACH-000323,-1.25637339501
ACH-000324,-1.56756782753
ACH-000329,-1.39375690908
ACH-000330,-1.10297355065
ACH-000331,-1.1955699070299999
ACH-000332,-1.21763864099
ACH-000334,-1.75496729255
ACH-000335,-1.4570465678100002
ACH-000336,-1.21693313518
ACH-000337,-1.21281698171
ACH-000339,-1.6255578570299998
ACH-000341,-1.12136177506
ACH-000348,-1.22870966825
ACH-000350,-1.8117174434799999
ACH-000352,-1.7376232489099996
ACH-000356,-1.48089524872
ACH-000361,-0.922626647112
ACH-000362,-1.00522185923
ACH-000363,-1.49500087849
ACH-000364,-1.34545958198
ACH-000365,-1.54178957632
ACH-000366,-1.0486939033
ACH-000368,-1.28206557866
ACH-000374,-1.15588943105
ACH-000375,-1.13955681592
ACH-000376,-1.4793550908000002
ACH-000381,-1.32416070343
ACH-000383,-1.2451617597700002
ACH-000387,-0.947505320531
ACH-000389,-1.4563598121799999
ACH-000390,-0.919384484484
ACH-000393,-1.18582904807
ACH-000395,-1.3630647343399998
ACH-000397,-1.46240461995
ACH-000401,-1.5408618813100001
ACH-000402,-1.72296575404
ACH-000403,-1.68354301069
ACH-000404,-1.64762454796
ACH-000406,-1.54210669785
ACH-000407,-1.3800117265799998
ACH-000408,-1.48899072355
ACH-000410,-1.1119722279100002
ACH-000411,-1.0195548073
ACH-000414,-1.12107971671
ACH-000415,-1.6659461921799998
ACH-000416,-1.0062869752399999
ACH-000420,-1.3680172592200002
ACH-000421,-1.55714492474
ACH-000424,-1.2284251455600002
ACH-000425,-1.29487659605
ACH-000426,-1.43128114437
ACH-000427,-1.8946782240900002
ACH-000433,-1.52887047102
ACH-000436,-1.4838466855599999
ACH-000444,-1.11654942804
ACH-000445,-1.25274193632
ACH-000448,-1.4115027211500002
ACH-000450,-1.3421329149799999
ACH-000452,-1.46801327425
ACH-000454,-1.34342307114
ACH-000458,-1.33471160818
ACH-000459,-1.06320304722
ACH-000460,-1.3076747401200002
ACH-000461,-1.42237412879
ACH-000463,-1.50685797356
ACH-000464,-1.7774800973500002
ACH-000466,-1.4442795863100002
ACH-000467,-1.1197922488299998
ACH-000468,-1.35338346731
ACH-000469,-1.50838380964
ACH-000470,-0.925557062604
ACH-000471,-1.4676964413799998
ACH-000472,-0.875887398468
ACH-000473,-1.15102921067
ACH-000475,-1.0655223786599999
ACH-000476,-1.00594096474
ACH-000477,-1.49287316421
ACH-000480,-1.1061352353799998
ACH-000481,-1.23015180787
ACH-000483,-0.924137177321
ACH-000484,-1.90915783195
ACH-000485,-1.31769866882
ACH-000486,-1.21797957485
ACH-000487,-0.86660567406
ACH-000488,-1.3502544606600002
ACH-000490,-1.3973240266999998
ACH-000491,-1.84731272013
ACH-000495,-1.1152317062200001
ACH-000496,-1.2060286840799999
ACH-000499,-1.41121537206
ACH-000500,-1.6455404309200001
ACH-000502,-1.31252130031
ACH-000503,-1.6024917748700003
ACH-000505,-0.504459097811
ACH-000507,-1.3196752974700001
ACH-000510,-1.18586983245
ACH-000511,-1.3757049050999999
ACH-000512,-1.41424199369
ACH-000516,-1.58116526243
ACH-000517,-1.6123385323800001
ACH-000518,-1.38348771116
ACH-000520,-0.971156244431
ACH-000521,-1.38063525257
ACH-000522,-1.18895913233
ACH-000524,-1.44731068554
ACH-000527,-1.3443829194499999
ACH-000528,-1.3660340229199999
ACH-000537,-1.17122717718
ACH-000541,-1.49154175695
ACH-000542,-1.1369332199200002
ACH-000544,-1.51361451936
ACH-000545,-1.41849968153
ACH-000547,-1.05947204147
ACH-000548,-1.03334165386
ACH-000549,-1.06540080134
ACH-000550,-1.3470106526299999
ACH-000552,-1.4300872645299998
ACH-000556,-1.39087921688
ACH-000557,-0.7713281845559999
ACH-000570,-1.30884834657
ACH-000571,-1.34938465448
ACH-000573,-1.08471509213
ACH-000576,-1.46630240838
ACH-000580,-1.27743667715
ACH-000584,-1.3970259051299998
ACH-000585,-1.6642654552200002
ACH-000588,-1.32449697872
ACH-000589,-1.10835285404
ACH-000591,-1.36109860958
ACH-000593,-0.955330926766
ACH-000600,-1.3906949618900002
ACH-000601,-1.04372526203
ACH-000604,-0.807255646535
ACH-000605,-1.33261907636
ACH-000606,-1.2735184399200001
ACH-000608,-1.17595853374
ACH-000614,-1.0687367813500002
ACH-000616,-1.43938004628
ACH-000618,-1.52159508771
ACH-000619,-1.55363432074
ACH-000620,-1.4029088969999999
ACH-000621,-1.09501466192
ACH-000622,-0.6511471438009999
ACH-000623,-1.1485346220200001
ACH-000624,-1.29876012218
ACH-000627,-1.28640818
ACH-000630,-1.0185686002299998
ACH-000632,-1.30876887381
ACH-000633,-0.97620175366
ACH-000637,-0.9149932787180001
ACH-000638,-1.37694656505
ACH-000646,-1.95771241551
ACH-000647,-1.2767795129600001
ACH-000648,-1.432371406
ACH-000649,-1.54891290607
ACH-000651,-1.20944482131
ACH-000652,-1.43760508703
ACH-000653,-1.12968667915
ACH-000657,-1.21560812067
ACH-000658,-1.26037664366
ACH-000661,-1.82956987461
ACH-000662,-1.19863633902
ACH-000663,-1.31781044201
ACH-000665,-1.47171135165
ACH-000671,-1.41149998501
ACH-000673,-0.8841753948119999
ACH-000676,-1.5376529754700001
ACH-000677,-0.37675186246
ACH-000681,-1.39593350465
ACH-000682,-1.33942351751
ACH-000683,-1.6068174900999999
ACH-000684,-1.38257700963
ACH-000688,-1.5216273145800001
ACH-000693,-1.41506447847
ACH-000694,-1.21417444345
ACH-000695,-1.21881851947
ACH-000696,-1.1758625913299998
ACH-000697,-1.27403821047
ACH-000699,-1.3018281736700001
ACH-000701,-1.1244748147299999
ACH-000706,-1.5269256878400002
ACH-000711,-1.14701178424
ACH-000713,-1.39219270275
ACH-000714,-1.05987615749
ACH-000718,-1.72406217711
ACH-000720,-1.3307741845999999
ACH-000721,-1.30626067787
ACH-000724,-0.81416222215
ACH-000725,-1.98781168588
ACH-000732,-1.52643316146
ACH-000734,-1.18135832295
ACH-000735,-1.2574229077099999
ACH-000736,-0.965042195051
ACH-000738,-1.46594527291
ACH-000746,-1.15768061341
ACH-000747,-1.1554131650200001
ACH-000748,-0.9773739360299999
ACH-000753,-1.2412831199799998
ACH-000756,-1.21303998838
ACH-000757,-1.30375085512
ACH-000758,-1.1825759396200002
ACH-000760,-1.1155689166399998
ACH-000763,-0.9719768801819999
ACH-000764,-1.3450168390000001
ACH-000765,-1.2667935435700002
ACH-000766,-1.46171809994
ACH-000767,-1.57035472768
ACH-000768,-1.1787285297399999
ACH-000769,-1.46753422595
ACH-000770,-1.1948590206799998
ACH-000771,-1.1639280680600002
ACH-000773,-1.1379724913200002
ACH-000776,-1.36428646775
ACH-000777,-1.4364286615600002
ACH-000778,-1.44812478035
ACH-000781,-1.5561210845200002
ACH-000782,-1.21937894074
ACH-000783,-1.2784772679799998
ACH-000784,-1.3216033657600001
ACH-000785,-1.42069290843
ACH-000787,-1.3053584005299999
ACH-000788,-1.45775391974
ACH-000791,-1.32837649156
ACH-000792,-1.18046322221
ACH-000794,-1.59197710698
ACH-000796,-1.43094411018
ACH-000799,-1.2178896030600002
ACH-000800,-1.5705067292100001
ACH-000802,-1.38546389625
ACH-000804,-1.3619502515200002
ACH-000805,-1.34479635925
ACH-000809,-1.21420660897
ACH-000810,-1.5424791956200001
ACH-000811,-1.25536460344
ACH-000817,-1.2647881999700001
ACH-000819,-1.29986239136
ACH-000820,-1.35968940595
ACH-000821,-1.6692093230399998
ACH-000822,-1.67464029234
ACH-000823,-1.2943056337299998
ACH-000824,-1.27330748219
ACH-000827,-1.44783753403
ACH-000829,-1.50376253294
ACH-000831,-1.46857804136
ACH-000832,-1.43460586746
ACH-000833,-1.18721375578
ACH-000834,-1.1645064972299999
ACH-000835,-1.2820376408
ACH-000836,-0.913965335502
ACH-000837,-1.4430020162200001
ACH-000838,-1.6172177053299999
ACH-000839,-1.3369102614100001
ACH-000840,-1.7210732310699999
ACH-000841,-1.61094840566
ACH-000843,-1.2303393203200002
ACH-000846,-1.21083206158
ACH-000847,-1.6880851634799998
ACH-000848,-1.1433231550299998
ACH-000849,-1.14570258403
ACH-000851,-1.6283022194
ACH-000855,-1.19880574567
ACH-000856,-1.51335601187
ACH-000858,-1.37793107332
ACH-000859,-1.5437567144799997
ACH-000861,-1.2032182823200002
ACH-000862,-0.8842640177299999
ACH-000865,-1.3004673483
ACH-000866,-1.3185855256
ACH-000867,-1.41190782315
ACH-000869,-1.06798196877
ACH-000872,-1.24291746391
ACH-000873,-1.5545301305
ACH-000876,-0.784559589622
ACH-000878,-1.3721183302700002
ACH-000880,-1.01158511816
ACH-000881,-1.10216052109
ACH-000882,-1.24839858095
ACH-000884,-1.1978345201
ACH-000885,-1.32066457381
ACH-000887,-1.0
ACH-000888,-1.62951311148
ACH-000889,-1.41610353209
ACH-000890,-1.36209649743
ACH-000896,-1.5216540059900001
ACH-000898,-1.51933090152
ACH-000900,-1.1722245298
ACH-000901,-0.8314019642980001
ACH-000905,-1.14819629807
ACH-000906,-1.18122597944
ACH-000907,-0.8941690208769999
ACH-000910,-1.78566839623
ACH-000911,-1.26961370463
ACH-000912,-1.51330372558
ACH-000913,-1.43555298389
ACH-000915,-1.38412571296
ACH-000916,-1.93176466844
ACH-000917,-0.944656346919
ACH-000921,-1.3197847089299999
ACH-000924,-1.03643155825
ACH-000926,-1.7227626981
ACH-000928,-1.26288713963
ACH-000929,-1.4364690180500002
ACH-000932,-1.25169018469
ACH-000935,-0.8076393784039999
ACH-000936,-1.23625994663
ACH-000937,-1.33569178913
ACH-000938,-1.09548811541
ACH-000939,-1.0833389931200001
ACH-000941,-1.25490782963
ACH-000943,-1.2798628753
ACH-000946,-1.2373848359000001
ACH-000947,-1.36268024184
ACH-000948,-1.2877004015200002
ACH-000950,-1.33463946744
ACH-000953,-1.4324235543000001
ACH-000957,-1.34432737132
ACH-000958,-1.2233618021500001
ACH-000960,-1.00658214154
ACH-000963,-1.1288083030399998
ACH-000968,-1.3182978251100002
ACH-000969,-1.64306134135
ACH-000973,-1.3317785217
ACH-000974,-1.02923854675
ACH-000975,-1.09027125575
ACH-000976,-1.14714627598
ACH-000978,-0.0851956296575
ACH-000980,-1.2054530504799998
ACH-000984,-1.40360953752
ACH-000986,-1.5297568340099998
ACH-000988,-1.23789801079
ACH-000993,-1.29579866062
ACH-000994,-1.38007463962
ACH-000996,-1.35702645525
ACH-001001,-1.13409638331
ACH-001020,-1.22437376891
ACH-001028,-1.3361101851600001
ACH-001031,-1.67161667699
ACH-001038,-1.40283440743
ACH-001048,-1.56463385146
ACH-001050,-1.14060209159
ACH-001053,-1.5088036552700002
ACH-001054,-1.0208493739700002
ACH-001061,-1.30197874339
ACH-001067,-1.19244448594
ACH-001075,-1.4417835472100002
ACH-001096,-1.2398289788299999
ACH-001128,-0.36439978112099997
ACH-001134,-1.28082530687
ACH-001151,-1.4039134178400001
ACH-001163,-1.37187164331
ACH-001164,-1.1326432121899999
ACH-001173,-1.24902799701
ACH-001183,-1.74258052594
ACH-001184,-0.8748750922299999
ACH-001190,-1.45486822216
ACH-001192,-1.30133082168
ACH-001193,-1.2810231441
ACH-001196,-1.35960330512
ACH-001197,-1.48131138357
ACH-001205,-1.43555742261
ACH-001211,-1.03826831346
ACH-001212,-1.01262483006
ACH-001228,-1.4057988153
ACH-001232,-1.08328124264
ACH-001239,-1.6662772691
ACH-001274,-1.44480996084
ACH-001275,-1.25258846023
ACH-001277,-1.56406195396
ACH-001278,-1.44289395141
ACH-001280,-0.867289297793
ACH-001283,-1.34950372021
ACH-001289,-1.1600520002799999
ACH-001295,-1.1296449264700001
ACH-001300,-1.38228285049
ACH-001301,-1.3852758782299999
ACH-001302,-1.0658473633299999
ACH-001303,-1.11616425696
ACH-001306,-1.40251289222
ACH-001318,-1.28174159204
ACH-001322,-1.1430088775799998
ACH-001328,-1.3452350007799998
ACH-001332,-1.4066309371099999
ACH-001333,-1.33491707315
ACH-001336,-1.2406249920899999
ACH-001340,-1.30931191496
ACH-001346,-1.58016986776
ACH-001353,-1.5487097036300002
ACH-001354,-1.4609637853400002
ACH-001367,-1.23634717073
ACH-001368,-1.22626696891
ACH-001374,-1.07906141958
ACH-001375,-1.34033258626
ACH-001377,-1.28472204734
ACH-001380,-1.4459929072600002
ACH-001391,-1.09800982187
ACH-001407,-1.4753468044
ACH-001408,-1.311412166
ACH-001413,-1.29492200766
ACH-001430,-1.7403629857099998
ACH-001431,-1.5386422576700003
ACH-001450,-1.00054547342
ACH-001496,-0.915594091724
ACH-001500,-1.1662464106200001
ACH-001521,-1.78520969722
ACH-001523,-1.1153724613
ACH-001532,-1.2679226196100002
ACH-001536,-1.03277304588
ACH-001550,-0.784836387828
ACH-001552,-1.06401322406
ACH-001554,-1.1957697049200002
ACH-001645,-1.39450252034
ACH-001654,-1.53817348419
ACH-001715,-1.14102781978
ACH-001735,-1.23475524964
ACH-001736,-1.16119634439
ACH-001737,-1.42641243824
ACH-001740,-1.2076656038
ACH-001745,-1.27467650801
ACH-001750,-1.44358695604
ACH-001765,-1.05951331013
ACH-001956,-1.80289891324
ACH-001957,-0.47957080215899994
