,TIMM8B (26521)
ACH-000683,-0.20904255465799998
ACH-000684,-0.0021016391492
ACH-000688,-0.099874847333
ACH-000693,-0.28217280935
ACH-000694,-0.303514461566
ACH-000695,-0.343183744897
ACH-000696,-0.269042188636
ACH-000697,-0.287570238832
ACH-000699,-0.232704388523
ACH-000701,0.009265629981379999
ACH-000706,-0.212894620708
ACH-000711,-0.173833903335
ACH-000713,-0.22858677510000003
ACH-000714,-0.151181439808
ACH-000718,-0.168402952401
ACH-000720,-0.102979488573
ACH-000721,-0.147663551482
ACH-000724,-0.00730166364295
ACH-000725,-0.0730727922303
ACH-000732,0.0072701751955299996
ACH-000734,-0.275605792985
ACH-000735,-0.269472516823
ACH-000736,-0.265062610057
ACH-000738,-0.238830133296
ACH-000746,-0.23786140591
ACH-000747,-0.33337402490400003
ACH-000748,-0.21236191362
ACH-000753,-0.191529467315
ACH-000756,-0.491395115228
ACH-000757,-0.396007330492
ACH-000758,-0.573269054967
ACH-000760,-0.350258194247
ACH-000763,0.021277609004599997
ACH-000764,-0.123881552103
ACH-000765,-0.42594560880800003
ACH-000766,-0.041620062695
ACH-000767,-0.33602779348300005
ACH-000768,-0.297051894659
ACH-000769,-0.195494004761
ACH-000770,-0.173682216003
ACH-000771,-0.181471906259
ACH-000773,0.020195070608
ACH-000776,-0.0325084686381
ACH-000777,-0.16999712056699998
ACH-000778,-0.108898442084
ACH-000781,-0.310776278414
ACH-000782,-0.373927235347
ACH-000783,-0.36762751412
ACH-000784,-0.24533448193799998
ACH-000785,-0.299894291164
ACH-000787,-0.132646340836
ACH-000788,-0.150431235243
ACH-000791,-0.258385247287
ACH-000792,-0.513318718515
ACH-000794,-0.300812165283
ACH-000796,-0.11698503921299999
ACH-000799,-0.324025261881
ACH-000800,0.06984513745189999
ACH-000802,-0.191152904354
ACH-000804,0.08534292054369999
ACH-000805,0.027851255104099998
ACH-000809,-0.21881596506200002
ACH-000810,-0.636960862861
ACH-000811,-0.295248008367
ACH-000817,-0.24460349408799997
ACH-000819,-0.261719956365
ACH-000820,-0.144256025955
ACH-000821,0.11274301496099999
ACH-000822,-0.290167630093
ACH-000823,-0.297154725422
ACH-000824,-0.5218547648390001
ACH-000827,-0.168262750878
ACH-000829,-0.203095439765
ACH-000831,-0.443053640511
ACH-000832,-0.05159023464530001
ACH-000833,-0.0443561915159
ACH-000834,-0.152277634595
ACH-000835,-0.295590382546
ACH-000836,-0.265724031854
ACH-000837,-0.027562218454400003
ACH-000838,-0.22674422796100002
ACH-000839,0.0259695388659
ACH-000840,-0.45307728690899995
ACH-000841,-0.16739966099300002
ACH-000843,-0.359104347851
ACH-000846,-0.0371317723611
ACH-000847,-0.382704961902
ACH-000848,-0.418039676349
ACH-000849,-0.198815531402
ACH-000851,-0.0404081700724
ACH-000855,-0.107001352479
ACH-000856,-0.343735063297
ACH-000858,-0.0387607821434
ACH-000859,-0.0832251226554
ACH-000861,-0.30221604724
ACH-000862,-0.43883384286300003
ACH-000865,-0.271099885477
ACH-000866,-0.31570958268800003
ACH-000867,-0.331896364487
ACH-000869,-0.39353557517
ACH-000872,-0.335284009282
ACH-000873,0.024986672581000003
ACH-000876,-0.232886608018
ACH-000878,-0.117630754096
ACH-000880,-0.25754296623100004
ACH-000881,-0.225532872641
ACH-000882,-0.363889865397
ACH-000884,-0.08687698093419999
ACH-000885,-0.185296010579
ACH-000887,-0.246743936419
ACH-000888,-0.183282961416
ACH-000889,-0.0208091970434
ACH-000890,-0.44734549798699996
ACH-000896,-0.167279540175
ACH-000898,-0.27782576925700003
ACH-000900,-0.28943224192
ACH-000901,-0.207015401004
ACH-000905,-0.14937455035
ACH-000906,-0.0500252296746
ACH-000907,-0.08974055545230002
ACH-000910,-0.21776058738
ACH-000911,-0.134494604568
ACH-000912,-0.194097502355
ACH-000913,-0.15867431961
ACH-000915,-0.059291562695
ACH-000916,-0.243960663968
ACH-000917,-0.234470157481
ACH-000921,-0.27632035098700003
ACH-000924,-0.293397868439
ACH-000926,-0.306445978625
ACH-000928,-0.203717037267
ACH-000929,-0.44529791521000006
ACH-000932,-0.200202872544
ACH-000935,-0.252984707087
ACH-000936,-0.177439560254
ACH-000937,-0.27297260765500003
ACH-000938,-0.146773326737
ACH-000939,-0.0698385031885
ACH-000941,-0.22138508971
ACH-000943,-0.208030906658
ACH-000946,-0.43585179061800006
ACH-000947,-0.179904360955
ACH-000948,-0.353812954199
ACH-000950,0.0245891291665
ACH-000953,-0.055124747137900006
ACH-000957,-0.5999967958519999
ACH-000958,-0.6004585368800001
ACH-000960,-0.25440622114399997
ACH-000963,-0.866125987773
ACH-000968,-0.345011648733
ACH-000969,-0.22209540690699997
ACH-000973,-0.331191367572
ACH-000974,-0.19330408323800002
ACH-000975,-0.226684662134
ACH-000976,-0.155231590858
ACH-000978,-0.18106141944499998
ACH-000980,-0.23036423473200002
ACH-000984,-0.471543758131
ACH-000986,-0.162441365772
ACH-000988,-0.223631979958
ACH-000993,-0.0788497060807
ACH-000994,-0.447535119244
ACH-000996,-0.507800054343
ACH-001001,-0.144428253321
ACH-001020,-0.646988171637
ACH-001028,-0.329600497669
ACH-001031,-0.16075721126700002
ACH-001038,-0.219382982472
ACH-001048,-0.114330862293
ACH-001050,-0.165562197229
ACH-001053,-0.326774268285
ACH-001054,-0.200384718164
ACH-001061,-0.44432631451800003
ACH-001067,-0.251241137438
ACH-001075,-0.28472057612
ACH-001096,-0.139376764318
ACH-001128,-0.417542708595
ACH-001134,-0.17081356363699998
ACH-001151,-0.23707936521200002
ACH-001163,-0.131752239386
ACH-001164,-0.148357148855
ACH-001173,-0.27146210188299996
ACH-001183,0.10311003962000001
ACH-001184,-0.22737102663800002
ACH-001190,-0.408296622333
ACH-001192,-0.0695479950509
ACH-001193,-0.10723229581
ACH-001196,-0.133637496886
ACH-001197,-0.118997983192
ACH-001205,-0.17479688601399998
ACH-001211,0.017659092120599997
ACH-001212,-0.107389374225
ACH-001228,-0.257414286991
ACH-001232,-0.23496159918200002
ACH-001239,-0.28203265751699996
ACH-001274,-0.10264815881599999
ACH-001275,-0.14713312627
ACH-001277,-0.44967573471600003
ACH-001278,-0.284354060968
ACH-001280,-0.32372724485800003
ACH-001283,-0.123334864284
ACH-001289,-0.205710937335
ACH-001295,-0.274292859963
ACH-001300,-0.501305875618
ACH-001301,-0.296126269379
ACH-001302,-0.08639836153550001
ACH-001303,-0.0508308445308
ACH-001306,-0.24317552706
ACH-001318,-0.09197143091499999
ACH-001322,-0.411478932025
ACH-001328,-0.270962267283
ACH-001332,-0.143120878392
ACH-001333,-0.33747334863300005
ACH-001336,-0.11907800003900001
ACH-001340,-0.144643358044
ACH-001346,-0.47041665909999997
ACH-001353,-0.22624000208
ACH-001354,-0.665104608475
ACH-001367,-0.27138306787
ACH-001368,-0.21738638578800001
ACH-001374,-0.20652629285000002
ACH-001375,-0.173379262173
ACH-001377,-0.2759201055
ACH-001380,-0.157082615022
ACH-001391,-0.246417822014
ACH-001407,0.0237715087926
ACH-001408,-0.231978853761
ACH-001413,-0.25903072263
ACH-001430,-0.37108870557400003
ACH-001431,-0.442212731096
ACH-001450,-0.25598347607
ACH-001496,-0.230093924157
ACH-001500,-0.17662171136500002
ACH-001521,-0.246207642674
ACH-001523,-0.39405221896700005
ACH-001532,-0.34207768713
ACH-001536,-0.500184833702
ACH-001550,-0.197026238327
ACH-001552,0.043935610676800005
ACH-001554,-0.000480819764413
ACH-001645,-0.31623836454300003
ACH-001654,-0.18726152847600003
ACH-001715,-0.12202979492
ACH-001735,-0.11816250469100001
ACH-001736,-0.11380426910000001
ACH-001737,-0.054989596127199995
ACH-001740,-0.11470165880000001
ACH-001745,-0.38178003457500004
ACH-001750,-0.22185670223200002
ACH-001765,-0.186961494459
ACH-001956,-0.230751676219
ACH-001957,-0.24503165515099998
