,TCN1 (6947)
ACH-000548,-0.251248135627
ACH-000549,0.119083497248
ACH-000550,0.09637851429
ACH-000552,-0.0200283625769
ACH-000556,0.031360727587700005
ACH-000557,0.170981099846
ACH-000570,-0.193058810036
ACH-000571,0.0573812596887
ACH-000573,-0.018167003017
ACH-000576,0.164922728749
ACH-000580,-0.031823958037400006
ACH-000584,-0.145450126039
ACH-000585,-0.0954740602424
ACH-000588,-0.0823622298105
ACH-000589,-0.159656698314
ACH-000591,-0.26215165237300003
ACH-000593,-0.0605718613468
ACH-000600,-0.231494101237
ACH-000601,-0.08807195706710001
ACH-000604,-0.158313458669
ACH-000605,-0.0157431554115
ACH-000606,-0.20940517506099998
ACH-000608,-0.130937669082
ACH-000614,-0.222501915313
ACH-000616,0.024280844852
ACH-000618,-0.119024623382
ACH-000619,-0.194750534289
ACH-000620,-0.120761099681
ACH-000621,-0.06616637886990001
ACH-000622,-0.0303619383095
ACH-000623,-0.0868859347345
ACH-000624,-0.120389394991
ACH-000627,-0.115418432298
ACH-000630,-0.13373362886499998
ACH-000632,-0.03875390461
ACH-000633,-0.229046999678
ACH-000637,-0.090025387553
ACH-000638,-0.0730749315017
ACH-000646,-0.123097863993
ACH-000647,-0.18035383432799998
ACH-000648,-0.0071847669037
ACH-000649,-0.07030140625839999
ACH-000651,0.000250995713255
ACH-000652,0.281628061363
ACH-000653,-0.130256973473
ACH-000657,-0.0701673146235
ACH-000658,-0.0588145356707
ACH-000661,-0.29874479988
ACH-000662,-0.0318401801125
ACH-000663,-0.230525385912
ACH-000665,-0.215129559837
ACH-000671,-0.30324765982900004
ACH-000673,-0.0036382481281599997
ACH-000676,0.00729292202776
ACH-000677,-0.044320267612300006
ACH-000681,-0.39440818222400004
ACH-000682,-0.157395435874
ACH-000683,-0.139150092204
ACH-000684,-0.10505711233899999
ACH-000688,0.09538846138660001
ACH-000693,-0.152928882127
ACH-000694,-0.18151345501
ACH-000695,-0.147110698895
ACH-000696,-0.061673103849900004
ACH-000697,-0.0333391658694
ACH-000699,-0.168948430304
ACH-000701,0.0818024183753
ACH-000706,-0.0534346762478
ACH-000711,-0.0513282507635
ACH-000713,-0.314490169618
ACH-000714,-0.060385616971699994
ACH-000718,-0.111603626342
ACH-000720,-0.128451515313
ACH-000721,-0.020348639090200002
ACH-000724,0.133929158079
ACH-000725,-0.17547540731
ACH-000732,-0.174110328624
ACH-000734,-0.216028667132
ACH-000735,-0.108968684141
ACH-000736,-0.129063361166
ACH-000738,-0.0722884923872
ACH-000746,-0.29235399166299997
ACH-000747,-0.127608204469
ACH-000748,-0.276815701016
ACH-000753,-0.132408330158
ACH-000756,-0.314990131396
ACH-000757,-0.18881768069899998
ACH-000758,-0.10259990310799999
ACH-000760,-0.005781879861310001
ACH-000763,-0.275178683283
ACH-000764,-0.23507030738499998
ACH-000765,-0.12359005514100001
ACH-000766,-0.144739932027
ACH-000767,0.122978651195
ACH-000768,-0.0664687605375
ACH-000769,-0.162602428137
ACH-000770,-0.106529921483
ACH-000771,0.012443518624200001
ACH-000773,0.0039199837434099995
ACH-000776,-0.180826800559
ACH-000777,-0.149088685395
ACH-000778,-0.224930013049
ACH-000781,-0.240266437987
ACH-000782,0.0492339651982
ACH-000783,-0.198294880359
ACH-000784,0.0350789166748
ACH-000785,-0.12089288451199999
ACH-000787,0.00964744006614
ACH-000788,-0.047132662934
ACH-000791,-0.0938854121886
ACH-000792,-0.110178042248
ACH-000794,-0.17484551371800003
ACH-000796,-0.109945293264
ACH-000799,-0.165838272429
ACH-000800,0.0928986761214
ACH-000802,-0.06893684686200001
ACH-000804,-0.273444268953
ACH-000805,-0.322852037204
ACH-000809,-0.19682645727200002
ACH-000810,0.0888540955899
ACH-000811,-0.0659023555654
ACH-000817,-0.149260681195
ACH-000819,-0.0163709619886
ACH-000820,-0.014762494534400001
ACH-000821,-0.08275346095819999
ACH-000822,0.020381584467499998
ACH-000823,-0.0303502895425
ACH-000824,-0.0925397183684
ACH-000827,-0.143538351344
ACH-000829,-0.105819749671
ACH-000831,-0.12138515729800001
ACH-000832,-0.33759157084799996
ACH-000833,-0.122940370506
ACH-000834,-0.111415095814
ACH-000835,0.00410365901171
ACH-000836,-0.09783176780319999
ACH-000837,-0.265893931059
ACH-000838,-0.37414102648
ACH-000839,-0.213674494839
ACH-000840,-0.26571455406399996
ACH-000841,-0.138556442486
ACH-000843,-0.14790067759
ACH-000846,-0.243489236287
ACH-000847,-0.153011832269
ACH-000848,-0.198036081516
ACH-000849,0.0416220332422
ACH-000851,0.0340042760197
ACH-000855,-0.0261974054806
ACH-000856,-0.154377550424
ACH-000858,-0.157464471909
ACH-000859,0.0427378722063
ACH-000861,-0.277304385681
ACH-000862,0.011531644575399999
ACH-000865,-0.209148122978
ACH-000866,-0.102863179909
ACH-000867,-0.15556611292
ACH-000869,-0.046034460731300006
ACH-000872,-0.266840943752
ACH-000873,-0.145299966763
ACH-000876,-0.238496571923
ACH-000878,0.0703977926855
ACH-000880,-0.166931049756
ACH-000881,-0.132002187888
ACH-000882,-0.0077316993149700005
ACH-000884,-0.007403248047080001
ACH-000885,-0.025094034658
ACH-000887,-0.12970728604499998
ACH-000888,-0.107549050484
ACH-000889,-0.134318398957
ACH-000890,-0.106214579166
ACH-000896,-0.18250222959600002
ACH-000898,-0.0810168910713
ACH-000900,-0.146486627971
ACH-000901,-0.212325881734
ACH-000905,-0.14513371755899998
ACH-000906,-0.0489874364389
ACH-000907,0.07013732070039999
ACH-000910,0.0442851553371
ACH-000911,-0.027490943185299998
ACH-000912,-0.25460729131
ACH-000913,-0.17907549975
ACH-000915,-0.164607245384
ACH-000916,-0.24189027419
ACH-000917,-0.190345647331
ACH-000921,0.0317145898269
ACH-000924,0.0745818050319
ACH-000926,0.005721487261279999
ACH-000928,0.0155348482492
ACH-000929,-0.282714932456
ACH-000932,-0.038290382960699997
ACH-000935,-0.270578703471
ACH-000936,-0.30913134808000003
ACH-000937,-0.173373948623
ACH-000938,-0.0323202279192
ACH-000939,-0.27491603667
ACH-000941,-0.126790788903
ACH-000943,-0.0952940757946
ACH-000946,-0.18490762650400003
ACH-000947,-0.197512676049
ACH-000948,-0.221964632979
ACH-000950,-0.040904250754999996
ACH-000953,-0.0630653151693
ACH-000957,-0.5345294427530001
ACH-000958,-0.233025080859
ACH-000960,-0.0657452980495
ACH-000963,-0.537403832115
ACH-000968,-0.19377038851199999
ACH-000969,-0.0893914984202
ACH-000973,-0.111439836195
ACH-000974,-0.11668019430500001
ACH-000975,-0.159706683328
ACH-000976,0.00027331093613700003
ACH-000978,0.17272355184000002
ACH-000980,-0.09701538948010001
ACH-000984,-0.0958113447127
ACH-000986,-0.258588149071
ACH-000988,-0.048004296727999995
ACH-000993,0.186770945007
ACH-000994,-0.0244706556374
ACH-000996,-0.113530943652
ACH-001001,-0.055562455138999996
ACH-001020,0.178763605285
ACH-001028,-0.0408624381697
ACH-001031,-0.0125494284526
ACH-001038,-0.13454467818
ACH-001048,-0.104401268905
ACH-001050,-0.0730453889499
ACH-001053,-0.040047822590900006
ACH-001054,-0.147672587932
ACH-001061,-0.0881373509249
ACH-001067,-0.13104530258
ACH-001075,-0.0809834954175
ACH-001096,-0.12441017705
ACH-001128,-0.13983665537
ACH-001134,0.0322242760885
ACH-001151,-0.0349611417726
ACH-001163,-0.187868245913
ACH-001164,-0.2460456628
ACH-001173,-0.130991598452
ACH-001183,-0.0369067674742
ACH-001184,-0.0280586622024
ACH-001190,-0.32667567261
ACH-001192,-0.17968736817699998
ACH-001193,-0.203146602047
ACH-001196,-0.182752752144
ACH-001197,0.016234871536799998
ACH-001205,0.056440249115699996
ACH-001211,0.111231114197
ACH-001212,-0.458021331558
ACH-001228,-0.19070946135000003
ACH-001232,0.0253658483182
ACH-001239,0.049226458720800004
ACH-001274,-0.0888512969272
ACH-001275,-0.220992447118
ACH-001277,-0.152479476796
ACH-001278,-0.12681484769999998
ACH-001280,-0.054796965069500006
ACH-001283,-0.035196222122699995
ACH-001289,0.00354910267145
ACH-001295,-0.0498786970397
ACH-001300,-0.0626714638968
ACH-001301,-0.196502902874
ACH-001302,-0.34905423390600004
ACH-001303,-0.0478948786955
ACH-001306,-0.0196544926585
ACH-001318,-0.199066166893
ACH-001322,0.0753449353639
ACH-001328,-0.0650431601834
ACH-001332,-0.303233385738
ACH-001333,-0.238075323664
ACH-001336,-0.331443637759
ACH-001340,-0.122941737742
ACH-001346,-0.074222303346
ACH-001353,-0.17166081331
ACH-001354,0.0653600007628
ACH-001367,-0.207925955392
ACH-001368,-0.197343362497
ACH-001374,0.12209199669500001
ACH-001375,-0.09842865305649999
ACH-001377,-0.217554910459
ACH-001380,-0.0661682353697
ACH-001391,0.0733378537148
ACH-001407,-0.22563737221500002
ACH-001408,-0.233776153387
ACH-001413,-0.20487956122200002
ACH-001430,0.0986844698461
ACH-001431,-0.14588716247199998
ACH-001450,-0.16715926599300002
ACH-001496,-0.117798433239
ACH-001500,-0.121797946678
ACH-001521,-0.162521391584
ACH-001523,-0.110849749653
ACH-001532,-0.09099597457839999
ACH-001536,-0.0322928315859
ACH-001550,-0.0972494695587
ACH-001552,-0.06814036403990001
ACH-001554,-0.0422409420074
ACH-001645,-0.180630542479
ACH-001654,-0.0448191299156
ACH-001715,-0.120227447467
ACH-001735,0.034613692768099995
ACH-001736,-0.021331210663299998
ACH-001737,0.105185572103
ACH-001740,-0.199642062533
ACH-001745,-0.0536005057295
ACH-001750,-0.0022315797818600004
ACH-001765,-0.111482765602
ACH-001956,-0.0209939337132
ACH-001957,-0.26477709816399997
