,MMP19 (4327)
ACH-000004,-0.316124366021
ACH-000007,-0.17876048163
ACH-000009,-0.172075293721
ACH-000011,-0.12533164845
ACH-000012,-0.264279596693
ACH-000013,-0.153318985573
ACH-000014,-0.131422896128
ACH-000015,-0.211468262126
ACH-000017,-0.210550162437
ACH-000018,-0.37477418144599994
ACH-000019,-0.250726773356
ACH-000021,-0.275886091976
ACH-000022,-0.340276453749
ACH-000025,-0.296986860248
ACH-000028,-0.120865728028
ACH-000030,-0.24440269306999995
ACH-000035,-0.35940128014
ACH-000036,-0.11272056904200001
ACH-000037,-0.46401922493000003
ACH-000039,-0.345018885908
ACH-000040,-0.17838091219799998
ACH-000041,-0.35420196085600003
ACH-000042,-0.36251699456
ACH-000045,-0.297080770113
ACH-000047,-0.25361989564
ACH-000052,-0.295047361406
ACH-000053,-0.28250708101
ACH-000054,-0.08946467624150001
ACH-000055,-0.183923715165
ACH-000060,-0.09569224121750002
ACH-000067,-0.25083089752
ACH-000070,-0.133337719637
ACH-000075,-0.17265938956500002
ACH-000078,-0.150420730351
ACH-000082,-0.261696042829
ACH-000085,-0.267793837074
ACH-000086,-0.362828523853
ACH-000087,-0.45960590696000003
ACH-000092,-0.268435395045
ACH-000095,-0.186040696171
ACH-000097,-0.19621338035100003
ACH-000098,-0.143296552275
ACH-000099,-0.272457209302
ACH-000108,-0.166267102272
ACH-000113,-0.20151574072099998
ACH-000115,-0.238185163866
ACH-000116,-0.0706903853872
ACH-000118,-0.191294839088
ACH-000120,0.10111280924
ACH-000123,-0.37968612244000005
ACH-000127,-0.271397730026
ACH-000128,-0.321651747735
ACH-000132,-0.186887221263
ACH-000133,-0.39229152838799997
ACH-000137,-0.249770571455
ACH-000138,-0.30970095784699997
ACH-000142,-0.226242853348
ACH-000143,-0.17832122449299997
ACH-000146,-0.17455803001200002
ACH-000148,-0.359358594367
ACH-000150,-0.283057321428
ACH-000152,-0.135965833485
ACH-000153,-0.452054996598
ACH-000159,-0.10061404470799999
ACH-000160,-0.268907581384
ACH-000163,-0.358646599666
ACH-000167,-0.401561433867
ACH-000168,-0.14456268464400002
ACH-000169,-0.247567192691
ACH-000178,-0.126973203763
ACH-000182,-0.313456632801
ACH-000183,-0.382303601377
ACH-000188,-0.12475098347300001
ACH-000189,-0.506159253087
ACH-000190,-0.0585343359198
ACH-000198,-0.39369673322300003
ACH-000204,0.040854899841699995
ACH-000206,-0.107295193617
ACH-000207,-0.225651526299
ACH-000211,-0.333440109341
ACH-000215,-0.268028221654
ACH-000221,-0.31910652839299997
ACH-000222,-0.149010915155
ACH-000223,-0.25297250966400003
ACH-000226,-0.115718103103
ACH-000227,-0.280448818361
ACH-000228,-0.26302520553500003
ACH-000231,-0.19295507803800002
ACH-000232,-0.25464628521
ACH-000233,-0.179452575009
ACH-000234,-0.540745719879
ACH-000235,-0.209516550788
ACH-000237,-0.268340060405
ACH-000238,-0.338112036623
ACH-000243,-0.266616181879
ACH-000244,-0.323864616176
ACH-000246,-0.263468757634
