,NPM1 (4869)
ACH-000004,-0.34462003470799996
ACH-000007,-0.956134193266
ACH-000009,-0.929919815953
ACH-000011,-0.580950905129
ACH-000012,-0.999861955238
ACH-000013,-0.572422228542
ACH-000014,-0.409848166806
ACH-000015,-0.518729909053
ACH-000017,-0.425528033411
ACH-000018,-0.644021233218
ACH-000019,-0.630491135688
ACH-000021,-0.7165352186949999
ACH-000022,-0.32234747754299997
ACH-000025,-0.7319757736370001
ACH-000028,-0.704270041336
ACH-000030,-0.65336069968
ACH-000035,-0.929121704505
ACH-000036,-0.641107260072
ACH-000037,-0.7852201329299999
ACH-000039,-0.996534356539
ACH-000040,-1.1038951485500001
ACH-000041,-0.556449319119
ACH-000042,-0.735121978468
ACH-000045,-0.473264907025
ACH-000047,-0.583170295489
ACH-000052,-1.03501345625
ACH-000053,-1.07583728795
ACH-000054,-0.831268099708
ACH-000055,-0.689450195274
ACH-000060,-0.818217472121
ACH-000067,-1.2819122632
ACH-000070,-0.8474363979999999
ACH-000075,-0.847822822453
ACH-000078,-0.923434019148
ACH-000082,-0.602735222043
ACH-000085,-0.7589107293590001
ACH-000086,-0.868380618563
ACH-000087,-0.7558094975220001
ACH-000092,-0.780523295238
ACH-000095,-0.6751000483030001
ACH-000097,-0.70445740864
ACH-000098,-0.665091593155
ACH-000099,-0.935154402746
ACH-000108,-0.683284083087
ACH-000113,-0.490164667808
ACH-000115,-0.6741131000660001
ACH-000116,-0.44635710105
ACH-000118,-0.754229580783
ACH-000120,-0.823109348328
ACH-000123,-0.673902131746
ACH-000127,-0.529340942738
ACH-000128,-0.7451674231100001
ACH-000132,-0.8490828926299999
ACH-000133,-0.6862921423299999
ACH-000137,-0.759687804933
ACH-000138,-0.8606876834299999
ACH-000142,-0.742092029767
ACH-000143,-0.522700509932
ACH-000146,-0.424728986404
ACH-000148,-0.605322657793
ACH-000150,-0.853708275369
ACH-000152,-0.97775453396
ACH-000153,-0.7981647709049999
ACH-000159,-0.682988268195
ACH-000160,-0.09166717648530001
ACH-000163,-0.782101025583
ACH-000167,-0.6722985307189999
ACH-000168,-0.634570297954
ACH-000169,-0.7120765199160001
ACH-000178,-0.60370170051
ACH-000182,-0.8120483129530001
ACH-000183,-0.407774737373
ACH-000188,-0.7426582573839999
ACH-000189,-0.989896465574
ACH-000190,-0.426954757299
ACH-000198,-0.660684394022
ACH-000204,-0.951680729433
ACH-000206,-0.66222287177
ACH-000207,-0.7522898785709999
ACH-000211,-0.948346752288
ACH-000215,-0.919110868862
ACH-000221,-0.670806765504
ACH-000222,-0.669652545838
ACH-000223,-1.0277404113500002
ACH-000226,-0.7548970638770001
ACH-000227,-0.685761759233
ACH-000228,-0.700509347121
ACH-000231,-0.660672570313
ACH-000232,-0.617031752844
ACH-000233,-0.915500241003
ACH-000234,-0.673685906679
ACH-000235,-0.748585905998
ACH-000237,-0.640001047096
ACH-000238,-0.7177731871340001
ACH-000243,-0.666025706872
ACH-000244,-0.7402653550470001
ACH-000246,-0.6847018212549999
ACH-000248,-0.7482764515029999
ACH-000250,-0.7680667669399999
ACH-000251,-0.352503623926
ACH-000253,-0.576964591693
ACH-000255,-0.6775554444059999
ACH-000256,-1.02119323346
ACH-000257,-1.01868473856
ACH-000258,-1.11540811911
ACH-000259,-0.571846089667
ACH-000260,-0.717934660626
ACH-000261,-0.776591653982
ACH-000262,-0.992090611658
ACH-000263,-0.701285710661
ACH-000264,-0.954779351957
ACH-000265,-0.613145260392
ACH-000266,-0.6449185525819999
ACH-000272,-0.8783012115809999
ACH-000273,-0.8092082790809999
ACH-000274,-0.964969388748
ACH-000277,-0.39344005279600003
ACH-000278,-0.376939597017
ACH-000279,-0.622184785043
ACH-000280,-0.7488470480789999
ACH-000281,-0.941174028536
ACH-000288,-0.740006603455
ACH-000291,-0.7746949967450001
ACH-000293,-0.326343253195
ACH-000294,-0.24814195195900002
ACH-000295,-0.624113480699
ACH-000296,-0.8921120719750001
ACH-000302,-0.33687958906300003
ACH-000304,-0.723245762959
ACH-000307,-0.36888880921800005
ACH-000308,-0.761701478435
ACH-000310,-0.889646101618
ACH-000311,-0.6492947409359999
ACH-000312,-0.554907391806
ACH-000315,-0.544374289851
ACH-000316,-0.6214288441570001
ACH-000317,-0.3661334336
ACH-000318,-0.495777866884
ACH-000319,-0.84147424666
ACH-000320,-1.0013520369600002
ACH-000322,-1.0898670594
ACH-000323,-0.8003869572010001
ACH-000324,-0.86827703001
ACH-000329,-0.646961915613
ACH-000330,-0.8134058616069999
ACH-000331,-0.62050333454
ACH-000332,-0.599533563044
ACH-000334,-0.6865154501749999
ACH-000335,-0.808568293637
ACH-000336,-0.902061842279
ACH-000337,-0.685675170044
ACH-000339,-0.7088107248989999
ACH-000341,-0.838737273777
ACH-000348,-0.5235126000379999
ACH-000350,-0.639249989002
ACH-000352,-0.600225773503
ACH-000356,-0.789914345138
ACH-000361,-0.729301643167
ACH-000362,-0.596541219894
ACH-000363,-0.590611521511
ACH-000364,-1.0413654150700002
ACH-000365,-0.605019120983
ACH-000366,-0.668207146543
ACH-000368,-0.748240781268
ACH-000374,-0.9054888540989999
ACH-000375,-0.7736400173549999
ACH-000376,-0.845591900551
ACH-000381,-0.727423983086
ACH-000383,-0.562732411377
ACH-000387,-0.406398888893
ACH-000389,-0.948149784415
ACH-000390,-0.6781707908429999
ACH-000393,-0.885388587139
ACH-000395,-0.908264251567
ACH-000397,-0.558709675471
ACH-000401,-0.449568730204
ACH-000402,-0.185531264428
ACH-000403,-0.644506604078
ACH-000404,-0.5493709945840001
ACH-000406,-0.560515265785
ACH-000407,-0.6307835205160001
ACH-000408,-0.7221594818539999
ACH-000410,-0.766063208768
ACH-000411,-0.741594611737
ACH-000414,-0.47852204377499996
ACH-000415,-0.51441209727
ACH-000416,-0.6558534304079999
ACH-000420,-0.911104559533
ACH-000421,-0.657643219758
ACH-000424,-0.9756407941869999
ACH-000425,-0.8546803589190001
ACH-000426,0.130959940945
ACH-000427,-0.532075413258
ACH-000433,-0.9488499557469999
ACH-000436,-0.7396833079170001
ACH-000444,-0.762241092296
ACH-000445,-0.751421650167
ACH-000448,-0.60743611348
ACH-000450,-0.6636050598100001
ACH-000452,-0.418296388474
ACH-000454,-0.5610798725899999
ACH-000458,-0.5981676109790001
ACH-000459,-0.20597491234
ACH-000460,-0.7199227996600001
ACH-000461,-0.7296030186920001
ACH-000463,-0.734475013243
ACH-000464,-0.9307448178799999
ACH-000466,-0.262830092089
ACH-000467,-0.68194850152
ACH-000468,-0.486973513791
ACH-000469,-0.964199720104
ACH-000470,-0.770577450988
ACH-000471,-0.735915993489
ACH-000472,-0.34305356465000003
ACH-000473,-0.5882210485270001
ACH-000475,-0.725298480088
ACH-000476,-0.570619930902
ACH-000477,-1.1053634856
ACH-000480,-0.580286485322
ACH-000481,-0.788066736734
ACH-000483,-0.525767861029
ACH-000484,-0.838441135238
ACH-000485,-0.9234007393279999
ACH-000486,-0.692201078046
ACH-000487,-0.667759798213
ACH-000488,-0.627630749438
ACH-000490,-0.6773884278910001
ACH-000491,-0.721370861906
ACH-000495,-0.741908703617
ACH-000496,-0.8186188136839999
ACH-000499,-0.7521544451700001
ACH-000500,-0.370686427377
ACH-000502,-0.556808312199
ACH-000503,-0.968762358436
ACH-000505,-0.845330196351
ACH-000507,-0.738371697903
ACH-000510,-0.5613541543289999
ACH-000511,-0.978931042685
ACH-000512,-0.637418167679
ACH-000516,-0.886256141084
ACH-000517,-0.685385432458
ACH-000518,-0.42086190199199996
ACH-000520,-0.834290183743
ACH-000521,-0.8822639819600001
ACH-000522,-0.745912823689
ACH-000524,-0.801885690758
ACH-000527,-0.582635460164
ACH-000528,-0.684773713148
ACH-000537,-0.77600230297
ACH-000541,-0.883777858425
ACH-000542,-0.7747830179199999
ACH-000544,-0.748841839507
ACH-000545,-0.936045451866
ACH-000547,-0.671580868679
ACH-000548,-0.733730770117
ACH-000549,-0.692920636611
ACH-000550,-0.8285920670389999
ACH-000552,-0.742427509171
ACH-000556,-0.634677832887
ACH-000557,-0.6665878351300001
ACH-000570,-0.607547887634
ACH-000571,-0.518959367562
ACH-000573,-0.563322099871
ACH-000576,-0.608879118276
ACH-000580,-0.8738522846500001
ACH-000584,-0.45452417365500003
ACH-000585,-0.7299664469149999
ACH-000588,-0.8445980407989999
ACH-000589,-0.581958568368
ACH-000591,-0.750383329822
ACH-000593,-0.7601429919280001
ACH-000600,-0.8865335451080001
ACH-000601,-0.658632182208
ACH-000604,-0.605544863642
ACH-000605,-0.547370250557
ACH-000606,-0.7264950561969999
ACH-000608,-0.8740277398749999
ACH-000614,-0.9536947117929999
ACH-000616,-0.801879595378
ACH-000618,-0.5887003073579999
ACH-000619,-0.650057460411
ACH-000620,-0.8405352172920001
ACH-000621,-0.7934036878820001
ACH-000622,-0.7472870592280001
ACH-000623,-0.9173305450749999
ACH-000624,-0.6638851119520001
ACH-000627,-0.7792334148800001
