,SZRD1 (26099)
ACH-000336,0.0861637685411
ACH-000337,-0.310930457683
ACH-000339,-0.19149567638599999
ACH-000341,-0.500266862627
ACH-000348,-0.41593337239600003
ACH-000350,-0.161075890927
ACH-000352,-0.282429734805
ACH-000356,-0.040621072278
ACH-000361,-0.392122241889
ACH-000362,-0.120226169582
ACH-000363,-0.223044206987
ACH-000364,-0.19869016298099998
ACH-000365,-0.027747241745599997
ACH-000366,-0.0880054507563
ACH-000368,-0.317539172521
ACH-000374,-0.271456538875
ACH-000375,-0.16907175040300002
ACH-000376,-0.33306805799600003
ACH-000381,-0.0388158812935
ACH-000383,-0.12492542851800001
ACH-000387,-0.10948948365
ACH-000389,-0.457230826376
ACH-000390,-0.12747757218699998
ACH-000393,-0.320166947552
ACH-000395,-0.352506432927
ACH-000397,-0.500219657132
ACH-000401,-0.0007050202701599999
ACH-000402,-0.551429941722
ACH-000403,-0.172539723424
ACH-000404,-0.204300652509
ACH-000406,-0.206613280446
ACH-000407,-0.47506591487800004
ACH-000408,-0.319589991435
ACH-000410,-0.21216995334600003
ACH-000411,-0.255403236183
ACH-000414,-0.354017385478
ACH-000415,-0.34754557579400003
ACH-000416,-0.116306773675
ACH-000420,-0.382449708805
ACH-000421,-0.10843200546800001
ACH-000424,-0.17758416900199997
ACH-000425,-0.133922201826
ACH-000426,0.532144036593
ACH-000427,-0.326287682387
ACH-000433,-0.241473105488
ACH-000436,0.01692418705
ACH-000444,-0.314542792242
ACH-000445,-0.353074930913
ACH-000448,-0.14671568454199999
ACH-000450,-0.179436240628
ACH-000452,-0.16910742579
ACH-000454,-0.266182578926
ACH-000458,-0.15891074608300002
ACH-000459,0.0280022197517
ACH-000460,-0.0825686511614
ACH-000461,-0.312463999196
ACH-000463,-0.0478805516455
ACH-000464,-0.448166601535
ACH-000466,-0.203161879626
ACH-000467,-0.265958744865
ACH-000468,-0.268042163766
ACH-000469,-0.293591996639
ACH-000470,-0.0646048552154
ACH-000471,-0.218962376466
ACH-000472,-0.0999506809771
ACH-000473,-0.557977861667
ACH-000475,-0.124800109148
ACH-000476,-0.515448048072
ACH-000477,-0.24905183413000004
ACH-000480,-0.316103675677
ACH-000481,-0.360318758452
ACH-000483,-0.221781665269
ACH-000484,-0.512331644994
ACH-000485,-0.36257003981299996
ACH-000486,-0.226750460471
ACH-000487,-0.207114985358
ACH-000488,-0.232519385002
ACH-000490,-0.222012895968
ACH-000491,-0.312385489688
ACH-000495,-0.521257695937
ACH-000496,-0.216283209368
ACH-000499,-0.029111676586199998
ACH-000500,-0.310535565687
ACH-000502,-0.348078692992
ACH-000503,-0.386667868302
ACH-000505,-0.39608826637199995
ACH-000507,-0.15815632081800002
ACH-000510,-0.20655281569000003
ACH-000511,-0.20744109577199998
ACH-000512,0.215289236905
ACH-000516,-0.359147488242
ACH-000517,-0.13909764492499999
ACH-000518,-0.40051780853299995
ACH-000520,-0.262220005403
ACH-000521,-0.327431761639
ACH-000522,-0.311390572166
ACH-000524,-0.18635257986900003
ACH-000527,-0.18692712588399998
ACH-000528,-0.167322977994
ACH-000537,-0.158273054912
ACH-000541,0.0611927064438
ACH-000542,-0.15029720347
ACH-000544,-0.255440665197
ACH-000545,-0.267333144646
ACH-000547,-0.186821285017
ACH-000548,-0.4177155642
ACH-000549,-0.23440326669199998
ACH-000550,-0.517370432075
ACH-000552,-0.33229640859299997
ACH-000556,-0.20112863014000001
ACH-000557,-0.16464910644300002
ACH-000570,-0.08947090307399999
ACH-000571,-0.0949704934488
ACH-000573,-0.160209690501
ACH-000576,-0.244402941288
ACH-000580,-0.368995397002
ACH-000584,-0.273849102832
ACH-000585,-0.319998577639
ACH-000588,-0.318359814749
ACH-000589,-0.182345939048
ACH-000591,-0.568076722934
ACH-000593,-0.371835379459
ACH-000600,-0.16835928035
ACH-000601,-0.343458646629
ACH-000604,0.11910216239
ACH-000605,-0.189810046839
ACH-000606,-0.34919923000299996
ACH-000608,-0.429723899092
ACH-000614,-0.20394110327599999
ACH-000616,-0.207765775384
ACH-000618,-0.363556037321
ACH-000619,-0.0520544055731
ACH-000620,-0.37387500630500003
ACH-000621,-0.0391770589549
ACH-000622,-0.301304381786
ACH-000623,-0.287381014045
ACH-000624,-0.162876403014
ACH-000627,-0.133056584841
ACH-000630,-0.267473470489
ACH-000632,-0.289785275413
ACH-000633,-0.11056077838400001
ACH-000637,-0.114198227331
ACH-000638,-0.130959185452
ACH-000646,-0.308729492018
ACH-000647,-0.186436052916
ACH-000648,-0.364328366519
ACH-000649,-0.09397414976389999
ACH-000651,-0.11368599789999999
ACH-000652,-0.238227702993
ACH-000653,0.0580367146232
ACH-000657,-0.173614025662
ACH-000658,-0.123985563919
ACH-000661,-0.450687995581
ACH-000662,-0.04638149071219999
ACH-000663,-0.633493873758
ACH-000665,-0.31844533936700004
ACH-000671,-0.0454070371682
ACH-000673,-0.361855021659
ACH-000676,-0.319556715225
ACH-000677,-0.039525185285
ACH-000681,-0.33855606632
ACH-000682,-0.37912743085699996
ACH-000683,-0.288594105918
ACH-000684,-0.19468864556200002
ACH-000688,-0.0339693667317
ACH-000693,-0.217311796531
ACH-000694,-0.150490130199
ACH-000695,0.122604726677
ACH-000696,-0.336233850106
ACH-000697,-0.0289107108592
ACH-000699,-0.39353459068499996
ACH-000701,-0.028048790485999998
ACH-000706,-0.24762599514000003
ACH-000711,-0.399478768347
ACH-000713,-0.319605172158
ACH-000714,-0.338487633615
ACH-000718,-0.23875451084399998
ACH-000720,-0.145936973061
ACH-000721,-0.2313854111
ACH-000724,-0.367208923125
ACH-000725,-0.290735143556
ACH-000732,-0.307106611776
ACH-000734,-0.08690661895810001
ACH-000735,-0.0547095530232
ACH-000736,-0.602890001765
ACH-000738,-0.204364792488
ACH-000746,-0.00706715965599
ACH-000747,-0.415979115074
ACH-000748,-0.528248950429
ACH-000753,-0.391751761926
ACH-000756,-0.253097048512
ACH-000757,-0.08337422753320001
ACH-000758,-0.300870662956
ACH-000760,-0.34038985074600003
ACH-000763,-0.10232788695100001
ACH-000764,-0.366070925382
ACH-000765,-0.41124886213699996
ACH-000766,-0.300361773655
ACH-000767,-0.38032308044600005
ACH-000768,-0.135114589211
ACH-000769,-0.14449960992799998
ACH-000770,-0.18224034505199999
ACH-000771,-0.27062082418
ACH-000773,-0.103215211901
ACH-000776,-0.110252485521
ACH-000777,-0.18125116560600002
ACH-000778,-0.10497693520300001
ACH-000781,-0.06617996296249999
ACH-000782,-0.409188931194
ACH-000783,-0.370917223831
ACH-000784,-0.146165549415
ACH-000785,-0.240669685723
ACH-000787,-0.194043743732
ACH-000788,-0.186485159667
ACH-000791,-0.379441777472
ACH-000792,-0.208555345171
ACH-000794,-0.40050588319200003
ACH-000796,-0.156997839911
ACH-000799,-0.406720882025
ACH-000800,-0.188595496111
ACH-000802,-0.00045903825300900003
ACH-000804,-0.270023125904
ACH-000805,-0.26448672945999996
ACH-000809,-0.09071246124639999
ACH-000810,-0.493430340849
ACH-000811,-0.159434952736
ACH-000817,-0.318508835802
ACH-000819,-0.204732731361
ACH-000820,0.0911907349382
ACH-000821,-0.240107720165
ACH-000822,-0.18027934973499998
ACH-000823,-0.272897596775
ACH-000824,-0.254640414034
ACH-000827,-0.243239634261
ACH-000829,-0.139480819561
ACH-000831,-0.304934072131
ACH-000832,-0.310152797636
ACH-000833,-0.394754675815
ACH-000834,-0.23301039939100002
ACH-000835,-0.16810538533799999
ACH-000836,-0.36630900170900005
ACH-000837,-0.156842144649
ACH-000838,-0.016990635347799998
ACH-000839,-0.495142863381
ACH-000840,-0.519373821288
ACH-000841,-0.493567316149
ACH-000843,-0.33815928244099996
ACH-000846,-0.38762803506899995
ACH-000847,-0.466026561717
ACH-000848,-0.0797285503192
ACH-000849,-0.131953608428
ACH-000851,-0.202997005607
ACH-000855,-0.21816950888099998
ACH-000856,-0.106713823662
ACH-000858,-0.356239204044
ACH-000859,-0.235029996509
ACH-000861,-0.08509621683150001
ACH-000862,-0.14418178903599999
ACH-000865,-0.18015329889000004
ACH-000866,-0.264786038053
ACH-000867,-0.123383326911
ACH-000869,-0.0889454597693
ACH-000872,-0.25148233981699997
ACH-000873,0.277722206748
ACH-000876,-0.0271039692501
ACH-000878,-0.0666111635295
ACH-000880,-0.298202078119
ACH-000881,-0.114926529351
ACH-000882,-0.166782553245
ACH-000884,-0.059773219918
ACH-000885,-0.218792371009
ACH-000887,-0.264544055354
ACH-000888,-0.32334146861900004
ACH-000889,-0.159852979321
ACH-000890,-0.0604057057696
ACH-000896,-0.09533312759880001
ACH-000898,-0.201872373407
ACH-000900,-0.485741555439
ACH-000901,-0.42766995807700003
ACH-000905,-0.0863007698222
ACH-000906,-0.174971420551
ACH-000907,-0.24959711607299997
ACH-000910,-0.278915726714
ACH-000911,-0.17973562345199998
ACH-000912,-0.245707484791
ACH-000913,0.005322445599560001
ACH-000915,-0.204013757505
ACH-000916,-0.236358695657
ACH-000917,-0.368849566107
ACH-000921,-0.314182611554
ACH-000924,-0.135883410456
ACH-000926,-0.280905600304
ACH-000928,-0.19792720786200002
ACH-000929,-0.152512366403
ACH-000932,-0.133435866684
ACH-000935,-0.407734733891
ACH-000936,-0.257378789314
ACH-000937,-0.263930726387
ACH-000938,-0.18166978169599998
ACH-000939,-0.15756220730999998
ACH-000941,-0.293195046199
ACH-000943,-0.18933879576200002
ACH-000946,-0.516758476219
ACH-000947,-0.148792968799
ACH-000948,-0.0907439853507
ACH-000950,-0.401734351238
ACH-000953,-0.38169789725500003
ACH-000957,-0.35049454314499995
ACH-000958,-0.382232245046
ACH-000960,-0.304268639387
ACH-000963,-0.0466059985984
ACH-000968,-0.368302277306
ACH-000969,-0.295163867985
ACH-000973,-0.46861156494999995
ACH-000974,-0.19500468699
ACH-000975,-0.335572515208
ACH-000976,-0.0152489344608
ACH-000978,-0.23307991888799998
ACH-000980,-0.16897370446600002
ACH-000984,-0.368453599236
ACH-000986,-0.332787291697
ACH-000988,-0.243076748414
ACH-000993,-0.440392759067
ACH-000994,-0.0760071554059
ACH-000996,-0.601225197355
ACH-001001,-0.245354052251
ACH-001020,-0.6635930359910001
ACH-001028,-0.194370583569
ACH-001031,-0.324137565025
ACH-001038,-0.207299784922
ACH-001048,-0.41774633817400003
ACH-001050,-0.21514905377799998
ACH-001053,-0.11691721793099999
ACH-001054,-0.081348240047
ACH-001061,-0.29439746543900003
ACH-001067,-0.31515493676899997
ACH-001075,-0.291670305018
ACH-001096,-0.519100181983
ACH-001128,-0.248698281359
ACH-001134,-0.048590693124900004
ACH-001151,-0.15498195103499998
ACH-001163,-0.303765628411
ACH-001164,-0.287786146684
ACH-001173,-0.0499244789333
ACH-001183,-0.221274882747
ACH-001184,-0.13977311240499998
ACH-001190,-0.228991958222
ACH-001192,-0.0736238452833
ACH-001193,-0.326871676309
ACH-001196,-0.461019053103
ACH-001197,-0.275265449531
ACH-001205,-0.22733757598499998
ACH-001211,-0.35667836872599995
ACH-001212,-0.327537898208
ACH-001228,-0.292550676497
ACH-001232,-0.142284612402
ACH-001239,-0.322621748637
ACH-001274,-0.259571574152
ACH-001275,-0.15935114895
ACH-001277,-0.302509303664
ACH-001278,-0.38192155721999993
ACH-001280,-0.303730673628
ACH-001283,-0.22443190861900003
ACH-001289,-0.26617362263300004
ACH-001295,-0.10087293484200001
ACH-001300,-0.17874208620499998
ACH-001301,-0.402464144631
ACH-001302,0.052246224272800006
ACH-001303,-0.19818315026900002
ACH-001306,-0.323247369049
ACH-001318,-0.335015405158
ACH-001322,-0.411249503001
ACH-001328,-0.423224716517
ACH-001332,-0.20605985090999998
ACH-001333,-0.128700653269
ACH-001336,-0.0200383418471
ACH-001340,-0.329063233079
ACH-001346,-0.279815222826
ACH-001353,-0.300748880871
ACH-001354,-0.294305746561
ACH-001367,0.026564830643599997
ACH-001368,-0.27481255866300003
ACH-001374,-0.356969523651
ACH-001375,-0.40310641215000004
ACH-001377,-0.154856304899
ACH-001380,-0.28250859614
ACH-001391,-0.106266052631
ACH-001407,-0.18077296705200002
ACH-001408,-0.244838703711
ACH-001413,-0.236103644586
ACH-001430,-0.114647513929
ACH-001431,-0.21783897593899998
ACH-001450,-0.211517338229
ACH-001496,-0.263530122542
ACH-001500,-0.438373597524
ACH-001521,-0.146051177766
ACH-001523,-0.172789868485
ACH-001532,-0.247585180387
ACH-001536,-0.544104266672
ACH-001550,-0.147913782916
ACH-001552,-0.334149653371
ACH-001554,-0.179311353237
ACH-001645,-0.28957218239300003
ACH-001654,-0.256356646227
ACH-001715,-0.05477868808519999
ACH-001735,-0.148076516288
ACH-001736,-0.335069917452
ACH-001737,-0.0904188417703
ACH-001740,0.0470870911907
ACH-001745,-0.34561995140900004
ACH-001750,-0.25273148033500004
ACH-001765,-0.296648620224
ACH-001956,-0.06238294348540001
ACH-001957,0.0119980875924
