,FMO4 (2329)
ACH-000004,-0.066339049651
ACH-000007,-0.266274593094
ACH-000009,-0.263550101855
ACH-000011,-0.12317001772399999
ACH-000012,0.0279259280762
ACH-000013,0.00904949996088
ACH-000014,-0.0395915843943
ACH-000015,-0.134617180788
ACH-000017,-0.08490614576089998
ACH-000018,-0.15119381247400002
ACH-000019,-0.248354915148
ACH-000021,-0.117980729351
ACH-000022,-0.050114525064400006
ACH-000025,-0.295564944753
ACH-000028,-0.308365939215
ACH-000030,-0.0490480541789
ACH-000035,-0.189089602962
ACH-000036,-0.0405179529791
ACH-000037,0.0181081635363
ACH-000039,-0.16336674422
ACH-000040,-0.130179166866
ACH-000041,-0.0350867233863
ACH-000042,-0.105498816644
ACH-000045,0.146543778628
ACH-000047,-0.0907392103601
ACH-000052,-0.148374656075
ACH-000053,-0.0571706291534
ACH-000054,-0.114166098539
ACH-000055,0.060617679300499994
ACH-000060,0.000287282549268
ACH-000067,0.0712827849209
ACH-000070,-0.23145595166700003
ACH-000075,-0.015488992723700001
ACH-000078,-0.0621345442371
ACH-000082,-0.0537229481144
ACH-000085,-0.36750634986999997
ACH-000086,-0.25745496230099996
ACH-000087,-0.252055861076
ACH-000092,-0.173210014553
ACH-000095,-0.07238627957539999
ACH-000097,-0.0189018024257
ACH-000098,-0.132982245613
ACH-000099,-0.0344841661278
ACH-000108,0.0717838470477
ACH-000113,-0.09481219237050001
ACH-000115,-0.236545577506
ACH-000116,-0.026752613741500002
ACH-000118,-0.00526745631422
ACH-000120,-0.235926494027
ACH-000123,-0.22465778283500001
ACH-000127,-0.129595683397
ACH-000128,0.0158398484354
ACH-000132,-0.0784925259088
ACH-000133,-0.050749186222199996
ACH-000137,0.0654301619186
ACH-000138,-0.000507149661182
ACH-000142,-0.030176111481499998
ACH-000143,0.052653760177600005
ACH-000146,0.0237066461199
ACH-000148,-0.165361128676
ACH-000150,-0.0612475726865
ACH-000152,-0.19114909495000001
ACH-000153,0.11981555252699999
ACH-000159,0.0569940350287
ACH-000160,-0.14306273396299998
ACH-000163,-0.10302737886499999
ACH-000167,-0.04931464960009999
ACH-000168,-0.331224263926
ACH-000169,-0.0354090119626
ACH-000178,-0.0846693663122
ACH-000182,-0.0351891010009
ACH-000183,-0.265832059635
ACH-000188,0.0532183973415
ACH-000189,-0.416334509734
ACH-000190,-0.0257015640551
ACH-000198,-0.05602958054269999
ACH-000204,-0.808483179983
ACH-000206,0.067485475903
ACH-000207,0.22384974170000002
ACH-000211,-0.143633365391
ACH-000215,-0.07938244639019999
ACH-000221,-0.189088970935
ACH-000222,-0.0297616136856
ACH-000223,-0.193022179297
ACH-000226,-0.129459976
ACH-000227,0.0166284530725
ACH-000228,-0.054341705771900006
ACH-000231,-0.0234348045769
ACH-000232,-0.042444838584099996
ACH-000233,-0.0375879868637
ACH-000234,-0.09832941866389999
ACH-000235,-0.053136713133500005
ACH-000237,-0.0801251899497
ACH-000238,-0.0145132102958
ACH-000243,-0.00938289392973
ACH-000244,-0.19307788048
ACH-000246,-0.10991706917199999
ACH-000248,-0.202645803107
ACH-000250,-0.157470580399
ACH-000251,0.114172984002
ACH-000253,-0.0125768412811
ACH-000255,-0.196585782742
ACH-000256,-0.124255632691
ACH-000257,-0.235973511382
ACH-000258,-0.231969465077
ACH-000259,0.028129866346400002
ACH-000260,-0.055330574347800004
ACH-000261,-0.124307401289
ACH-000262,-0.201124320048
ACH-000263,0.079795710322
ACH-000264,-0.244012950463
ACH-000265,0.0025256764958499997
ACH-000266,0.0344050946169
ACH-000272,-0.13316406638800002
ACH-000273,-0.140510294419
ACH-000274,0.0659000597998
ACH-000277,0.016816648807299998
ACH-000278,-0.16234381132
ACH-000279,-0.045452419971199996
ACH-000280,0.100798792883
ACH-000281,-0.143938330097
ACH-000288,-0.10556590212000001
ACH-000291,-0.101188686619
