,YIPF2 (78992)
ACH-000004,-0.135506100367
ACH-000007,-0.129658643363
ACH-000009,-0.0366773519636
ACH-000011,-0.29685617281599996
ACH-000012,-0.200549737296
ACH-000013,-0.152239221834
ACH-000014,-0.28690009010899997
ACH-000015,-0.216616409898
ACH-000017,0.0362109384433
ACH-000018,-0.21898707673099999
ACH-000019,-0.36209428088600004
ACH-000021,-0.117816015029
ACH-000022,-0.169937053641
ACH-000025,-0.0158565487961
ACH-000028,-0.365621825178
ACH-000030,-0.26093388692499997
ACH-000035,-0.3716178781
ACH-000036,-0.116656628801
ACH-000037,-0.0590820460453
ACH-000039,-0.157237419431
ACH-000040,-0.212662891319
ACH-000041,-0.0345059044487
ACH-000042,-0.167951160622
ACH-000045,-0.0140383354339
ACH-000047,-0.116607273582
ACH-000052,-0.438753022451
ACH-000053,-0.28217369799
ACH-000054,-0.207812474261
ACH-000055,-0.531503373851
ACH-000060,-0.0913812577819
ACH-000067,-0.0421543054294
ACH-000070,-0.202314341727
ACH-000075,-0.34379824615000004
ACH-000078,0.0989469535891
ACH-000082,-0.24458502166499999
ACH-000085,-0.0394623665281
ACH-000086,-0.40322994799199996
ACH-000087,-0.0249308601254
ACH-000092,-0.21097408583799998
ACH-000095,-0.311033301363
ACH-000097,-0.172382287242
ACH-000098,-0.312943274934
ACH-000099,-0.11079086100999999
ACH-000108,-0.179708923614
ACH-000113,-0.149837070375
ACH-000115,-0.0513990696387
ACH-000116,-0.263563037055
ACH-000118,-0.27019090391899997
ACH-000120,0.0776870043313
ACH-000123,-0.138924211853
ACH-000127,-0.256548609647
ACH-000128,-0.247641204538
ACH-000132,-0.0649429216695
ACH-000133,-0.353729059002
ACH-000137,-0.0640445973123
ACH-000138,-0.08903873807939999
ACH-000142,-0.167536048826
ACH-000143,-0.0263938874821
ACH-000146,-0.154730638286
ACH-000148,-0.106070612093
ACH-000150,-0.22314300839499998
ACH-000152,-0.224728984153
ACH-000153,0.254018489118
ACH-000159,-0.348162750686
ACH-000160,-0.10921689219000001
ACH-000163,-0.347799770441
ACH-000167,-0.148736297293
ACH-000168,-0.335055571446
ACH-000169,-0.185963276334
ACH-000178,-0.270976335207
ACH-000182,-0.32405817649999996
ACH-000183,-0.008130224077090001
ACH-000188,-0.60413757693
ACH-000189,0.140374723765
ACH-000190,-0.0195027320562
ACH-000198,-0.013366735678000001
ACH-000204,-0.326528061136
ACH-000206,-0.06979972751619999
ACH-000207,-0.27767046428500003
ACH-000211,-0.200288577784
ACH-000215,-0.06680992146369999
ACH-000221,-0.32832920339899996
ACH-000222,-0.256973717411
ACH-000223,-0.126752452103
ACH-000226,-0.0822881006285
ACH-000227,-0.291891199378
ACH-000228,-0.21541796024
ACH-000231,-0.093123618146
ACH-000232,0.055025318944
ACH-000233,-0.22097302349
ACH-000234,-0.560286692238
ACH-000235,-0.269514021346
ACH-000237,-0.116066506126
ACH-000238,0.0276320648041
ACH-000243,-0.198183201248
ACH-000244,-0.025750231209900002
ACH-000246,-0.163814731334
ACH-000248,-0.319258796465
ACH-000250,-0.20520388500599998
ACH-000251,-0.191431431673
ACH-000253,-0.33684500178099996
ACH-000255,-0.27761181606199997
ACH-000256,-0.385799393908
ACH-000257,-0.136947132548
ACH-000258,-0.0638836678259
ACH-000259,-0.2157295081
ACH-000260,-0.13328250591600002
ACH-000261,-0.100160615101
ACH-000262,-0.0705232644166
ACH-000263,-0.32005931251499997
ACH-000264,-0.18604606742600002
ACH-000265,-0.0344566549975
ACH-000266,-0.000523235182101
ACH-000272,-0.108836298445
ACH-000273,-0.11285612651799999
ACH-000274,-0.116109064164
ACH-000277,-0.36115083567199996
ACH-000278,-0.385602123968
ACH-000279,-0.07852299448769999
ACH-000280,-0.0653102552356
ACH-000281,-0.14202871541200002
ACH-000288,-0.018391390044599998
ACH-000291,-0.16459466658299998
ACH-000293,-0.0637399123986
ACH-000294,-0.006392672708930001
ACH-000295,0.236085700195
ACH-000296,-0.48420021041199995
ACH-000302,-0.340225125743
ACH-000304,-0.16041092498099999
ACH-000307,-0.224872099898
ACH-000308,-0.163020229671
ACH-000310,-0.025065288908500002
ACH-000311,-0.0334386298963
ACH-000312,-0.199643015435
ACH-000315,-0.178593535623
ACH-000316,-0.0512697231526
ACH-000317,-0.0734984434583
ACH-000318,-0.24183189678599998
ACH-000319,-0.37944744846999995
ACH-000320,-0.09941553522839999
ACH-000322,0.07957651139880001
ACH-000323,-0.297992341234
ACH-000324,-0.08507559968289999
ACH-000329,-0.217487846426
ACH-000330,-0.149600555503
ACH-000331,-0.105670721876
ACH-000332,-0.179668701731
ACH-000334,-0.11731835969799999
ACH-000335,-0.204509310485
ACH-000336,-0.470148591967
ACH-000337,-0.022282014055499996
ACH-000339,-0.18847759592099997
ACH-000341,-0.13881639083699998
ACH-000348,-0.194238739919
ACH-000350,-0.245469481091
ACH-000352,-0.06908820232589999
ACH-000356,-0.42314281876500004
ACH-000361,0.173631289276
ACH-000362,-0.0281401727085
ACH-000363,-0.111934385801
ACH-000364,-0.37766752737899995
ACH-000365,-0.167090861396
ACH-000366,-0.258049296484
ACH-000368,-0.305769437553
ACH-000374,-0.0593900007285
ACH-000375,-0.143604123636
ACH-000376,0.18316626656100002
ACH-000381,-0.19268572311
ACH-000383,-0.152257426439
ACH-000387,-0.172642527335
ACH-000389,-0.143456741582
ACH-000390,-0.277648309231
ACH-000393,-0.19797005445399998
ACH-000395,-0.651075966083
ACH-000397,0.0135133751615
ACH-000401,-0.440656228969
ACH-000402,0.278574509702
ACH-000403,-0.09641218839939998
ACH-000404,-0.2875678655
ACH-000406,-0.223855117907
ACH-000407,0.0851938893947
ACH-000408,-0.17689725524900002
ACH-000410,-0.19848047069000002
ACH-000411,-0.263885457801
ACH-000414,-0.128547669196
ACH-000415,-0.20372622610100002
ACH-000416,-0.31203354307
ACH-000420,-0.499487212791
ACH-000421,-0.16847991109299998
ACH-000424,-0.0129358538147
ACH-000425,-0.00630785952568
ACH-000426,-0.23872626312800002
ACH-000427,-0.185306957947
ACH-000433,-0.544235057629
ACH-000436,-0.089198694624
ACH-000444,-0.243497429478
ACH-000445,-0.0738368266594
ACH-000448,-0.181043296503
ACH-000450,-0.26184514638
ACH-000452,-0.297257282927
ACH-000454,-0.38447079993
ACH-000458,-0.300737108054
ACH-000459,-0.08595696759430001
ACH-000460,0.0398865392759
ACH-000461,-0.13308527452500002
ACH-000463,-0.138260406667
ACH-000464,0.0533679925311
ACH-000466,-0.0839411241292
ACH-000467,-0.272311222235
ACH-000468,-0.12055581222799999
ACH-000469,-0.257559230156
ACH-000470,-0.32820052652
ACH-000471,-0.035775890066300005
ACH-000472,-0.217665245972
ACH-000473,-0.108102073958
ACH-000475,-0.0219951911666
ACH-000476,-0.268423622395
ACH-000477,-0.179986321715
ACH-000480,-0.135419741838
ACH-000481,-0.239599531516
ACH-000483,-0.0803873242639
ACH-000484,-0.287952466251
ACH-000485,-0.048713503389
ACH-000486,-0.0934492909293
ACH-000487,-0.128124431657
ACH-000488,-0.306684614192
ACH-000490,-0.0942920890553
ACH-000491,-0.08899047546880001
ACH-000495,-0.159698438102
ACH-000496,-0.28494092991000003
ACH-000499,0.15464614138399999
ACH-000500,-0.281213073048
ACH-000502,-0.16069310955399999
ACH-000503,-0.0915493795882
ACH-000505,-0.2713454188
ACH-000507,-0.0808056662977
ACH-000510,-0.0805628909281
ACH-000511,-0.206130168131
ACH-000512,-0.40887986824199996
ACH-000516,-0.146771157233
ACH-000517,-0.103529299003
ACH-000518,-0.044720228139899995
ACH-000520,-0.287708826576
ACH-000521,-0.0811085406872
ACH-000522,-0.18446165351100002
ACH-000524,-0.28664532763
ACH-000527,-0.204099710999
ACH-000528,-0.126407810146
ACH-000537,-0.327652042544
ACH-000541,-0.15308222324100001
ACH-000542,-0.11802061922700001
ACH-000544,0.024269917377
ACH-000545,-0.389105502228
