,HINT3 (135114)
ACH-000004,-0.083593877067
ACH-000007,-0.189649939536
ACH-000009,0.024627142017
ACH-000011,-0.185475613937
ACH-000012,-0.067218258345
ACH-000013,-0.21038938320599998
ACH-000014,0.00433333268435
ACH-000015,-0.0952165309313
ACH-000017,-0.121028142427
ACH-000018,-0.0109608709338
ACH-000019,-0.19149266926300001
ACH-000021,-0.143436783736
ACH-000022,-0.0784852919852
ACH-000025,-0.017720336249099997
ACH-000028,0.022117350721299996
ACH-000030,-0.0653705585705
ACH-000035,-0.0612886075261
ACH-000036,-0.08243990683510001
ACH-000037,0.0691910721144
ACH-000039,-0.327195348559
ACH-000040,-0.198649329819
ACH-000041,-0.150003879748
ACH-000042,0.013213371879399999
ACH-000045,-0.00560393408332
ACH-000047,-0.165618036059
ACH-000052,-0.123813556896
ACH-000053,-0.08735635735200001
ACH-000054,-0.017151975421799998
ACH-000055,-0.0612700221301
ACH-000060,-0.238366828032
ACH-000067,-0.172271816525
ACH-000070,-0.0483564878653
ACH-000075,-0.04337210038099999
ACH-000078,-0.0216189958757
ACH-000082,0.0532882217436
ACH-000085,0.0679919918179
ACH-000086,-0.152212289946
ACH-000087,0.00797363215141
ACH-000092,-0.0658036442563
ACH-000095,-0.0498121633044
ACH-000097,-0.08237428462810001
ACH-000098,-0.10028735043400001
ACH-000099,0.0619683165954
ACH-000108,0.10813905902200001
ACH-000113,-0.229096492099
ACH-000115,-0.171197734126
ACH-000116,-0.20284518049699998
ACH-000118,-0.005148218232939999
ACH-000120,0.008699335138709999
ACH-000123,0.12321219136299999
ACH-000127,-0.05396458366
ACH-000128,-0.19476586044799998
ACH-000132,-0.14878474797
ACH-000133,-0.18661327481400003
ACH-000137,0.0346126263655
ACH-000138,-0.045888036953099995
ACH-000142,0.0825812511256
ACH-000143,-0.142986703154
ACH-000146,-0.00716815192023
ACH-000148,-0.137808649439
ACH-000150,-0.137510823421
ACH-000152,-0.045089040978
ACH-000153,-0.126034899837
ACH-000159,0.0192107916819
ACH-000160,0.09202058487050001
ACH-000163,-0.07553155282650001
ACH-000167,-0.274889623841
ACH-000168,0.1707666077
ACH-000169,-0.05039971615450001
ACH-000178,-0.18999624735399998
ACH-000182,0.00534105044609
ACH-000183,0.26006733390799996
ACH-000188,-0.166290487081
ACH-000189,-0.136702926536
ACH-000190,-0.23772482904300002
ACH-000198,-0.11040453570699998
ACH-000204,-0.40449682222800004
ACH-000206,0.11356950228599999
ACH-000207,-0.0545666239503
ACH-000211,-0.18880566500999998
ACH-000215,-0.21209674361900002
ACH-000221,-0.180435996217
ACH-000222,-0.0120873120409
ACH-000223,-0.25779280541
ACH-000226,-0.0673165809072
ACH-000227,-0.016246397314899998
ACH-000228,0.163777101058
ACH-000231,-0.0697194678033
ACH-000232,-0.175213264953
ACH-000233,0.093066097238
ACH-000234,0.00714349145121
ACH-000235,-0.049756342768800005
ACH-000237,-0.13275177376299999
ACH-000238,-0.08280179013030001
ACH-000243,-0.0280079173293
ACH-000244,-0.212692572346
ACH-000246,-0.101237324642
ACH-000248,0.11204409594499999
ACH-000250,-0.0825739482932
ACH-000251,-0.161013219142
ACH-000253,-0.218614528898
ACH-000255,-0.11873000357300001
ACH-000256,-0.244684987046
ACH-000257,-0.0158781502643
ACH-000258,-0.129331994004
ACH-000259,0.068223834101
ACH-000260,-0.0237545139285
ACH-000261,0.350413179646
ACH-000262,-0.303923069818
ACH-000263,-0.200115455027
ACH-000264,-0.25359585323399997
ACH-000265,0.0256137736412
ACH-000266,-0.0886023065831
ACH-000272,-0.0432174306782
ACH-000273,-0.145270791105
ACH-000274,-0.0632109862926
ACH-000277,-0.16790419068300003
ACH-000278,-0.190012524998
ACH-000279,-0.272465583211
ACH-000280,-0.0249902896412
ACH-000281,0.0239896041434
ACH-000288,0.0228439296642
ACH-000291,-0.005337743470270001
ACH-000293,-0.236266400427
ACH-000294,0.0758992638579
ACH-000295,-0.0128016658188
ACH-000296,-0.06679143521230001
ACH-000302,-0.0851856321793
ACH-000304,-0.21623339938799999
ACH-000307,0.0016488426252699998
ACH-000308,-0.113672173397
ACH-000310,0.37987474929700005
ACH-000311,-0.19163791552999998
ACH-000312,-0.085973890988
ACH-000315,-0.159932220401
ACH-000316,-0.038408335957300005
ACH-000317,0.015633028862
ACH-000318,-0.0568147648483
ACH-000319,-0.552312916131
ACH-000320,-0.242672461107
ACH-000322,-0.0699096554768
ACH-000323,-0.0475078411123
ACH-000324,0.100280186227
ACH-000329,-0.157883847512
ACH-000330,-0.149587813155
ACH-000331,-0.0671215287314
ACH-000332,0.0470341111042
ACH-000334,-0.0704052863858
ACH-000335,-0.222802652039
ACH-000336,0.0160515759531
ACH-000337,-0.37960508259400005
ACH-000339,-0.20120541895799998
ACH-000341,-0.00144096449968
ACH-000348,-0.0731877998467
ACH-000350,0.029592676936599997
ACH-000352,-0.0503758016871
ACH-000356,0.128252758879
ACH-000361,-0.0107772159717
ACH-000362,0.0887163396782
ACH-000363,-0.238826592118
ACH-000364,-0.037620630377
ACH-000365,0.0429151183122
ACH-000366,-0.100925828963
ACH-000368,-0.0546516452374
ACH-000374,0.0100595016013
ACH-000375,-0.0142837915273
ACH-000376,-0.17133264143500002
ACH-000381,0.005204941574260001
ACH-000383,-0.223235702156
ACH-000387,0.0848047411046
ACH-000389,-0.396685746104
ACH-000390,-0.09459823881539998
ACH-000393,-0.0522857874383
ACH-000395,-0.20084640574700002
ACH-000397,-0.180332068978
ACH-000401,0.034981906061
ACH-000402,0.066864126095
ACH-000403,-0.12110799296199999
ACH-000404,-0.0919690728366
ACH-000406,-0.0412340400258
ACH-000407,-0.11631375633600001
ACH-000408,-0.057091192171400004
ACH-000410,-0.25297943474199996
ACH-000411,-0.18221601432700002
ACH-000414,0.060281381008800004
ACH-000415,-0.0597270827475
ACH-000416,-0.082667401402
ACH-000420,0.0276243217649
ACH-000421,-0.0341431024919
ACH-000424,-0.17508549546100002
ACH-000425,-0.012854325205899998
ACH-000426,-0.369982829749
ACH-000427,-0.117868820812
ACH-000433,0.017410430659900004
ACH-000436,0.0142999712323
ACH-000444,-0.114939067217
ACH-000445,-0.0726133072593
ACH-000448,-0.14531096082
ACH-000450,0.133979364249
ACH-000452,-0.0771190269691
ACH-000454,-0.17658771877300003
ACH-000458,-0.141464837009
ACH-000459,-0.18029495259599998
ACH-000460,-0.0379013208585
ACH-000461,0.00416019922007
ACH-000463,-0.141302914374
ACH-000464,0.020991620133400002
ACH-000466,-0.30954269124899997
ACH-000467,-0.08401744313079999
ACH-000468,0.256680578675
ACH-000469,-0.07776429310050001
ACH-000470,0.00685115219376
ACH-000471,-0.0569912612532
ACH-000472,0.0162277201084
ACH-000473,0.113802740461
ACH-000475,-0.103042805897
ACH-000476,-0.148087891557
ACH-000477,-0.20401845692499998
ACH-000480,-0.03553866938169999
ACH-000481,-0.130120699691
ACH-000483,0.155694166873
ACH-000484,-0.253004147207
ACH-000485,0.135371932687
ACH-000486,-0.00930879438448
