,CDKN2AIPNL (91368)
ACH-000256,-0.467226664825
ACH-000257,0.242228481682
ACH-000258,-0.47032896582199996
ACH-000259,-0.274533736766
ACH-000260,-0.31677585806499997
ACH-000261,-0.432644686623
ACH-000262,-0.36267362684199994
ACH-000263,-0.407797693226
ACH-000264,-0.209168775962
ACH-000265,-0.223904960301
ACH-000266,-0.35579650393600004
ACH-000272,-0.303976142393
ACH-000273,-0.272052680545
ACH-000274,-0.38039790521
ACH-000277,-0.290576188102
ACH-000278,-0.483757333353
ACH-000279,-0.301924416405
ACH-000280,-0.12858638267300002
ACH-000281,-0.290149116613
ACH-000288,-0.276860984437
ACH-000291,-0.30011563369600003
ACH-000293,-0.307946457555
ACH-000294,-0.13894197997899999
ACH-000295,-0.46129541096199994
ACH-000296,-0.483356389988
ACH-000302,-0.249858180924
ACH-000304,-0.41383159102899997
ACH-000307,-0.33703717601899996
ACH-000308,-0.341942527736
ACH-000310,-0.641052677839
ACH-000311,-0.324603778229
ACH-000312,-0.217418806416
ACH-000315,-0.110710847288
ACH-000316,-0.271697312349
ACH-000317,-0.193718407936
ACH-000318,-0.06054947594480001
ACH-000319,-0.305342339701
ACH-000320,-0.299166159789
ACH-000322,-0.240275134289
ACH-000323,-0.42691902321
ACH-000324,-0.218159053383
ACH-000329,-0.488620975814
ACH-000330,0.052205077329799995
ACH-000331,-0.397784672926
ACH-000332,-0.376019884271
ACH-000334,-0.219737179294
ACH-000335,-0.16094760393
ACH-000336,-0.0801135915164
ACH-000337,-0.253224624163
ACH-000339,-0.281535067356
ACH-000341,-0.471396813596
ACH-000348,-0.39755721734800004
ACH-000350,-0.474659573788
ACH-000352,-0.418586153559
ACH-000356,-0.38137043457500003
ACH-000361,-0.341865869995
ACH-000362,-0.361554898685
ACH-000363,-0.14758352278
ACH-000364,-0.055561411069400005
ACH-000365,-0.158411241674
ACH-000366,-0.24937885991099998
ACH-000368,-0.360266743124
ACH-000374,-0.34100390793799995
ACH-000375,-0.432265414081
ACH-000376,-0.40171754769199997
ACH-000381,-0.510755735718
ACH-000383,-0.336122868099
ACH-000387,-0.366180975292
ACH-000389,-0.39399149427599994
ACH-000390,-0.224243670949
ACH-000393,-0.393603468188
ACH-000395,-0.558880294581
ACH-000397,-0.513440530946
ACH-000401,-0.257875554986
ACH-000402,-0.43770655354599997
ACH-000403,-0.304569964991
ACH-000404,-0.22324576261
ACH-000406,-0.34612943312600003
ACH-000407,-0.179757386901
ACH-000408,-0.434413094686
ACH-000410,-0.115081831378
ACH-000411,-0.238333144555
ACH-000414,-0.09820416240160001
ACH-000415,-0.167659180085
ACH-000416,-0.34991817604000003
ACH-000420,-0.17404353209000004
ACH-000421,-0.199351973113
ACH-000424,-0.372745639226
ACH-000425,-0.401461273177
ACH-000426,-0.48437121326800003
ACH-000427,-0.329067749433
ACH-000433,-0.15297693226700002
ACH-000436,-0.36356873447800003
ACH-000444,-0.35248764544399996
ACH-000445,-0.0876469163133
ACH-000448,-0.324625867152
ACH-000450,-0.320364727817
ACH-000452,-0.230324191098
ACH-000454,-0.266964747377
ACH-000458,-0.33835656565600003
ACH-000459,-0.276437443381
ACH-000460,-0.12803637070999999
ACH-000461,-0.326040874659
ACH-000463,-0.24877622066
ACH-000464,-0.529339966736
ACH-000466,-0.199907422672
ACH-000467,-0.180291360385
ACH-000468,-0.462172155263
ACH-000469,-0.33418523081
ACH-000470,-0.447877920564
ACH-000471,-0.432061419493
ACH-000472,-0.356103497444
ACH-000473,-0.0599750438381
ACH-000475,-0.405779316761
ACH-000476,-0.41623692337800006
ACH-000477,-0.015182842210600001
ACH-000480,-0.282937576959
ACH-000481,-0.15529310774
ACH-000483,-0.106436189081
ACH-000484,-0.537393984138
ACH-000485,-0.259766875454
ACH-000486,-0.265605961305
ACH-000487,-0.532914521544
ACH-000488,-0.285550698911
ACH-000490,-0.380367381972
ACH-000491,-0.250755928647
ACH-000495,-0.11023769187000002
ACH-000496,-0.118983409517
ACH-000499,-0.18406858632599998
ACH-000500,-0.00790760197171
ACH-000502,-0.141955722787
ACH-000503,-0.24210589285999998
ACH-000505,-0.342112924662
ACH-000507,-0.504176773864
ACH-000510,-0.158403759763
ACH-000511,-0.50184845787
ACH-000512,0.04413606576449999
ACH-000516,-0.27573009316
ACH-000517,-0.41301728674000004
ACH-000518,-0.13527813360500002
ACH-000520,-0.46493257556199996
ACH-000521,-0.157622844035
ACH-000522,-0.469077492968
ACH-000524,-0.209626597401
ACH-000527,-0.173315447348
ACH-000528,-0.323408702934
ACH-000537,-0.238243806324
ACH-000541,-0.049246203971499994
ACH-000542,-0.495600974065
ACH-000544,-0.418247712381
ACH-000545,-0.21071609946800002
ACH-000547,-0.305527639599
ACH-000548,-0.422977895682
ACH-000549,-0.5118507453769999
ACH-000550,-0.32627630125999996
ACH-000552,-0.0733559201473
ACH-000556,-0.142247352957
ACH-000557,-0.446170280312
ACH-000570,-0.32586189571199997
ACH-000571,-0.315924621131
ACH-000573,-0.26668739522
ACH-000576,-0.336413998937
ACH-000580,-0.295161493489
ACH-000584,-0.290121048417
ACH-000585,-0.369751153737
ACH-000588,-0.51760464549
ACH-000589,-0.279726190296
ACH-000591,-0.0645343951753
ACH-000593,-0.452008858218
ACH-000600,-0.417448752703
ACH-000601,-0.396550380159
ACH-000604,-0.433197477858
ACH-000605,-0.281457791909
ACH-000606,-0.299004126402
ACH-000608,-0.15141349746899999
ACH-000614,-0.44015690596199997
ACH-000616,-0.313408608752
ACH-000618,-0.000296738962163
ACH-000619,-0.156614227597
ACH-000620,-0.204432661749
ACH-000621,-0.227059252324
ACH-000622,-0.239067424502
ACH-000623,-0.0531221995676
ACH-000624,-0.315800706241
ACH-000627,-0.413728168234
ACH-000630,-0.28690053602
ACH-000632,-0.307095748284
ACH-000633,-0.315955732042
ACH-000637,-0.255148246952
ACH-000638,-0.39633340233099995
ACH-000646,0.0307787233295
ACH-000647,-0.360321601334
ACH-000648,-0.421273103185
ACH-000649,-0.21742925100000002
ACH-000651,-0.387364623137
ACH-000652,-0.0743313921605
ACH-000653,-0.0781541565383
ACH-000657,-0.359476164559
ACH-000658,-0.335180825779
ACH-000661,0.028693843866499997
ACH-000662,-0.188917843142
ACH-000663,-0.316048531041
ACH-000665,-0.38581801028800006
ACH-000671,-0.203053873965
ACH-000673,-0.360606431522
ACH-000676,-0.257425676968
ACH-000677,-0.321399412309
ACH-000681,-0.267425240143
ACH-000682,-0.34478280300499997
ACH-000683,-0.32486348503199997
ACH-000684,-0.419572637018
ACH-000688,0.0180958554158
ACH-000693,-0.417941972722
ACH-000694,-0.227986808872
ACH-000695,-0.404976855237
ACH-000696,-0.196468117894
ACH-000697,-0.444209807075
ACH-000699,-0.343405506608
ACH-000701,-0.278094418878
ACH-000706,-0.259046885254
ACH-000711,-0.254112640409
ACH-000713,-0.278690807282
ACH-000714,-0.48274965107900003
ACH-000718,-0.280318978604
ACH-000720,-0.35360121770900005
ACH-000721,-0.300616705034
ACH-000724,-0.8385497784999999
ACH-000725,-0.152217212389
ACH-000732,0.0331370215345
ACH-000734,-0.389721467921
ACH-000735,-0.402953428904
ACH-000736,-0.324456850842
ACH-000738,-0.261161433423
ACH-000746,-0.383887454236
ACH-000747,-0.19626773924899998
ACH-000748,-0.25844296185800003
ACH-000753,-0.270021864823
ACH-000756,-0.40543086834299996
ACH-000757,-0.221666963484
ACH-000758,-0.15087580505200002
ACH-000760,-0.296311464617
ACH-000763,-0.48925624732199996
ACH-000764,-0.45390368023
ACH-000765,-0.326772867597
ACH-000766,-0.353001436885
ACH-000767,-0.419653357391
ACH-000768,-0.367738094095
ACH-000769,-0.462832134622
ACH-000770,-0.24215587563299998
ACH-000771,-0.231695374787
ACH-000773,-0.514241062505
ACH-000776,-0.36678555353200004
ACH-000777,-0.181960240567
ACH-000778,-0.545986337526
ACH-000781,-0.16902064984700002
ACH-000782,-0.13733311310000001
ACH-000783,-0.26625253938099996
ACH-000784,-0.252732083981
ACH-000785,-0.28854048759100004
ACH-000787,-0.300853829809
ACH-000788,-0.235230462231
ACH-000791,-0.30303808324299997
ACH-000792,-0.372477134955
ACH-000794,-0.219835776649
ACH-000796,-0.339967045224
ACH-000799,-0.528818366203
ACH-000800,-0.167182557226
ACH-000802,-0.566614217379
ACH-000804,-0.342267496593
ACH-000805,-0.09809229562889998
ACH-000809,-0.322968104727
ACH-000810,-0.47473930367899997
ACH-000811,-0.262279668017
ACH-000817,-0.178681059669
ACH-000819,-0.35825124252499996
ACH-000820,-0.6414303453279999
ACH-000821,-0.5379740234
ACH-000822,-0.286529520475
ACH-000823,-0.423313805246
ACH-000824,-0.304393510508
ACH-000827,-0.48959175010300005
ACH-000829,-0.360508009388
ACH-000831,-0.366543938218
ACH-000832,-0.281536406676
ACH-000833,-0.302274228799
ACH-000834,-0.34210096535400003
ACH-000835,-0.281786505513
ACH-000836,-0.399415540055
ACH-000837,-0.265116032226
ACH-000838,-0.358877155181
ACH-000839,-0.638342892643
ACH-000840,-0.519102324268
ACH-000841,0.037061075944300005
ACH-000843,-0.339348724066
ACH-000846,-0.356289172063
ACH-000847,-0.0236007681
ACH-000848,-0.419513739305
ACH-000849,-0.0659777019013
ACH-000851,-0.42287197757
ACH-000855,-0.34218277530999996
ACH-000856,-0.17383537461399998
ACH-000858,-0.205610363052
ACH-000859,-0.268816594357
ACH-000861,-0.239023468893
ACH-000862,-0.258030303736
ACH-000865,-0.41783553307300003
ACH-000866,-0.442308695149
ACH-000867,-0.343453749508
ACH-000869,-0.112154810959
ACH-000872,-0.309084293896
ACH-000873,-0.270352080332
ACH-000876,-0.428024952038
ACH-000878,-0.596693734577
ACH-000880,-0.154599366968
ACH-000881,-0.338853266351
ACH-000882,-0.391566310273
ACH-000884,-0.169086296253
ACH-000885,-0.292136214279
ACH-000887,-0.296776479588
ACH-000888,-0.349013723554
ACH-000889,-0.19045045178
ACH-000890,-0.37341443361599996
ACH-000896,-0.209769303662
ACH-000898,-0.591149047272
ACH-000900,-0.161466295055
ACH-000901,-0.36758049417599997
ACH-000905,-0.395452395652
ACH-000906,-0.286658901429
ACH-000907,-0.559869336461
ACH-000910,-0.130734792258
ACH-000911,-0.32298575650600003
ACH-000912,-0.253584644232
ACH-000913,-0.538785082768
ACH-000915,-0.30421360392499996
ACH-000916,-0.621574393474
ACH-000917,-0.40801351277900005
ACH-000921,-0.291514746622
ACH-000924,-0.40828706299199996
ACH-000926,-0.131406996226
ACH-000928,-0.301604416423
ACH-000929,-0.239710681999
ACH-000932,-0.133930035261
ACH-000935,-0.15656090994799998
ACH-000936,-0.0849788472333
ACH-000937,-0.24518786197700002
ACH-000938,-0.330168021597
ACH-000939,-0.383265835031
ACH-000941,-0.277578778084
ACH-000943,-0.319174259021
ACH-000946,-0.27780517481899997
ACH-000947,-0.35743391994900003
ACH-000948,-0.274277276419
ACH-000950,-0.331647238528
ACH-000953,-0.245131543966
ACH-000957,-0.199495170692
ACH-000958,-0.499850062683
ACH-000960,-0.275477997247
ACH-000963,-0.355044539694
ACH-000968,-0.200137355462
ACH-000969,-0.23519715708900002
ACH-000973,-0.254710227052
ACH-000974,-0.561057991267
ACH-000975,-0.165208540116
ACH-000976,-0.213567627608
ACH-000978,0.11627610582
ACH-000980,-0.382071949233
ACH-000984,-0.251371869075
ACH-000986,-0.35213834286
ACH-000988,-0.0413486881378
ACH-000993,-0.440213648878
ACH-000994,-0.412440197222
ACH-000996,-0.197076593739
ACH-001001,-0.298875589216
ACH-001020,-0.359595942669
ACH-001028,-0.344384787528
ACH-001031,-0.39211357736100005
ACH-001038,-0.318266893289
ACH-001048,-0.290178633145
ACH-001050,-0.0583691548771
ACH-001053,-0.5467580178270001
ACH-001054,-0.30305838006999997
ACH-001061,-0.365488851706
ACH-001067,-0.276076860334
ACH-001075,-0.653709240909
ACH-001096,-0.211684946311
ACH-001128,-0.290906981712
ACH-001134,-0.261573962932
ACH-001151,-0.38189872338799996
ACH-001163,-0.456813478064
ACH-001164,-0.259536624545
ACH-001173,-0.319805088821
ACH-001183,-0.24813816749
ACH-001184,-0.212665345911
ACH-001190,-0.201708476582
ACH-001192,-0.279981389123
ACH-001193,-0.241169790223
ACH-001196,-0.277935831595
ACH-001197,-0.09962606222
ACH-001205,-0.406126395714
ACH-001211,-0.22530244769699997
ACH-001212,-0.715318783558
ACH-001228,0.107781928882
ACH-001232,-0.16175204848
ACH-001239,-0.28497824690900003
ACH-001274,-0.326044715539
ACH-001275,-0.458052058197
ACH-001277,-0.184101966695
ACH-001278,-0.269722959987
ACH-001280,-0.23251157739
ACH-001283,-0.498730974234
ACH-001289,-0.470107551342
ACH-001295,-0.31456217772100004
ACH-001300,-0.130841415055
ACH-001301,-0.112037724186
ACH-001302,-0.38459953340400005
ACH-001303,-0.623162813583
ACH-001306,-0.297776871832
ACH-001318,-0.161293168469
ACH-001322,-0.36278923632
ACH-001328,-0.43526769980400004
ACH-001332,-0.033437838496500005
ACH-001333,-0.181734941239
ACH-001336,-0.40450578934299997
ACH-001340,-0.331606820824
ACH-001346,-0.216830784862
ACH-001353,-0.263582477776
ACH-001354,-0.594968644875
ACH-001367,-0.306401143556
ACH-001368,-0.388836882017
ACH-001374,-0.494286869061
ACH-001375,-0.302807374262
ACH-001377,-0.5298823935620001
ACH-001380,-0.362649354104
ACH-001391,-0.35936719259000005
ACH-001407,-0.39180027285499996
ACH-001408,-0.42031826300499997
ACH-001413,-0.32534010155000004
ACH-001430,-0.179797382238
ACH-001431,-0.163092746404
ACH-001450,-0.574553207036
ACH-001496,-0.485169325936
ACH-001500,-0.262941649766
ACH-001521,-0.319586695509
ACH-001523,-0.227830313998
ACH-001532,-0.268032861884
ACH-001536,0.00133187603669
ACH-001550,-0.214306871572
ACH-001552,-0.27780736838799996
ACH-001554,-0.167956906907
ACH-001645,-0.048515886517400006
ACH-001654,-0.328507926604
ACH-001715,-0.535727247574
ACH-001735,-0.305680970845
ACH-001736,-0.0900295149612
ACH-001737,-0.27643363807599997
ACH-001740,-0.401786295371
ACH-001745,-0.455887058432
ACH-001750,-0.17377560217799998
ACH-001765,-0.262195793131
ACH-001956,-0.23466574192899997
ACH-001957,-0.230435857876
