,TPP1 (1200)
ACH-000004,0.20442611257399998
ACH-000007,0.136724900674
ACH-000009,0.011448459532700002
ACH-000011,0.06974008065880001
ACH-000012,0.24587235096700003
ACH-000013,0.209959825152
ACH-000014,0.092595758283
ACH-000015,0.22624912056899998
ACH-000017,0.301749862939
ACH-000018,0.0444130224816
ACH-000019,0.08292376962060001
ACH-000021,0.18051183519699998
ACH-000022,0.054491228117199995
ACH-000025,0.128417414287
ACH-000028,0.0989482085519
ACH-000030,0.19682222665399998
ACH-000035,0.0875675052007
ACH-000036,0.19175379643800003
ACH-000037,0.152951557183
ACH-000039,0.418543292043
ACH-000040,0.129098402728
ACH-000041,0.20065225456799998
ACH-000042,0.225072403999
ACH-000045,0.192791166132
ACH-000047,0.14606163429000002
ACH-000052,0.25200524578899997
ACH-000053,0.099350753093
ACH-000054,0.143601408383
ACH-000055,0.295750020905
ACH-000060,0.14859495286399999
ACH-000067,0.178443769227
ACH-000070,0.229886783646
ACH-000075,0.124035252074
ACH-000078,0.257436130689
ACH-000082,0.17977848395100002
ACH-000085,0.14920603414
ACH-000086,0.16924898923
ACH-000087,0.157056230154
ACH-000092,0.290651632383
ACH-000095,0.148236858772
ACH-000097,0.151023956967
ACH-000098,0.14321062606100002
ACH-000099,0.0684885611788
ACH-000108,0.30690444963799995
ACH-000113,-0.025698288583599998
ACH-000115,0.142687579276
ACH-000116,0.24704287962699997
ACH-000118,0.177356379123
ACH-000120,0.0514776412795
ACH-000123,0.15923941281600001
ACH-000127,0.125977129436
ACH-000128,0.07419004555019999
ACH-000132,0.22005419217900002
ACH-000133,0.143582105992
ACH-000137,0.246415720271
ACH-000138,0.168777218338
ACH-000142,0.263253570382
ACH-000143,0.14468797394400001
ACH-000146,0.180427546039
ACH-000148,0.17949144886799998
ACH-000150,0.275807220467
ACH-000152,0.198167450027
ACH-000153,0.227026985959
ACH-000159,0.104380835357
ACH-000160,0.292133515064
ACH-000163,0.279658334859
ACH-000167,0.0248706561444
ACH-000168,0.0617325653845
ACH-000169,0.182767029562
ACH-000178,0.27581177792399997
ACH-000182,0.144680885767
ACH-000183,0.23168462895
ACH-000188,0.205662879962
ACH-000189,0.394733200841
ACH-000190,-0.0518590456391
ACH-000198,0.15328204519000002
