,SEC23IP (11196)
ACH-000348,-0.144293265271
ACH-000350,-0.051256526098100004
ACH-000352,-0.301036946568
ACH-000356,-0.0837832444162
ACH-000361,-0.495958861162
ACH-000362,-0.159621069478
ACH-000363,-0.20132091867600002
ACH-000364,0.0538933032162
ACH-000365,-0.34650168498000006
ACH-000366,-0.208506756626
ACH-000368,-0.320728792803
ACH-000374,-0.0560826674408
ACH-000375,-0.139188221674
ACH-000376,-0.8252738550550001
ACH-000381,-0.194156709294
ACH-000383,-0.132354484051
ACH-000387,-0.312008767229
ACH-000389,-0.292121941291
ACH-000390,-0.23978003157699998
ACH-000393,0.018307652115
ACH-000395,-0.298597232177
ACH-000397,-0.16819253163400003
ACH-000401,-0.333999943902
ACH-000402,-0.11782316109999999
ACH-000403,-0.387741602561
ACH-000404,-0.0262673188149
ACH-000406,-0.235476887386
ACH-000407,-0.41832504336
ACH-000408,-0.331583813847
ACH-000410,-0.590126264419
ACH-000411,-0.194681455986
ACH-000414,-0.0654609136189
ACH-000415,0.0318761201324
ACH-000416,-0.165453458649
ACH-000420,-0.290448784432
ACH-000421,-0.182673874691
ACH-000424,-0.28904185004099997
ACH-000425,-0.159593444378
ACH-000426,-0.0343721983485
ACH-000427,-0.09451510536710002
ACH-000433,-0.529244766735
ACH-000436,-0.18089424954799999
ACH-000444,-0.22429110025600002
ACH-000445,-0.336258293468
ACH-000448,0.020412444383900004
ACH-000450,-0.12466940714000002
ACH-000452,-0.0406464360261
ACH-000454,-0.0581438102332
ACH-000458,-0.243155730412
ACH-000459,-0.8496837372600001
ACH-000460,-0.37689382282300005
ACH-000461,-0.469829533877
ACH-000463,-0.296506933653
ACH-000464,-0.472793337774
ACH-000466,-0.130862362806
ACH-000467,-0.152308244259
ACH-000468,0.100210352514
ACH-000469,-0.45925134446599997
ACH-000470,-0.510878867836
ACH-000471,-0.546523553143
ACH-000472,-0.299969707453
ACH-000473,0.0312936676051
ACH-000475,-0.13156800373400002
ACH-000476,0.0454096672006
ACH-000477,-0.177695253313
ACH-000480,-0.14827865047900002
ACH-000481,-0.25966341804000004
ACH-000483,-0.626600822209
ACH-000484,-0.19331102235300002
ACH-000485,-0.100078173189
ACH-000486,-0.123393388981
ACH-000487,-0.20107203528499998
ACH-000488,-0.245297547346
ACH-000490,0.00754563832502
ACH-000491,0.0134393408315
ACH-000495,-0.618903841224
ACH-000496,-0.114407136542
ACH-000499,-0.173617247865
ACH-000500,0.04866408423119999
ACH-000502,-0.0993684028389
ACH-000503,-0.256997480599
ACH-000505,-0.0518872997959
ACH-000507,-0.149959598154
ACH-000510,-0.167304768308
ACH-000511,-0.25189062137400003
ACH-000512,-0.032403632607
ACH-000516,-0.235959400009
ACH-000517,-0.0850778139486
ACH-000518,-0.041189758862699995
ACH-000520,-0.0440515982005
ACH-000521,-0.124447014789
ACH-000522,0.0182487561207
ACH-000524,-0.131443757336
ACH-000527,-0.204207800147
ACH-000528,-0.131415841498
ACH-000537,-0.0161436578762
ACH-000541,-0.17624505499
ACH-000542,-0.185618600335
ACH-000544,-0.0629420611025
ACH-000545,0.09190577638149999
ACH-000547,-0.19852753103
ACH-000548,-0.537182786074
ACH-000549,-0.10975424697899999
ACH-000550,-0.0519895841455
ACH-000552,-0.165567337042
ACH-000556,0.051437285659499996
ACH-000557,-0.0257144447261
ACH-000570,-0.395459783841
ACH-000571,0.0982016176276
ACH-000573,-0.19799155217199998
ACH-000576,-0.32487826849
ACH-000580,-0.22972808454
ACH-000584,-0.0341297960076
ACH-000585,0.12328723300899999
ACH-000588,-0.0549709929505
ACH-000589,-0.103476164833
ACH-000591,-0.383884698042
ACH-000593,-0.0215558083587
ACH-000600,-0.934825822916
ACH-000601,-0.167768153938
ACH-000604,-0.49757662948299997
ACH-000605,-0.120345026366
ACH-000606,-0.21400196693100001
ACH-000608,-0.376280472569
ACH-000614,-0.0492798475074
ACH-000616,-0.233291470011
ACH-000618,-0.159936816907
ACH-000619,0.0364540743339
ACH-000620,-0.0982596487205
ACH-000621,-0.135404944696
ACH-000622,-0.48405175093999997
ACH-000623,-0.65325369321
ACH-000624,-0.140377715027
ACH-000627,-0.297571267321
ACH-000630,-0.095213531443
ACH-000632,-0.203533890424
ACH-000633,0.0272507805499
ACH-000637,-0.36353106166500004
ACH-000638,-0.0130333655776
ACH-000646,-0.24390117460400002
ACH-000647,-0.0668004924857
ACH-000648,-0.974910896346
ACH-000649,-0.8313852891169999
ACH-000651,-0.206578884286
ACH-000652,-0.19028626513099997
ACH-000653,-0.0869771516673
ACH-000657,-0.173775612439
ACH-000658,-0.25664846438
ACH-000661,-0.22833239928100002
ACH-000662,-0.595613164493
ACH-000663,-0.357742998415
ACH-000665,-0.00791412259415
ACH-000671,-0.00910628669436
ACH-000673,-0.242462423811
ACH-000676,-0.243726868328
ACH-000677,-0.0573968316402
ACH-000681,-0.0878859823921
ACH-000682,-0.154426676623
ACH-000683,-0.31202126244600004
ACH-000684,-0.65649526907
ACH-000688,-0.12603702285
ACH-000693,-0.303420990094
ACH-000694,-0.361739840899
ACH-000695,-0.0113962227694
ACH-000696,-0.106619969408
ACH-000697,-0.361524915889
ACH-000699,-0.114815350895
ACH-000701,-0.320521308864
ACH-000706,0.018093212811099997
ACH-000711,-0.404069669972
ACH-000713,0.0746366399759
ACH-000714,-0.0399177449686
ACH-000718,-0.544377975927
ACH-000720,-0.122643921216
ACH-000721,-0.130653245723
ACH-000724,0.0126778761794
ACH-000725,-0.08608334026100001
ACH-000732,-0.116384271855
ACH-000734,-0.24255276640999998
ACH-000735,-0.08834685570760001
ACH-000736,-0.07573987025369999
ACH-000738,-0.276067542537
ACH-000746,-0.146898186826
ACH-000747,0.16792977871599998
ACH-000748,-0.218042914669
ACH-000753,-0.23289354643500002
ACH-000756,-0.18001103262
ACH-000757,-0.123176634273
ACH-000758,-0.223068142856
ACH-000760,0.00554989954255
ACH-000763,-0.08442326616800001
ACH-000764,-0.114700767291
ACH-000765,-0.0629377503268
ACH-000766,-0.31059880516399996
ACH-000767,-0.204769052418
ACH-000768,0.0889169068162
ACH-000769,-0.20501717760899998
ACH-000770,-0.190868625583
ACH-000771,0.0181774323493
ACH-000773,-0.472509277877
ACH-000776,-0.207594952453
ACH-000777,0.000640267451066
ACH-000778,-0.0901439217205
ACH-000781,-0.166389130898
ACH-000782,-0.104318093303
ACH-000783,-0.26303402781999996
ACH-000784,-0.0712465256436
ACH-000785,-0.519535176451
ACH-000787,-0.23534734349800002
ACH-000788,-0.18725681365400001
ACH-000791,0.102087727395
ACH-000792,-0.597732400796
ACH-000794,-0.08744465971570001
ACH-000796,-0.495045072971
ACH-000799,-0.140954064564
ACH-000800,-0.472374009778
ACH-000802,-0.23939935249299998
ACH-000804,-0.206105122764
ACH-000805,-0.227206117793
ACH-000809,-0.21880720106100002
ACH-000810,-0.199374543355
ACH-000811,-0.137545807952
ACH-000817,-0.08332456320380001
ACH-000819,-0.19556172656399998
ACH-000820,-0.00106964324358
ACH-000821,-0.35296170734800003
ACH-000822,-0.229367234153
ACH-000823,-0.28386731
ACH-000824,-0.104838159266
ACH-000827,-0.24852470345199998
ACH-000829,-0.381204798166
ACH-000831,-0.191158034135
ACH-000832,-0.0168028244522
ACH-000833,-0.10740259607699999
ACH-000834,0.09336388454439999
ACH-000835,-0.126081520457
ACH-000836,-0.228507507586
ACH-000837,-0.33837189247
ACH-000838,-0.190821946379
ACH-000839,-0.365800932153
ACH-000840,-0.172902788771
ACH-000841,-0.278479956002
ACH-000843,-0.138923452255
ACH-000846,-0.052831929167999996
ACH-000847,-0.216771796701
ACH-000848,-0.158093151406
ACH-000849,-0.110728272962
ACH-000851,-0.321332451904
ACH-000855,0.011927510416
ACH-000856,-0.0925078176474
ACH-000858,-0.334557212734
ACH-000859,-0.317478816591
ACH-000861,-0.031624174155399996
ACH-000862,-0.0042882285015
ACH-000865,-0.117638615451
ACH-000866,-0.211934384458
ACH-000867,-0.16815719814599997
ACH-000869,-0.126913486774
ACH-000872,0.137644930883
ACH-000873,-0.578854306938
ACH-000876,-0.0308879185651
ACH-000878,-0.589628998006
ACH-000880,0.0622355954034
ACH-000881,-0.282153854434
ACH-000882,-0.204926049016
ACH-000884,-0.391144971342
ACH-000885,-0.09354446607789998
ACH-000887,-0.0248622615455
ACH-000888,-0.08784355360349999
ACH-000889,-0.163517765201
ACH-000890,0.037353681615900004
ACH-000896,-0.100324367102
ACH-000898,-0.034142688461
ACH-000900,-0.236759887744
ACH-000901,-0.0013116260189300001
ACH-000905,-0.0139674695071
ACH-000906,-0.202850027003
ACH-000907,-0.25667129836999997
ACH-000910,-0.407397594941
ACH-000911,-0.195939170167
ACH-000912,-0.0392220534117
ACH-000913,-0.109292621985
ACH-000915,-0.220066163287
ACH-000916,-0.204864139125
ACH-000917,-0.11717469013599999
ACH-000921,0.0590819581147
ACH-000924,-0.280993759662
ACH-000926,-0.193177332773
ACH-000928,-0.131310063298
ACH-000929,-0.06274600937540001
ACH-000932,-0.305645125565
ACH-000935,-0.206127804244
ACH-000936,-0.268685551184
ACH-000937,-0.315861145448
ACH-000938,-0.11571384072100001
ACH-000939,-0.08569369312519999
ACH-000941,-0.42697187871
ACH-000943,-0.39026190432499996
ACH-000946,-0.11882194475400001
ACH-000947,-0.288269053015
ACH-000948,-0.148571972676
ACH-000950,-0.319752996972
ACH-000953,-0.08025199805819999
ACH-000957,-0.101091784758
ACH-000958,-0.243666389123
ACH-000960,-0.128222270616
ACH-000963,0.048961641699599996
ACH-000968,-0.38167571030599995
ACH-000969,0.0673124781408
ACH-000973,-0.222469454382
ACH-000974,-0.255916507306
ACH-000975,-0.33537611824
ACH-000976,-0.235389000117
ACH-000978,-0.12849461448799998
ACH-000980,-0.265169303441
ACH-000984,-0.136920883786
ACH-000986,-0.009423022961760001
ACH-000988,0.103641758912
ACH-000993,-0.024675431699
ACH-000994,-0.153607576649
ACH-000996,-0.566983755128
ACH-001001,-0.19326664158100001
ACH-001020,-0.238622725889
ACH-001028,-0.361106868358
ACH-001031,-0.124787017381
ACH-001038,-0.0409270630605
ACH-001048,-0.32882702123199997
ACH-001050,-0.127984131067
ACH-001053,-0.23717878406
ACH-001054,-0.31572281778
ACH-001061,-0.393643494362
ACH-001067,-0.23005650871599997
ACH-001075,-0.00375503645312
ACH-001096,0.05795701967119999
ACH-001128,-0.465314088783
ACH-001134,-0.7789471047669999
ACH-001151,-0.073179930297
ACH-001163,-0.547159385169
ACH-001164,-0.287426607562
ACH-001173,-0.11082340455
ACH-001183,-0.232335313658
ACH-001184,-0.776606245772
ACH-001190,-0.0478689596469
ACH-001192,0.11148750881200001
ACH-001193,-0.136110150231
ACH-001196,-0.22660989638300003
ACH-001197,-0.15329886753799998
ACH-001205,-0.337296319165
ACH-001211,-0.206090068695
ACH-001212,0.084467401752
ACH-001228,-0.257125223379
ACH-001232,-0.601305270342
ACH-001239,-0.33429642621800004
ACH-001274,-0.30878432590599997
ACH-001275,-0.163317416746
ACH-001277,-0.201208050629
ACH-001278,-0.194505871439
ACH-001280,-0.136449604427
ACH-001283,-0.231950557585
ACH-001289,-0.305488771261
ACH-001295,-0.280364957942
ACH-001300,-0.082146839901
ACH-001301,-0.145627371496
ACH-001302,-0.48617752322200003
ACH-001303,0.076673863859
ACH-001306,-0.05558557152969999
ACH-001318,-0.00887013496533
ACH-001322,-0.37165609716
ACH-001328,-0.137796739721
ACH-001332,-0.162832824879
ACH-001333,-0.026872952489
ACH-001336,-0.0530840043443
ACH-001340,-0.30036083258
ACH-001346,0.0645970744421
ACH-001353,-0.243643226459
ACH-001354,-0.316123964941
ACH-001367,-0.2517867747
ACH-001368,-0.255160346076
ACH-001374,-0.19967331284899997
ACH-001375,-0.09846281552519999
ACH-001377,-0.268090492955
ACH-001380,-0.254201565717
ACH-001391,-0.21784131621999997
ACH-001407,-0.367460355408
ACH-001408,-0.140387154352
ACH-001413,-0.08464557375330001
ACH-001430,-0.36832352278
ACH-001431,-0.15727980857
ACH-001450,-0.196962757161
ACH-001496,-0.15708804340399998
ACH-001500,0.0331644336285
ACH-001521,-0.0295978048142
ACH-001523,-0.195461397598
ACH-001532,-0.18149069849399999
ACH-001536,-0.638741188452
ACH-001550,-0.290591544302
ACH-001552,-0.817893094945
ACH-001554,-0.370501234891
ACH-001645,-0.021943861301099998
ACH-001654,0.0293868315407
ACH-001715,-0.630374043839
ACH-001735,-0.29620131651
ACH-001736,-0.254675072579
ACH-001737,-0.377511287675
ACH-001740,-0.129214650974
ACH-001745,-0.06712457717590001
ACH-001750,-0.15827626715600002
ACH-001765,-0.582794612231
ACH-001956,-0.311740606591
ACH-001957,-0.309977678594
