,DLX1 (1745)
ACH-000004,-0.16608661250099999
ACH-000007,-0.00400370316112
ACH-000009,-0.0157540922151
ACH-000011,-0.11280533692099999
ACH-000012,-0.070883964343
ACH-000013,-0.105341394837
ACH-000014,-0.31172106374499997
ACH-000015,0.0937673531539
ACH-000017,0.0893489141106
ACH-000018,-0.246742110417
ACH-000019,-0.190510376731
ACH-000021,-0.000780951387738
ACH-000022,-0.0399574071653
ACH-000025,0.0599350803228
ACH-000028,-0.13402687316700002
ACH-000030,-0.169277942436
ACH-000035,-0.0786574402466
ACH-000036,-0.246158411963
ACH-000037,-0.058252449902800006
ACH-000039,-0.166214899006
ACH-000040,-0.151263959814
ACH-000041,-0.234918882918
ACH-000042,-0.102989795892
ACH-000045,-0.20767021913800002
ACH-000047,0.05899317134340001
ACH-000052,-0.18070975225000002
ACH-000053,-0.027971942708200002
ACH-000054,-0.181142272782
ACH-000055,0.0285925386309
ACH-000060,-0.20097709454
ACH-000067,-0.18757616644699998
ACH-000070,-0.0018692442815
ACH-000075,-0.049201207613900004
ACH-000078,0.134511009904
ACH-000082,-0.167742596582
ACH-000085,-0.10939087097200001
ACH-000086,-0.134500051888
ACH-000087,-0.0773308337264
ACH-000092,-0.236506313642
ACH-000095,-0.0695458011721
ACH-000097,-0.0119781069444
ACH-000098,-0.241372768559
ACH-000099,-0.14732182704299998
ACH-000108,-0.0258944317237
ACH-000113,-0.190271904584
ACH-000115,-0.17470514137899998
ACH-000116,-0.077463068459
ACH-000118,-0.131225098415
ACH-000120,-0.29509767465
ACH-000123,-0.217656138513
ACH-000127,-0.193946952343
ACH-000128,-0.164288381815
ACH-000132,-0.141965904915
ACH-000133,-0.145628194339
ACH-000137,0.0174192121388
ACH-000138,-0.0720040954969
ACH-000142,-0.08931496223860001
ACH-000143,-0.374264292262
ACH-000146,0.032135796265599995
ACH-000148,0.0440253665149
ACH-000150,-0.128664714058
ACH-000152,-0.10290260508
ACH-000153,0.061818206867699996
ACH-000159,-0.105361386448
ACH-000160,-0.206467670042
ACH-000163,-0.131635990603
ACH-000167,-0.14158425674
ACH-000168,-0.307078857822
ACH-000169,-0.302589013009
ACH-000178,-0.0407764871831
ACH-000182,-0.186398512457
ACH-000183,-0.0737458675365
ACH-000188,-0.172428348182
ACH-000189,-0.31558271546300004
ACH-000190,-0.09661639708019999
ACH-000198,-0.0540883381236
ACH-000204,-0.190862891881
ACH-000206,-0.304780710615
ACH-000207,0.24849846341499998
ACH-000211,-0.0893205343292
ACH-000215,-0.155788955256
ACH-000221,-0.16264992937
ACH-000222,-0.0277818295532
ACH-000223,-0.215415430575
ACH-000226,-0.106558102389
ACH-000227,-0.0807188093413
ACH-000228,-0.296753420899
ACH-000231,-0.13134129035599998
ACH-000232,-0.133355845086
ACH-000233,-0.0068587149364
ACH-000234,-0.20227403677900002
ACH-000235,-0.169011330146
ACH-000237,-0.0752196579408
ACH-000238,-0.121812457256
ACH-000243,-0.042277866530800005
ACH-000244,0.0848553083151
ACH-000246,-0.112592727796
ACH-000248,0.006111300210010001
ACH-000250,-0.18905579949499998
ACH-000251,-0.322248165627
ACH-000253,-0.122254605758
ACH-000255,-0.308525770107
ACH-000256,0.0461973253509
ACH-000257,0.1711058298
ACH-000258,-0.23504450218800002
ACH-000259,-0.0973903824714
ACH-000260,-0.09855932929649999
ACH-000261,-0.12112380449999999
ACH-000262,0.0537406456675
ACH-000263,-0.41428047975599996
ACH-000264,-0.119501478114
ACH-000265,-0.20493845370000002
ACH-000266,-0.17630628850000002
ACH-000272,-0.163671763684
ACH-000273,-0.244393622507
ACH-000274,-0.23354962546900002
ACH-000277,-0.0817066455578
ACH-000278,0.057648141688999996
ACH-000279,-0.236736000776
ACH-000280,0.043532673398
ACH-000281,0.07808695890839999
ACH-000288,-0.0635575256628
ACH-000291,-0.180932923956
ACH-000293,-0.0050402308380600004
ACH-000294,-0.0336073078717
ACH-000295,-0.29995426615
ACH-000296,-0.0154791668787
ACH-000302,-0.0358541085115
ACH-000304,-0.040755647303699995
ACH-000307,-0.20183627187300002
ACH-000308,-0.0710013775673
ACH-000310,0.00502766951823
ACH-000311,-0.0814020889688
ACH-000312,-0.048273009174100004
ACH-000315,-0.125075633409
ACH-000316,-0.306135846376
ACH-000317,-0.214850278199
ACH-000318,-0.198878306301
ACH-000319,0.121829173932
ACH-000320,-0.110170127334
ACH-000322,0.127017845776
ACH-000323,-0.270904140583
ACH-000324,-0.120786402084
ACH-000329,-0.293784305032
ACH-000330,-0.20573299864300001
ACH-000331,-0.170002728136
ACH-000332,-0.125969400751
ACH-000334,0.235942975156
ACH-000335,-0.171429963885
ACH-000336,0.0028794044311
ACH-000337,-0.134576330079
ACH-000339,-0.23740934063400002
ACH-000341,-0.337674881106
ACH-000348,-0.315758621836
ACH-000350,-0.252112373431
ACH-000352,-0.20379404845899998
ACH-000356,0.07067625619250001
ACH-000361,-0.101147545748
ACH-000362,-0.100050299729
ACH-000363,-0.177426544318
ACH-000364,-0.201670829747
ACH-000365,-0.0320160179201
ACH-000366,-0.114664152386
ACH-000368,-0.233066957002
ACH-000374,-0.18552084643599998
ACH-000375,-0.020030325781599998
ACH-000376,-0.076862492852
ACH-000381,-0.16196225769300002
