,KRT8 (3856)
ACH-000004,-0.0986055183423
ACH-000007,-0.548256691817
ACH-000009,-0.821845121978
ACH-000011,-0.346012901627
ACH-000012,-0.6942653333750001
ACH-000013,-0.53461647104
ACH-000014,-0.610216476036
ACH-000015,-0.691396479129
ACH-000017,-0.541534526223
ACH-000018,-0.581605274645
ACH-000019,-1.12965110768
ACH-000021,-0.6196115936559999
ACH-000022,-0.6227305290030001
ACH-000025,-0.36825906036899997
ACH-000028,-0.503563737188
ACH-000030,-0.577997577811
ACH-000035,-0.6128477044940001
ACH-000036,-0.654102185664
ACH-000037,-0.46558774810500003
ACH-000039,-0.7329626543709999
ACH-000040,-0.5885061006
ACH-000041,-0.5154968826899999
ACH-000042,-0.5485871730449999
ACH-000045,-0.5587152681759999
ACH-000047,-0.6619059967859999
ACH-000052,-0.395583172135
ACH-000053,-0.5410097085800001
ACH-000054,-0.5174357086420001
ACH-000055,-0.598087248247
ACH-000060,-0.742401715539
ACH-000067,-0.567856895648
ACH-000070,-0.371583294779
ACH-000075,-0.517321129239
ACH-000078,-0.74853914927
ACH-000082,-0.656868516939
ACH-000085,-0.339251019548
ACH-000086,-0.575864439942
ACH-000087,-0.852371958647
ACH-000092,-0.48017388734300004
ACH-000095,-0.476179403006
ACH-000097,-0.6929599147600001
ACH-000098,-0.515223825639
ACH-000099,-0.667152893037
ACH-000108,-0.714917575547
ACH-000113,-0.5260174177979999
ACH-000115,-0.54215952633
ACH-000116,-0.559598637589
ACH-000118,-0.606402561819
ACH-000120,-0.647680436501
ACH-000123,-0.6338243412269999
ACH-000127,-0.471394363754
ACH-000128,-0.635071834745
ACH-000132,-0.438672533483
ACH-000133,-0.501340454648
ACH-000137,-0.475477932122
ACH-000138,-0.653522729272
ACH-000142,-0.8685057868520001
ACH-000143,-0.347821799397
ACH-000146,-0.3987066857
ACH-000148,-0.45825688311499996
ACH-000150,-0.438717038843
ACH-000152,-0.35546520347099997
ACH-000153,-0.7620085160600001
ACH-000159,-0.665608882738
ACH-000160,-0.70453107177
ACH-000163,-0.653430852652
ACH-000167,-0.661235197967
ACH-000168,-0.519927049093
ACH-000169,-0.512925327729
ACH-000178,-0.479670632838
ACH-000182,-0.487587264358
ACH-000183,-0.5663774157779999
ACH-000188,-0.650095786553
ACH-000189,-0.434613595682
ACH-000190,-0.433086712456
ACH-000198,-0.538416792434
ACH-000204,-0.587135664074
ACH-000206,-0.158248774528
ACH-000207,-0.540047723982
ACH-000211,-0.589056200948
ACH-000215,-0.481005867716
ACH-000221,-0.591980216995
ACH-000222,-0.887493945863
ACH-000223,-0.6286671134699999
ACH-000226,-0.741869613576
ACH-000227,-0.491162987063
ACH-000228,-0.689101045291
ACH-000231,-0.430122550137
ACH-000232,-0.510795607219
ACH-000233,-0.568788412984
ACH-000234,-0.271366716668
ACH-000235,-0.43748524366999997
ACH-000237,-0.463848866255
ACH-000238,-0.680443608793
ACH-000243,-0.7440230370540001
ACH-000244,-0.365367043736
ACH-000246,-0.502111694672
ACH-000248,-0.633307228967
ACH-000250,-0.566512547191
ACH-000251,-0.64129844721
ACH-000253,-0.317355998151
ACH-000255,-0.573582774854
ACH-000256,-0.6516354216820001
ACH-000257,-0.653606729227
ACH-000258,-1.13709899496
ACH-000259,-0.585560056811
ACH-000260,-0.60275628794
ACH-000261,-0.439921548191
ACH-000262,-0.586569830781
ACH-000263,-0.27920419599
ACH-000264,-0.48793908939900005
ACH-000265,-0.516337319224
ACH-000266,-0.634442449757
ACH-000272,-0.38634876655100003
ACH-000273,-0.6340725374130001
ACH-000274,-0.572148944436
ACH-000277,-0.616170070168
ACH-000278,-0.571139311654
ACH-000279,-0.436937733728
ACH-000280,-0.449974681551
ACH-000281,-0.7233194821369999
ACH-000288,-0.416405523835
ACH-000291,-0.44962809736599996
ACH-000293,-1.1742872331799998
ACH-000294,-0.725130003336
ACH-000295,-0.273067866055
ACH-000296,-0.886981690289
ACH-000302,-0.375874215317
ACH-000304,-0.646300081126
ACH-000307,-0.421208002882
ACH-000308,-0.5722473907010001
ACH-000310,-0.635333710658
ACH-000311,-0.730147035262
ACH-000312,-0.436322115567
ACH-000315,-0.888741943332
ACH-000316,-0.304461351393
ACH-000317,-0.310075381851
ACH-000318,-0.7524302231640001
ACH-000319,-0.852478148679
ACH-000320,-0.392007172412
ACH-000322,-0.461810508881
ACH-000323,-0.888926636432
ACH-000324,-0.755278368414
ACH-000329,-0.531823342663
ACH-000330,-0.49473492923
ACH-000331,-0.623987312722
ACH-000332,-0.608669544263
ACH-000334,-0.564932827597
ACH-000335,-0.636739182786
ACH-000336,-0.437637621662
ACH-000337,-0.645981468421
ACH-000339,-0.530668527324
ACH-000341,-0.299408414887
ACH-000348,-0.408996288401
ACH-000350,-0.489952247065
ACH-000352,-0.98183461343
ACH-000356,-0.561553443552
ACH-000361,-0.506855425585
ACH-000362,-0.516726078931
ACH-000363,-0.454382136735
ACH-000364,-0.683079437224
ACH-000365,-0.418102342952
ACH-000366,-0.395868273766
ACH-000368,-0.523918255217
ACH-000374,-0.545255451901
ACH-000375,-0.9015358157529999
ACH-000376,-0.380928335625
ACH-000381,-0.7677913576369999
ACH-000383,-0.549849883399
ACH-000387,-0.51125732384
ACH-000389,-0.635433518202
ACH-000390,-0.557519466976
ACH-000393,-0.753915436883
ACH-000395,-0.886395415862
ACH-000397,-0.604544178444
ACH-000401,-0.40719930322400005
ACH-000402,-0.687136768134
ACH-000403,-0.57987614055
ACH-000404,-0.301810685752
ACH-000406,-0.251179620069
ACH-000407,-0.628265258887
ACH-000408,-0.330082041445
ACH-000410,-0.73049972893
ACH-000411,-0.5487013205969999
ACH-000414,-1.10659132645
ACH-000415,-0.512445552616
ACH-000416,-0.661665892175
ACH-000420,-0.64575089249
ACH-000421,-0.47634619224799996
ACH-000424,-0.408462048439
ACH-000425,-0.572643180515
ACH-000426,-0.381041484211
ACH-000427,-0.475577940124
ACH-000433,-0.37400825707199997
ACH-000436,-0.5056336826300001
ACH-000444,-0.44248614860299995
ACH-000445,-0.561103015291
ACH-000448,-0.539240662928
ACH-000450,-0.379980106546
ACH-000452,-0.460888496285
ACH-000454,-0.429856178245
ACH-000458,-0.7062380580769999
ACH-000459,-0.198791947681
ACH-000460,-0.638474188553
ACH-000461,-0.588319650163
ACH-000463,-0.688113905976
ACH-000464,-1.08995704673
ACH-000466,-0.26751167380699997
ACH-000467,-0.576276908429
ACH-000468,-0.684828239223
ACH-000469,-0.575231586859
ACH-000470,-0.460260892897
ACH-000471,-0.440379498308
ACH-000472,-0.513638396102
ACH-000473,-0.30643342339699997
ACH-000475,-0.5040870247429999
ACH-000476,-0.586145844904
ACH-000477,-0.567831627588
ACH-000480,-0.6668876237899999
ACH-000481,-0.740339742474
ACH-000483,-0.662695233477
ACH-000484,-0.913462531628
ACH-000485,-0.460326943782
ACH-000486,-0.343821814184
ACH-000487,-0.386484537613
ACH-000488,-0.522428051026
ACH-000490,-0.605041288952
ACH-000491,-0.41958761856
ACH-000495,-0.546155682526
ACH-000496,-0.49907392993999994
ACH-000499,-0.641425243006
ACH-000500,-0.21505397055
ACH-000502,-0.545325706361
ACH-000503,-0.65630790299
ACH-000505,-0.266920340206
