,NEIL2 (252969)
ACH-000004,0.0315662746031
ACH-000007,0.1471313614
ACH-000009,0.0871935694424
ACH-000011,0.150284056222
ACH-000012,0.10678840637800001
ACH-000013,0.112809464288
ACH-000014,0.247652093303
ACH-000015,0.047594689662800005
ACH-000017,0.024488767553599997
ACH-000018,0.156610292349
ACH-000019,0.08588775045489999
ACH-000021,0.160207685171
ACH-000022,0.139696710279
ACH-000025,0.123417888593
ACH-000028,0.144639838405
ACH-000030,0.047640204711800006
ACH-000035,0.108868770794
ACH-000036,0.08541195308749999
ACH-000037,0.09923143373639999
ACH-000039,0.411116935322
ACH-000040,0.14637905361700002
ACH-000041,0.0165628219554
ACH-000042,0.145345717593
ACH-000045,-0.07338106180080001
ACH-000047,0.037988418223599996
ACH-000052,-0.0355914976802
ACH-000053,0.0121913695687
ACH-000054,0.0998382583349
ACH-000055,0.10873401965500001
ACH-000060,0.0694950197698
ACH-000067,0.11300583619000001
ACH-000070,0.185846460373
ACH-000075,-0.130862987754
ACH-000078,0.153451030647
ACH-000082,0.0650771857644
ACH-000085,0.0484873924189
ACH-000086,0.122913021592
ACH-000087,0.18840320990200002
ACH-000092,0.127322008339
ACH-000095,0.128559436838
ACH-000097,0.0872715508922
ACH-000098,0.116403980631
ACH-000099,0.106854506629
ACH-000108,0.109280123772
ACH-000113,-0.10120133620999999
ACH-000115,0.00420711560421
ACH-000116,0.172176865192
ACH-000118,0.09249691238919999
ACH-000120,0.141871269928
ACH-000123,0.10179996886199999
ACH-000127,0.150683997333
ACH-000128,-0.041409915606699994
ACH-000132,-0.017025079359299998
ACH-000133,0.0537431174281
ACH-000137,0.191670119518
ACH-000138,0.0999541102285
ACH-000142,0.185977259472
ACH-000143,0.23603074841699997
ACH-000146,0.10713750522500001
ACH-000148,0.0971995399303
ACH-000150,0.134474187829
ACH-000152,0.108286270975
ACH-000153,0.011872164740500001
ACH-000159,0.183907056795
ACH-000160,0.041102387758100004
ACH-000163,-0.0123960246826
ACH-000167,-0.10887137996400001
ACH-000168,-0.0884670307556
ACH-000169,0.07742279281969999
ACH-000178,0.0348675541731
ACH-000182,0.157628502859
ACH-000183,0.0765155629032
ACH-000188,0.138415172417
ACH-000189,0.014971463357599999
ACH-000190,0.154109969549
ACH-000198,0.08384070165089999
ACH-000204,-0.0316593382061
ACH-000206,-0.025096211099700002
ACH-000207,0.145879098352
ACH-000211,0.0334217665707
ACH-000215,0.135779020601
ACH-000221,0.12029807810000001
ACH-000222,0.146905212619
ACH-000223,0.141907962371
ACH-000226,0.08544815532069999
ACH-000227,0.08410913892899999
ACH-000228,-0.0005425206412389999
ACH-000231,0.0986127180944
ACH-000232,0.0607828949227
ACH-000233,0.148595026141
ACH-000234,0.0890903116709
ACH-000235,0.0741434799259
ACH-000237,0.07427308968660001
ACH-000238,0.0369006353664
ACH-000243,-0.0018778778068900001
ACH-000244,0.0581295509675
ACH-000246,0.119647894331
ACH-000248,0.08640273625669999
ACH-000250,0.133393649748
ACH-000251,0.029554444919500003
ACH-000253,0.0494469724086
ACH-000255,0.263915674896
ACH-000256,0.0958879657365
ACH-000257,-0.14947600912200001
ACH-000258,0.00250267729662
ACH-000259,0.118192918428
ACH-000260,0.0788825793403
ACH-000261,0.17249251040199998
ACH-000262,0.19637999785
ACH-000263,0.136683965159
ACH-000264,0.08052770811389999
ACH-000265,0.13649135262700002
ACH-000266,0.102561090753
ACH-000272,0.163917841983
ACH-000273,0.211627119368
ACH-000274,0.100912508914
ACH-000277,0.0371201544675
ACH-000278,0.0112462324547
ACH-000279,0.12622063541
ACH-000280,0.09317651218589999
ACH-000281,0.104381866316
ACH-000288,0.12276220993100001
ACH-000291,0.077547404912
ACH-000293,0.24291040181499998
ACH-000294,0.14539873361800001
ACH-000295,0.11841010258700001
ACH-000296,0.101030596605
ACH-000302,0.0786702195416
ACH-000304,0.167148095205
ACH-000307,0.114142970241
ACH-000308,0.0321949141421
ACH-000310,-0.21291453585700001
ACH-000311,0.175303073499
ACH-000312,0.211619291214
ACH-000315,-0.0509308303298
ACH-000316,0.0674288013129
ACH-000317,0.0380216673877
ACH-000318,0.166428190384
ACH-000319,-0.0048657960938
ACH-000320,0.449098028304
ACH-000322,0.00958201715847
ACH-000323,0.0343348916313
ACH-000324,0.09513295071030001
ACH-000329,0.0832303507765
ACH-000330,-0.0561023272149
ACH-000331,0.039604447316800004
ACH-000332,0.140598853226
ACH-000334,0.0574065274371
ACH-000335,0.272477432088
ACH-000336,0.109083815079
ACH-000337,-0.012371571265200002
ACH-000339,0.0504739928375
ACH-000341,0.0594029307775
ACH-000348,0.03752063367169999
ACH-000350,0.16059409989
ACH-000352,0.17983805300500003
ACH-000356,0.170887913079
ACH-000361,0.10549221311200001
ACH-000362,-0.0977401126929
ACH-000363,-0.0356956665267
ACH-000364,0.118063254694
ACH-000365,0.0232520877758
ACH-000366,0.120439171991
ACH-000368,0.0739421101364
ACH-000374,-0.000204057027754
ACH-000375,0.037518830620699994
ACH-000376,0.080329587265
ACH-000381,0.191779731008
ACH-000383,-0.013615874787899999
ACH-000387,0.10205828496099999
ACH-000389,0.189299686206
ACH-000390,0.117686979422
ACH-000393,0.056855308913500005
ACH-000395,-0.235501622561
ACH-000397,0.125628446393
ACH-000401,0.0390867032262
ACH-000402,-0.00057151534909
ACH-000403,0.16186579147299998
ACH-000404,0.10770605344900001
ACH-000406,0.0509028088445
ACH-000407,0.21459311081399998
ACH-000408,0.212814246811
ACH-000410,0.0998594459233
ACH-000411,0.0558131287342
ACH-000414,0.101536801918
ACH-000415,0.190196908105
ACH-000416,0.0622426375844
ACH-000420,-0.040563244612800003
ACH-000421,0.20019924195900002
ACH-000424,0.021112423395500002
ACH-000425,0.181595986855
ACH-000426,-0.0659061712
ACH-000427,0.0157522973483
ACH-000433,0.103694285992
ACH-000436,0.143094333215
ACH-000444,0.0995578816009
ACH-000445,0.107117073702
ACH-000448,0.0803346539034
ACH-000450,-0.023165850309700003
ACH-000452,0.09853803360169999
ACH-000454,0.326878302166
ACH-000458,0.09165249279210001
ACH-000459,0.138592042487
ACH-000460,0.028286841935900003
ACH-000461,-0.00497275980537
ACH-000463,0.0982959390908
ACH-000464,-0.251191138191
ACH-000466,0.09581163886230001
ACH-000467,0.050905023910800005
ACH-000468,0.117530277369
ACH-000469,0.010547308966600001
ACH-000470,-0.0458134610533
ACH-000471,0.0627437149487
ACH-000472,0.0856899214977
ACH-000473,0.05528219463859999
ACH-000475,0.09889392459799999
ACH-000476,0.0784691085283
ACH-000477,-0.145007593312
ACH-000480,0.08796888832769999
ACH-000481,0.0857552154585
ACH-000483,0.0455905682998
ACH-000484,0.125939750833
ACH-000485,0.194037680137
ACH-000486,0.010005044462700001
ACH-000487,-0.027712860673199998
ACH-000488,0.113236160702
ACH-000490,0.102285043465
ACH-000491,0.146329123287
ACH-000495,-0.0836931059685
ACH-000496,0.16888277273699998
ACH-000499,0.148654698058
ACH-000500,0.32400411076900004
ACH-000502,0.166112984827
ACH-000503,0.421894403078
ACH-000505,0.00458993618956
ACH-000507,0.13475465382000001
ACH-000510,0.12387256593599999
ACH-000511,-0.0432461115716
ACH-000512,0.12546456699
ACH-000516,-0.086733987572
ACH-000517,0.113579856215
ACH-000518,-0.028217162539499997
ACH-000520,0.251104451048
ACH-000521,0.235739602362
ACH-000522,0.104413851158
ACH-000524,-0.008539836544500001
ACH-000527,0.129180626362
ACH-000528,0.053621608657099994
ACH-000537,0.120970432606
ACH-000541,-0.0293016202861
ACH-000542,0.140610111003
ACH-000544,0.00312065399976
ACH-000545,0.102875611872
ACH-000547,0.0321273215143
ACH-000548,0.0348293380727
ACH-000549,0.209620208277
ACH-000550,0.08448851660769999
ACH-000552,0.08734444742519999
ACH-000556,0.145355587022
ACH-000557,-0.132116973698
ACH-000570,0.0963346267311
ACH-000571,0.0213909264507
ACH-000573,0.05315843490069999
ACH-000576,-0.0588067824871
ACH-000580,0.038569595139000004
ACH-000584,0.028047622649599997
ACH-000585,0.063392704008
ACH-000588,0.0999896775772
ACH-000589,0.111871992411
ACH-000591,0.035305132072
ACH-000593,0.18089121704
ACH-000600,0.187244890967
ACH-000601,0.126757813578
ACH-000604,0.0112278282324
ACH-000605,0.154107281057
ACH-000606,0.125370219928
ACH-000608,-0.024710725266999998
ACH-000614,0.158609154097
ACH-000616,0.0344522688846
ACH-000618,0.19012931638900002
ACH-000619,0.144639473029
ACH-000620,0.215347105802
ACH-000621,0.164615590176
ACH-000622,-0.147080519379
ACH-000623,0.167760458929
ACH-000624,0.0928394011293
ACH-000627,0.041908841019
ACH-000630,0.154206376094
ACH-000632,0.09667507270549999
ACH-000633,0.164584565867
ACH-000637,0.15166361818
ACH-000638,0.147078316596
ACH-000646,0.013014627739799998
ACH-000647,0.11683896173200001
ACH-000648,0.162030193039
ACH-000649,0.0076275680709
ACH-000651,0.0220580444368
ACH-000652,0.176463578613
ACH-000653,0.0632607361261
ACH-000657,0.119224097705
ACH-000658,0.206151371165
ACH-000661,0.0261174376248
ACH-000662,0.17295075568399998
ACH-000663,0.202323246409
ACH-000665,0.07462569298560001
ACH-000671,0.149375633112
ACH-000673,0.027317828106700002
ACH-000676,0.10967215926200001
ACH-000677,0.15042344775699998
ACH-000681,0.20956974344300003
ACH-000682,0.120103257907
ACH-000683,-0.050875747304999996
ACH-000684,0.184138686125
ACH-000688,0.0259145638125
ACH-000693,0.0905959561762
ACH-000694,0.0804907116584
ACH-000695,-0.177495862828
ACH-000696,0.08503759507160001
ACH-000697,0.323871477517
ACH-000699,0.08720430034610001
ACH-000701,0.173060027693
ACH-000706,0.14216286273499998
ACH-000711,0.18231437690400001
ACH-000713,0.22894627697500003
ACH-000714,-0.0398856973245
ACH-000718,0.127322351994
ACH-000720,0.11283977151499999
ACH-000721,0.0818417893231
ACH-000724,0.30598663864500003
ACH-000725,-0.0308792212
ACH-000732,0.201610786235
ACH-000734,0.08073554254160001
ACH-000735,-0.0282900478455
ACH-000736,0.15907932520600002
ACH-000738,0.100385657902
ACH-000746,0.22577693296300003
ACH-000747,0.12526163174000002
ACH-000748,0.0345396011559
ACH-000753,0.130283947042
ACH-000756,0.08908809901319999
ACH-000757,0.0303295429952
ACH-000758,0.053564722985899996
ACH-000760,0.035899756423
ACH-000763,0.0893150765679
ACH-000764,0.035763178736900006
ACH-000765,0.006012300618800001
ACH-000766,0.26362328148
ACH-000767,0.0340745792394
ACH-000768,0.203131454673
ACH-000769,0.17499692130800001
ACH-000770,-0.043163107204999995
ACH-000771,0.050834548142999994
ACH-000773,0.315833560364
ACH-000776,-0.0131886263243
ACH-000777,0.178249763469
ACH-000778,-0.061467406172
ACH-000781,-0.113622404357
ACH-000782,-0.04351348804690001
ACH-000783,0.139767098939
ACH-000784,0.0523918127774
ACH-000785,0.10894377260600001
ACH-000787,0.0665130062457
ACH-000788,0.14951095558
ACH-000791,0.186766311468
ACH-000792,-0.0564742186603
ACH-000794,0.09069104600680002
ACH-000796,-0.0607585345369
ACH-000799,0.19887195941799998
ACH-000800,0.17163139396
ACH-000802,0.162694258346
ACH-000804,0.134577288217
ACH-000805,-0.00289522526621
ACH-000809,0.125137376307
ACH-000810,0.09631387622500001
ACH-000811,-0.0021445145432000003
ACH-000817,-0.107341690009
ACH-000819,0.129776505711
ACH-000820,0.22011883656
ACH-000821,0.109541767657
ACH-000822,0.048255883740600004
ACH-000823,0.288876175868
ACH-000824,0.134577120009
ACH-000827,0.109751612611
ACH-000829,0.15415771521500002
ACH-000831,0.22731248056999998
ACH-000832,0.032737487308900005
ACH-000833,-0.22857649174199998
ACH-000834,0.158886547298
ACH-000835,0.172478471626
ACH-000836,0.0896729820511
ACH-000837,0.18069743315200001
ACH-000838,0.13861896368899998
ACH-000839,0.08977725696630001
ACH-000840,0.11354095777899999
ACH-000841,-0.107359683103
ACH-000843,0.058368224673499995
ACH-000846,0.057687249789699996
ACH-000847,0.23368066588599998
ACH-000848,0.0310561622536
ACH-000849,0.10696538639599999
ACH-000851,0.145562382931
ACH-000855,0.314080948467
ACH-000856,0.20740988879799999
ACH-000858,0.0602712350763
ACH-000859,0.388254020012
ACH-000861,-0.000894056078357
ACH-000862,0.0150951704162
ACH-000865,-0.0184516397948
ACH-000866,0.0923939293037
ACH-000867,0.06900602386789999
ACH-000869,0.180175668088
ACH-000872,0.154112964474
ACH-000873,0.0791720098056
ACH-000876,0.0601654261503
ACH-000878,0.101613071638
ACH-000880,-0.013579545256000001
ACH-000881,0.10209518548100001
ACH-000882,0.0842490333093
ACH-000884,0.150644680374
ACH-000885,0.0851576720362
ACH-000887,0.0756541287655
ACH-000888,0.08657212905989999
ACH-000889,0.16302727523399999
ACH-000890,-0.0159701382107
ACH-000896,0.008326623208260001
ACH-000898,0.148159105737
ACH-000900,0.21542055475000002
ACH-000901,0.146977696965
ACH-000905,0.09551709962339999
ACH-000906,0.0399875531321
ACH-000907,0.203048937575
ACH-000910,0.0688319936135
ACH-000911,0.07022774414480001
ACH-000912,0.143148088065
ACH-000913,0.0682696947057
ACH-000915,0.033396951571800004
ACH-000916,0.33380990369
ACH-000917,0.0186106359585
ACH-000921,0.047397851462699994
ACH-000924,0.0752556908894
ACH-000926,0.104933540854
ACH-000928,0.22508968431200002
ACH-000929,0.10265107304
ACH-000932,0.081302344357
ACH-000935,-0.0294607345701
ACH-000936,0.11275411267
ACH-000937,0.210882585989
ACH-000938,0.110908092013
ACH-000939,0.174824486655
ACH-000941,0.141990883106
ACH-000943,0.109698794307
ACH-000946,0.0192633479891
ACH-000947,0.0415896882311
ACH-000948,0.0275935311276
ACH-000950,0.00229677157658
ACH-000953,0.263098390685
ACH-000957,-0.19556851679
ACH-000958,0.0821446882448
ACH-000960,0.16657594453299998
ACH-000963,0.258658201112
ACH-000968,0.173798888519
ACH-000969,0.046161467469199996
ACH-000973,0.08116972461369999
ACH-000974,0.00409120041441
ACH-000975,0.0658568967722
ACH-000976,-0.0072318781276100004
ACH-000978,-0.07155965085089999
ACH-000980,0.0331115129017
ACH-000984,0.115238045155
ACH-000986,0.0142826799465
ACH-000988,0.103182006111
ACH-000993,0.13782363362400002
ACH-000994,0.0685355923469
ACH-000996,0.216435332841
ACH-001001,0.154425305027
ACH-001020,0.0821304697099
ACH-001028,0.100395607564
ACH-001031,0.0923708480961
ACH-001038,0.109209323025
ACH-001048,-0.0052061880987299995
ACH-001050,-0.059572423529599995
ACH-001053,0.0227884281413
ACH-001054,0.36143940411200004
ACH-001061,0.140303337655
ACH-001067,0.297546213598
ACH-001075,-0.0185005930975
ACH-001096,0.177240485203
ACH-001128,0.143696129028
ACH-001134,0.024437241313700002
ACH-001151,0.025019027471300002
ACH-001163,0.0589232456747
ACH-001164,-0.020942920629900004
ACH-001173,0.136752016406
ACH-001183,0.011378307886999998
ACH-001184,0.113534630361
ACH-001190,0.045522654212199996
ACH-001192,0.10252306312000001
ACH-001193,0.31208421079599996
ACH-001196,0.08957382625839999
ACH-001197,0.06309296405590001
ACH-001205,0.140166525402
ACH-001211,0.044792994691500006
ACH-001212,0.285705186772
ACH-001228,-0.0666688224476
ACH-001232,0.052559504884
ACH-001239,0.11636258747400001
ACH-001274,0.163048799996
ACH-001275,0.195196722095
ACH-001277,-0.0642831933931
ACH-001278,0.052302827527599995
ACH-001280,0.14491018651100002
ACH-001283,0.0494420830062
ACH-001289,0.04715744573819999
ACH-001295,0.0409956573339
ACH-001300,-0.0190713371539
ACH-001301,0.0019792643729600002
ACH-001302,-0.07436220435839999
ACH-001303,-0.0196790524878
ACH-001306,0.175898868646
ACH-001318,0.319986505666
ACH-001322,0.0966298334945
