,INMT (11185)
ACH-000363,-0.08278102063360002
ACH-000364,-0.156249946499
ACH-000365,-0.20698025395599998
ACH-000366,-0.067439847545
ACH-000368,-0.163765932743
ACH-000374,-0.045475288421
ACH-000375,-0.142153232945
ACH-000376,-0.223079139265
ACH-000381,-0.21893260853799998
ACH-000383,-0.213332847811
ACH-000387,-0.059006810920699995
ACH-000389,-0.274933061187
ACH-000390,-0.158169551741
ACH-000393,-0.474049086181
ACH-000395,-0.0230739989806
ACH-000397,-0.22121855219500003
ACH-000401,-0.19288270859700002
ACH-000402,-0.14238815739900001
ACH-000403,-0.15655440470899998
ACH-000404,-0.135970026052
ACH-000406,-0.136788804929
ACH-000407,-0.07035594431919999
ACH-000408,0.12266088681500001
ACH-000410,-0.10323579814999999
ACH-000411,-0.29850575121899997
ACH-000414,-0.241048178329
ACH-000415,-0.312119386811
ACH-000416,-0.230090030179
ACH-000420,0.07517437912060002
ACH-000421,-0.000609296418997
ACH-000424,-0.148389490978
ACH-000425,-0.141748086222
ACH-000426,-0.0724836719261
ACH-000427,-0.08434104516730001
ACH-000433,-0.08942324328029999
ACH-000436,-0.435519330504
ACH-000444,-0.0632635633192
ACH-000445,0.056616093522699994
ACH-000448,-0.0571003529
ACH-000450,0.0350358199047
ACH-000452,-0.436737657688
ACH-000454,0.024817931001300003
ACH-000458,-0.059419624892800005
ACH-000459,-0.138820790035
ACH-000460,-0.157620768826
ACH-000461,0.0201372479415
ACH-000463,-0.250192100618
ACH-000464,-0.0662558289287
ACH-000466,-0.07816040804539999
ACH-000467,0.0180595317014
ACH-000468,-0.153551001813
ACH-000469,-0.183195701399
ACH-000470,-0.19370408898400002
ACH-000471,-0.08591450409430001
ACH-000472,-0.203572261437
ACH-000473,-0.17905321266600002
ACH-000475,-0.168786357949
ACH-000476,-0.38976224830300005
ACH-000477,0.172024402589
ACH-000480,0.024246198023
ACH-000481,-0.0859682137158
ACH-000483,0.156943769113
ACH-000484,-0.20607790496
ACH-000485,-0.104410624158
ACH-000486,0.0409567977928
ACH-000487,-0.19407850569
ACH-000488,-0.126634550571
ACH-000490,-0.374176203552
ACH-000491,-0.31952127253199997
ACH-000495,0.00849564196224
ACH-000496,-0.0180145476503
ACH-000499,0.11623828618200001
ACH-000500,-0.177195246201
ACH-000502,-0.0779381135598
ACH-000503,0.20425725041499998
ACH-000505,-0.0694302148806
ACH-000507,-0.311177402728
ACH-000510,-0.0779819624692
ACH-000511,0.0814333665893
ACH-000512,0.0978062534199
ACH-000516,-0.262275227823
ACH-000517,-0.07914952449789998
ACH-000518,-0.270189675559
ACH-000520,-0.189987900981
ACH-000521,-0.132340074906
ACH-000522,-0.256093804988
ACH-000524,-0.36468392011699996
ACH-000527,-0.132376713548
ACH-000528,-0.17183839591299999
ACH-000537,0.0495744098367
ACH-000541,-0.171842466081
ACH-000542,-0.12191195572699999
ACH-000544,-0.19815691312
ACH-000545,-0.242788179395
ACH-000547,-0.0589254764369
ACH-000548,-0.0655951254514
ACH-000549,-0.0182539190164
ACH-000550,-0.316818059847
ACH-000552,-0.14751626505
ACH-000556,-0.146086693357
ACH-000557,-0.19429056869300002
ACH-000570,0.08352197154350001
ACH-000571,-0.117146268862
ACH-000573,-0.30224781259399996
ACH-000576,0.0375344226103
ACH-000580,-0.008711901514059999
ACH-000584,-0.22569615183299999
ACH-000585,-0.062341001781199994
ACH-000588,-0.13721961898399998
ACH-000589,-0.24352493342700002
ACH-000591,-0.304828497448
ACH-000593,-0.120143406893
ACH-000600,-0.14010828068700001
ACH-000601,-0.123740896566
ACH-000604,-0.156345705234
ACH-000605,-0.338999158776
ACH-000606,-0.163281483195
ACH-000608,-0.043027481782099995
ACH-000614,-0.280769399271
ACH-000616,-0.0816042064652
ACH-000618,-0.0129144318442
ACH-000619,0.176529367794
ACH-000620,-0.0693007019898
ACH-000621,-0.14071131061
ACH-000622,-0.154745688454
ACH-000623,-0.157760806094
ACH-000624,-0.197149785994
ACH-000627,-0.14797169420700002
ACH-000630,-0.177084097733
ACH-000632,-0.0880171070479
ACH-000633,-0.13461989410999997
ACH-000637,-0.376049758676
ACH-000638,-0.10698080031099999
ACH-000646,-0.318590733963
ACH-000647,-0.112178533598
ACH-000648,-0.218608218656
ACH-000649,-0.173164352698
ACH-000651,-0.251166053403
ACH-000652,-0.16219094684399998
ACH-000653,0.0841806826718
ACH-000657,-0.0537315564049
ACH-000658,-0.36784127777099995
ACH-000661,0.011356353515
ACH-000662,0.490310201706
ACH-000663,-0.312576456257
ACH-000665,-0.133837997987
ACH-000671,-0.206974936429
ACH-000673,-0.132397772434
ACH-000676,-0.0504905164404
ACH-000677,-0.162102837311
ACH-000681,-0.22125120465999998
ACH-000682,-0.183563210509
ACH-000683,-0.140903285346
ACH-000684,-0.041074344509300004
ACH-000688,0.17040724202100002
ACH-000693,-0.20829605308899998
ACH-000694,-0.00745322454287
ACH-000695,-0.123401308872
ACH-000696,-0.07543845764610001
ACH-000697,-0.211483645513
ACH-000699,-0.200792513044
ACH-000701,-0.487965924905
ACH-000706,-0.169250545141
ACH-000711,-0.14430923376399998
ACH-000713,-0.379669017234
ACH-000714,-0.214855079949
ACH-000718,-0.10985800286399999
ACH-000720,-0.18695260837900002
ACH-000721,-0.0326051609356
ACH-000724,-0.179864922319
ACH-000725,0.0108362952308
ACH-000732,-0.327154749377
ACH-000734,-0.108844876934
ACH-000735,-0.246297995883
ACH-000736,-0.147000959114
ACH-000738,-0.21929568672400002
ACH-000746,0.148729580559
ACH-000747,-0.024715254243299997
ACH-000748,-0.176450157883
ACH-000753,-0.151202681746
ACH-000756,0.054469547951100004
ACH-000757,0.091295669111
ACH-000758,0.151565047096
ACH-000760,-0.0791265605049
ACH-000763,0.0067035198081600005
ACH-000764,0.14433397870200002
ACH-000765,-0.07755873955189999
ACH-000766,0.0404119034786
ACH-000767,-0.152933756724
ACH-000768,0.08576736459889998
ACH-000769,-0.230927275105
ACH-000770,-0.141902928377
ACH-000771,-0.07312815672720001
ACH-000773,-0.162506325615
ACH-000776,-0.296216942601
ACH-000777,-0.194515262398
ACH-000778,-0.146477436598
ACH-000781,-0.20651814880600003
ACH-000782,-0.09773641162039999
ACH-000783,-0.08668933884230001
ACH-000784,-0.150599039703
ACH-000785,0.015358404981799998
ACH-000787,-0.20196158827999997
ACH-000788,-0.174915205166
ACH-000791,-0.10896969765900001
ACH-000792,-0.004765446456390001
ACH-000794,-0.24986673102499998
ACH-000796,-0.056562040844
ACH-000799,-0.343510943628
ACH-000800,-0.44418704072400006
ACH-000802,-0.20278528855900002
ACH-000804,-0.40244251480800003
ACH-000805,-0.136505663084
ACH-000809,-0.0488245767403
ACH-000810,-0.312491157373
ACH-000811,-0.201888366469
ACH-000817,0.0617661333601
ACH-000819,-0.27107512614
ACH-000820,-0.503507695488
ACH-000821,0.00843696878951
ACH-000822,-0.039286664398099996
ACH-000823,-0.292586348012
ACH-000824,-0.21273966117899998
ACH-000827,-0.181196315927
ACH-000829,-0.130004295085
ACH-000831,-0.21753425547400002
ACH-000832,-0.39235613758599996
ACH-000833,-0.40745150498599997
ACH-000834,-0.27583238853799996
ACH-000835,-0.125113756863
ACH-000836,-0.0622632161151
ACH-000837,-0.258531867955
ACH-000838,-0.324406481846
ACH-000839,-0.127907895571
ACH-000840,0.14346165237
ACH-000841,-0.22639010488800002
ACH-000843,-0.236091755336
ACH-000846,-0.048628414919999995
ACH-000847,-0.32838183501999996
ACH-000848,-0.24257639387200003
ACH-000849,-0.238711961325
ACH-000851,-0.247729407194
ACH-000855,-0.33936870454
ACH-000856,-0.299035507285
ACH-000858,-0.17944378211399997
ACH-000859,-0.121249675615
ACH-000861,-0.120249520961
ACH-000862,-0.15851931544700001
ACH-000865,-0.329323793841
ACH-000866,-0.289830894209
ACH-000867,-0.056531375237800004
ACH-000869,-0.198169897845
ACH-000872,-0.0167613218281
ACH-000873,0.005938654009270001
ACH-000876,-0.11500080607799999
ACH-000878,-0.327789430116
ACH-000880,0.126030365975
ACH-000881,-0.27032169468199996
ACH-000882,-0.24920978586599998
ACH-000884,-0.300830632575
ACH-000885,-0.15139777165999999
ACH-000887,-0.0704847430212
ACH-000888,-0.137274698455
ACH-000889,-0.381135932219
ACH-000890,-0.234650243543
ACH-000896,-0.118606740575
ACH-000898,-0.20464273983
ACH-000900,-0.333104776308
ACH-000901,-0.253908057008
ACH-000905,-0.282386798817
ACH-000906,-0.29081736681
ACH-000907,-0.240664938321
ACH-000910,-0.0994619524535
ACH-000911,-0.365055121756
ACH-000912,-0.126987633377
ACH-000913,0.009798590076450002
ACH-000915,0.0295989505155
ACH-000916,0.046120978415400006
ACH-000917,-0.32337571166900003
ACH-000921,-0.125771473781
ACH-000924,-0.282527724125
ACH-000926,-0.239666092749
ACH-000928,-0.440288039704
ACH-000929,-0.165310079489
ACH-000932,-0.16568865860200002
ACH-000935,-0.319009260161
ACH-000936,-0.116738885958
ACH-000937,-0.164311638402
ACH-000938,-0.0934946062043
ACH-000939,-0.096080298346
ACH-000941,-0.174793390269
ACH-000943,-0.285271104562
ACH-000946,-0.12347745472999999
ACH-000947,-0.217213775211
ACH-000948,0.120907633738
ACH-000950,-0.2801209313
ACH-000953,-0.0970344080672
ACH-000957,-0.116975376995
ACH-000958,-0.23959647195999997
ACH-000960,-0.155116872334
ACH-000963,-0.177702551466
ACH-000968,0.102113828664
ACH-000969,-0.220911253274
ACH-000973,-0.11047539612500001
ACH-000974,0.0153868679179
ACH-000975,-0.0329615843985
ACH-000976,-0.134309272975
ACH-000978,-0.12343198609000001
ACH-000980,-0.121237482551
ACH-000984,-0.0419397953315
ACH-000986,-0.0810739607233
ACH-000988,-0.266795963533
ACH-000993,-0.00219594509649
ACH-000994,0.0344357288545
ACH-000996,-0.325611788281
ACH-001001,-0.078420749985
ACH-001020,0.0586016663954
ACH-001028,-0.14824519841800002
ACH-001031,-0.00050658350482
ACH-001038,-0.24353922610800002
ACH-001048,-0.117076838914
ACH-001050,-0.167498111057
ACH-001053,-0.175960391303
ACH-001054,-0.0119380765397
ACH-001061,-0.0937884606328
ACH-001067,0.120702619364
ACH-001075,-0.10532437178500001
ACH-001096,-0.31298508968600003
ACH-001128,0.12693703345899998
ACH-001134,0.0004649966801730001
ACH-001151,-0.234013254094
ACH-001163,-0.126606232061
ACH-001164,-0.337814350118
ACH-001173,-0.0675232472983
ACH-001183,-0.234968408396
ACH-001184,-0.115979406172
ACH-001190,-0.0187639262318
ACH-001192,-0.263688729006
ACH-001193,-0.246539310368
ACH-001196,-0.26610909623
ACH-001197,-0.236080750304
ACH-001205,-0.180781171104
ACH-001211,-0.064578284535
ACH-001212,-0.453959925101
ACH-001228,-0.116981337801
ACH-001232,-0.17480174217099997
ACH-001239,-0.23055351303000002
ACH-001274,-0.251222651446
ACH-001275,-0.138978428904
ACH-001277,0.048853942622600004
ACH-001278,-0.144206250034
ACH-001280,-0.426501568724
ACH-001283,-0.25614154982500004
ACH-001289,0.151791700203
ACH-001295,-0.176070669353
ACH-001300,-0.46708904635799997
ACH-001301,-0.222821426188
ACH-001302,-0.287515926766
ACH-001303,-0.41306357147399997
ACH-001306,-0.18421404724399998
ACH-001318,-0.161962115051
ACH-001322,-0.120226820231
ACH-001328,-0.124229692988
ACH-001332,-0.07981946394100001
ACH-001333,-0.583090661144
ACH-001336,-0.159015200686
ACH-001340,-0.238701211032
ACH-001346,-0.0693109264832
ACH-001353,-0.262473715885
ACH-001354,-0.328047328139
ACH-001367,-0.146036298188
ACH-001368,-0.0801600126602
ACH-001374,0.0321822587628
ACH-001375,-0.109695231685
ACH-001377,-0.329034343364
ACH-001380,-0.162176999383
ACH-001391,-0.312946818191
ACH-001407,-0.13358695715
ACH-001408,0.0889312214095
ACH-001413,-0.0881143089335
ACH-001430,0.0408696537543
ACH-001431,-0.281205797454
ACH-001450,-0.196366015876
ACH-001496,-0.117273519496
ACH-001500,0.083930703878
ACH-001521,-0.171923287341
ACH-001523,-0.0169291892728
ACH-001532,-0.163473129429
ACH-001536,-0.0255822247364
ACH-001550,-0.00611797407263
ACH-001552,-0.09870977731139999
ACH-001554,-0.242037986378
ACH-001645,-0.126551721936
ACH-001654,-0.285212856586
ACH-001715,-0.50312299743
ACH-001735,-0.160554792172
ACH-001736,-0.10484284568499999
ACH-001737,-0.188988449247
ACH-001740,0.09581546626389999
ACH-001745,-0.192093528294
ACH-001750,-0.118712535711
ACH-001765,-0.161968592893
ACH-001956,-0.193519505935
ACH-001957,-0.298607647809
