,SAA4 (6291)
ACH-000004,0.08880901762900001
ACH-000007,0.027486286289
ACH-000009,0.0660247305277
ACH-000011,0.0029259542441599997
ACH-000012,0.0450595787985
ACH-000013,0.08622139686210001
ACH-000014,-0.018746610364
ACH-000015,0.0723387692221
ACH-000017,0.156879184359
ACH-000018,0.0158346187327
ACH-000019,0.138324708225
ACH-000021,0.12901435211200002
ACH-000022,-0.008409497410640001
ACH-000025,-0.036767874842300007
ACH-000028,-0.0626240993755
ACH-000030,-0.11843820527000001
ACH-000035,-0.0473482836486
ACH-000036,0.138048248423
ACH-000037,0.174596885058
ACH-000039,0.12326294100400001
ACH-000040,0.0429170374818
ACH-000041,0.156330319887
ACH-000042,0.011411598017500002
ACH-000045,0.0848395739109
ACH-000047,-0.036134878479199994
ACH-000052,0.280230066435
ACH-000053,0.000227280955817
ACH-000054,-0.0233162694993
ACH-000055,-0.13629954312200002
ACH-000060,0.0831236094122
ACH-000067,-0.057304588903
ACH-000070,-0.123937668007
ACH-000075,-0.25185786767499996
ACH-000078,-0.0308020813013
ACH-000082,0.141730862061
ACH-000085,0.397093635486
ACH-000086,0.106767569671
ACH-000087,0.199309935804
ACH-000092,0.07611132877169999
ACH-000095,0.034027723854
ACH-000097,0.0642288048722
ACH-000098,-0.027757747346900005
ACH-000099,0.038766293598599996
ACH-000108,0.28640449194699996
ACH-000113,0.0696976665625
ACH-000115,-0.21151423620700002
ACH-000116,0.02331083849
ACH-000118,0.0249891288144
ACH-000120,0.123944085097
ACH-000123,0.0396480213862
ACH-000127,0.0497786044707
ACH-000128,0.150417604473
ACH-000132,0.0917357899182
ACH-000133,0.139186959003
ACH-000137,0.0440656966433
ACH-000138,0.053714378898300004
ACH-000142,-0.0206195293248
ACH-000143,0.0189027545221
ACH-000146,-0.032156777365
ACH-000148,0.045426111924800006
ACH-000150,0.211105622745
ACH-000152,0.128345132744
ACH-000153,0.297247468101
ACH-000159,-0.026439092866199998
ACH-000160,0.069880451701
ACH-000163,-0.110305806471
ACH-000167,0.310883308233
ACH-000168,-0.135192919332
ACH-000169,-0.0351015303239
ACH-000178,-0.0093482290229
ACH-000182,-0.08056964643219999
ACH-000183,-0.173614050209
ACH-000188,0.0878463325773
ACH-000189,0.0980757042729
ACH-000190,0.34208634047700004
ACH-000198,-0.23977034255600002
ACH-000204,0.248124081947
ACH-000206,0.105963911809
ACH-000207,0.166898551788
ACH-000211,0.07714023413210001
ACH-000215,0.09517288764789998
ACH-000221,-0.205561648973
ACH-000222,0.36904929130900005
ACH-000223,0.013046658598799998
ACH-000226,-0.00449061313513
ACH-000227,-0.138973827075
ACH-000228,0.35274933108199996
ACH-000231,0.109605711
ACH-000232,0.0064296076138699995
ACH-000233,0.102531569795
ACH-000234,0.048543406823899994
ACH-000235,0.0159337381632
ACH-000237,-0.023341403826299997
ACH-000238,0.132510460642
ACH-000243,0.06633589522340001
ACH-000244,-0.13065460493699999
ACH-000246,-0.022589240761799998
ACH-000248,0.292613539294
ACH-000250,-0.00493703614236
ACH-000251,0.11829405994799999
ACH-000253,0.0651814812753
ACH-000255,0.0267037260411
ACH-000256,0.128629063277
ACH-000257,0.00545643881452
ACH-000258,0.173505868704
ACH-000259,0.122326339816
ACH-000260,-0.030915121197099996
ACH-000261,0.0268270569087
ACH-000262,0.17648863148699998
ACH-000263,0.15991561506100002
ACH-000264,-0.060378327027
ACH-000265,0.11435964739499999
ACH-000266,0.093540189474
ACH-000272,-0.0073839803207900005
ACH-000273,-0.030807464480099998
ACH-000274,0.147337160806
ACH-000277,0.11002758722400001
ACH-000278,-0.18348338468699998
ACH-000279,0.191100351627
ACH-000280,0.00184377650597
ACH-000281,0.25133614712900004
ACH-000288,0.0790138523515
ACH-000291,0.022362997441500002
ACH-000293,-0.11578355054000002
ACH-000294,-0.188729012077
ACH-000295,0.200963479333
ACH-000296,0.216357490177
ACH-000302,0.20171409198399998
ACH-000304,-0.18153361197999998
ACH-000307,0.07657546239030001
ACH-000308,0.03673747173669999
ACH-000310,-0.0642114552099
ACH-000311,0.154209012619
ACH-000312,0.249702498969
ACH-000315,-0.191029603966
ACH-000316,0.204008579001
ACH-000317,0.180548818577
ACH-000318,0.129467262183
ACH-000319,-0.059196592713800004
ACH-000320,0.286281792019
ACH-000322,0.112157324977
ACH-000323,0.0205343650007
ACH-000324,0.0974584872545
ACH-000329,0.00612202039664
ACH-000330,0.06988380627339999
ACH-000331,0.09193861423360002
ACH-000332,0.09363193593550001
ACH-000334,0.09779631436380001
ACH-000335,0.0627628240819
ACH-000336,0.055530723492
ACH-000337,0.275265313833
ACH-000339,0.024398173594900003
ACH-000341,0.150529664188
ACH-000348,-0.09447669204600001
ACH-000350,-0.129501375374
ACH-000352,0.194881251024
ACH-000356,-0.16876218294
ACH-000361,0.214963883376
ACH-000362,0.060627096557800006
ACH-000363,0.048240023705199996
ACH-000364,-0.0238449669044
ACH-000365,0.10266147908199999
ACH-000366,0.015064946978599999
ACH-000368,0.0945602565067
ACH-000374,0.040404885361900005
ACH-000375,0.19418309074700002
ACH-000376,0.11052258342700001
ACH-000381,0.037771243395300004
ACH-000383,-0.033715063723
ACH-000387,0.12417164422299999
ACH-000389,0.011123082715200001
ACH-000390,0.183410703429
ACH-000393,0.040922364659300006
ACH-000395,-0.09004739324920001
ACH-000397,0.015027707471700001
ACH-000401,0.226341647125
ACH-000402,-0.21212514464999999
ACH-000403,-0.0436977984641
ACH-000404,-0.09438322963239999
ACH-000406,-0.012769747878299998
ACH-000407,0.061763611657499995
ACH-000408,-0.0208564093369
ACH-000410,0.0815759331689
ACH-000411,0.0075329547080400005
ACH-000414,0.174340460374
ACH-000415,0.0217438750569
ACH-000416,0.00244762380841
ACH-000420,-0.026457789016999998
ACH-000421,0.07880850227250001
ACH-000424,0.267542779332
ACH-000425,-0.010166202683
ACH-000426,0.107368220801
ACH-000427,-0.165625402123
ACH-000433,0.0824640342573
ACH-000436,-0.00384245925576
ACH-000444,0.0435602462108
ACH-000445,0.0865734330951
ACH-000448,0.0714735971618
ACH-000450,-0.00808363731718
ACH-000452,0.11107975328500001
ACH-000454,-0.09308778852
ACH-000458,-0.0283043609974
ACH-000459,0.0705012493048
ACH-000460,0.100254990418
ACH-000461,0.14457033289100002
ACH-000463,0.061632461120300006
ACH-000464,0.054566600025199995
ACH-000466,0.13911364454000003
ACH-000467,0.019285060890099997
ACH-000468,0.077744145942
ACH-000469,-0.07907465484889999
ACH-000470,0.0299883961138
ACH-000471,0.064644192489
ACH-000472,0.0200831699202
ACH-000473,0.135877145348
ACH-000475,0.0683902150467
ACH-000476,-0.0348290741513
ACH-000477,-0.161157438229
ACH-000480,0.0973360614528
ACH-000481,-0.035640683875300005
ACH-000483,-0.0309767783517
ACH-000484,0.00728665081035
ACH-000485,0.232837268688
ACH-000486,-0.010936262598600002
ACH-000487,-0.0101900873848
ACH-000488,0.104199149088
ACH-000490,0.039320268934
ACH-000491,-0.17212964212600002
ACH-000495,0.100392827107
ACH-000496,0.216227521047
ACH-000499,0.10129996203
ACH-000500,-0.323770245517
ACH-000502,0.10593881727
ACH-000503,-0.12367779955199999
ACH-000505,0.17522570164
ACH-000507,0.11206481704700001
ACH-000510,-0.00637516309831
ACH-000511,0.048215963551900005
ACH-000512,-0.0609195129855
ACH-000516,0.0587947540092
ACH-000517,0.0617525550289
ACH-000518,0.108315260523
ACH-000520,-0.0418309402065
ACH-000521,0.20788791544799998
ACH-000522,0.052481103269400003
ACH-000524,0.029559267701599997
ACH-000527,0.0485957496115
ACH-000528,0.0930816775606
ACH-000537,-0.133872590588
ACH-000541,0.020550964627499998
ACH-000542,0.0908280730145
ACH-000544,0.0574601819609
ACH-000545,-0.024907458416499998
ACH-000547,-0.151026954257
ACH-000548,0.0488011056806
ACH-000549,0.0274120085762
ACH-000550,0.048836502573800004
ACH-000552,0.14093648027
ACH-000556,-0.0822808711271
ACH-000557,-0.0974794429735
ACH-000570,0.024140638105200004
ACH-000571,0.0659528948969
ACH-000573,-0.0166767970659
ACH-000576,0.020923628445099998
ACH-000580,0.213460224818
ACH-000584,0.0770086002568
ACH-000585,0.035725768813099995
ACH-000588,-0.0366652458226
ACH-000589,0.19201020828899998
ACH-000591,0.015121371474299998
ACH-000593,0.00426661052235
ACH-000600,0.12724283407700002
ACH-000601,0.0357771118683
ACH-000604,0.304627855077
ACH-000605,0.15353237995400001
ACH-000606,0.187102535969
ACH-000608,0.0154675606116
ACH-000614,0.0628480028142
ACH-000616,-0.0584478766106
ACH-000618,0.034352540657200004
ACH-000619,0.0801143267578
ACH-000620,0.110986791259
ACH-000621,-0.0026325262816700003
ACH-000622,-0.17513398971000002
ACH-000623,0.0485589855586
ACH-000624,0.0309984078263
ACH-000627,0.126976864086
ACH-000630,-0.0158904876819
ACH-000632,-0.0193362911025
ACH-000633,0.045385971862399996
ACH-000637,0.0687228333326
ACH-000638,0.161319810421
ACH-000646,-0.10464076663899999
ACH-000647,-0.036525568349399996
ACH-000648,-0.0445624640106
ACH-000649,0.0247560630284
ACH-000651,0.049742373993100004
ACH-000652,0.027967579336
ACH-000653,-0.119939250834
ACH-000657,0.014580853795100001
ACH-000658,-0.12432107248
ACH-000661,-0.0927726249261
ACH-000662,0.23744343513099997
ACH-000663,-0.0040408333698399995
ACH-000665,-0.18663910258900002
ACH-000671,-0.130405022221
ACH-000673,0.103912429334
ACH-000676,0.0594537040646
ACH-000677,0.0039972875092399995
ACH-000681,0.108134549061
ACH-000682,0.0901749101859
ACH-000683,0.11008205804099999
ACH-000684,-0.181718153609
ACH-000688,0.0837729631879
ACH-000693,-0.0128180144161
ACH-000694,0.143672790722
ACH-000695,0.183092940558
ACH-000696,0.045870277394699996
ACH-000697,0.0741396434456
ACH-000699,-0.006822742071079999
ACH-000701,0.11208254660999999
ACH-000706,0.0684889288195
ACH-000711,-0.0496564514337
ACH-000713,-0.129031047431
ACH-000714,0.04566888816430001
ACH-000718,0.186113906387
ACH-000720,0.0053895980177
ACH-000721,0.07981954263089999
ACH-000724,0.274601371919
ACH-000725,0.110333646499
ACH-000732,0.146976117719
ACH-000734,0.009859995283799999
ACH-000735,-0.00679106056368
ACH-000736,0.18329184524599998
ACH-000738,-0.00802481775498
ACH-000746,-0.0957722744858
ACH-000747,-0.0273886878565
ACH-000748,-0.09678472526450001
ACH-000753,-0.08112252989060001
ACH-000756,0.10687745566299998
ACH-000757,-0.128078971329
ACH-000758,-0.0249089202805
ACH-000760,0.0369013877693
ACH-000763,-0.115394579306
ACH-000764,0.0357591911867
ACH-000765,0.0747056557379
ACH-000766,-0.0752063392277
ACH-000767,-0.0404390257794
ACH-000768,0.101882876301
ACH-000769,-0.0279385888314
ACH-000770,0.10616628570699999
ACH-000771,0.0208468694595
ACH-000773,0.242156127625
ACH-000776,0.128032890688
ACH-000777,0.0646066620431
ACH-000778,0.045155016155699994
ACH-000781,0.0678915841088
ACH-000782,0.27412454113400003
ACH-000783,0.102453335736
ACH-000784,-0.11679103895500001
ACH-000785,0.136987672443
ACH-000787,-0.0951465907904
ACH-000788,0.0415642942372
ACH-000791,0.08580388927610001
ACH-000792,-0.015693348633999998
ACH-000794,0.10046022430500001
ACH-000796,0.0403264024914
ACH-000799,0.155032335081
ACH-000800,0.016182836695
ACH-000802,0.07428052686589999
ACH-000804,0.0012448089748399998
ACH-000805,0.23822091551
ACH-000809,0.10380972589500001
ACH-000810,0.0652743312977
ACH-000811,0.055741111659900006
ACH-000817,-0.124748623312
ACH-000819,-0.116097487574
ACH-000820,0.13795362686899998
ACH-000821,0.178706430999
ACH-000822,0.0981081195856
ACH-000823,0.078117892468
ACH-000824,-0.050713781751
ACH-000827,0.0292800878126
ACH-000829,-0.04930836119390001
ACH-000831,-0.145874994556
ACH-000832,0.06478508112
ACH-000833,-0.22662448713799999
ACH-000834,-0.0579923211713
ACH-000835,0.210283022049
ACH-000836,0.114201088608
ACH-000837,0.103105799618
ACH-000838,0.0137599202551
ACH-000839,0.0838079368633
ACH-000840,-0.0332474616578
ACH-000841,0.208739906642
ACH-000843,0.019728752947
ACH-000846,-0.15481461197899998
ACH-000847,0.039994264728
ACH-000848,0.00950016123828
ACH-000849,0.182534114531
ACH-000851,-0.06821305372980001
ACH-000855,0.261050086292
ACH-000856,0.0961955269792
ACH-000858,0.268027439172
ACH-000859,0.00759343709391
ACH-000861,0.145884758657
ACH-000862,0.08602675315279999
ACH-000865,0.022353436424799998
ACH-000866,0.0639443475378
ACH-000867,0.0159791738952
ACH-000869,0.0327484305725
ACH-000872,-0.06362999013180001
ACH-000873,0.370177013873
ACH-000876,0.07761066101139999
ACH-000878,-0.156419343246
ACH-000880,0.193864589177
ACH-000881,0.134948441335
ACH-000882,0.195474742417
ACH-000884,-0.0486157666694
ACH-000885,0.021102317817799997
ACH-000887,-0.00047762540734599994
