,CLIC3 (9022)
ACH-000004,-0.07629310445710001
ACH-000007,0.0895405327254
ACH-000009,-0.0333722893427
ACH-000011,0.0850222738361
ACH-000012,-0.0428137733651
ACH-000013,0.0753399519974
ACH-000014,0.0471298684889
ACH-000015,0.056047958797
ACH-000017,0.0861985889665
ACH-000018,-0.38568250562899997
ACH-000019,0.12598017580999998
ACH-000021,0.144288242884
ACH-000022,-0.033651302116
ACH-000025,0.220515575506
ACH-000028,0.0877140341567
ACH-000030,0.0281553527708
ACH-000035,-0.014335983425700001
ACH-000036,0.104971372561
ACH-000037,0.25504623776
ACH-000039,0.156836417921
ACH-000040,-0.125243497771
ACH-000041,-0.0238698625001
ACH-000042,0.0847818794599
ACH-000045,0.0184543504307
ACH-000047,0.09329660691089998
ACH-000052,0.236991785032
ACH-000053,-0.0770982530825
ACH-000054,-0.13513443193299998
ACH-000055,0.0775982459289
ACH-000060,0.009924986266420001
ACH-000067,-0.062315816654199996
ACH-000070,0.053648739040900006
ACH-000075,0.18702371710700003
ACH-000078,0.1098916992
ACH-000082,0.118980344439
ACH-000085,0.0849688777383
ACH-000086,-0.056616863891099996
ACH-000087,0.0989288941894
ACH-000092,0.07414354133789999
ACH-000095,0.0548719608706
ACH-000097,0.00881468525899
ACH-000098,0.10176683835400001
ACH-000099,0.0150399322618
ACH-000108,-0.061799851093499995
ACH-000113,0.0797692017007
ACH-000115,-0.362369126826
ACH-000116,-0.09293915426010002
ACH-000118,0.022067288664299998
ACH-000120,0.08533149529660002
ACH-000123,0.0041501244789
ACH-000127,-0.0584202522837
ACH-000128,-0.0324446076879
ACH-000132,-0.0535592168984
ACH-000133,0.151360951725
ACH-000137,0.14758538729100001
ACH-000138,0.03548465505080001
ACH-000142,0.08670097468869999
ACH-000143,0.235107687853
ACH-000146,-0.113772112501
ACH-000148,0.0739492260807
ACH-000150,0.12387614832900001
ACH-000152,-0.043971916964099994
ACH-000153,0.0102597366044
ACH-000159,0.0377268394242
ACH-000160,0.0912157050549
ACH-000163,0.0664310272966
ACH-000167,-0.238948708338
ACH-000168,-0.277840422119
ACH-000169,0.048045996112400007
ACH-000178,-0.00047780303012800004
ACH-000182,0.0483664304709
ACH-000183,-0.042072533412699994
ACH-000188,-0.0236010871692
ACH-000189,0.17248663112399998
ACH-000190,0.325610732966
ACH-000198,0.05891735738580001
ACH-000204,0.0980995501344
ACH-000206,0.026597810951099997
ACH-000207,0.0961464578263
ACH-000211,-0.03815435591730001
ACH-000215,-0.0991647529779
ACH-000221,0.0844634891756
ACH-000222,-0.167230022245
ACH-000223,0.0193410022595
ACH-000226,0.08539306261129999
ACH-000227,-0.0324012008543
ACH-000228,0.023899511743099996
ACH-000231,-0.0276971052884
ACH-000232,0.116042700416
ACH-000233,-0.10737451717299999
ACH-000234,-0.157830078596
ACH-000235,0.010151097367299999
ACH-000237,-0.0014898184047
ACH-000238,-0.122760034849
ACH-000243,0.119736463794
ACH-000244,0.0420510207599
ACH-000246,-0.0257076324826
ACH-000248,0.146171463382
ACH-000250,-0.121557496444
ACH-000251,-0.11321545898600001
ACH-000253,-0.0421379773519
ACH-000255,0.073393675561
ACH-000256,0.11040128152999999
ACH-000257,0.16980656536
