,FAM21C (253725)
ACH-000004,-0.529726039991
ACH-000007,-0.21712626367600002
ACH-000009,-0.126668787868
ACH-000011,-0.46748819974100003
ACH-000012,-0.249886483661
ACH-000013,-0.228751152627
ACH-000014,-0.45313477962399995
ACH-000015,-0.46381932241400003
ACH-000017,-0.19055116612700002
ACH-000018,-0.209494082999
ACH-000019,0.021306598065299998
ACH-000021,-0.230721118755
ACH-000022,-0.207081334654
ACH-000025,-0.454241168133
ACH-000028,-0.143179294329
ACH-000030,-0.7512841344429999
ACH-000035,-0.480282603024
ACH-000036,-0.43598324948399997
ACH-000037,-0.272167944491
ACH-000039,-0.110651604885
ACH-000040,-0.560115878288
ACH-000041,0.163078153366
ACH-000042,-0.37236171941600005
ACH-000045,-0.328104095051
ACH-000047,-0.149680768695
ACH-000052,-0.122535198321
ACH-000053,-0.473342395722
ACH-000054,-0.171595256723
ACH-000055,-0.0220057643964
ACH-000060,0.004629779541109999
ACH-000067,-0.570363658274
ACH-000070,-0.11695423414
ACH-000075,-0.620737593193
ACH-000078,-0.31703803233600003
ACH-000082,-0.24274396082199998
ACH-000085,-0.374121551866
ACH-000086,-0.5873730709080001
ACH-000087,-0.271443915563
ACH-000092,-0.25118806218199996
ACH-000095,-0.304628616922
ACH-000097,-0.6271035316319999
ACH-000098,-0.22735957737799997
ACH-000099,-0.252580076286
ACH-000108,-0.157971234672
ACH-000113,-0.45549947171599997
ACH-000115,-0.291310812243
ACH-000116,-0.308625771782
ACH-000118,-0.264485204885
ACH-000120,-0.100745473984
ACH-000123,-0.430688539599
ACH-000127,-0.25427532746
ACH-000128,-0.0633493235272
ACH-000132,-0.452958564388
ACH-000133,-0.520675181751
ACH-000137,-0.08716889975739998
ACH-000138,-0.121989964757
ACH-000142,-0.133405306439
ACH-000143,-0.270224412638
ACH-000146,-0.40623814081500004
ACH-000148,-0.669634142383
ACH-000150,0.020153882600400002
ACH-000152,-0.45789171179300003
ACH-000153,0.12217311535599999
ACH-000159,-0.28728650765999997
ACH-000160,-0.42884968718
ACH-000163,-0.386910317584
ACH-000167,-0.0790130651845
ACH-000168,-0.11700893067700001
ACH-000169,-0.34265745488000005
ACH-000178,-0.21784467153099998
ACH-000182,-0.402587870052
ACH-000183,-0.26169926766699997
ACH-000188,-0.29468670671
ACH-000189,-0.24675682776799998
ACH-000190,-0.19048438803
ACH-000198,-0.177198929524
ACH-000204,-0.116708864483
ACH-000206,-0.47152991679399997
ACH-000207,-0.421155574369
ACH-000211,-0.495061566882
ACH-000215,-0.359620903964
ACH-000221,-0.135181286049
ACH-000222,-0.193476174018
ACH-000223,-0.317818895513
ACH-000226,-0.281948916363
ACH-000227,-0.499195723946
ACH-000228,-0.46504508615900003
ACH-000231,-0.131504338891
ACH-000232,-0.416695724353
ACH-000233,-0.20120127799100002
ACH-000234,-0.251651495832
ACH-000235,-0.34339437075900003
ACH-000237,-0.434546565399
ACH-000238,-0.06688026319950001
ACH-000243,-0.223161113853
ACH-000244,-0.0998449171085
ACH-000246,-0.275962810242
ACH-000248,-0.317091483863
ACH-000250,-0.231900978693
ACH-000251,-0.132800775599
ACH-000253,-0.377466364801
ACH-000255,-0.170707858682
ACH-000256,-0.36761713111500005
ACH-000257,0.151343645513
ACH-000258,-0.37469073537299996
ACH-000259,-0.331210446897
ACH-000260,-0.155860302107
ACH-000261,-0.5477074560490001
ACH-000262,-0.274696548656
ACH-000263,-0.7040033598600001
ACH-000264,-0.28937673976100003
ACH-000265,-0.298329790717
ACH-000266,-0.260234199596
ACH-000272,-0.406472366672
ACH-000273,-0.505778832812
ACH-000274,-0.13980828419500002
ACH-000277,0.11340573358200001
ACH-000278,0.006210630797939999
ACH-000279,-0.207798848597
ACH-000280,-0.290652415483
ACH-000281,-0.0891142995091
ACH-000288,-0.17500766679299998
ACH-000291,-0.218436068206
ACH-000293,-0.23443502104000002
ACH-000294,-0.673136736884
ACH-000295,-0.57535325329
ACH-000296,-0.575339974274
ACH-000302,-0.46674266098800005
