,PPP1CB (5500)
ACH-000004,-0.9258760712019999
ACH-000007,-0.46507255980400003
ACH-000009,-0.6345076620100001
ACH-000011,-0.750874168517
ACH-000012,-0.665804535907
ACH-000013,-0.595003325634
ACH-000014,-0.660568568185
ACH-000015,-0.656276763923
ACH-000017,-0.556323891634
ACH-000018,-0.663332646696
ACH-000019,-0.37432008748
ACH-000021,-0.66704289449
ACH-000022,-0.552582720187
ACH-000025,-0.7525271781180001
ACH-000028,-0.329290658686
ACH-000030,-0.6451704565699999
ACH-000035,-0.815263403694
ACH-000036,-0.755147177056
ACH-000037,-1.22837636788
ACH-000039,-0.610205121781
ACH-000040,-0.510579733272
ACH-000041,-0.604737245634
ACH-000042,-0.620204096382
ACH-000045,-0.711605502807
ACH-000047,-0.6235755992149999
ACH-000052,-0.9004712944169999
ACH-000053,-0.7008411039810001
ACH-000054,-0.870779851983
ACH-000055,-0.546599164675
ACH-000060,-0.8127313968500001
ACH-000067,-0.6849566093680001
ACH-000070,-0.856604739412
ACH-000075,-0.928419470538
ACH-000078,-0.541506405569
ACH-000082,-0.808114739943
ACH-000085,-0.858390102242
ACH-000086,-0.7605538418960001
ACH-000087,-0.5552465014760001
ACH-000092,-0.783894560564
ACH-000095,-0.802012356061
ACH-000097,-0.6176409508590001
ACH-000098,-0.762843413689
ACH-000099,-0.522272709351
ACH-000108,-0.49634230185199996
ACH-000113,-0.644942294178
ACH-000115,-0.7619267087
ACH-000116,-0.614282399435
ACH-000118,-0.562670568073
ACH-000120,-0.8879511507790001
ACH-000123,-0.742758386571
ACH-000127,-0.8437052236429999
ACH-000128,-0.586120585857
ACH-000132,-0.6000626609849999
ACH-000133,-0.723863417489
ACH-000137,-0.635276114489
ACH-000138,-0.79238765647
ACH-000142,-0.598223477635
ACH-000143,-0.8640688098839999
ACH-000146,-0.793087167976
ACH-000148,-0.6646087701100001
ACH-000150,-0.806932117627
ACH-000152,-0.9468549345819999
ACH-000153,-0.581298748995
ACH-000159,-0.692964751841
ACH-000160,0.09926359592
ACH-000163,-1.02280564388
ACH-000167,0.219191704925
ACH-000168,-1.01174129095
ACH-000169,-0.912905517113
ACH-000178,-0.7119429729000001
ACH-000182,-0.556606909639
ACH-000183,-0.7534641882240001
ACH-000188,-0.798004281292
ACH-000189,-0.723549689155
ACH-000190,0.029708362047700002
ACH-000198,-0.5925883437430001
ACH-000204,-0.910501193847
ACH-000206,-1.25172379758
ACH-000207,-0.7017084071080001
ACH-000211,-0.578621865703
ACH-000215,-0.436811979841
ACH-000221,-0.629770180268
ACH-000222,-0.656306018593
ACH-000223,-0.564069968758
ACH-000226,-0.857106620953
ACH-000227,-0.400375727727
ACH-000228,-0.609356265831
ACH-000231,-0.8009078895839999
ACH-000232,-0.819425527131
ACH-000233,-0.5832658675469999
ACH-000234,-1.04859028306
ACH-000235,-0.606808613517
ACH-000237,-0.5776265001950001
ACH-000238,-0.7348704215530001
ACH-000243,-0.83899009221
ACH-000244,-1.062862784
ACH-000246,-0.807278812208
ACH-000248,-0.16203436416300002
ACH-000250,-0.646717513635
ACH-000251,-0.196592203658
ACH-000253,-0.7118774761869999
ACH-000255,-0.8155891086750001
ACH-000256,-0.291625943728
ACH-000257,-0.689172004657
ACH-000258,-0.369002877773
ACH-000259,-0.723948319737
ACH-000260,-0.304988671885
ACH-000261,-0.764773242707
ACH-000262,-0.645773015487
ACH-000263,-0.37626010509900004
ACH-000264,-0.528661696427
ACH-000265,-0.5317897273250001
ACH-000266,-0.7145457782879999
ACH-000272,-0.608515526836
ACH-000273,-0.650058884616
ACH-000274,-0.741837840968
ACH-000277,-0.42303591063600005
ACH-000278,-0.475201404021
ACH-000279,-0.410848425207
ACH-000280,-0.584010592509
ACH-000281,-1.09283227906
ACH-000288,-0.8444296604829999
ACH-000291,-0.722649451142
ACH-000293,-0.635727470497
ACH-000294,-0.7557835759360001
ACH-000295,-0.5465235377250001
ACH-000296,-0.731918404625
ACH-000302,-0.255228252143
ACH-000304,-0.43088862148999996
ACH-000307,-0.687699976454
ACH-000308,-0.43821105238499997
ACH-000310,-0.32785961979600003
ACH-000311,-0.611150848165
ACH-000312,-0.7594116512479999
ACH-000315,-0.631665708825
ACH-000316,-0.745044964551
ACH-000317,-0.8693362271549999
ACH-000318,-0.741608904092
ACH-000319,-0.70151126785
ACH-000320,-0.548669976994
ACH-000322,-0.8887346931010001
ACH-000323,-0.507899107781
ACH-000324,-0.645067902265
ACH-000329,-0.84150055895
ACH-000330,-0.7242318094679999
ACH-000331,-0.7273695355679999
ACH-000332,-0.8279558908920001
ACH-000334,-0.7069781671170001
ACH-000335,-0.787218884055
ACH-000336,-0.467445345029
ACH-000337,-0.36585809344899994
ACH-000339,-0.54024250714
ACH-000341,-0.878530298536
ACH-000348,-0.44578539632799996
ACH-000350,-1.03152899309
ACH-000352,-0.659052137521
ACH-000356,-0.923160070096
ACH-000361,-1.14873539946
ACH-000362,-0.807991508583
ACH-000363,-0.465547410361
ACH-000364,-1.01317386623
ACH-000365,-0.707451924893
ACH-000366,-0.7362817337180001
ACH-000368,-1.03179429889
ACH-000374,-0.6666085315470001
ACH-000375,-0.543509547673
ACH-000376,-0.609289748229
ACH-000381,-0.686189868996
ACH-000383,-0.588522367767
ACH-000387,-0.442421253963
ACH-000389,-1.0472815545899998
ACH-000390,-0.606370241865
ACH-000393,-0.9609595950309999
ACH-000395,-0.895511296155
ACH-000397,-0.48128519894199995
ACH-000401,-0.9278992549299998
ACH-000402,-0.054001413035
ACH-000403,-0.67042601901
ACH-000404,-0.569756523748
ACH-000406,-0.478540093103
ACH-000407,-0.757551864282
ACH-000408,-0.564961112011
ACH-000410,-0.838530159983
ACH-000411,-0.691274930917
ACH-000414,-0.584818376826
ACH-000415,-0.713938502537
ACH-000416,-0.719167484967
ACH-000420,-0.7859771167540001
ACH-000421,-0.426573135318
ACH-000424,-0.31803866956
ACH-000425,-0.268774169269
ACH-000426,-0.859591679792
ACH-000427,-0.849833177363
ACH-000433,-0.714624417393
ACH-000436,-0.876703392393
ACH-000444,-0.560836361734
ACH-000445,-0.6824725973970001
ACH-000448,-0.41684771987400004
ACH-000450,-0.49748729440800005
ACH-000452,-0.8600407710690001
ACH-000454,-0.831713620309
ACH-000458,-0.7975882456669999
ACH-000459,-0.558479183663
ACH-000460,-0.668829944976
ACH-000461,-0.567260066307
ACH-000463,-0.7613631191
ACH-000464,-0.940131026558
ACH-000466,-1.08239487593
ACH-000467,-0.466174548036
ACH-000468,-0.8320146720110001
ACH-000469,-0.75997006498
ACH-000470,-0.7359644562190001
ACH-000471,-0.700440385961
ACH-000472,-0.44221178922300003
ACH-000473,-0.733609356549
ACH-000475,-0.531796323738
ACH-000476,-0.67776033183
ACH-000477,-0.328706550123
ACH-000480,-0.512502779422
ACH-000481,-0.889920698998
ACH-000483,-0.868064103381
ACH-000484,-0.343570096541
ACH-000485,-0.808992836869
ACH-000486,-0.71255140928
ACH-000487,-0.651634821936
ACH-000488,-0.773085095768
ACH-000490,-0.657891454611
ACH-000491,-0.5012505325100001
ACH-000495,-0.518482453266
ACH-000496,-0.983298268996
ACH-000499,-0.850169220221
ACH-000500,-1.2394893849700002
ACH-000502,-0.446850587392
ACH-000503,-0.500413557436
ACH-000505,-0.6064723738960001
ACH-000507,-0.7573060631380001
ACH-000510,-0.44772894442199995
ACH-000511,-0.793382908973
ACH-000512,-0.384553308544
ACH-000516,-1.2019794774600001
ACH-000517,-0.682665917731
ACH-000518,-0.720796042192
ACH-000520,-0.781588272202
ACH-000521,-0.563039459036
ACH-000522,-0.600281649189
ACH-000524,-0.719522742335
ACH-000527,-0.42894205392800006
ACH-000528,-0.503046544801
ACH-000537,-0.00029398347863
ACH-000541,-0.868638007172
ACH-000542,-0.748006149073
ACH-000544,-0.28492976295
ACH-000545,-0.574365130034
ACH-000547,-0.729643467201
ACH-000548,-0.83935492359
ACH-000549,-0.6038323836789999
ACH-000550,-0.673420788801
ACH-000552,-0.40881946055299995
ACH-000556,-0.834745970296
ACH-000557,-0.664243504074
ACH-000570,-0.675571553882
ACH-000571,-0.657853036339
ACH-000573,-0.613496033239
ACH-000576,-0.482148769217
ACH-000580,-0.566507891994
ACH-000584,-0.45116287549500006
ACH-000585,-0.722891012323
ACH-000588,-0.616832548515
ACH-000589,-0.6406206114940001
ACH-000591,-0.956108821267
ACH-000593,-0.68528449089
ACH-000600,-0.8142697749179999
ACH-000601,-0.6757016839710001
ACH-000604,-0.6673508825209999
ACH-000605,-0.798772723975
ACH-000606,-0.838376775117
ACH-000608,-0.482956705025
ACH-000614,-0.232063509308
ACH-000616,-0.608378466505
ACH-000618,-0.472298817202
ACH-000619,-1.00897716764
ACH-000620,-0.459458140361
ACH-000621,-0.23990651768399998
ACH-000622,-0.697481509631
ACH-000623,-0.7692602318189999
ACH-000624,-0.460254609339
ACH-000627,-0.475540012433
ACH-000630,-0.891692868957
ACH-000632,-0.690133377115
ACH-000633,-0.643150283003
ACH-000637,-0.518575766351
ACH-000638,-0.569137956391
ACH-000646,-0.39290067734800005
ACH-000647,-0.49738707278800004
ACH-000648,-0.7827413862010001
ACH-000649,-0.639792127823
ACH-000651,-0.7145411968459999
ACH-000652,-0.604510741734
ACH-000653,-0.793820969719
ACH-000657,-0.970279885967
ACH-000658,-0.444662057973
ACH-000661,-0.6481246486869999
ACH-000662,-0.681475784409
ACH-000663,-0.577605378868
ACH-000665,-0.7790355162999999
ACH-000671,-0.7559335709389999
ACH-000673,-0.7961390195710001
ACH-000676,-0.340594656487
ACH-000677,-0.679840368551
ACH-000681,-0.473184131334
ACH-000682,-0.532904660109
ACH-000683,-0.8019635027420001
ACH-000684,-0.620214260443
ACH-000688,-0.6884789125949999
ACH-000693,-0.790292783798
ACH-000694,-0.532529393614
ACH-000695,-0.8540763263519999
ACH-000696,-0.617389793349
ACH-000697,-0.6664329445
ACH-000699,-0.520435017006
ACH-000701,-0.621500155209
ACH-000706,-0.42678524210100005
ACH-000711,-0.524834221516
ACH-000713,-0.897525790005
ACH-000714,-1.07429587126
ACH-000718,-1.01641866551
ACH-000720,-1.00122742078
ACH-000721,-0.760201457938
ACH-000724,-0.684059121205
ACH-000725,-0.9031533723540001
ACH-000732,-0.48754170303000005
ACH-000734,-0.33749081550899995
ACH-000735,-0.524780133518
ACH-000736,-0.638547027193
ACH-000738,-0.663347923085
ACH-000746,-0.720557147378
ACH-000747,-0.569953720869
ACH-000748,-0.904966120648
ACH-000753,-0.920371132731
ACH-000756,-0.781179955324
ACH-000757,-0.726308083348
ACH-000758,-0.481619655776
ACH-000760,-0.788275117861
ACH-000763,-0.857264758903
ACH-000764,-0.510063606008
ACH-000765,-0.660958940266
ACH-000766,-0.836958148638
ACH-000767,-0.512941587536
ACH-000768,-0.845082967254
ACH-000769,-0.445918188475
ACH-000770,-0.811341147845
ACH-000771,-0.939643399297
ACH-000773,-0.6993361402770001
ACH-000776,-0.808975978829
ACH-000777,-0.800719440026
ACH-000778,-0.747245154224
ACH-000781,-0.554033828878
ACH-000782,-0.961567995256
ACH-000783,-0.895336495464
ACH-000784,-0.632028554303
ACH-000785,-0.377564815188
ACH-000787,-0.634119085955
ACH-000788,-0.5674810794590001
ACH-000791,-0.9789825503020001
ACH-000792,-0.650832621009
ACH-000794,-0.6483341991480001
ACH-000796,-0.914341685095
ACH-000799,-0.7441935859029999
ACH-000800,-0.6631761070669999
ACH-000802,-0.642093033568
ACH-000804,-0.599956670249
ACH-000805,-0.435522241974
ACH-000809,-0.783166791134
ACH-000810,-0.8903833118260001
ACH-000811,-0.497860366041
ACH-000817,-0.654434587286
ACH-000819,-0.6409283515609999
ACH-000820,-0.614293868625
ACH-000821,-0.574715641743
ACH-000822,-0.5229508706600001
ACH-000823,-0.562869958209
ACH-000824,-0.7882849470559999
ACH-000827,-0.639199957614
ACH-000829,-0.639227555159
ACH-000831,-0.8445341922290001
ACH-000832,-0.7963695900259999
ACH-000833,-0.567105129603
ACH-000834,-0.7116044036929999
ACH-000835,-0.532426428258
ACH-000836,-0.105864723933
ACH-000837,-0.528420791448
ACH-000838,-0.986227797638
ACH-000839,-0.5364153681889999
ACH-000840,-0.894882447288
ACH-000841,-0.869874312422
ACH-000843,-0.884016970818
ACH-000846,-0.798381775474
ACH-000847,-0.557894415007
ACH-000848,-0.5747544851049999
ACH-000849,-0.278277820733
ACH-000851,-0.760023479587
ACH-000855,-0.46092663537199996
ACH-000856,-0.6848604903100001
ACH-000858,-0.48332701771799996
ACH-000859,-0.623589197513
ACH-000861,-0.546718273638
ACH-000862,-0.310414039166
ACH-000865,-0.47630397425399995
ACH-000866,-0.673308901303
ACH-000867,-0.659542167433
ACH-000869,-0.40883527234800005
ACH-000872,-0.20539039268599998
ACH-000873,-0.42366371000200004
ACH-000876,-0.7820598137070001
ACH-000878,-0.808798383969
ACH-000880,-0.901171184978
ACH-000881,-0.621582800125
ACH-000882,-0.748718140068
ACH-000884,-0.755330239247
ACH-000885,-0.530966625189
ACH-000887,-0.6675954739769999
ACH-000888,-0.7072789359899999
ACH-000889,-0.8086357965880001
ACH-000890,-0.533715789459
ACH-000896,-0.909514182373
ACH-000898,-0.635727849221
ACH-000900,-0.645780160082
ACH-000901,-0.7550286716079999
ACH-000905,-0.8358482604199999
ACH-000906,-0.631550580388
ACH-000907,-0.9084497039239999
ACH-000910,-0.504690738003
ACH-000911,-0.873661769591
ACH-000912,-0.75849285441
ACH-000913,-0.845161704066
ACH-000915,-0.66078653659
ACH-000916,-0.609076494158
ACH-000917,-0.36178493463100003
ACH-000921,-0.6622190682329999
ACH-000924,-0.451509897658
ACH-000926,-0.761300433308
ACH-000928,-0.7894772238269999
ACH-000929,-0.826217632613
ACH-000932,-0.5335275641030001
ACH-000935,-0.661803363556
ACH-000936,-0.631091137193
ACH-000937,-0.719162768368
ACH-000938,-0.814158886247
ACH-000939,-0.054188698196700004
ACH-000941,-0.754702786154
ACH-000943,-0.64706335057
ACH-000946,-0.450938095867
ACH-000947,-0.553284429786
ACH-000948,-0.678973942721
ACH-000950,-0.839633769294
ACH-000953,-0.6081436
ACH-000957,-0.767728005493
ACH-000958,-0.843652189776
ACH-000960,-0.9369246577760001
ACH-000963,-0.852491889288
ACH-000968,-0.492965839699
ACH-000969,-0.7942477100290001
ACH-000973,-0.46343642896000004
ACH-000974,-0.48905373541
ACH-000975,-0.547788719043
ACH-000976,-1.07914212804
ACH-000978,-0.9249369015360001
ACH-000980,-0.383666691882
ACH-000984,-0.663705424217
ACH-000986,-0.714045711076
ACH-000988,-0.655637395374
ACH-000993,-0.301965631841
ACH-000994,-0.850944804585
ACH-000996,-0.994322307632
ACH-001001,-0.660938296638
ACH-001020,0.0716237582723
ACH-001028,-0.611611852344
ACH-001031,-0.575702440646
ACH-001038,-0.7564162013950001
