,IFFO1 (25900)
ACH-000004,-0.19651614973700002
ACH-000007,0.0553416381639
ACH-000009,0.0015439482050499998
ACH-000011,-0.0688440890602
ACH-000012,-0.0774873805106
ACH-000013,-0.0996841804876
ACH-000014,-0.158865685906
ACH-000015,-0.09588577192710002
ACH-000017,-0.203196506993
ACH-000018,-0.476199747064
ACH-000019,0.130704083946
ACH-000021,-0.0771493330522
ACH-000022,-0.319472092773
ACH-000025,0.0335236912345
ACH-000028,-0.005653863651169999
ACH-000030,-0.044499212187
ACH-000035,0.0810261066392
ACH-000036,-0.181027486987
ACH-000037,-0.0227024347267
ACH-000039,0.18111831277899998
ACH-000040,-0.0790610055029
ACH-000041,-0.053017725888700004
ACH-000042,-0.126114634316
ACH-000045,0.0540314871099
ACH-000047,0.0482184126711
ACH-000052,-0.04278965056919999
ACH-000053,-0.057291136524
ACH-000054,-0.26271595352899996
ACH-000055,0.0843473007166
ACH-000060,-0.289376871695
ACH-000067,-0.0298655651486
ACH-000070,-0.152369709641
ACH-000075,0.00812295762701
ACH-000078,0.0249381474577
ACH-000082,-0.166918079182
ACH-000085,-0.21537331969300003
ACH-000086,-0.15288934265100002
ACH-000087,0.0438201159125
ACH-000092,-0.154907050933
ACH-000095,-0.0695027555845
ACH-000097,-0.10370604392999999
ACH-000098,-0.13443315405200001
ACH-000099,-0.11922744392899999
ACH-000108,0.037343767166
ACH-000113,-0.164669542896
ACH-000115,-0.151046674738
ACH-000116,-0.05377920955019999
ACH-000118,0.016533478892000002
ACH-000120,-0.22054041212900002
ACH-000123,0.175342420923
ACH-000127,-0.108379777153
ACH-000128,-0.0899799757282
ACH-000132,-0.024490916655900002
ACH-000133,0.10950038798900001
ACH-000137,0.042111583033699995
ACH-000138,-0.101033514414
ACH-000142,-0.12253849501599999
ACH-000143,-0.09012228819610002
ACH-000146,-0.0291556350865
ACH-000148,-0.017946554889799998
ACH-000150,-0.163584729784
ACH-000152,-0.0382050374749
ACH-000153,-0.158655730464
ACH-000159,-0.09352991175349999
ACH-000160,-0.105567543202
ACH-000163,0.0727614696474
ACH-000167,-0.213052341153
ACH-000168,0.07086920520769999
ACH-000169,-0.12899014533
ACH-000178,-0.234149875674
ACH-000182,0.00861291455705
ACH-000183,-0.20561135076900003
ACH-000188,-0.127676968455
ACH-000189,-0.0569071617851
ACH-000190,0.18292524818199998
ACH-000198,-0.07007967774960001
ACH-000204,-0.046741296941900004
ACH-000206,-0.0438724261948
ACH-000207,-0.251192529296
ACH-000211,-0.0389264973394
ACH-000215,-0.0803883033675
ACH-000221,-0.139000847777
ACH-000222,0.136637077037
ACH-000223,-0.147047272363
ACH-000226,0.0224255846481
ACH-000227,-0.0370737037516
ACH-000228,-0.214280419599
ACH-000231,-0.160563068144
ACH-000232,-0.201051149472
ACH-000233,-0.125719221062
ACH-000234,-0.305701687791
ACH-000235,-0.108320571941
ACH-000237,-0.0644904768163
ACH-000238,-0.38604282635700005
ACH-000243,0.0711631010292
ACH-000244,-0.39128354453599995
ACH-000246,-0.110250265515
ACH-000248,-0.0566844337336
ACH-000250,-0.0493905865094
ACH-000251,-0.0846793343663
ACH-000253,-0.177881287058
ACH-000255,-0.10945546328900001
