,COX7A2 (1347)
ACH-000004,0.0265815053582
ACH-000007,-0.0549273221739
ACH-000009,-0.108598164692
ACH-000011,-0.22899857594599998
ACH-000012,-0.0318204045101
ACH-000013,-0.0705463187865
ACH-000014,-0.145849972854
ACH-000015,0.008298595301699999
ACH-000017,0.0186284045349
ACH-000018,0.166226163699
ACH-000019,-0.0224469014872
ACH-000021,-0.22361113721
ACH-000022,-0.075493465355
ACH-000025,-0.0935569460547
ACH-000028,-0.0123475667493
ACH-000030,-0.164633778648
ACH-000035,0.051574588833099996
ACH-000036,-0.22238412293
ACH-000037,0.123579705827
ACH-000039,-0.342243952742
ACH-000040,-0.206597863253
ACH-000041,-0.05563612810909999
ACH-000042,-0.0663165573962
ACH-000045,0.0893020509843
ACH-000047,-0.154180697874
ACH-000052,0.052641431855
ACH-000053,-0.167090039285
ACH-000054,-0.118649372785
ACH-000055,-0.177144607073
ACH-000060,-0.23604473177700003
ACH-000067,-0.271546913423
ACH-000070,0.0528894848532
ACH-000075,-0.0647495485252
ACH-000078,-0.196037982423
ACH-000082,-0.146276942816
ACH-000085,-0.033199823829200004
ACH-000086,-0.052411610669099995
ACH-000087,-0.07409108362649999
ACH-000092,-0.08305897466310001
ACH-000095,-0.132552718845
ACH-000097,-0.0988567383575
ACH-000098,-0.140783317488
ACH-000099,-0.146259468399
ACH-000108,-0.08524884669289999
ACH-000113,-0.0525581880335
ACH-000115,-0.0109400235558
ACH-000116,-0.18921991272799998
ACH-000118,-0.0742444001168
ACH-000120,-0.0825037965558
ACH-000123,-0.198177902269
ACH-000127,-0.143466434721
ACH-000128,-0.184183582221
ACH-000132,-0.0693598716424
ACH-000133,-0.335656023011
ACH-000137,-0.246105266936
ACH-000138,-0.09843776145050001
ACH-000142,-0.049128515250000004
ACH-000143,-0.0173939806126
ACH-000146,-0.0733784422293
ACH-000148,-0.125197737861
ACH-000150,-0.113864408652
ACH-000152,-0.346421672553
ACH-000153,-0.0572569584428
ACH-000159,-0.259238110154
ACH-000160,-0.208029415028
ACH-000163,0.145830485868
ACH-000167,-0.032560830982
ACH-000168,-0.07109253756860001
ACH-000169,-0.0866234251991
ACH-000178,-0.049430578707999995
ACH-000182,0.00421337988198
ACH-000183,-0.171418863679
ACH-000188,-0.154948470929
ACH-000189,-0.15946199632400002
ACH-000190,-0.0353946669429
ACH-000198,-0.0360375060583
ACH-000204,-0.106279446657
ACH-000206,-0.115373839036
ACH-000207,0.0893546447864
ACH-000211,-0.14325185937
ACH-000215,-0.0433900122324
ACH-000221,-0.194459210747
ACH-000222,0.0977836955494
ACH-000223,-0.31219165106999996
ACH-000226,-0.22020487102400002
ACH-000227,-0.244273749194
ACH-000228,-0.287835761948
ACH-000231,-0.245906580315
ACH-000232,-0.160512436777
ACH-000233,-0.133643902337
ACH-000234,-0.15974149584
ACH-000235,-0.0641148445839
ACH-000237,-0.009716943331440001
ACH-000238,-0.145085260777
ACH-000243,-0.0264060306232
ACH-000244,-0.15130426457
ACH-000246,-0.118537682929
ACH-000248,0.187707916512
ACH-000250,-0.14787107840299998
ACH-000251,0.015597876221399999
ACH-000253,-0.145806280271
ACH-000255,-0.352219482372
ACH-000256,-0.148306115242
ACH-000257,-0.304712098491
ACH-000258,0.00168078554238
ACH-000259,-0.023388232927
ACH-000260,-0.192017091448
ACH-000261,-0.048536707476
ACH-000262,-0.026940380454099997
ACH-000263,-0.223348227139
ACH-000264,-0.019327090180699998
ACH-000265,0.10112548746
ACH-000266,-0.11409301920800001
ACH-000272,-0.12737845986
ACH-000273,-0.30859765635999997
ACH-000274,-0.20664025536800001
ACH-000277,-0.160974970319
ACH-000278,-0.149566802113
ACH-000279,-0.0268617927096
ACH-000280,0.059349413320199995
ACH-000281,0.0512755615089
ACH-000288,-0.04306975169649999
ACH-000291,-0.0038091161539799997
ACH-000293,-0.203190840277
ACH-000294,-0.025325329489099997
ACH-000295,-0.16736070225299998
ACH-000296,0.0415741036095
ACH-000302,-0.31950188132199997
ACH-000304,-0.00870550041252
ACH-000307,-0.00202568348433
ACH-000308,-0.247481984469
ACH-000310,-0.237027742512
ACH-000311,0.0373243684218
ACH-000312,-0.0712979696482
ACH-000315,-0.061626290827
