,CYC1 (1537)
ACH-000281,-0.706871875635
ACH-000288,-0.7224546836069999
ACH-000291,-0.9135081289560001
ACH-000293,-0.8389607388879999
ACH-000294,-0.906915843936
ACH-000295,-1.09950384707
ACH-000296,-0.273837563559
ACH-000302,-0.864980487504
ACH-000304,-1.65852045479
ACH-000307,-1.17652817166
ACH-000308,-0.8408841971240001
ACH-000310,-0.944571238482
ACH-000311,-0.939717898374
ACH-000312,-1.12165819418
ACH-000315,-0.9102683638660001
ACH-000316,-0.7926035582109999
ACH-000317,-1.70781253169
ACH-000318,-0.856180467318
ACH-000319,-0.6896373109370001
ACH-000320,-0.855746662078
ACH-000322,-1.11438836854
ACH-000323,-0.8778033462450001
ACH-000324,-0.60226489057
ACH-000329,-1.46978696062
ACH-000330,-0.7311146104
ACH-000331,-0.505491831274
ACH-000332,-0.435372943095
ACH-000334,-1.23725584903
ACH-000335,-0.44310081067199997
ACH-000336,-0.7181032838150001
ACH-000337,-1.14648904329
ACH-000339,-1.2754215211
ACH-000341,-0.6365547933460001
ACH-000348,-0.919725097067
ACH-000350,-0.983797201357
ACH-000352,-1.4997804227399998
ACH-000356,-1.0713375793100002
ACH-000361,-0.746561279079
ACH-000362,-0.647838276902
ACH-000363,-0.9591150072229999
ACH-000364,-0.864643511227
ACH-000365,-1.19279559533
ACH-000366,-0.995764593815
ACH-000368,-0.621768447613
ACH-000374,-1.06071097422
ACH-000375,-0.8958853617560001
ACH-000376,-1.16950197346
ACH-000381,-1.1779319805700001
ACH-000383,-1.40284165493
ACH-000387,-0.952894665892
ACH-000389,-0.37675577793799997
ACH-000390,-0.884596522407
ACH-000393,-0.575520780149
ACH-000395,-0.873726266686
ACH-000397,-0.5436497386270001
ACH-000401,-1.09840305834
ACH-000402,-1.0427682754799998
ACH-000403,-1.0423303691399999
ACH-000404,-1.23062997437
ACH-000406,-1.15186758321
ACH-000407,-0.6153372788570001
ACH-000408,-1.03903899018
ACH-000410,-0.679103650594
ACH-000411,-0.6503315369
ACH-000414,-0.8581224734630001
ACH-000415,-0.715678837149
ACH-000416,-0.802051250793
ACH-000420,-0.758609466561
ACH-000421,-0.626706259275
ACH-000424,-0.9059581576700001
ACH-000425,-1.07423768796
ACH-000426,-1.12573993921
ACH-000427,-1.2534358972600002
ACH-000433,-0.486666708249
ACH-000436,-0.716233038055
ACH-000444,-0.747255266874
ACH-000445,-0.578149897395
ACH-000448,-0.7075731035349999
ACH-000450,-1.2746204723
ACH-000452,-0.744397982891
ACH-000454,-1.37526328317
ACH-000458,-0.6811030384119999
ACH-000459,-1.81431850127
ACH-000460,-1.11878997001
ACH-000461,-1.2222912050399999
ACH-000463,-0.463306108048
ACH-000464,-0.777171400162
ACH-000466,-0.9964125769050001
ACH-000467,-1.31799795998
ACH-000468,-0.7436861481039999
ACH-000469,-0.9896122070919999
ACH-000470,-0.515174528685
ACH-000471,-0.544011349196
ACH-000472,-0.912675231366
ACH-000473,-0.7755582043320001
ACH-000475,-0.9659632454799999
ACH-000476,-0.87644171802
ACH-000477,-0.883070725504
ACH-000480,-1.0563624199600001
ACH-000481,-0.777639534676
ACH-000483,-1.1063793084
ACH-000484,-0.749901657239
ACH-000485,-0.8907214877099999
ACH-000486,-0.9361773736169999
ACH-000487,-0.868852769928
ACH-000488,-0.9511929088709999
ACH-000490,-0.42083692811499995
ACH-000491,-1.15231105086
ACH-000495,-0.486854588261
ACH-000496,-0.612576499765
ACH-000499,-1.20323796241
ACH-000500,-0.7980997710459999
ACH-000502,-0.644339540288
ACH-000503,-0.490323152147
ACH-000505,-0.736873189868
ACH-000507,-0.864120411801
ACH-000510,-0.7352878445659999
ACH-000511,-0.703260062055
ACH-000512,-1.25237257364
ACH-000516,-0.759154119301
ACH-000517,-0.78597432316
ACH-000518,-0.631325187405
ACH-000520,-0.277346326856
ACH-000521,-0.7613561329299999
ACH-000522,-0.692522826548
ACH-000524,-0.74180194145
ACH-000527,-0.957773709182
ACH-000528,-1.54654477651
ACH-000537,-1.1447943808299998
ACH-000541,-0.573038608518
ACH-000542,-0.665687003531
ACH-000544,-0.653178751344
ACH-000545,-0.6204021657109999
ACH-000547,-1.55880531127
ACH-000548,-0.588203595747
ACH-000549,-1.11738294182
ACH-000550,-0.697632484623
ACH-000552,-0.9732606289929999
ACH-000556,-0.808795340248
ACH-000557,-0.967856363551
ACH-000570,-0.6492551828249999
ACH-000571,-0.98525457079
ACH-000573,-0.646905022287
ACH-000576,-0.31772402366
ACH-000580,-0.7952696832780001
ACH-000584,-0.761738313847
ACH-000585,-0.963181790839
ACH-000588,-1.00739963598
ACH-000589,-1.3066824160200001
ACH-000591,-0.700923431505
ACH-000593,-0.9037059930820001
ACH-000600,-0.7682906955050001
ACH-000601,-1.07366913665
ACH-000604,-0.924192841513
ACH-000605,-0.890085569208
ACH-000606,-0.8462647748729999
ACH-000608,-0.81433498846
ACH-000614,-1.4204449732
ACH-000616,-0.500078053481
ACH-000618,-1.67436700068
ACH-000619,-0.888703614077
ACH-000620,-1.47246073058
ACH-000621,-0.6628612263170001
ACH-000622,-0.649292123655
ACH-000623,-0.5572266129379999
ACH-000624,-0.930015918524
ACH-000627,-0.813293785865
ACH-000630,-0.692542073204
ACH-000632,-0.645170438117
ACH-000633,-1.6697002747799998
ACH-000637,-0.988539728394
ACH-000638,-1.0381226616299999
ACH-000646,-1.71309046944
ACH-000647,-0.994661414247
ACH-000648,-0.9768975870890001
ACH-000649,-0.524453003283
ACH-000651,-1.47642239312
ACH-000652,-1.0308295594499999
ACH-000653,-0.793400381574
ACH-000657,-0.895292388681
ACH-000658,-1.23524674097
ACH-000661,-0.975697525415
ACH-000662,-0.732214237868
ACH-000663,-1.1531432812
ACH-000665,-0.486730714419
ACH-000671,-1.28707596141
ACH-000673,-0.37986276585600004
ACH-000676,-1.35231010054
ACH-000677,-1.7438293082799998
ACH-000681,-0.617087558442
ACH-000682,-0.8748916291709999
ACH-000683,-1.0499796634
ACH-000684,-0.549695701113
ACH-000688,-0.81446043489
ACH-000693,-1.10080783206
ACH-000694,-1.2879340555299998
ACH-000695,-0.5990405225159999
ACH-000696,-0.47827963916599997
ACH-000697,-0.668504100756
ACH-000699,-0.458121349053
ACH-000701,-1.0093675315100001
ACH-000706,-1.32270811789
ACH-000711,-0.8063594468590001
ACH-000713,-0.61217847035
ACH-000714,-0.7102301027069999
ACH-000718,-0.816616842554
ACH-000720,-0.679502259882
ACH-000721,-0.877581056328
ACH-000724,-0.8926556901180001
ACH-000725,-1.06172763474
ACH-000732,-0.521451615288
ACH-000734,-1.26627828684
ACH-000735,-0.68431170435
ACH-000736,-0.777235843354
ACH-000738,-1.3964955970500001
ACH-000746,-1.73060135315
ACH-000747,-1.01890047082
ACH-000748,-0.48636410093500004
ACH-000753,-1.1895620925200001
ACH-000756,-0.38835496651699997
ACH-000757,-0.94105979635
ACH-000758,-1.0078091910299998
ACH-000760,-0.607581996009
ACH-000763,-1.3089554194700002
ACH-000764,-0.611027975616
ACH-000765,-0.8798946650630001
ACH-000766,-0.46142676420900003
ACH-000767,-0.67667703955
ACH-000768,-1.10807250202
ACH-000769,-0.7357085161720001
ACH-000770,-0.8777724182019999
ACH-000771,-0.623369527523
ACH-000773,-0.878909914331
ACH-000776,-0.913495056228
ACH-000777,-0.770865443027
ACH-000778,-0.75439664986
ACH-000781,-0.720428509137
ACH-000782,-0.965696262482
ACH-000783,-0.8848736889650001
ACH-000784,-0.8778566223659999
ACH-000785,-0.801258960026
ACH-000787,-0.635008780618
ACH-000788,-0.49931206925800004
ACH-000791,-0.7448652202930001
ACH-000792,-0.5260070016189999
ACH-000794,-0.650236826258
ACH-000796,-0.961629934358
ACH-000799,-0.560624426685
ACH-000800,-1.1697522658
ACH-000802,-0.6837125090330001
ACH-000804,-1.2068604496
ACH-000805,-0.9519311418899999
ACH-000809,-0.884613715162
ACH-000810,-0.751709451305
ACH-000811,-0.675477378616
ACH-000817,-1.01248617123
ACH-000819,-0.552492142619
ACH-000820,-0.8634013877779999
ACH-000821,-1.17953319074
ACH-000822,-1.0331959341799999
ACH-000823,-0.8201005420370001
ACH-000824,-0.7104813609299999
ACH-000827,-0.600097808925
ACH-000829,-0.812767689727
ACH-000831,-1.21751865287
ACH-000832,-0.665913628825
ACH-000833,-0.871058876989
ACH-000834,-1.36555576695
ACH-000835,-0.6849800805290001
ACH-000836,-0.49425229564999995
ACH-000837,-1.11354880619
ACH-000838,-1.0437191369399998
ACH-000839,-0.734781283259
ACH-000840,-0.829862089169
ACH-000841,-0.632058426475
ACH-000843,-0.925873545977
ACH-000846,-0.791964187483
ACH-000847,-0.91027143094
ACH-000848,-1.23773783081
ACH-000849,-1.25395714815
ACH-000851,-1.08136629562
ACH-000855,-1.0655024000700002
ACH-000856,-1.0648812515000001
ACH-000858,-1.45585870816
ACH-000859,-1.16738976889
ACH-000861,-0.5975676428760001
ACH-000862,-1.05296608428
ACH-000865,-0.812106871528
ACH-000866,-1.11888897831
ACH-000867,-0.579082550928
ACH-000869,-0.614212773613
ACH-000872,-0.62304260109
ACH-000873,-1.17060713144
ACH-000876,-1.35802885599
ACH-000878,-0.94041563795
ACH-000880,-1.10249563786
ACH-000881,-0.889823035991
ACH-000882,-1.1330949823899998
ACH-000884,-0.914249309198
ACH-000885,-1.2243208109200001
ACH-000887,-0.8127653400939999
ACH-000888,-1.19743017996
ACH-000889,-1.69742310785
ACH-000890,-0.488135311098
ACH-000896,-0.984477109799
ACH-000898,-1.1268402966600002
ACH-000900,-0.785096434721
ACH-000901,-0.726600776881
ACH-000905,-0.7600655530830001
ACH-000906,-1.1009422716500001
ACH-000907,-0.562806299799
ACH-000910,-1.8024747094599998
ACH-000911,-1.06193767749
ACH-000912,-0.7067628772939999
ACH-000913,-0.924193151372
ACH-000915,-1.60776450241
ACH-000916,-0.591600305035
ACH-000917,-1.04212050922
ACH-000921,-1.10603692824
ACH-000924,-1.27750680164
ACH-000926,-1.08377093474
ACH-000928,-0.880976514356
ACH-000929,-0.964165788767
ACH-000932,-0.935687172736
ACH-000935,-1.03143925886
ACH-000936,-1.6003565986700001
ACH-000937,-1.27790262736
ACH-000938,-1.05672724414
ACH-000939,-0.8731942154979999
ACH-000941,-0.907248801275
ACH-000943,-1.1808049385500001
ACH-000946,-0.920684729343
ACH-000947,-1.3702653616999998
ACH-000948,-0.879839604028
ACH-000950,-1.0566575323799998
ACH-000953,-1.42587709629
ACH-000957,-1.25009926187
ACH-000958,-0.640788151691
ACH-000960,-0.718119709268
ACH-000963,-1.22293761128
ACH-000968,-1.6755030055700002
ACH-000969,-1.2754702653399999
ACH-000973,-1.02217524409
ACH-000974,-0.841196729411
ACH-000975,-1.15735876001
ACH-000976,-0.532657401185
ACH-000978,-1.06440465758
ACH-000980,-1.06134441214
ACH-000984,-0.603194385654
ACH-000986,-0.901695263506
ACH-000988,-0.731166625279
ACH-000993,-0.730769370202
ACH-000994,-2.10427666567
ACH-000996,-0.8606992054189999
ACH-001001,-1.22320893696
ACH-001020,-0.064079700732
ACH-001028,-1.121233288
ACH-001031,-1.0762157242100001
ACH-001038,-1.2334715625
ACH-001048,-0.8516375410160001
ACH-001050,-0.28750349615
ACH-001053,-0.6648562989469999
ACH-001054,-0.719227555652
ACH-001061,-1.0509679847799998
ACH-001067,-0.579156966986
ACH-001075,-0.486589402918
ACH-001096,-0.8278822064820001
ACH-001128,-0.71044838014
ACH-001134,-0.8060466857109999
ACH-001151,-0.787795724868
ACH-001163,-1.07569786564
ACH-001164,-0.7196333290360001
ACH-001173,-0.9873306104690001
ACH-001183,-0.765658825618
ACH-001184,-0.950218738276
ACH-001190,-0.9780284133949999
ACH-001192,-0.6722062580060001
ACH-001193,-0.6855581508759999
ACH-001196,-0.786227598792
ACH-001197,-0.7249982032
ACH-001205,-0.444925407218
ACH-001211,-0.517556308026
ACH-001212,-0.39967111891999996
ACH-001228,-0.933381412816
ACH-001232,-0.623421757604
ACH-001239,-0.952681355132
ACH-001274,-1.0635946221600001
ACH-001275,-0.814636760791
ACH-001277,-0.6460790679999999
ACH-001278,-1.11168504188
ACH-001280,-1.01969166844
ACH-001283,-0.6052118897950001
ACH-001289,-0.8625627417309999
ACH-001295,-0.22675350263
ACH-001300,-1.04285939943
ACH-001301,-0.505353865723
ACH-001302,-0.734922114158
ACH-001303,-1.07269359162
ACH-001306,-0.5162613393259999
ACH-001318,-1.31785582098
ACH-001322,-0.857606166363
ACH-001328,-0.989706602707
ACH-001332,-0.850773853133
ACH-001333,-1.0217346468200001
ACH-001336,-0.7585315528829999
ACH-001340,-0.459788318729
ACH-001346,-0.609834818641
ACH-001353,-0.475768466592
ACH-001354,-0.526832744307
ACH-001367,-1.32498843157
ACH-001368,-0.7533502902949999
ACH-001374,-0.7089863012350001
ACH-001375,-0.625949894632
ACH-001377,-0.7268178001610001
ACH-001380,-1.29084398892
ACH-001391,-0.669070500627
ACH-001407,-0.7034071798999999
ACH-001408,-0.351266810923
ACH-001413,-0.255092343898
ACH-001430,-0.48282750993199997
ACH-001431,-0.8641150552369999
ACH-001450,-1.02437640093
ACH-001496,-1.12362278409
ACH-001500,-1.0350618366700002
ACH-001521,-0.611973521799
ACH-001523,-1.01078969499
ACH-001532,-0.825111643222
ACH-001536,-0.5676929908120001
ACH-001550,-1.29901774247
ACH-001552,-0.556623758204
ACH-001554,-0.863822383786
ACH-001645,-0.6436861817289999
ACH-001654,-0.697431590204
ACH-001715,-0.708426053759
ACH-001735,-0.947634945582
ACH-001736,-0.753668364077
ACH-001737,-0.630439434482
ACH-001740,-0.972028044665
ACH-001745,-0.7767851012389999
ACH-001750,-0.7062280578300001
ACH-001765,-0.7957349390940001
ACH-001956,-0.318398869472
ACH-001957,-0.422987754858
