,WDHD1 (11169)
ACH-000262,-1.51535905617
ACH-000263,-1.34498930169
ACH-000264,-1.41533767092
ACH-000265,-0.91925425565
ACH-000266,-1.1310225662200002
ACH-000272,-1.1263660127500001
ACH-000273,-1.22623984509
ACH-000274,-1.30833846706
ACH-000277,-1.10822635673
ACH-000278,-1.60158262589
ACH-000279,-1.41668183619
ACH-000280,-0.868022517034
ACH-000281,-1.32500719125
ACH-000288,-1.23437485178
ACH-000291,-1.16737528076
ACH-000293,-0.9117923602920001
ACH-000294,-1.19744387323
ACH-000295,-1.25038297278
ACH-000296,-0.9169773405249999
ACH-000302,-1.20446047938
ACH-000304,-1.15341447124
ACH-000307,-1.15708739972
ACH-000308,-0.998758942716
ACH-000310,-1.46034423525
ACH-000311,-0.953839265959
ACH-000312,-0.984053951925
ACH-000315,-0.6935917663
ACH-000316,-0.993465921419
ACH-000317,-1.138602849
ACH-000318,-1.13653797163
ACH-000319,-1.3007773014
ACH-000320,-1.2883438186
ACH-000322,-1.37888291833
ACH-000323,-1.1746600359000001
ACH-000324,-1.0630635233399999
ACH-000329,-1.22029149081
ACH-000330,-1.2498550327700002
ACH-000331,-1.08895841451
ACH-000332,-1.01902058953
ACH-000334,-1.66647048709
ACH-000335,-1.09835864787
ACH-000336,-1.13728377703
ACH-000337,-0.969875057917
ACH-000339,-1.08976818506
ACH-000341,-1.24084366246
ACH-000348,-1.2053824327
ACH-000350,-1.41048845591
ACH-000352,-0.8494792190610001
ACH-000356,-1.46429860246
ACH-000361,-1.0002563906
ACH-000362,-1.2241283537999998
ACH-000363,-1.39070668679
ACH-000364,-1.0104777606200002
ACH-000365,-1.2221254586599999
ACH-000366,-1.0411046339399999
ACH-000368,-1.3714210849500001
ACH-000374,-1.19915952562
ACH-000375,-1.07145642354
ACH-000376,-1.23121956581
ACH-000381,-1.01844552464
ACH-000383,-0.71124612146
ACH-000387,-1.03640621781
ACH-000389,-1.38498206083
ACH-000390,-1.52431223695
ACH-000393,-1.4050053128100002
ACH-000395,-0.674073364391
ACH-000397,-1.02734234471
ACH-000401,-1.24079037124
ACH-000402,-0.552337788014
ACH-000403,-1.1548251805
ACH-000404,-1.2085839518100001
ACH-000406,-0.815140771591
ACH-000407,-1.11687040483
ACH-000408,-0.8351510140389999
ACH-000410,-1.27036430828
ACH-000411,-1.2333579438
ACH-000414,-1.40433654853
ACH-000415,-1.0565239581599999
ACH-000416,-0.964530478222
ACH-000420,-1.36072666537
ACH-000421,-1.1663382980299999
ACH-000424,-1.08459684813
ACH-000425,-1.11889093753
ACH-000426,-0.9889648602069999
ACH-000427,-1.27464510626
ACH-000433,-1.1415405593999999
ACH-000436,-1.4654292311200001
ACH-000444,-1.0589532836
ACH-000445,-0.895067606397
ACH-000448,-1.26234690983
ACH-000450,-1.1338379679200001
ACH-000452,-1.14445247256
ACH-000454,-0.9888422337520001
ACH-000458,-1.02559334119
ACH-000459,-0.638497967912
ACH-000460,-0.761359260737
ACH-000461,-1.08328531089
ACH-000463,-1.15136325561
ACH-000464,-1.5274544592800001
ACH-000466,-0.982158607409
ACH-000467,-1.1555322769399998
ACH-000468,-0.9542657215979999
ACH-000469,-0.959735739503
ACH-000470,-1.18938246435
ACH-000471,-1.1295919308
ACH-000472,-0.9995916500929999
ACH-000473,-0.623040373418
ACH-000475,-1.13612998369
ACH-000476,-0.851879736506
ACH-000477,-0.989402911813
ACH-000480,-1.12970295027
ACH-000481,-1.02947497199
ACH-000483,-0.827633498477
ACH-000484,-1.34491829482
ACH-000485,-1.1448427708
ACH-000486,-1.28201609568
ACH-000487,-1.20089172775
ACH-000488,-1.0051236804700001
ACH-000490,-0.529152233048
ACH-000491,-0.9040981868889999
ACH-000495,-1.51786364849
ACH-000496,-1.16197370184
ACH-000499,-1.40148101724
ACH-000500,-1.16252351491
ACH-000502,-1.10975216949
ACH-000503,-0.822406533592
ACH-000505,-1.01133071864
ACH-000507,-1.1227233410600002
ACH-000510,-1.33928111815
ACH-000511,-1.29564732793
ACH-000512,-1.42006096956
ACH-000516,-1.5367998431099998
ACH-000517,-1.2087785806
ACH-000518,-1.24517896998
ACH-000520,-1.27302206136
ACH-000521,-1.0415896016600001
ACH-000522,-1.19213189523
ACH-000524,-1.25802160308
ACH-000527,-0.8038164638799999
ACH-000528,-1.00312821128
ACH-000537,-1.04616445394
ACH-000541,-1.4692779173700001
ACH-000542,-1.16603649535
ACH-000544,-1.09708391464
ACH-000545,-1.35714829193
ACH-000547,-1.03947616521
ACH-000548,-0.9081423769879999
ACH-000549,-0.952325566259
ACH-000550,-1.1406156072600002
ACH-000552,-1.0015538259899999
ACH-000556,-1.24390005089
ACH-000557,-0.559716341049
ACH-000570,-1.27356271012
ACH-000571,-1.1098322274899999
ACH-000573,-1.1684908303100001
ACH-000576,-1.37573232247
ACH-000580,-1.1096500437299999
ACH-000584,-1.1996589411299998
ACH-000585,-1.0557623417200002
ACH-000588,-1.1587385406100001
ACH-000589,-1.19611684298
ACH-000591,-1.42001102312
ACH-000593,-0.9521662248280001
ACH-000600,-0.803056425315
ACH-000601,-0.9911062147700002
ACH-000604,-1.34486770395
ACH-000605,-0.600624249075
ACH-000606,-0.8956495563060001
ACH-000608,-0.7068015466769999
ACH-000614,-1.08711179693
ACH-000616,-1.0860224692799998
ACH-000618,-1.19506883908
ACH-000619,-1.1015133372700001
ACH-000620,-1.00525171047
ACH-000621,-1.7799508352000002
ACH-000622,-1.34074442504
ACH-000623,-1.24938267416
ACH-000624,-1.16037217225
ACH-000627,-1.19409045596
ACH-000630,-1.05058723961
ACH-000632,-0.872700368967
ACH-000633,-1.5103161305200001
ACH-000637,-1.2117157542
ACH-000638,-1.09789860046
ACH-000646,-1.13164435434
ACH-000647,-0.697432630207
ACH-000648,-1.45962333676
ACH-000649,-1.2691931351999999
ACH-000651,-1.1948599592799998
ACH-000652,-1.3502793701
ACH-000653,-1.3484368794600001
ACH-000657,-1.20421942408
ACH-000658,-1.4250481154299999
ACH-000661,-0.942109871736
ACH-000662,-1.38669018477
ACH-000663,-0.8563458520389999
ACH-000665,-1.3640400399700001
ACH-000671,-1.45858778897
ACH-000673,-1.2705684525799998
ACH-000676,-0.9989464542550001
ACH-000677,-0.893012098811
ACH-000681,-0.945864664456
ACH-000682,-0.903597459398
ACH-000683,-0.8551385654889999
ACH-000684,-1.40742298989
ACH-000688,-1.39309569431
ACH-000693,-1.01405620952
ACH-000694,-0.911118098869
ACH-000695,-1.4587004041299998
ACH-000696,-1.1006173239100001
ACH-000697,-1.07404336722
ACH-000699,-1.09455986255
ACH-000701,-1.10304416725
ACH-000706,-1.18408485202
ACH-000711,-1.27424183278
ACH-000713,-1.3572005496200001
ACH-000714,-1.33270974631
ACH-000718,-1.00822443945
ACH-000720,-1.20043625313
ACH-000721,-1.24963616462
ACH-000724,-1.1319464389
ACH-000725,-1.4357220887399997
ACH-000732,-0.8156158394640001
ACH-000734,-1.11828940162
ACH-000735,-0.899796665131
ACH-000736,-1.4639082642899999
ACH-000738,-1.0123149257700002
ACH-000746,-1.10992509021
ACH-000747,-1.1639550160799998
ACH-000748,-1.2098381570899999
ACH-000753,-1.4081211945899998
ACH-000756,-1.34999486905
ACH-000757,-1.04520813801
ACH-000758,-1.21068548667
ACH-000760,-0.696543228602
ACH-000763,-1.4251671821
ACH-000764,-1.13058729823
ACH-000765,-0.9447041178450001
ACH-000766,-1.26762241222
ACH-000767,-1.1159384376700001
ACH-000768,-1.07117942776
ACH-000769,-1.31117897486
ACH-000770,-1.1429880774099999
ACH-000771,-1.1488848060899999
ACH-000773,-1.14898569236
ACH-000776,-1.02235580832
ACH-000777,-1.2477068052200002
ACH-000778,-1.39473768833
ACH-000781,-0.913027558135
ACH-000782,-1.19839368803
ACH-000783,-1.6635739076700002
ACH-000784,-0.9700668242380001
ACH-000785,-1.58682895889
ACH-000787,-1.20244163929
ACH-000788,-1.43348072894
ACH-000791,-1.32679529988
ACH-000792,-1.3906381057600001
ACH-000794,-1.2587141371100001
ACH-000796,-1.30520085059
ACH-000799,-1.19906856035
ACH-000800,-0.8250128062350001
ACH-000802,-1.05623319167
ACH-000804,-1.08230155644
ACH-000805,-1.15116628498
ACH-000809,-0.900679535121
ACH-000810,-0.7364038314110001
ACH-000811,-1.47639929978
ACH-000817,-1.3445813961000002
ACH-000819,-1.25746982174
ACH-000820,-1.25487261057
ACH-000821,-1.19725497403
ACH-000822,-0.613673525114
ACH-000823,-0.9299841107979999
ACH-000824,-0.744471937809
ACH-000827,-1.06746028061
ACH-000829,-1.1108649066299998
ACH-000831,-1.00895014933
ACH-000832,-0.971677630952
ACH-000833,-1.06207384028
ACH-000834,-0.87773478205
ACH-000835,-1.04550646494
ACH-000836,-0.639329943355
ACH-000837,-1.03768105442
ACH-000838,-0.7238486015469999
ACH-000839,-0.9154634071789999
ACH-000840,-1.3216991888
ACH-000841,-1.2833349084999999
ACH-000843,-1.08843759081
ACH-000846,-0.9690212213539999
ACH-000847,-1.07743441677
ACH-000848,-1.01963501089
ACH-000849,-1.01139511331
ACH-000851,-0.991272659941
ACH-000855,-0.8941957780159999
ACH-000856,-1.39701446801
ACH-000858,-1.2176461647799999
ACH-000859,-1.20159052175
ACH-000861,-1.11057103399
ACH-000862,-0.891591146641
ACH-000865,-1.13819049692
ACH-000866,-1.26990890412
ACH-000867,-1.0867461683700002
ACH-000869,-1.17257482636
ACH-000872,-1.09603909611
ACH-000873,-1.25987448939
ACH-000876,-1.0005180970999998
ACH-000878,-1.11393515976
ACH-000880,-0.8925383406470001
ACH-000881,-1.08846333082
ACH-000882,-1.19024510577
ACH-000884,-0.9860016581309999
ACH-000885,-1.19732566229
ACH-000887,-0.886698374921
ACH-000888,-1.3830664048399999
ACH-000889,-1.32200868023
ACH-000890,-1.2127215068700001
ACH-000896,-1.49223942774
ACH-000898,-1.0618986141700002
ACH-000900,-1.27414328394
ACH-000901,-1.24174069418
ACH-000905,-1.2255301059
ACH-000906,-1.1386502323799998
ACH-000907,-1.46744155648
ACH-000910,-0.67671210252
ACH-000911,-1.11862047844
ACH-000912,-1.12053580685
ACH-000913,-1.18970422155
ACH-000915,-0.853201062485
ACH-000916,-1.2949625465999999
ACH-000917,-1.24673072881
ACH-000921,-1.26059703816
ACH-000924,-0.7588005883969999
ACH-000926,-1.04600690737
ACH-000928,-0.9551210737710001
ACH-000929,-1.1216430888
ACH-000932,-1.1532854321100001
ACH-000935,-1.1289691318000001
ACH-000936,-1.08088776019
ACH-000937,-1.13291242621
ACH-000938,-0.9726704872390001
ACH-000939,-0.713494607078
ACH-000941,-0.9080962820530001
ACH-000943,-0.777571875643
ACH-000946,-1.13401350336
ACH-000947,-1.1088237555
ACH-000948,-0.969647729857
ACH-000950,-1.07165442718
ACH-000953,-1.20914007154
ACH-000957,-0.999216504346
ACH-000958,-1.16974975989
ACH-000960,-0.9551467624750001
ACH-000963,-0.9688505318189999
ACH-000968,-1.16294703418
ACH-000969,-1.2961060499
ACH-000973,-1.12254663381
ACH-000974,-1.16850862794
ACH-000975,-1.12846633285
ACH-000976,-1.02181016746
ACH-000978,-1.0
ACH-000980,-0.8259201743800001
ACH-000984,-1.3892633435600001
ACH-000986,-1.20856168786
ACH-000988,-0.965934885307
ACH-000993,-1.12589054231
ACH-000994,-0.945222365767
ACH-000996,-1.2281006982
ACH-001001,-1.05368591537
ACH-001020,-0.841778501678
ACH-001028,-1.3203709904899998
ACH-001031,-1.33420545984
ACH-001038,-1.56864307615
ACH-001048,-1.21867105814
ACH-001050,-1.23083270953
ACH-001053,-1.31495211119
ACH-001054,-1.18506423669
ACH-001061,-1.1313621658
ACH-001067,-1.1434813794299998
ACH-001075,-1.18583476108
ACH-001096,-1.14188833125
ACH-001128,-0.139780965637
ACH-001134,-1.0783290501
ACH-001151,-0.8895631198080001
ACH-001163,-0.907921551053
ACH-001164,-1.23331430059
ACH-001173,-1.0913773949799999
ACH-001183,-1.04253955065
ACH-001184,-1.22892258574
ACH-001190,-1.4810131653799998
ACH-001192,-1.4556706323800002
ACH-001193,-0.9744807009049999
ACH-001196,-1.0785593474600002
ACH-001197,-1.32043058282
ACH-001205,-1.28542690825
ACH-001211,-1.15188550596
ACH-001212,-0.930419306449
ACH-001228,-0.929474313549
ACH-001232,-1.24292114788
ACH-001239,-1.1025469425799999
ACH-001274,-0.992852684783
ACH-001275,-0.927967448895
ACH-001277,-0.9107648831470001
ACH-001278,-1.05288135176
ACH-001280,-1.4852946479
ACH-001283,-1.12334350918
ACH-001289,-1.11877789261
ACH-001295,-1.22860430037
ACH-001300,-1.04074190111
ACH-001301,-1.20537553854
ACH-001302,-1.1518276483399998
ACH-001303,-1.27713370016
ACH-001306,-1.0976357836
ACH-001318,-1.08641222121
ACH-001322,-1.3256851929
ACH-001328,-1.0819545288099999
ACH-001332,-1.00751708625
ACH-001333,-1.0607500930299998
ACH-001336,-0.902276474465
ACH-001340,-1.2697918935299999
ACH-001346,-1.12801316172
ACH-001353,-1.3374693067499999
ACH-001354,-1.21513016815
ACH-001367,-1.25035850095
ACH-001368,-1.14674308269
ACH-001374,-0.934394220523
ACH-001375,-1.0760267645100001
ACH-001377,-1.30957602532
ACH-001380,-1.22388304467
ACH-001391,-0.963683200194
ACH-001407,-1.21653522862
ACH-001408,-1.25842583352
ACH-001413,-1.07725318287
ACH-001430,-1.4756932521700001
ACH-001431,-1.15684222578
ACH-001450,-1.01773210858
ACH-001496,-0.717402968733
ACH-001500,-1.07174447638
ACH-001521,-1.03306825559
ACH-001523,-1.28664013613
ACH-001532,-1.19522499559
ACH-001536,-1.1182492087
ACH-001550,-0.503432439309
ACH-001552,-0.989146276194
ACH-001554,-1.39075207232
ACH-001645,-1.19349376814
ACH-001654,-1.1663804638200002
ACH-001715,-1.4681247637900001
ACH-001735,-1.08167827426
ACH-001736,-0.879434884253
ACH-001737,-1.42087233993
ACH-001740,-1.24525351268
ACH-001745,-1.39997540493
ACH-001750,-1.17955956691
ACH-001765,-1.16059763537
ACH-001956,-1.16822054108
ACH-001957,-1.09655232589
