,SEC16A (9919)
ACH-001496,-0.92176738252
ACH-001500,-0.49991908081299996
ACH-001521,-0.587455779523
ACH-001523,-0.72758057595
ACH-001532,-0.7315733821539999
ACH-001536,-0.630334307383
ACH-001550,-0.5312863259080001
ACH-001552,-0.831488276806
ACH-001554,-0.6810091600120001
ACH-001645,-0.7856749083429999
ACH-001654,-0.643774191588
ACH-001715,-1.0660347860500001
ACH-001735,-0.723769157526
ACH-001736,-0.8808772545620001
ACH-001737,-1.0351627088
ACH-001740,-0.696636168591
ACH-001745,-0.6867017064309999
ACH-001750,-0.976976402445
ACH-001765,-0.626296207828
ACH-001956,-0.953274868679
ACH-001957,-0.93848119933
