,SULT6B1 (391365)
ACH-000004,-0.23962048393899998
ACH-000007,0.0747055031784
ACH-000009,-0.253945251998
ACH-000011,0.009007278297639998
ACH-000012,-0.29088674639400003
ACH-000013,-0.301254395233
ACH-000014,-0.134055973107
ACH-000015,-0.176851615011
ACH-000017,-0.212012962885
ACH-000018,-0.188775196698
ACH-000019,-0.320582815762
ACH-000021,-0.330417096322
ACH-000022,-0.18829270205899998
ACH-000025,-0.315619521016
ACH-000028,-0.227611492885
ACH-000030,-0.347311328714
ACH-000035,-0.20309076834000003
ACH-000036,-0.447559355639
ACH-000037,-0.390351107961
ACH-000039,-0.17959451383000002
ACH-000040,-0.222912172838
ACH-000041,-0.214366887757
ACH-000042,-0.436913421061
ACH-000045,-0.313145511021
ACH-000047,-0.119623162721
ACH-000052,-0.45727039495899996
ACH-000053,-0.39382889817500005
ACH-000054,-0.389233557673
ACH-000055,-0.162479218215
ACH-000060,-0.336927165642
ACH-000067,-0.418238328592
ACH-000070,-0.13499421082000002
ACH-000075,-0.0673281434529
ACH-000078,-0.42102701759499994
ACH-000082,-0.175209515758
ACH-000085,-0.24248801206599999
ACH-000086,-0.423538295109
ACH-000087,-0.326362283439
ACH-000092,-0.54364549585
ACH-000095,-0.23030204239100002
ACH-000097,-0.280026284229
ACH-000098,-0.276023725355
ACH-000099,-0.334618333243
ACH-000108,-0.38918353082400003
ACH-000113,-0.21467474140999998
ACH-000115,-0.102111332983
ACH-000116,-0.18974059699499998
ACH-000118,-0.314568126393
ACH-000120,-0.35057756265199996
ACH-000123,-0.268373774444
ACH-000127,-0.19445777356
ACH-000128,-0.18976555283
ACH-000132,-0.311485978253
ACH-000133,-0.421080780761
ACH-000137,-0.33439777608300003
ACH-000138,-0.37964529183300005
ACH-000142,-0.44831051046899995
ACH-000143,-0.22020090244000004
ACH-000146,-0.256885193085
ACH-000148,-0.360556522718
ACH-000150,-0.11680901694399999
ACH-000152,-0.318033040715
ACH-000153,-0.169813397399
ACH-000159,-0.190033274452
ACH-000160,-0.387771160989
ACH-000163,-0.370409402295
ACH-000167,-0.532630821168
ACH-000168,-0.429367625001
ACH-000169,-0.274420508416
ACH-000178,-0.18129310555
ACH-000182,-0.196303570471
ACH-000183,-0.35503731032700003
ACH-000188,-0.09134256457750001
ACH-000189,-0.221643082912
ACH-000190,-0.416791576794
ACH-000198,-0.36484643030599995
ACH-000204,-0.053044035035
ACH-000206,-0.239199469562
ACH-000207,-0.35750975823
ACH-000211,-0.18158665897300003
ACH-000215,-0.368461762182
ACH-000221,-0.360673904422
ACH-000222,-0.472212944303
ACH-000223,-0.259878965901
ACH-000226,-0.247815891843
ACH-000227,-0.45000932934199994
ACH-000228,-0.419590411511
ACH-000231,-0.36034088574900003
ACH-000232,-0.208915049116
ACH-000233,-0.274884687631
ACH-000234,-0.28488978482599997
ACH-000235,-0.163834508008
ACH-000237,-0.34894391000200004
ACH-000238,-0.43187842166900003
ACH-000243,-0.389284368938
ACH-000244,-0.280617616679
ACH-000246,-0.153375722773
ACH-000248,-0.178804074515
ACH-000250,-0.272091147012
ACH-000251,-0.204810684768
ACH-000253,-0.264092079325
ACH-000255,-0.114478900661
ACH-000256,-0.10304332659
ACH-000257,-0.455437655995
ACH-000258,-0.100091410743
ACH-000259,-0.253342894332
ACH-000260,-0.242223873671
ACH-000261,-0.331278468884
ACH-000262,-0.465349833932
ACH-000263,-0.451063452476
ACH-000264,-0.315186190845
ACH-000265,-0.337503181226
ACH-000266,-0.36194429624700003
ACH-000272,-0.248328349771
ACH-000273,-0.21953114505600002
ACH-000274,-0.37174449699100004
ACH-000277,-0.15618035453
ACH-000278,-0.359932900625
ACH-000279,-0.26679798558699996
ACH-000280,-0.350355603733
ACH-000281,-0.29588136149300004
ACH-000288,-0.43496553317500003
ACH-000291,-0.251934960531
ACH-000293,-0.329933321697
ACH-000294,-0.533368060937
ACH-000295,-0.290520557036
ACH-000296,-0.470269876947
ACH-000302,-0.144227437932
ACH-000304,-0.311273745479
ACH-000307,-0.250320690166
ACH-000308,-0.27522714346500005
ACH-000310,-0.35843563703000003
ACH-000311,-0.412576750078
ACH-000312,-0.399095161614
ACH-000315,-0.39461663325
ACH-000316,-0.220311034095
ACH-000317,-0.41533245248000006
ACH-000318,-0.329084403246
ACH-000319,-0.34522774844000004
ACH-000320,-0.39777374262599996
ACH-000322,-0.5320002754850001
ACH-000323,-0.469419091745
ACH-000324,-0.38377879208800003
ACH-000329,-0.419507358103
ACH-000330,-0.309629225668
ACH-000331,-0.235697268097
ACH-000332,-0.347532750031
ACH-000334,-0.442666329398
ACH-000335,-0.174160975814
ACH-000336,0.0139897158161
ACH-000337,-0.273016092029
ACH-000339,-0.20981823129500002
ACH-000341,-0.277186721066
ACH-000348,-0.314136620893
ACH-000350,-0.231154652499
ACH-000352,-0.178734584849
ACH-000356,-0.192976595033
ACH-000361,-0.22072816193000003
ACH-000362,-0.389329189278
ACH-000363,-0.24670252343199997
ACH-000364,-0.208336753943
ACH-000365,-0.34735997057499995
ACH-000366,-0.20389910956500001
ACH-000368,-0.46495901336400003
ACH-000374,-0.183671663503
ACH-000375,-0.358341103509
ACH-000376,-0.314381882049
ACH-000381,-0.381445470064
ACH-000383,-0.214174610566
ACH-000387,-0.384464760912
ACH-000389,-0.267150240194
ACH-000390,-0.0836180235135
ACH-000393,-0.407222272247
ACH-000395,-0.20196028282499998
ACH-000397,-0.25895178250900003
ACH-000401,-0.21064446950500001
ACH-000402,-0.169601419005
ACH-000403,-0.399269135171
ACH-000404,-0.118498333607
ACH-000406,-0.260829940069
ACH-000407,-0.280113435896
ACH-000408,-0.45467869382799997
ACH-000410,-0.35406075383
ACH-000411,-0.189701474379
ACH-000414,-0.245030484169
ACH-000415,-0.196666048975
ACH-000416,-0.225335024268
ACH-000420,-0.238124315229
ACH-000421,-0.246984253619
ACH-000424,-0.222414670571
ACH-000425,-0.187623252484
ACH-000426,-0.203212564828
ACH-000427,-0.371897922539
ACH-000433,-0.179101993545
ACH-000436,-0.12141603019000001
ACH-000444,-0.13912909529200002
ACH-000445,-0.259197957822
ACH-000448,-0.20370134794300002
