,GDPD1 (284161)
ACH-000004,0.0285106011748
ACH-000007,0.147939770759
ACH-000009,-0.225515072611
ACH-000011,-0.00425969711212
ACH-000012,-0.210461104962
ACH-000013,-0.00689048849579
ACH-000014,-0.135403256274
ACH-000015,-0.08049512132999999
ACH-000017,-0.133426853379
ACH-000018,-0.0663969768019
ACH-000019,-0.719025979883
ACH-000021,-0.153889724966
ACH-000022,-0.16873857842599999
ACH-000025,-0.0998420450763
ACH-000028,-0.5625311307509999
ACH-000030,-0.0971161952905
ACH-000035,-0.165253395259
ACH-000036,-0.13865079833900001
ACH-000037,-0.0316452841924
ACH-000039,-0.15658902795600002
ACH-000040,-0.295983185368
ACH-000041,0.00743484857591
ACH-000042,-0.153546859947
ACH-000045,-0.27635159659200004
ACH-000047,-0.08802752632039999
ACH-000052,-0.117887636697
ACH-000053,-0.117659413503
ACH-000054,-0.284814168758
ACH-000055,-0.301838205755
ACH-000060,-0.128159612147
ACH-000067,-0.23066289231400003
ACH-000070,-0.0976160279107
ACH-000075,-0.126086772996
ACH-000078,-0.440336781149
ACH-000082,-0.06418732174700001
ACH-000085,0.0983392177417
ACH-000086,-0.09823333394760002
ACH-000087,-0.07860651046289999
ACH-000092,-0.08994815216360001
ACH-000095,-0.222113956354
ACH-000097,-0.138994347702
ACH-000098,-0.179726667017
ACH-000099,-0.322715399793
ACH-000108,-0.19236677640299998
ACH-000113,-0.08112696020639999
ACH-000115,-0.19199572637200002
ACH-000116,-0.106046985966
ACH-000118,-0.130654118356
ACH-000120,-0.422163997156
ACH-000123,-0.291229776855
ACH-000127,-0.09449071912799999
ACH-000128,-0.000206935811042
ACH-000132,-0.038666477223
ACH-000133,-0.08889004482180002
ACH-000137,-0.146378114313
ACH-000138,-0.45867704894100003
ACH-000142,-0.211140163794
ACH-000143,-0.039690966737000004
ACH-000146,-0.0542137701028
ACH-000148,-0.19420791583
ACH-000150,-0.049896160043599994
ACH-000152,-0.133000628871
ACH-000153,-0.0560835574608
ACH-000159,-0.24905768983600002
ACH-000160,-0.289238810096
ACH-000163,-0.09745479983439999
ACH-000167,-0.17280813829
ACH-000168,-0.0010444034092
ACH-000169,-0.0329600660268
ACH-000178,0.00545332608304
ACH-000182,-0.08576595132089998
ACH-000183,-0.12788883107899998
ACH-000188,-0.22017932479200003
ACH-000189,-0.246100722887
