,TOMM40L (84134)
ACH-000004,0.09595561046539999
ACH-000007,-0.146849841004
ACH-000009,-0.12300496974000001
ACH-000011,-0.009947751054239999
ACH-000012,-0.0359395986338
ACH-000013,-0.07467683710239999
ACH-000014,0.0813377127537
ACH-000015,-0.116036193827
ACH-000017,-0.0238511598537
ACH-000018,0.0706094255918
ACH-000019,-0.0394821136536
ACH-000021,-0.057891438961800004
ACH-000022,0.028952816846699998
ACH-000025,-0.243367624304
ACH-000028,-0.022769724688200002
ACH-000030,0.07986799296239999
ACH-000035,0.000713594026835
ACH-000036,0.038354287662400004
ACH-000037,0.1318643314
ACH-000039,0.006046411852279999
ACH-000040,0.10173856671599998
ACH-000041,0.00439416502218
ACH-000042,-0.00267712208622
ACH-000045,-0.07938908252110001
ACH-000047,-0.0670286918931
ACH-000052,-0.0608356321385
ACH-000053,0.0441590983794
ACH-000054,-0.103631950033
ACH-000055,-0.09475604029210001
ACH-000060,6.95541559772e-05
ACH-000067,0.0644258571413
ACH-000070,-0.07692572301289999
ACH-000075,-0.0279274102497
ACH-000078,0.22221917453200002
ACH-000082,-0.118975664989
ACH-000085,-0.006453831030660001
ACH-000086,-0.14076797472799998
ACH-000087,0.0306452932279
ACH-000092,-0.150003853311
ACH-000095,-0.014115240812200001
ACH-000097,0.0982416082354
ACH-000098,-0.060403962618399996
ACH-000099,0.0483444422149
ACH-000108,-0.0241188020214
ACH-000113,-0.034728974852199994
ACH-000115,0.0942071138512
ACH-000116,0.07260885396710001
ACH-000118,0.00216043552507
ACH-000120,0.155519521037
ACH-000123,-0.0865787800484
ACH-000127,-0.05173668573419999
ACH-000128,-0.147080738585
ACH-000132,-0.136413902685
ACH-000133,-0.013738257561600001
ACH-000137,-0.028122384862000003
ACH-000138,0.00792854612864
ACH-000142,0.00233404967046
ACH-000143,0.208452958996
ACH-000146,-0.041290241618
ACH-000148,-0.132201493586
ACH-000150,-0.0218063131342
ACH-000152,0.0147246881049
ACH-000153,-0.403119808724
ACH-000159,-0.15222398054199998
ACH-000160,-0.055018395871
ACH-000163,-0.196232986663
ACH-000167,-0.30145152489300003
ACH-000168,-0.040491137423699995
ACH-000169,-0.0200827181435
ACH-000178,-0.0785063806855
ACH-000182,-0.05351465691000001
ACH-000183,-0.08392171671939999
ACH-000188,0.048100340089499996
ACH-000189,0.101477128184
ACH-000190,0.0402485964278
ACH-000198,-0.045839157121800006
ACH-000204,-0.297724075744
ACH-000206,-0.0759157537763
ACH-000207,0.22732693992199998
ACH-000211,0.091866143051
ACH-000215,-0.110470558822
ACH-000221,0.009092248317059999
ACH-000222,-0.20221168268599998
ACH-000223,-0.09998117183329999
ACH-000226,-0.0514451513347
ACH-000227,0.0101543038142
ACH-000228,-0.24839491275400002
ACH-000231,0.0171891706463
ACH-000232,-0.219282096994
ACH-000233,0.019612343086900002
ACH-000234,-0.212748854516
ACH-000235,-0.003160889926
ACH-000237,0.065708053564
ACH-000238,0.12204362485999999
ACH-000243,-0.0865098149033
ACH-000244,0.0481826126468
ACH-000246,-0.07047403114239999
ACH-000248,-0.20174246494000003
ACH-000250,-0.0419304070428
ACH-000251,0.140971028326
ACH-000253,0.00294092056596
ACH-000255,0.0610186560385
ACH-000256,0.144779860018
ACH-000257,0.219621542796
ACH-000258,-0.0056115687207
ACH-000259,-0.156524551281
ACH-000260,0.20163992991799998
ACH-000261,0.0780108421335
ACH-000262,-0.123267410111
ACH-000263,-0.151122418331
ACH-000264,-0.0999443709878
ACH-000265,-0.114144472667
ACH-000266,-0.0678830473134
ACH-000272,-0.051846720163
ACH-000273,-0.03648350799780001
ACH-000274,0.06989466294800001
ACH-000277,0.10633385367999999
ACH-000278,-0.041859028904800005
ACH-000279,0.00530477123038
ACH-000280,-0.010895330008200001
ACH-000281,-0.156138400024
ACH-000288,-0.0333422420997
ACH-000291,-0.0995770736003
ACH-000293,-0.0946325715412
ACH-000294,0.291826870878
ACH-000295,0.0156741796018
ACH-000296,0.14009590333900002
ACH-000302,0.0378207303819
ACH-000304,0.0952703111765
ACH-000307,0.0024545061059
ACH-000308,0.00473413196304
ACH-000310,0.09241480315789999
ACH-000311,-0.252391849509
ACH-000312,-0.10507737985
ACH-000315,0.0549943955613
ACH-000316,0.0280210567699
ACH-000317,-0.00569470491163
ACH-000318,-0.0869232581188
ACH-000319,0.071439945278
ACH-000320,0.0828220164603
ACH-000322,0.154879531954
ACH-000323,-0.0590321063332
ACH-000324,0.0367168400902
ACH-000329,-0.11443839992799999
ACH-000330,0.08264919484569999
ACH-000331,-0.04790354044530001
ACH-000332,-0.120148471166
ACH-000334,0.101026860461
ACH-000335,-0.103936792907
ACH-000336,0.10934081379499999
ACH-000337,-0.21693139401
ACH-000339,-0.0892521413218
ACH-000341,-0.143674930421
ACH-000348,-0.100607239508
ACH-000350,0.0756132747185
ACH-000352,-0.0167193776801
ACH-000356,-0.24321482963000005
ACH-000361,-0.101458430893
ACH-000362,-0.0315943652111
ACH-000363,-0.11810990693800001
ACH-000364,0.0286264228963
ACH-000365,0.013374142783800001
ACH-000366,-0.0074096285188
ACH-000368,0.253806256069
ACH-000374,-0.051555108071499996
ACH-000375,0.07820563217280001
ACH-000376,-0.030350542098599997
ACH-000381,0.00292107504633
ACH-000383,-0.126813313839
ACH-000387,0.0581973002356
ACH-000389,0.0065478615391300005
ACH-000390,-0.170793773899
ACH-000393,0.0558415795908
ACH-000395,0.148330303181
ACH-000397,-0.158433045066
ACH-000401,-0.0935665483072
ACH-000402,-0.216934071348
ACH-000403,-0.084443611104
ACH-000404,0.25118398830099997
ACH-000406,0.030096009684500002
ACH-000407,0.100680886045
ACH-000408,-0.0859366057083
ACH-000410,-0.199109937804
ACH-000411,-0.0883154071797
ACH-000414,-0.17771921398200002
ACH-000415,-0.032874499961
ACH-000416,0.0330857664282
ACH-000420,-0.07024074281060001
ACH-000421,0.07046193202539999
ACH-000424,0.00288674833028
ACH-000425,-0.00525349918776
ACH-000426,-0.36230906535400004
ACH-000427,-0.18763468992199997
ACH-000433,0.197288711534
ACH-000436,-0.011907672591600001
ACH-000444,0.0332632047611
ACH-000445,0.0411560985577
ACH-000448,0.115706270625
ACH-000450,0.192263096956
ACH-000452,-0.150323086893
ACH-000454,-0.213205628556
ACH-000458,-0.16934055743
ACH-000459,0.035583585654699997
ACH-000460,0.053659269678600005
ACH-000461,0.013947909472000001
ACH-000463,-0.0880725530714
ACH-000464,-0.11224754656
ACH-000466,-0.057866696859400005
ACH-000467,0.05371309852999999
ACH-000468,0.0569213555349
ACH-000469,-0.030426859433
ACH-000470,0.123342802234
ACH-000471,-0.0304413011084
ACH-000472,-0.0798536757569
ACH-000473,0.155718172029
ACH-000475,-0.0912242245108
ACH-000476,-0.08633914291369998
ACH-000477,0.264308763148
ACH-000480,-0.0132911727223
ACH-000481,0.0080349531152
ACH-000483,-0.34131176901999993
ACH-000484,-0.109934276934
ACH-000485,0.20690505502099998
ACH-000486,0.0326284121487
ACH-000487,0.011044062369
ACH-000488,-0.0138348042458
ACH-000490,-0.156406394007
ACH-000491,0.300074815134
ACH-000495,0.0977927443871
ACH-000496,0.068715429078
ACH-000499,-0.17288184341600002
ACH-000500,-0.21466686787500003
ACH-000502,-0.0671639956388
ACH-000503,-0.307363399257
ACH-000505,-0.126195444519
ACH-000507,-0.146826610301
ACH-000510,-0.0172440327554
ACH-000511,-0.038523182031
ACH-000512,-0.09870459984169999
ACH-000516,-0.125670760625
ACH-000517,0.034419473851400005
ACH-000518,-0.0227630682962
ACH-000520,-0.174932426125
ACH-000521,0.055421409015800005
ACH-000522,0.0354054521771
ACH-000524,0.0698405755391
ACH-000527,-0.09610647703269999
ACH-000528,-0.033034327733900005
ACH-000537,0.10373396465
ACH-000541,0.101912504048
ACH-000542,-0.0719623210105
ACH-000544,-0.00826131213584
ACH-000545,-0.253716541352
ACH-000547,0.13376743403799998
ACH-000548,-0.152231073425
ACH-000549,-0.166379739406
ACH-000550,-0.0206866000042
ACH-000552,0.0839508476155
ACH-000556,-0.0904678068467
ACH-000557,-0.16233990134600002
ACH-000570,-0.0684755681795
ACH-000571,-0.0340798030235
ACH-000573,-0.11351339261700001
ACH-000576,-0.248007785511
ACH-000580,-0.127225658862
ACH-000584,-0.052901107684899994
ACH-000585,0.000492102330911
ACH-000588,0.011107782827000002
ACH-000589,-0.191626167357
ACH-000591,0.10965817264000001
ACH-000593,-0.08608800829959999
ACH-000600,-0.14875516715099998
ACH-000601,-0.0782015766002
ACH-000604,-0.0507352629082
ACH-000605,-0.184197007844
ACH-000606,0.0573415643611
ACH-000608,0.00849353637938
ACH-000614,0.148192079359
ACH-000616,-0.116904044733
ACH-000618,-0.0407248980892
ACH-000619,-0.0280070744152
ACH-000620,0.0954560683674
ACH-000621,0.16379442130400002
ACH-000622,0.0438687550361
ACH-000623,0.0742125291847
ACH-000624,-0.0698562584937
ACH-000627,-0.0469595426162
ACH-000630,0.139026210484
ACH-000632,0.0601252402678
ACH-000633,-0.051338066702500004
ACH-000637,0.0841059388708
ACH-000638,-0.119554883352
ACH-000646,-0.0947863848345
ACH-000647,-0.0585186601893
ACH-000648,0.0149902833804
ACH-000649,-0.0136818658696
ACH-000651,0.00456392759071
ACH-000652,-0.013428880688799999
ACH-000653,-0.220020180691
ACH-000657,-0.040167349592
ACH-000658,-0.183319197304
ACH-000661,0.0789625430072
ACH-000662,-0.231184146871
ACH-000663,-0.14576532691400002
ACH-000665,-0.0027689403088000004
ACH-000671,-0.090036879278
ACH-000673,-0.05422129540850001
ACH-000676,-0.249365198165
ACH-000677,0.0320949039614
ACH-000681,-0.0490247076233
ACH-000682,-0.0507505301045
ACH-000683,-0.17791116553300002
ACH-000684,0.0722944744241
ACH-000688,-0.199465391983
ACH-000693,-0.124285918991
ACH-000694,-0.128198417975
ACH-000695,0.29191473122699996
ACH-000696,-0.000147550150265
ACH-000697,-0.0287635953585
ACH-000699,-0.059371267027000005
ACH-000701,0.0301538519792
ACH-000706,-0.022249646036400002
ACH-000711,0.132776709572
ACH-000713,-0.018579345274599996
ACH-000714,-0.243237136498
ACH-000718,-0.105139788804
ACH-000720,-0.029368489479
ACH-000721,-0.0481362706111
ACH-000724,-0.150695557711
ACH-000725,-0.18706581986200002
ACH-000732,-0.0456283440157
ACH-000734,-0.12762858120200002
ACH-000735,-0.00261458315839
ACH-000736,0.10900716632600001
ACH-000738,0.009637145023709999
ACH-000746,0.174854275792
ACH-000747,-0.009531459744360002
ACH-000748,-0.0479047851416
ACH-000753,0.0334392989934
ACH-000756,-0.0312543660975
ACH-000757,-0.17144506901999998
ACH-000758,0.018568474605400002
ACH-000760,-0.0201394820814
ACH-000763,-0.207665908164
ACH-000764,0.130300440362
ACH-000765,-0.0723927025804
ACH-000766,-0.0818125365582
ACH-000767,-0.0497138790429
ACH-000768,-0.018512422711
ACH-000769,0.11018259688200001
ACH-000770,-0.115813370377
ACH-000771,-0.0936515464665
ACH-000773,-0.190126257882
ACH-000776,-0.0586722738801
ACH-000777,0.300542761759
ACH-000778,-0.00791121384097
ACH-000781,0.005260165926080001
