,MUTYH (4595)
ACH-000004,-0.22348277228799998
ACH-000007,0.06323181220980001
ACH-000009,-0.270758775959
ACH-000011,-0.199033842881
ACH-000012,-0.21959514095
ACH-000013,-0.107859246859
ACH-000014,-0.1319610027
ACH-000015,-0.0401155631971
ACH-000017,-0.0888045537517
ACH-000018,-0.112488365221
ACH-000019,-0.102402687576
ACH-000021,0.11070842497300001
ACH-000022,0.0120877479081
ACH-000025,-0.09757659472829999
ACH-000028,-0.12783153601299999
ACH-000030,-0.14571611222
ACH-000035,-0.23053475664700002
ACH-000036,-0.176879365405
ACH-000037,0.07401037338569999
ACH-000039,-0.272970514219
ACH-000040,-0.14447652160399999
ACH-000041,-0.0338006721614
ACH-000042,0.078447773663
ACH-000045,-0.0709973266631
ACH-000047,-0.109504442797
ACH-000052,0.021722254722599997
ACH-000053,-0.135852867781
ACH-000054,-0.154290072626
ACH-000055,-0.0749480103279
ACH-000060,-0.0651593255469
ACH-000067,-0.104178633997
ACH-000070,-0.156068036084
ACH-000075,-0.303323154275
ACH-000078,-0.261612096218
ACH-000082,-0.18290742867899998
ACH-000085,-0.199685950108
ACH-000086,-0.170197631657
ACH-000087,0.078976120946
ACH-000092,-0.21042001655200002
ACH-000095,-0.071421051839
ACH-000097,-0.0574075941232
ACH-000098,-0.0686993840674
ACH-000099,-0.15668426695
ACH-000108,-0.17132001681200001
ACH-000113,-0.11657896656099999
ACH-000115,-0.0927551155327
ACH-000116,-0.07638316899289999
ACH-000118,-0.0224338433764
ACH-000120,-0.051423852640199996
ACH-000123,-0.30325824259
ACH-000127,-0.0863494797802
ACH-000128,0.0630190919034
ACH-000132,-0.0225854951507
ACH-000133,-0.152321837678
ACH-000137,-0.152478929524
ACH-000138,0.0205001364163
ACH-000142,-0.15294818945900002
ACH-000143,-0.244156243552
ACH-000146,-0.040671583999
ACH-000148,-0.125832342566
ACH-000150,-0.43361597859800005
ACH-000152,-0.0830461827438
ACH-000153,-0.0817224393908
ACH-000159,-0.0809727966574
ACH-000160,-0.16933029166400002
ACH-000163,0.18764259145599999
ACH-000167,-0.0267636314385
ACH-000168,0.06059250224880001
ACH-000169,-0.0977525316791
ACH-000178,-0.064472581645
ACH-000182,-0.0338729565411
ACH-000183,-0.140046540034
ACH-000188,-0.233911492296
ACH-000189,-0.051552393871300006
ACH-000190,-0.080395663074
ACH-000198,-0.131123574612
ACH-000204,-0.321665417257
ACH-000206,0.0837280115444
ACH-000207,0.00962392882486
ACH-000211,0.0855673823507
ACH-000215,-0.10415059945499999
ACH-000221,0.00487191503294
ACH-000222,0.0398140915496
ACH-000223,-0.0196973075491
ACH-000226,0.0424899513306
ACH-000227,-0.12407654725
ACH-000228,-0.21619451071600002
ACH-000231,-0.042858894141800004
ACH-000232,-0.0583757190594
ACH-000233,-0.0749328518437
ACH-000234,-0.058449438477900004
ACH-000235,-0.054404666242300004
ACH-000237,-0.07313990090210001
ACH-000238,-0.045554741586100005
ACH-000243,-0.0298236321074
ACH-000244,-0.462785745798
ACH-000246,-0.149712674243
ACH-000248,-0.149228858013
ACH-000250,-0.0633985259098
ACH-000251,0.00323972315771
ACH-000253,0.013562605807799999
ACH-000255,-0.0857795816973
ACH-000256,-0.0962789051187
ACH-000257,0.0103598738548
ACH-000258,0.061689333674800007
ACH-000259,-0.0482147521091
ACH-000260,-0.17956911276299997
ACH-000261,-0.026690473269599998
ACH-000262,-0.21921731509
ACH-000263,-0.141052421053
ACH-000264,0.021348077939
ACH-000265,0.0313667212338
ACH-000266,-0.010875460588100001
ACH-000272,-0.13760680448100002
ACH-000273,-0.0185827631001
ACH-000274,-0.0827167596788
ACH-000277,-0.031885520185700005
ACH-000278,-0.00789193562593
ACH-000279,-0.11832269409099999
ACH-000280,-0.0473898468892
ACH-000281,0.141764799985
ACH-000288,-0.163604514374
ACH-000291,0.0188486847812
ACH-000293,-0.0360867565485
ACH-000294,-0.0382191077875
ACH-000295,-0.165648500168
ACH-000296,-0.141945052595
ACH-000302,-0.189895112423
ACH-000304,0.144418504571
ACH-000307,-0.12281155703199999
ACH-000308,0.013199150577200001
ACH-000310,-0.18361956861499998
ACH-000311,0.006356542941279999
ACH-000312,-0.18626906621300002
ACH-000315,-0.045775141255800005
ACH-000316,0.027586629604
ACH-000317,-0.276200627181
ACH-000318,-0.0828539518455
ACH-000319,-0.07941947595139999
ACH-000320,-0.249245506759
ACH-000322,-0.335101019962
ACH-000323,-0.345990921634
ACH-000324,-0.126246305732
ACH-000329,-0.107323806144
ACH-000330,-0.136145520425
ACH-000331,-0.0326138241884
ACH-000332,-0.06663277085609999
ACH-000334,-0.283995333038
ACH-000335,-0.121778300681
ACH-000336,-0.17711432562100002
ACH-000337,-0.381878832605
ACH-000339,-0.046829860855
ACH-000341,0.0498962290471
ACH-000348,-0.112401489359
ACH-000350,-0.000308819101498
ACH-000352,0.019078997671
ACH-000356,-0.25403703083900003
ACH-000361,0.210739851779
ACH-000362,-0.16181362779300001
