,ISOC1 (51015)
ACH-000004,-0.184511033221
ACH-000007,-0.28631320583700004
ACH-000009,-0.277619247001
ACH-000011,-0.169748229996
ACH-000012,-0.133206007074
ACH-000013,-0.0367807655095
ACH-000014,-0.128560087435
ACH-000015,-0.267457254507
ACH-000017,-0.07381296699630001
ACH-000018,-0.265381813704
ACH-000019,-0.147764787701
ACH-000021,-0.237790797247
ACH-000022,-0.138101573168
ACH-000025,0.08495374038760001
ACH-000028,-0.11999309768300001
ACH-000030,-0.18019438894
ACH-000035,-0.133219264289
ACH-000036,-0.011696083917
ACH-000037,-0.284788325322
ACH-000039,0.022399008264200004
ACH-000040,-0.189969650058
ACH-000041,-0.24933089124299998
ACH-000042,-0.168955504894
ACH-000045,-0.14546398002900002
ACH-000047,-0.295083617818
ACH-000052,-0.18616460452599998
ACH-000053,-0.156981097733
ACH-000054,-0.248950490532
ACH-000055,-0.143885581051
ACH-000060,-0.445061384409
ACH-000067,-0.026543702984299998
ACH-000070,-0.08380796312630001
ACH-000075,0.0378429364759
ACH-000078,-0.125383215804
ACH-000082,-0.0381865419184
ACH-000085,-0.11557625714400001
ACH-000086,-0.09770320511870001
ACH-000087,0.0736922534781
ACH-000092,-0.237697631765
ACH-000095,-0.27185663767499996
ACH-000097,-0.300511566376
ACH-000098,-0.166652223696
ACH-000099,-0.0685351277975
ACH-000108,-0.344344184446
ACH-000113,0.027637393728099997
ACH-000115,-0.22131004864
ACH-000116,-0.0514236224147
ACH-000118,-0.162255789317
ACH-000120,-0.19789419858100002
ACH-000123,0.0438736472557
ACH-000127,-0.0828069047141
ACH-000128,-0.127004525438
ACH-000132,-0.385513188493
ACH-000133,-0.17910595600200002
ACH-000137,-0.00476604221107
ACH-000138,-0.26822234008900003
ACH-000142,-0.0772808896485
ACH-000143,-0.14649613845999998
ACH-000146,-0.0687941594371
ACH-000148,-0.149575167054
ACH-000150,0.0194108263922
ACH-000152,-0.0988939937165
ACH-000153,-0.0952593172413
ACH-000159,-0.08171463391099999
ACH-000160,-0.09088943655489999
ACH-000163,-0.12035922864700001
ACH-000167,-0.353013501377
ACH-000168,0.11051025738600001
ACH-000169,-0.204710128856
ACH-000178,-0.155512704516
ACH-000182,-0.042722295800999996
ACH-000183,0.0689402195869
ACH-000188,-0.275442979879
ACH-000189,0.0845052384423
ACH-000190,0.0229747679663
ACH-000198,-0.0392045660105
ACH-000204,-0.33812814611599995
ACH-000206,-0.104129826854
ACH-000207,0.371547346581
ACH-000211,-0.157772669547
ACH-000215,-0.191307394052
ACH-000221,-0.025756428448099996
ACH-000222,-0.502998439831
ACH-000223,-0.18792472364799997
ACH-000226,-0.359643023011
ACH-000227,-0.163965066435
ACH-000228,-0.258224689755
ACH-000231,-0.140056832596
ACH-000232,-0.202640682326
ACH-000233,-0.0030483428918399997
ACH-000234,-0.19125032767499997
ACH-000235,-0.237321070858
ACH-000237,-0.123230969321
ACH-000238,-0.157969051213
ACH-000243,-0.312332806038
ACH-000244,0.334686615121
ACH-000246,-0.136548822338
ACH-000248,0.178057930882
ACH-000250,-0.14227710156099999
ACH-000251,-0.7352665340960001
ACH-000253,-0.0665310349084
ACH-000255,-0.145374670754
ACH-000256,-0.0681309217321
ACH-000257,-0.24182875760699998
ACH-000258,-0.19266614536200002
ACH-000259,-0.113122555754
ACH-000260,-0.190113013766
ACH-000261,-0.16903579890999998
ACH-000262,-0.340342686183
ACH-000263,0.0636257373612
ACH-000264,-0.206650739685
ACH-000265,-0.15707102462300002
ACH-000266,-0.318782616551
ACH-000272,-0.14705691302999999
ACH-000273,-0.150446137623
ACH-000274,-0.223015879287
ACH-000277,-0.18890423393199998
ACH-000278,-0.263566709912
ACH-000279,-0.20558751200599998
ACH-000280,-0.157336528938
ACH-000281,-0.134551752677
ACH-000288,-0.0761590995974
ACH-000291,-0.28010999998
ACH-000293,-0.667155873273
ACH-000294,0.0194107619275
ACH-000295,-0.124153581645
ACH-000296,-0.11671744272
ACH-000302,-0.204751857762
ACH-000304,0.011754416367799999
ACH-000307,-0.192429938224
ACH-000308,-0.181697579467
ACH-000310,-0.050490542028
ACH-000311,-0.306479253216
ACH-000312,-0.296492492686
ACH-000315,-0.0956325462027
ACH-000316,-0.11630874439200001
ACH-000317,-0.0270329179
ACH-000318,-0.106841615561
ACH-000319,-0.15898836615700002
ACH-000320,-0.725297501056
ACH-000322,-0.306160931581
ACH-000323,-0.236166695
ACH-000324,-0.123040180599
ACH-000329,-0.0985190512868
ACH-000330,0.173002342764
ACH-000331,-0.288106410166
ACH-000332,-0.21827554276500002
ACH-000334,-0.212902337602
ACH-000335,-0.204468894139
ACH-000336,0.478774543107
ACH-000337,0.020568328664400004
ACH-000339,-0.230826439438
ACH-000341,-0.410454309338
ACH-000348,-0.241725598175
ACH-000350,-0.275340241469
ACH-000352,-0.0502834582743
ACH-000356,-0.129277325955
ACH-000361,-0.188206404927
ACH-000362,-0.21719124941399998
ACH-000363,-0.133194920886
ACH-000364,-0.27641426790199997
ACH-000365,-0.123163683674
ACH-000366,-0.140287879707
ACH-000368,-0.07565316489019999
ACH-000374,-0.0193988408857
ACH-000375,-0.213572510315
ACH-000376,-0.199858000436
ACH-000381,-0.0447482866551
ACH-000383,-0.17886666604899998
ACH-000387,-0.04432518211519999
ACH-000389,-0.0332882830878
ACH-000390,-0.0592539301874
ACH-000393,-0.275755772665
ACH-000395,-0.126865158745
ACH-000397,-0.17613339830400002
ACH-000401,0.00803013243325
ACH-000402,0.075682542884
ACH-000403,-0.208174401118
ACH-000404,-0.212942000377
ACH-000406,-0.12342137612
ACH-000407,-0.190936276179
ACH-000408,-0.008826670422299999
ACH-000410,-0.141569090322
ACH-000411,-0.358706922109
ACH-000414,-0.11439800685799999
ACH-000415,-0.0366118555105
ACH-000416,-0.111462014675
ACH-000420,-0.148859271612
ACH-000421,-0.11002778758199999
ACH-000424,0.018297452665
ACH-000425,-0.276488682037
ACH-000426,-0.011131338747000001
ACH-000427,-0.0042943479740700004
ACH-000433,-0.14033694986700002
ACH-000436,-0.183940234113
ACH-000444,-0.277397243542
ACH-000445,-0.339310470827
ACH-000448,0.0109682907911
ACH-000450,-0.237483042252
ACH-000452,-0.0123742405176
ACH-000454,-0.160234326436
ACH-000458,-0.294102684783
ACH-000459,-0.06671404300099999
ACH-000460,-0.25862753103
ACH-000461,-0.169104763475
ACH-000463,-0.22232162292899998
ACH-000464,-0.0503914994788
ACH-000466,-0.129180678367
ACH-000467,-0.25992712779599997
ACH-000468,0.020904207777900002
ACH-000469,-0.148395105611
ACH-000470,-0.40803210094000003
ACH-000471,-0.012045083143200002
ACH-000472,-0.151455527969
ACH-000473,-0.15520750780099998
ACH-000475,-0.160754398693
ACH-000476,-0.171697443614
ACH-000477,-0.129426022453
ACH-000480,-0.219989371571
ACH-000481,-0.00395221918336
ACH-000483,-0.132773833784
ACH-000484,-0.295258238949
ACH-000485,-0.28925222461399996
ACH-000486,-0.09792185647110001
ACH-000487,-0.15270680870300002
ACH-000488,-0.20678415057100002
ACH-000490,-0.12794191733
ACH-000491,-0.25673792556999997
ACH-000495,0.0135564037425
ACH-000496,-0.090203880984
ACH-000499,0.0256696229697
ACH-000500,-0.580211098904
ACH-000502,-0.182545326683
ACH-000503,-0.38429127417099995
ACH-000505,-0.080326770551
ACH-000507,-0.191353620867
ACH-000510,-0.224395842733
ACH-000511,-0.185984925281
ACH-000512,-0.19786418891899998
ACH-000516,-0.123021906308
ACH-000517,-0.0885708251243
ACH-000518,-0.0646275892752
ACH-000520,-0.039436077627800006
ACH-000521,-0.199299468815
ACH-000522,-0.21425279509599998
ACH-000524,-0.156093694431
ACH-000527,-0.0967859944209
