,GPR125 (166647)
ACH-000004,0.07296161649510001
ACH-000007,-0.30167441446
ACH-000009,-0.16853431903299998
ACH-000011,-0.0170380358522
ACH-000012,-0.115377062272
ACH-000013,-0.163715412501
ACH-000014,-0.0851685865425
ACH-000015,-0.11794846972300001
ACH-000017,-0.285181306842
ACH-000018,-0.0168579595442
ACH-000019,-0.047797612115
ACH-000021,-0.0953576253445
ACH-000022,-0.054210135288699994
ACH-000025,-0.123671668725
ACH-000028,-0.123908098311
ACH-000030,-0.0604826423761
ACH-000035,-0.045470436908800003
ACH-000036,-0.08872575572830001
ACH-000037,-0.120360114694
ACH-000039,-0.105965591864
ACH-000040,0.127267302651
ACH-000041,-0.28801561973
ACH-000042,-0.16247619660999998
ACH-000045,-0.148737186445
ACH-000047,0.0051098545158900005
ACH-000052,0.149816758007
ACH-000053,-0.141728654451
ACH-000054,-0.144793397658
ACH-000055,-0.06228045099309999
ACH-000060,-0.0675797854907
ACH-000067,-0.149338583414
ACH-000070,-0.0271977052926
ACH-000075,-0.236555930961
ACH-000078,-0.17354354622
ACH-000082,-0.08619480242319999
ACH-000085,-0.417570653384
ACH-000086,-0.12768611530500001
ACH-000087,0.00238178534147
ACH-000092,-0.039375645911400005
ACH-000095,-0.0461440835924
ACH-000097,-0.0413073248896
ACH-000098,-0.0576215158622
ACH-000099,-0.08795681987839998
ACH-000108,-0.109403208184
ACH-000113,-0.0884928369919
ACH-000115,0.0210559704951
ACH-000116,-0.0241198339389
ACH-000118,-0.0503257051238
ACH-000120,-0.0324556909102
ACH-000123,-0.0411702790431
ACH-000127,-0.128216860308
ACH-000128,-0.160490714051
ACH-000132,-0.0651606089133
ACH-000133,-0.282266487066
ACH-000137,-0.294605484549
ACH-000138,-0.0698697422385
ACH-000142,-0.253151444247
ACH-000143,0.135549046109
ACH-000146,-0.182446083283
ACH-000148,-0.171915311023
ACH-000150,-0.036753129880499995
ACH-000152,-0.0359065949073
ACH-000153,0.25219132025400004
ACH-000159,-0.19290775305100002
ACH-000160,-0.217628738765
ACH-000163,0.025902331295500004
ACH-000167,-0.184203819397
ACH-000168,-0.28874083003600004
ACH-000169,-0.115684226073
ACH-000178,-0.131431188423
ACH-000182,-0.16016809018300002
ACH-000183,0.010725096644099999
ACH-000188,-0.0162952524981
ACH-000189,0.0463336984002
ACH-000190,-0.289327258187
ACH-000198,0.119359326294
ACH-000204,0.0450178308182
ACH-000206,-0.26416535734900004
ACH-000207,0.00535741694848
ACH-000211,-0.205093371021
ACH-000215,-0.282524255416
ACH-000221,-0.266277754256
ACH-000222,-0.182601062747
ACH-000223,-0.145826713124
ACH-000226,-0.07433185261360001
ACH-000227,-0.21012945100400002
ACH-000228,-0.244871587405
ACH-000231,-0.22243577520500002
ACH-000232,-0.190027868793
ACH-000233,-0.22090404434099997
ACH-000234,-0.184808442592
ACH-000235,-0.15323078066
ACH-000237,-0.144152986603
ACH-000238,-0.0937771932227
ACH-000243,-0.21609379512899998
ACH-000244,-0.115019969404
ACH-000246,-0.231757614507
ACH-000248,-0.10875801020199999
ACH-000250,-0.163243900965
ACH-000251,-0.17497841879599998
ACH-000253,-0.180930410958
ACH-000255,-0.0440085437615
ACH-000256,-0.047143773203
ACH-000257,-0.188254443161
ACH-000258,-0.0971677240885
ACH-000259,-0.116595207325
ACH-000260,-0.09987976456
ACH-000261,-0.241951150308
ACH-000262,-0.347467839591
ACH-000263,-0.496791293179
ACH-000264,-0.18697933929699997
ACH-000265,-0.09896403394750002
ACH-000266,-0.134209919935
ACH-000272,-0.0819982070447
ACH-000273,-0.23392902671399998
ACH-000274,-0.25584346768000005
ACH-000277,-0.103379657438
ACH-000278,0.037402512994
ACH-000279,0.0284386436912
