,POP4 (10775)
ACH-000004,-0.7195109486839999
ACH-000007,-0.505915953342
ACH-000009,-0.429127415374
ACH-000011,-1.0155754123799998
ACH-000012,-0.760540128388
ACH-000013,-0.6935487936779999
ACH-000014,-0.543829759751
ACH-000015,-0.718665770607
ACH-000017,-0.45412232611000003
ACH-000018,-0.736345546082
ACH-000019,-0.7421965628280001
ACH-000021,-0.858422745344
ACH-000022,-0.36937854372100004
ACH-000025,-0.67399247867
ACH-000028,-0.8008397215809999
ACH-000030,-0.775614619693
ACH-000035,-0.664846684212
ACH-000036,-0.646687483692
ACH-000037,-0.633698310138
ACH-000039,-0.32495467211
ACH-000040,-0.44087677973800005
ACH-000041,-0.792930628145
ACH-000042,-0.650802331076
ACH-000045,-0.448963865859
ACH-000047,-0.377675280828
ACH-000052,-0.7936656115590001
ACH-000053,-0.459220601698
ACH-000054,-0.595283160693
ACH-000055,-0.7182069916439999
ACH-000060,-0.791375555835
ACH-000067,-0.8899093039839999
ACH-000070,-0.566871512375
ACH-000075,-0.633737306621
ACH-000078,-0.44145637804899995
ACH-000082,-0.505445079927
ACH-000085,-0.5442820725990001
ACH-000086,-0.8652974456360001
ACH-000087,-0.779702358045
ACH-000092,-0.70920834124
ACH-000095,-0.728206760178
ACH-000097,-0.789166931986
ACH-000098,-0.7381215675820001
ACH-000099,-0.947020228936
ACH-000108,-0.620628395752
ACH-000113,-0.392589941646
ACH-000115,-0.294827554205
ACH-000116,-0.670939378491
ACH-000118,-0.484184158145
ACH-000120,-0.683276689849
ACH-000123,-0.554414057749
ACH-000127,-0.5661072211289999
ACH-000128,-0.656798022414
ACH-000132,-0.388872508902
ACH-000133,-0.46910947344899995
ACH-000137,-0.783001133923
ACH-000138,-0.6920653158589999
ACH-000142,-0.739678339385
ACH-000143,-0.7426051034990001
ACH-000146,-0.399966180326
ACH-000148,-0.46998583298
ACH-000150,-0.613137942001
ACH-000152,-0.7173498350730001
ACH-000153,-1.07569402587
ACH-000159,-0.5473824853270001
ACH-000160,-1.1776666006299998
ACH-000163,-0.818200601552
ACH-000167,-0.5605555988750001
ACH-000168,-0.349270699757
ACH-000169,-0.327782186028
ACH-000178,-0.6091332940349999
ACH-000182,-0.535066188605
ACH-000183,-0.547812480034
ACH-000188,-0.894399762843
ACH-000189,-0.686592577696
ACH-000190,-0.600094404975
ACH-000198,-0.37551407101400003
ACH-000204,-0.708995628687
ACH-000206,-0.450244755062
ACH-000207,-0.5276374816080001
ACH-000211,-0.8413562943189999
ACH-000215,-0.851716286972
ACH-000221,-0.582143931341
ACH-000222,-0.708289485603
ACH-000223,-0.457674295411
ACH-000226,-0.712651200863
ACH-000227,-0.850707486458
ACH-000228,-0.6814883339229999
ACH-000231,-0.409565105668
ACH-000232,-0.577526008094
ACH-000233,-0.35105123990099996
ACH-000234,-0.592834315079
ACH-000235,-0.597932480611
ACH-000237,-0.547823298781
ACH-000238,-0.699989287967
ACH-000243,-0.656308442438
ACH-000244,-0.260065238084
ACH-000246,-0.573810210577
ACH-000248,-0.639075100071
ACH-000250,-0.550982795763
ACH-000251,-0.640143681446
ACH-000253,-0.458124439819
ACH-000255,-0.6756068462999999
ACH-000256,-0.723853105147
ACH-000257,-0.449472879798
ACH-000258,-0.207960860404
ACH-000259,-0.525068118938
ACH-000260,-0.581092845247
ACH-000261,-0.694177515229
ACH-000262,-0.6911172020190001
