,MBNL2 (10150)
ACH-000004,0.28601836099100003
ACH-000007,0.15405129117799998
ACH-000009,0.00431077029832
ACH-000011,-0.12995518315500001
ACH-000012,0.130957755557
ACH-000013,0.0973989269382
ACH-000014,0.0388341243059
ACH-000015,0.0390809118791
ACH-000017,-0.081212760802
ACH-000018,0.12386759313699999
ACH-000019,0.283849006706
ACH-000021,0.103401430307
ACH-000022,0.131068395778
ACH-000025,0.0075667218658900005
ACH-000028,0.12285681977700001
ACH-000030,-0.00518151072895
ACH-000035,0.181217272535
ACH-000036,0.0142314723797
ACH-000037,-0.0482500768081
ACH-000039,0.162232904133
ACH-000040,0.00893821862236
ACH-000041,0.12768802755300002
ACH-000042,0.0063768379557600004
ACH-000045,0.161842609781
ACH-000047,-0.00144054145177
ACH-000052,0.275936376461
ACH-000053,0.220673979234
ACH-000054,-0.155081940222
ACH-000055,0.18552675056899998
ACH-000060,0.0632993773212
ACH-000067,0.0617012881927
ACH-000070,0.110479900148
ACH-000075,-0.249322668853
ACH-000078,-0.0295036843873
ACH-000082,0.219591443581
ACH-000085,-0.0334707460365
ACH-000086,0.138360247864
ACH-000087,0.191320071152
ACH-000092,0.154084378964
ACH-000095,0.0895427329075
ACH-000097,0.10588130171499999
ACH-000098,-0.117070944532
ACH-000099,0.115864317049
ACH-000108,-0.038179522879400005
ACH-000113,0.026608569857
ACH-000115,0.0752544473782
ACH-000116,0.011539041417200002
ACH-000118,0.128882126284
ACH-000120,-0.11758298431299999
ACH-000123,-0.0250713659161
ACH-000127,-0.019341722713799997
ACH-000128,0.096818435133
ACH-000132,-0.142467642689
ACH-000133,0.194538526252
ACH-000137,0.278963293309
ACH-000138,0.11797150298299999
ACH-000142,0.0697253439067
ACH-000143,-0.104310638979
ACH-000146,0.132203348783
ACH-000148,0.08967953557880001
ACH-000150,0.158219338189
ACH-000152,-0.067983572634
ACH-000153,-0.185181636251
ACH-000159,0.0386274021517
ACH-000160,0.08015146877710001
ACH-000163,0.0250941056487
ACH-000167,-0.192786497056
ACH-000168,0.0543179710231
ACH-000169,0.040183649574300005
ACH-000178,0.0816355445665
ACH-000182,-0.052702579678100006
ACH-000183,0.024251735586000002
ACH-000188,0.0928616139607
ACH-000189,-0.24814067750799998
ACH-000190,-0.265869368098
ACH-000198,0.118799717387
ACH-000204,0.0610735156657
ACH-000206,0.0118394699
ACH-000207,0.129257772967
ACH-000211,0.127752387841
ACH-000215,0.182752552122
ACH-000221,0.21647633423
ACH-000222,0.12668149203600002
ACH-000223,0.122757497643
ACH-000226,0.261202317554
ACH-000227,0.0221822522157
ACH-000228,0.246125011111
ACH-000231,0.130200194236
ACH-000232,0.00868520741566
ACH-000233,-0.013712593563200001
ACH-000234,-0.0280824978644
ACH-000235,0.179900380194
ACH-000237,0.0836645361492
ACH-000238,0.136970694454
ACH-000243,0.0776420357918
ACH-000244,-0.11198870084000001
ACH-000246,0.0574172688935
ACH-000248,0.32933090853
ACH-000250,0.029070153755900004
ACH-000251,0.187009261211
ACH-000253,0.026669138183
ACH-000255,0.11742724634000001
ACH-000256,0.044159897401
ACH-000257,0.060091649042600004
ACH-000258,0.270104943473
ACH-000259,-0.00757126730284
ACH-000260,0.0327774979267
ACH-000261,0.018686131216099997
ACH-000262,-0.0883244042062
ACH-000263,-0.116724092796
ACH-000264,0.157212411551
ACH-000265,0.028608750269499997
ACH-000266,0.00814586972292
ACH-000272,-0.091548611677
ACH-000273,-0.0336482356751
ACH-000274,-0.0107903895211
ACH-000277,0.168203227669
ACH-000278,0.10073879023
ACH-000279,0.066029891486
ACH-000280,0.029319673152799996
ACH-000281,-0.206302302075
ACH-000288,-0.014838111775
ACH-000291,-0.129567715383
ACH-000293,-0.331017807179
ACH-000294,-0.0131022351859
ACH-000295,0.220527623468
ACH-000296,0.229624254633
ACH-000302,-0.0606931400624
ACH-000304,0.016244685385200002
ACH-000307,0.107570209801
ACH-000308,0.0195403946223
ACH-000310,-0.0743671910597
ACH-000311,0.11045632660700001
ACH-000312,0.10061312005
ACH-000315,0.142782364361
ACH-000316,0.016399999784899998
ACH-000317,0.027241387091299998
ACH-000318,0.0757630236455
ACH-000319,-0.278927040525
ACH-000320,0.378235507275
ACH-000322,0.0757896482209
ACH-000323,0.145206139683
ACH-000324,0.0789405205193
ACH-000329,-0.021142043442099998
ACH-000330,0.170091878874
ACH-000331,0.129274646661
ACH-000332,0.152175238211
ACH-000334,-0.17463402372900003
ACH-000335,0.20493790066300002
ACH-000336,-0.37937144467699996
ACH-000337,-0.18473102863200003
ACH-000339,0.0880050029194
ACH-000341,0.11439249211899999
ACH-000348,0.0644505613258
ACH-000350,0.22159641244800002
ACH-000352,-0.132581846074
ACH-000356,0.140937812343
ACH-000361,0.23355801680799998
ACH-000362,0.194498604922
ACH-000363,0.063755085698
ACH-000364,0.0784204731005
ACH-000365,0.010656840660899999
ACH-000366,-0.08383853800089999
ACH-000368,0.22182862150899998
ACH-000374,-0.0201289228134
ACH-000375,-0.0788155082746
ACH-000376,-0.07666003751960002
ACH-000381,-0.0726326105436
ACH-000383,0.0688039532565
ACH-000387,0.0702979183777
ACH-000389,-0.0059871898360500005
ACH-000390,0.067627089409
ACH-000393,-0.14371283383199998
ACH-000395,0.039896703016699994
ACH-000397,0.154215506557
ACH-000401,0.415984281373
ACH-000402,-0.0211529514388
ACH-000403,-0.0923879553705
ACH-000404,0.373669268087
ACH-000406,0.0956056132364
ACH-000407,0.301934243374
ACH-000408,0.07442638564330001
ACH-000410,0.09637873189349999
ACH-000411,-0.0373743069829
ACH-000414,0.0746933938264
ACH-000415,0.100860878706
ACH-000416,0.0013392177100499999
ACH-000420,0.0721923906972
ACH-000421,0.0344506890841
ACH-000424,-0.257765901237
ACH-000425,-0.0843132656635
ACH-000426,0.0399421733301
ACH-000427,0.113550648629
ACH-000433,0.15680250758199998
ACH-000436,0.199039448315
ACH-000444,-0.08269470045749999
ACH-000445,0.008261394833609999
ACH-000448,-0.023738112252000003
ACH-000450,-0.0124484596658
ACH-000452,-0.0732365979628
ACH-000454,0.222084191076
ACH-000458,0.126439644376
ACH-000459,-0.10508741730799999
ACH-000460,0.185852775933
ACH-000461,-0.0101797746598
ACH-000463,0.115191849571
ACH-000464,-0.0789069774037
ACH-000466,0.049727111544
ACH-000467,0.117259003001
ACH-000468,-0.025223456723299998
ACH-000469,-0.0860279348296
