,D2HGDH (728294)
ACH-000917,-0.098534858719
ACH-000921,-0.157112639263
ACH-000924,-0.20361218370200002
ACH-000926,-0.0339867318946
ACH-000928,-0.00026977362576599995
ACH-000929,-0.0398036587925
ACH-000932,0.0669020962615
ACH-000935,-0.233389816707
ACH-000936,-0.157965198336
ACH-000937,-0.186993736622
ACH-000938,-0.171972482134
ACH-000939,0.062270267801099996
ACH-000941,0.028259676905999998
ACH-000943,-0.0738413681113
ACH-000946,-0.207850747058
ACH-000947,-0.07722320242030001
ACH-000948,-0.058026406791599996
ACH-000950,-0.0789411966998
ACH-000953,-0.113279766559
ACH-000957,-0.00248114754592
ACH-000958,-0.327880435574
ACH-000960,-0.183035373489
ACH-000963,-0.04959938469669999
ACH-000968,-0.299958693224
ACH-000969,-0.08957536298280001
ACH-000973,-0.236246521499
ACH-000974,-0.111260315866
ACH-000975,-0.126179702739
ACH-000976,-0.196837934336
ACH-000978,-0.0997281276657
ACH-000980,-0.231260504977
ACH-000984,-0.0843305709295
ACH-000986,0.050173172466799996
ACH-000988,-0.159239171327
ACH-000993,-0.449594972606
ACH-000994,-0.0676741553345
ACH-000996,-0.0661324322404
ACH-001001,-0.210922259121
ACH-001020,-0.0259987301064
ACH-001028,-0.17612786097600003
ACH-001031,0.013826643076299999
ACH-001038,-0.126562999019
ACH-001048,-0.127226666601
ACH-001050,-0.0018191190107699998
ACH-001053,-0.07554146268360001
ACH-001054,-0.0892775760675
ACH-001061,-0.15435642470799998
ACH-001067,-0.0907794817055
ACH-001075,-0.13247427982
ACH-001096,-0.277660120405
ACH-001128,0.06355416719990001
ACH-001134,-0.226565989839
ACH-001151,-0.190095706426
ACH-001163,-0.136011522319
ACH-001164,-0.322357938769
ACH-001173,-0.0789273201485
ACH-001183,-0.044150442296
ACH-001184,-0.22363302342900002
ACH-001190,-0.23503619406800003
ACH-001192,-0.062317035308499996
ACH-001193,0.30907957011
ACH-001196,-0.306726856767
ACH-001197,-0.0800561699484
ACH-001205,-0.17802729290600003
ACH-001211,0.028038138235200002
ACH-001212,-0.026871913374900004
ACH-001228,-0.12209378495999999
ACH-001232,-0.23199197462299997
ACH-001239,-0.100878274766
ACH-001274,-0.262350484919
ACH-001275,-0.169387044286
ACH-001277,0.0895978059632
ACH-001278,-0.018933622153200002
ACH-001280,-0.0738318675203
ACH-001283,-0.0978812039185
ACH-001289,-0.193994726672
ACH-001295,-0.125602319037
ACH-001300,-0.0810627724574
ACH-001301,0.047816880335400005
ACH-001302,-0.00855948413037
ACH-001303,-0.325655576884
ACH-001306,-0.09484247883
ACH-001318,-0.043733087629199995
ACH-001322,-0.225296710507
ACH-001328,-0.191217507363
ACH-001332,-0.270548314319
ACH-001333,-0.35496770583400006
ACH-001336,-0.0443501208457
ACH-001340,-0.15679493571699998
ACH-001346,-0.125231008294
ACH-001353,-0.104141050822
ACH-001354,-0.219496490944
ACH-001367,-0.0260332945083
ACH-001368,-0.0364599783286
ACH-001374,-0.5435611669470001
ACH-001375,-0.30894199803100003
ACH-001377,0.11177200414999999
ACH-001380,-0.231082961818
ACH-001391,-0.0952229329045
ACH-001407,-0.27237419516399997
ACH-001408,-0.219782161543
ACH-001413,0.0481321261165
ACH-001430,-0.111883008883
ACH-001431,-0.11056310263800001
ACH-001450,-0.13206440542099998
ACH-001496,-0.165841773915
ACH-001500,-0.130974343306
ACH-001521,-0.39570390429799995
ACH-001523,-0.147306558156
ACH-001532,-0.151686428892
ACH-001536,-0.184603355958
ACH-001550,-0.150795638438
ACH-001552,-0.20633032090700001
ACH-001554,-0.10558623591399999
ACH-001645,-0.16763861877800001
ACH-001654,-0.0601967610108
ACH-001715,-0.23192909706599998
ACH-001735,-0.120456283575
ACH-001736,-0.0884811396487
ACH-001737,-0.138575315959
ACH-001740,-0.129191446102
ACH-001745,0.029395250217300002
ACH-001750,-0.0908449203055
ACH-001765,-0.0591029685236
ACH-001956,-0.047238766381000004
ACH-001957,-0.06978139234889999
