,FNBP4 (23360)
ACH-000499,-0.7950872896269999
ACH-000500,-0.23127210067099999
ACH-000502,-0.484076279726
ACH-000503,-0.573230937946
ACH-000505,-0.527164624191
ACH-000507,-0.603458010322
ACH-000510,-0.8073745485780001
ACH-000511,-0.750307979483
ACH-000512,-0.446357063445
ACH-000516,-0.74394429253
ACH-000517,-0.548176030437
ACH-000518,-0.612385062792
ACH-000520,-0.328695700199
ACH-000521,-0.814669594035
ACH-000522,-0.682903167065
ACH-000524,-0.600208625123
ACH-000527,-0.5141846525320001
ACH-000528,-0.614746042556
ACH-000537,-0.5557604510540001
ACH-000541,-0.576199153034
ACH-000542,-0.5882346068500001
ACH-000544,-0.617050215726
ACH-000545,-0.7312291199150001
ACH-000547,-0.896822062809
ACH-000548,-0.6299069149490001
ACH-000549,-0.6750414917470001
ACH-000550,-0.936999465017
ACH-000552,-0.35450587731
ACH-000556,-0.42333591097499995
ACH-000557,-0.181243418228
ACH-000570,-0.633195037567
ACH-000571,-0.590137216997
ACH-000573,-0.593425176536
ACH-000576,-0.459061404319
ACH-000580,-0.926846882453
ACH-000584,-0.524241801696
ACH-000585,-1.0757848778899999
ACH-000588,-0.664350873474
ACH-000589,-0.546775616588
ACH-000591,-0.666563021852
ACH-000593,-0.41599490333800004
ACH-000600,-0.7705435457950001
ACH-000601,-0.869820696622
ACH-000604,-0.33708463941600003
ACH-000605,-0.544576918635
ACH-000606,-0.726684395889
ACH-000608,-0.610630088757
ACH-000614,-0.767126800124
ACH-000616,-0.652399508771
ACH-000618,-0.8530030526010001
ACH-000619,-0.765048153355
ACH-000620,-0.334461240761
ACH-000621,-0.536481761207
ACH-000622,-0.586396902257
ACH-000623,-0.6998016664390001
ACH-000624,-0.6107713571500001
ACH-000627,-0.7127254088230001
ACH-000630,-0.6990448299009999
ACH-000632,-0.7039737833059999
ACH-000633,-0.540374204067
ACH-000637,-0.37113322543899996
ACH-000638,-0.778048871828
ACH-000646,-0.289204479389
ACH-000647,-0.523362574095
ACH-000648,-0.706083302343
ACH-000649,-0.639448217588
ACH-000651,-0.752437947807
ACH-000652,-0.397703296491
ACH-000653,-0.545849715735
ACH-000657,-0.696913012425
ACH-000658,-0.39446304618699995
ACH-000661,-0.8686029129709999
ACH-000662,-0.6812432332960001
ACH-000663,-0.625591456203
ACH-000665,-0.7527794964569999
ACH-000671,-0.656161230805
ACH-000673,-0.535841613558
ACH-000676,-0.401316315206
ACH-000677,-0.7542983933600002
ACH-000681,-0.613032814993
ACH-000682,-0.35976970201499997
ACH-000683,-0.42983442254299997
ACH-000684,-1.06247604543
ACH-000688,-0.929337043127
ACH-000693,-0.8709448551919999
ACH-000694,-0.673782264444
ACH-000695,-0.7161994217030001
ACH-000696,-0.84136964195
ACH-000697,-0.581764177544
ACH-000699,-0.681676477288
ACH-000701,-0.18234559837
ACH-000706,-0.63916823622
ACH-000711,-0.780532351234
ACH-000713,-0.6875563315459999
ACH-000714,-0.547908910137
ACH-000718,-0.905226021937
ACH-000720,-0.6005646091619999
ACH-000721,-0.277490688803
ACH-000724,-0.35070840282399995
ACH-000725,-0.582490603578
ACH-000732,-0.576306924098
ACH-000734,-0.562227597327
ACH-000735,-0.913466353564
ACH-000736,-0.390459588847
ACH-000738,-0.6314457466160001
ACH-000746,-0.561734945977
ACH-000747,-1.06862660793
ACH-000748,-0.752029188792
ACH-000753,-0.584819141502
ACH-000756,-0.7886520741959999
ACH-000757,-0.6773131627150001
ACH-000758,-0.626563570597
ACH-000760,-0.6049591485320001
ACH-000763,-0.7494026173999999
ACH-000764,-0.584396097905
ACH-000765,-0.764987974532
ACH-000766,-0.626284007599
ACH-000767,-0.533710192461
ACH-000768,-0.795040141646
ACH-000769,-0.409102802683
ACH-000770,-0.562383034794
ACH-000771,-0.628042785208
ACH-000773,-0.47761585707599996
ACH-000776,-0.6330762312899999
ACH-000777,-0.573093311896
ACH-000778,-0.505655646433
ACH-000781,-0.735260907384
ACH-000782,-0.368942485678
ACH-000783,-0.845887636168
ACH-000784,-0.8150916230940001
ACH-000785,-0.628731468658
ACH-000787,-0.49847762649800004
ACH-000788,-0.552598528793
ACH-000791,-0.575462297793
ACH-000792,-0.864982769473
ACH-000794,-0.507205169296
ACH-000796,-0.470283250487
ACH-000799,-0.602752104221
ACH-000800,-0.338007045483
ACH-000802,-0.648377998655
ACH-000804,-0.5792244616219999
ACH-000805,-0.651739405776
ACH-000809,-0.6618500368460001
ACH-000810,-0.918309177153
ACH-000811,-0.45993543231399997
ACH-000817,-0.992706033708
ACH-000819,-0.9426895460100001
ACH-000820,-0.575416298457
ACH-000821,-0.8198711551989999
ACH-000822,-0.670246399236
ACH-000823,-0.437065951017
ACH-000824,-0.510272435486
ACH-000827,-0.700298301228
ACH-000829,-0.7833582112369999
ACH-000831,-0.597178204849
ACH-000832,-0.8476033430200001
ACH-000833,-0.633207646063
ACH-000834,-0.44331871242299997
ACH-000835,-0.566844518074
ACH-000836,-0.522785599421
ACH-000837,-0.578261509712
ACH-000838,-0.567695128543
ACH-000839,-0.663548086828
ACH-000840,-0.745378589637
ACH-000841,-0.45782899799099996
ACH-000843,-0.646696369893
ACH-000846,-0.632814711997
ACH-000847,-0.568769602834
ACH-000848,-0.639279426318
ACH-000849,-0.603578778282
ACH-000851,-0.8137581523190001
ACH-000855,-0.6863414626450001
ACH-000856,-0.372070442601
ACH-000858,-0.508220279211
ACH-000859,-0.8405571233269999
ACH-000861,-0.657089733299
ACH-000862,-0.542544857712
ACH-000865,-0.404729665405
ACH-000866,-0.772558776242
ACH-000867,-0.829016814352
ACH-000869,-0.363783436117
ACH-000872,-0.833364038133
ACH-000873,-0.7135622950499999
ACH-000876,-0.524070283822
ACH-000878,-0.747744812756
ACH-000880,-0.623656691653
ACH-000881,-0.865824601629
ACH-000882,-0.7906988672409999
ACH-000884,-0.647098608522
ACH-000885,-0.587722783971
ACH-000887,-0.611936432246
ACH-000888,-0.6603197995260001
ACH-000889,-0.22985220543200002
ACH-000890,-0.456518319406
ACH-000896,-0.7533017748890001
ACH-000898,-0.608259915838
ACH-000900,-0.810865021366
ACH-000901,-0.35969804446099995
ACH-000905,-0.545560790621
ACH-000906,-0.491098433474
ACH-000907,-0.49291851877
ACH-000910,-0.315683866567
ACH-000911,-0.646161148665
ACH-000912,-0.719944954225
ACH-000913,-0.5104551659650001
ACH-000915,-0.646584289469
ACH-000916,-0.657343855353
ACH-000917,-0.787694240587
ACH-000921,-0.706948685516
ACH-000924,-0.46614269267999997
ACH-000926,-0.150170260397
ACH-000928,-0.515803866781
ACH-000929,-0.729557716009
ACH-000932,-0.578277840805
ACH-000935,-0.345077328091
ACH-000936,-0.492937855206
ACH-000937,-0.473905102435
ACH-000938,-0.682472277939
ACH-000939,-0.605248823996
ACH-000941,-0.547669053663
ACH-000943,-0.604218817045
ACH-000946,-0.608214850714
ACH-000947,-0.5948696531059999
ACH-000948,-0.5865345962640001
ACH-000950,-0.691400555676
ACH-000953,-0.410983976347
ACH-000957,-0.94887114869
ACH-000958,-0.566420245025
ACH-000960,-0.789522581701
ACH-000963,-0.7231368122190001
ACH-000968,-0.56762966952
ACH-000969,-0.462306074516
ACH-000973,-0.835971848356
ACH-000974,-0.7659527183689999
ACH-000975,-0.481129637706
ACH-000976,-0.780119334956
ACH-000978,-0.829096298456
ACH-000980,-0.502353737297
ACH-000984,-0.576750161833
ACH-000986,-0.7341141736660001
ACH-000988,-0.547467636833
ACH-000993,-0.7310301805920001
ACH-000994,-0.45490124564400003
ACH-000996,-0.655904356832
ACH-001001,-0.317238595292
ACH-001020,-0.47660552252800004
ACH-001028,-0.46017552500500003
ACH-001031,-0.492653344118
ACH-001038,-0.708531523058
ACH-001048,-0.676908036066
ACH-001050,-0.9493055702680001
ACH-001053,-0.586249724631
ACH-001054,-0.584252775987
ACH-001061,-0.48716751561399996
ACH-001067,-0.700923233637
ACH-001075,-0.514030026649
ACH-001096,-0.591523562862
ACH-001128,-0.316158015154
ACH-001134,-0.858745028419
ACH-001151,-0.376151996316
ACH-001163,-0.42023011063500004
ACH-001164,-0.45295947428000005
ACH-001173,-0.777444685134
ACH-001183,-0.824140172357
ACH-001184,-0.333894877716
ACH-001190,-0.579131334437
ACH-001192,-0.5183249558290001
ACH-001193,-0.555635025112
ACH-001196,-0.476595434228
ACH-001197,-0.39349646675399996
ACH-001205,-0.638214371989
ACH-001211,-0.88447935971
ACH-001212,-0.7574027584209999
ACH-001228,-0.6994059689569999
ACH-001232,-0.702735085147
ACH-001239,-0.578314986997
ACH-001274,-0.772737379275
ACH-001275,-0.7414252865180001
ACH-001277,-1.0280798496899999
ACH-001278,-0.481934141103
ACH-001280,-0.8459717203460001
ACH-001283,-0.8515195076109999
ACH-001289,-0.903419909644
ACH-001295,-0.619881365534
ACH-001300,-0.734212351507
ACH-001301,-0.532363322891
ACH-001302,-0.488152465474
ACH-001303,-0.6257718138270001
ACH-001306,-0.29971664391999997
ACH-001318,-0.486048097287
ACH-001322,-0.47452987940499997
ACH-001328,-0.7155581919830001
ACH-001332,-0.6951599450570001
ACH-001333,-0.6771388246510001
ACH-001336,-0.646835008836
ACH-001340,-0.7205844823600001
ACH-001346,-0.835677630643
ACH-001353,-0.670092986069
ACH-001354,-0.63953474904
ACH-001367,-0.745595356558
ACH-001368,-0.526756332089
ACH-001374,-0.9084801712139999
ACH-001375,-0.538537985754
ACH-001377,-0.415179499771
ACH-001380,-0.814946042593
ACH-001391,-0.610715397255
ACH-001407,-0.26853751086399996
ACH-001408,-0.61738254391
ACH-001413,-0.74200861394
ACH-001430,-1.1080433624700001
ACH-001431,-0.682951321611
ACH-001450,-0.47441793304499996
ACH-001496,-0.644364803766
ACH-001500,-0.6287471688449999
ACH-001521,-0.537224121924
ACH-001523,-0.581395658262
ACH-001532,-0.667075144168
ACH-001536,-0.796287076152
ACH-001550,-0.658599137422
ACH-001552,-0.648772279885
ACH-001554,-0.623633786054
ACH-001645,-0.6927569066500001
ACH-001654,-0.564749276683
ACH-001715,-0.240058503145
ACH-001735,-0.29040058739999997
ACH-001736,-0.774350891568
ACH-001737,-0.844029992224
ACH-001740,-0.737958687817
ACH-001745,-0.595998987187
ACH-001750,-0.576358990096
ACH-001765,-0.557156674698
ACH-001956,-0.5454406916910001
ACH-001957,-0.8756607086229999
