,MFSD6L (162387)
ACH-000189,0.308133896099
ACH-000190,-0.106551921752
ACH-000198,0.0727391011544
ACH-000204,-0.08067324945
ACH-000206,-0.08903877680710001
ACH-000207,-0.424084869712
ACH-000211,0.0661394404454
ACH-000215,-0.022516224633900003
ACH-000221,-0.10512640828099999
ACH-000222,0.07359906178610001
ACH-000223,0.0053280893160600005
ACH-000226,0.010776672333700001
ACH-000227,-0.132829294348
ACH-000228,0.096727881743
ACH-000231,-0.20827960488299999
ACH-000232,0.10757493722000001
ACH-000233,-0.0015140402634100001
ACH-000234,0.146490292377
ACH-000235,-0.09871875874669998
ACH-000237,-0.07165237157389999
ACH-000238,-0.16325834886499999
ACH-000243,-0.07923101596789998
ACH-000244,-0.021428930039900002
ACH-000246,0.0215946863018
ACH-000248,0.078800120775
ACH-000250,-0.0831566777619
ACH-000251,-0.26760323558800003
ACH-000253,-0.0389469419018
ACH-000255,-0.00606459278684
ACH-000256,-0.281588735
ACH-000257,0.19687664390999998
ACH-000258,-0.07753488735339999
ACH-000259,-0.040306315700400004
ACH-000260,-0.062471364714699995
ACH-000261,0.09197265467160001
ACH-000262,0.0477934339141
ACH-000263,0.301999478092
ACH-000264,-0.0828238431493
ACH-000265,-0.07274148876230001
ACH-000266,-0.108866127322
ACH-000272,-0.00771872389829
ACH-000273,0.022743823191
ACH-000274,0.0429778777433
ACH-000277,-0.31352374302700003
ACH-000278,-0.252621417199
ACH-000279,-0.0712163999567
ACH-000280,-0.148465509433
ACH-000281,-0.0692171191144
ACH-000288,-0.253755349679
ACH-000291,0.0869512151267
ACH-000293,-0.0571029566134
ACH-000294,0.00856539911595
ACH-000295,0.23779739315499998
ACH-000296,-0.34045159630599997
ACH-000302,-0.117097193797
ACH-000304,-0.0321808236863
ACH-000307,-0.0419011972117
ACH-000308,-0.017559620152
ACH-000310,-0.0235124327034
ACH-000311,-0.127895674958
ACH-000312,-0.07583295366460001
ACH-000315,-0.0218759457027
ACH-000316,0.0109999042126
ACH-000317,0.445550223989
ACH-000318,-0.046379277513800006
ACH-000319,0.01535828775
ACH-000320,-0.0410918893905
ACH-000322,-0.0245281488142
ACH-000323,-0.172918901371
ACH-000324,-0.161096253204
ACH-000329,0.032209435783099996
ACH-000330,0.167067384905
ACH-000331,-0.195707468781
ACH-000332,-0.0289352054946
ACH-000334,0.311396686516
ACH-000335,-0.009036540612
ACH-000336,-0.12147593069399999
ACH-000337,-0.17037655397100002
ACH-000339,-0.234906975464
ACH-000341,0.07613497929060001
ACH-000348,-0.08179961028089999
ACH-000350,-0.12217544806700001
ACH-000352,-0.0114997138385
ACH-000356,0.11208771254000001
ACH-000361,0.000988378054525
ACH-000362,0.043703377384400006
ACH-000363,0.167311514676
ACH-000364,0.0125499960687
ACH-000365,0.05084948272919999
ACH-000366,0.0052272327932
ACH-000368,0.305113640892
ACH-000374,0.100699277445
ACH-000375,-0.217346691223
ACH-000376,0.00140905076008
ACH-000381,-0.130019531177
ACH-000383,0.0012212107443199999
ACH-000387,-0.133290823883
ACH-000389,0.00778778719433
ACH-000390,0.058873106859400004
ACH-000393,-0.143242264628
ACH-000395,-0.12994292619699999
ACH-000397,0.028048179762
ACH-000401,0.0518228201281
ACH-000402,-0.136366782678
ACH-000403,-0.01822146342
ACH-000404,0.192600142722
ACH-000406,-0.039522543687699994
ACH-000407,-0.206016823497
ACH-000408,0.020224577715900003
ACH-000410,0.0323263831024
ACH-000411,-0.14533248559800002
ACH-000414,-0.0167484131167
ACH-000415,-0.06802959403919999
ACH-000416,-0.0796951705857
ACH-000420,-0.0379417098083
ACH-000421,-0.0106247455946
ACH-000424,-0.125584226607
ACH-000425,0.147628396755
ACH-000426,0.171370464824
ACH-000427,-0.0128989870802
ACH-000433,0.151672446283
ACH-000436,0.135436893936
ACH-000444,-0.09942217277389999
ACH-000445,-0.218066950499
ACH-000448,-0.08720995198760001
ACH-000450,-0.184256896439
ACH-000452,0.005510089485439999
ACH-000454,-0.499006413526
ACH-000458,-0.008947687992540001
ACH-000459,-0.0345396893647
ACH-000460,-0.174382620094
ACH-000461,0.188443686521
ACH-000463,-0.125907665624
ACH-000464,-0.055465772280099995
ACH-000466,0.00529792680169
ACH-000467,-0.0807269602261
ACH-000468,-0.23735578347199998
ACH-000469,-0.241391216461
ACH-000470,-0.0589076868954
ACH-000471,-0.20662114071899998
ACH-000472,-0.004743260545189999
ACH-000473,0.108942305762
ACH-000475,0.08454286668299998
ACH-000476,0.0299642593579
ACH-000477,0.17776827799000003
ACH-000480,-0.0640393652045
ACH-000481,-0.0471250583617
ACH-000483,-0.311069028147
ACH-000484,-0.11394016594900001
ACH-000485,-0.10535996991299999
ACH-000486,0.0433084448185
ACH-000487,-0.0731243574506
ACH-000488,-0.112722005227
ACH-000490,0.125308903488
ACH-000491,0.0328350962605
ACH-000495,0.175339540449
ACH-000496,-0.109078474374
ACH-000499,0.0572132592413
ACH-000500,-0.29744442423
ACH-000502,-0.051898500350199994
ACH-000503,-0.13105239250999998
ACH-000505,-0.0137701074005
ACH-000507,-0.0470628155888
ACH-000510,-0.127027232183
ACH-000511,-0.008116978830959999
ACH-000512,0.105757381084
ACH-000516,0.0214144864703
ACH-000517,-0.11772273924799999
ACH-000518,-0.0235622283711
ACH-000520,-0.0776232079014
ACH-000521,-0.127027894659
ACH-000522,0.052918196678400004
ACH-000524,-0.0700305014448
ACH-000527,-0.101864670483
ACH-000528,-0.19653643604200002
ACH-000537,0.0401417995192
ACH-000541,-0.0214139485286
ACH-000542,-0.060144508447099995
ACH-000544,0.053693986938399996
ACH-000545,-0.136696025567
ACH-000547,-0.0434143976643
ACH-000548,-0.07455076941449999
ACH-000549,-0.283002165748
ACH-000550,-0.26082441710099996
ACH-000552,-0.0730923952966
ACH-000556,-0.140160601447
ACH-000557,0.137844087739
ACH-000570,-0.0790140949866
ACH-000571,-0.075892516514
ACH-000573,-0.155624522443
ACH-000576,-0.30043128353799997
ACH-000580,-0.054489025830300006
ACH-000584,-0.135484630646
ACH-000585,-0.111453579461
ACH-000588,-0.0786963306977
ACH-000589,-0.15201036936100001
ACH-000591,-0.18310070044500001
ACH-000593,-0.0226076953541
ACH-000600,0.114635332282
ACH-000601,-0.0434558473765
ACH-000604,-0.258848740039
ACH-000605,-0.135456035156
ACH-000606,-0.016192858867
ACH-000608,0.00631099996286
ACH-000614,0.316564918422
ACH-000616,-0.15204165093699998
ACH-000618,-0.0999050492498
ACH-000619,0.06191205635099999
ACH-000620,-0.048423735536000004
ACH-000621,-0.311717734497
ACH-000622,0.0203417788868
ACH-000623,-0.049688110118699995
ACH-000624,-0.18150661157200002
ACH-000627,-0.16653783076
ACH-000630,-0.012218504806899998
ACH-000632,-0.014180632896
ACH-000633,-0.16038399947
ACH-000637,0.0117796593398
ACH-000638,-0.113218204822
ACH-000646,-0.15984124601
ACH-000647,-0.07573040264110001
ACH-000648,0.155227530133
ACH-000649,0.0773361766673
ACH-000651,0.028463881982100002
ACH-000652,-0.048242313249399996
ACH-000653,-0.140804737225
ACH-000657,-0.0523375687324
ACH-000658,0.08147555876189999
ACH-000661,0.0479538276633
ACH-000662,-0.09354773897669999
ACH-000663,0.11782365283500001
ACH-000665,-0.150584981364
ACH-000671,-0.018566188697400003
ACH-000673,-0.09838405506560001
ACH-000676,-0.0901228132435
ACH-000677,0.220650713986
ACH-000681,-0.136060679918
ACH-000682,-0.1051583369
ACH-000683,0.16178195845
ACH-000684,0.292659800062
ACH-000688,-0.246536776394
ACH-000693,-0.0830598238897
ACH-000694,0.0519504743671
ACH-000695,0.0383346806387
ACH-000696,-0.029773582838300002
ACH-000697,0.013370681352299999
ACH-000699,-0.106403530634
ACH-000701,-0.0367431660046
ACH-000706,0.0263767869917
ACH-000711,-0.034241579076099996
ACH-000713,-0.0792734496184
ACH-000714,0.055094611163099994
ACH-000718,0.0161218776102
ACH-000720,-0.14076580942
ACH-000721,-0.0031062483228800003
ACH-000724,-0.29179262491999997
ACH-000725,0.201010501811
ACH-000732,-0.26488614375999997
ACH-000734,0.100872865265
ACH-000735,-0.101014194666
ACH-000736,-0.0314998310016
ACH-000738,-0.128638174623
ACH-000746,-0.173645549011
ACH-000747,0.156680817642
ACH-000748,-0.0314023651815
ACH-000753,-0.13009765855
ACH-000756,-0.224495778041
ACH-000757,0.132377445055
ACH-000758,-0.08109111766180001
ACH-000760,-0.0352628687696
ACH-000763,0.042936991626900005
ACH-000764,-0.163814507878
ACH-000765,0.330663686407
ACH-000766,0.0680373827734
ACH-000767,0.0401327517149
ACH-000768,-0.142840326451
ACH-000769,-0.182695751248
ACH-000770,-0.012007067779700002
ACH-000771,-0.118694558231
ACH-000773,-0.156245186665
ACH-000776,-0.00790763794891
ACH-000777,-0.199942463895
ACH-000778,-0.11844108508099999
ACH-000781,-0.16073643986199998
ACH-000782,-0.0706292990298
ACH-000783,-0.09527732561460002
ACH-000784,0.128470016412
ACH-000785,-0.027000076517
ACH-000787,-0.0425547303101
ACH-000788,0.036262818711000004
ACH-000791,-0.298693679341
ACH-000792,0.0203753213906
ACH-000794,0.19528204536200003
ACH-000796,-0.0598005650887
ACH-000799,-0.0669947753856
ACH-000800,-0.158858855656
ACH-000802,-0.11458196236099999
ACH-000804,-0.18866626645399998
ACH-000805,0.310575260585
ACH-000809,0.023359804974500003
ACH-000810,-0.22323499706099997
ACH-000811,-0.276458526087
ACH-000817,0.218766097844
ACH-000819,0.06566643026819999
ACH-000820,-0.048750058923300005
ACH-000821,-0.0544692547886
ACH-000822,-0.0352010559571
ACH-000823,0.035946635391699996
ACH-000824,0.131498993507
ACH-000827,-0.132137416358
ACH-000829,0.05407750471680001
ACH-000831,0.282066130317
ACH-000832,-0.0317821709716
ACH-000833,-0.07433293612530001
ACH-000834,0.021989897499799998
ACH-000835,0.0260138386821
ACH-000836,-0.142103538097
ACH-000837,-0.0471576551504
ACH-000838,0.118929011534
ACH-000839,-0.129578654597
ACH-000840,-0.10653843198799999
ACH-000841,0.09136789914439998
ACH-000843,-0.0119834246569
ACH-000846,-0.0310103797302
ACH-000847,-0.06227194099830001
ACH-000848,-0.0516182138835
ACH-000849,-0.038520767996
ACH-000851,-0.163020072435
ACH-000855,-0.0608385355994
ACH-000856,-0.0508378907037
ACH-000858,-0.141944265403
ACH-000859,0.040544219756800004
ACH-000861,-0.30111268921
ACH-000862,-0.038153383327900005
ACH-000865,0.00159776790347
ACH-000866,-0.0506560784974
ACH-000867,-0.0734466554829
ACH-000869,-0.0435287268042
ACH-000872,-0.0510758444948
ACH-000873,-0.148813257762
ACH-000876,0.0688268277508
ACH-000878,-0.320320976006
ACH-000880,0.0802651012016
ACH-000881,0.016183601595100003
ACH-000882,-0.0928198081113
ACH-000884,0.120723095629
ACH-000885,-0.0337220789787
ACH-000887,-0.056147772569000005
ACH-000888,-0.0104673065066
ACH-000889,0.041353879651800006
ACH-000890,-0.42424483543799996
ACH-000896,-0.128692165624
ACH-000898,-0.022247240725599998
ACH-000900,0.166237585113
ACH-000901,0.0815053527762
ACH-000905,-0.10790865477600001
ACH-000906,-0.0661308155197
ACH-000907,-0.05788946433130001
ACH-000910,-0.212835209245
ACH-000911,-0.0431688317041
ACH-000912,-0.0487560241527
ACH-000913,-0.0911001155976
ACH-000915,-0.21377068585700001
ACH-000916,0.271996665491
ACH-000917,-0.0313376599149
ACH-000921,-0.024570726721
ACH-000924,0.0401290077221
ACH-000926,-0.0335753269973
ACH-000928,-0.223647815549
ACH-000929,0.0326252213161
ACH-000932,-0.028749701241
ACH-000935,-0.0159123622835
ACH-000936,-0.032207952168
ACH-000937,0.05036130399159999
ACH-000938,0.0358017262007
ACH-000939,-0.15018303114
ACH-000941,-0.132483371317
ACH-000943,0.07834473946039999
ACH-000946,-0.0163446243412
ACH-000947,-0.138798454123
ACH-000948,-0.0589378541383
ACH-000950,-0.0794048827038
ACH-000953,0.0728866753248
ACH-000957,0.0588572173152
ACH-000958,-0.138909335954
ACH-000960,-0.019975621986
ACH-000963,0.313225944489
ACH-000968,-0.0821084226904
ACH-000969,-0.0104253973446
ACH-000973,-0.0523525681274
ACH-000974,0.121508241248
ACH-000975,-0.0409281236034
ACH-000976,-0.155544276107
ACH-000978,-0.38749772697800006
ACH-000980,0.014359728413499999
ACH-000984,-0.0372378605216
ACH-000986,-0.114289847643
ACH-000988,-0.185426995265
ACH-000993,-0.023313943122799996
ACH-000994,0.0783495821837
ACH-000996,-0.204878041963
ACH-001001,0.0271808754683
ACH-001020,-0.0946706686114
ACH-001028,-0.005255619515909999
ACH-001031,-0.190543043326
ACH-001038,0.021736958025500002
ACH-001048,-0.0193417599121
ACH-001050,-0.0297846590635
ACH-001053,-0.179796020513
ACH-001054,0.047075616305400005
ACH-001061,-0.021924184522299998
ACH-001067,-0.0378704179416
ACH-001075,-0.06728404398969999
ACH-001096,-0.0706263763927
ACH-001128,-0.25056263852899996
ACH-001134,0.06267103516440001
ACH-001151,0.07429048088410001
ACH-001163,-0.0461265554392
ACH-001164,0.154690710434
ACH-001173,-0.09257435240800001
ACH-001183,0.101377106731
ACH-001184,-0.479649156269
ACH-001190,-0.43743547815399997
ACH-001192,-0.17117953606
ACH-001193,-0.125578537036
ACH-001196,-0.0143684421761
ACH-001197,0.08891867293700001
ACH-001205,0.0406177263225
ACH-001211,0.0405119277285
ACH-001212,0.103717249067
ACH-001228,-0.0861940558647
ACH-001232,-0.1554119953
ACH-001239,0.0367232015996
ACH-001274,-0.0035395642657100003
ACH-001275,-0.12729780043199998
ACH-001277,-0.327993504768
ACH-001278,0.0538758019455
ACH-001280,-0.052032039659599995
ACH-001283,0.09664333748680001
ACH-001289,-0.0532139099945
ACH-001295,-0.061308717936800004
ACH-001300,-0.0120810361647
ACH-001301,0.1219143301
ACH-001302,0.10881409778100001
ACH-001303,-0.169134683963
ACH-001306,-0.089536333627
ACH-001318,0.039596582874199995
ACH-001322,-0.0650879032891
ACH-001328,-0.144504957881
ACH-001332,-0.155164976241
ACH-001333,0.0382452341904
ACH-001336,0.0501124022833
ACH-001340,-0.0259316646619
ACH-001346,0.0889646925598
ACH-001353,-0.0341143100973
ACH-001354,-0.238306913121
ACH-001367,-0.000153519004159
ACH-001368,0.122039849702
ACH-001374,0.14587221533199998
ACH-001375,-0.113168195375
ACH-001377,-0.08966485838780001
ACH-001380,-0.059470240902399996
ACH-001391,0.000761602938019
ACH-001407,-0.0528557284576
ACH-001408,-0.007677301360149999
ACH-001413,-0.363327105537
ACH-001430,0.191532636004
ACH-001431,-0.0685139636492
ACH-001450,-0.286721285043
ACH-001496,-0.09321932152899999
ACH-001500,0.116359252674
ACH-001521,-0.21441532237
ACH-001523,0.0169445308025
ACH-001532,-0.028742495973799995
ACH-001536,0.0794975724131
ACH-001550,0.09086023012589999
ACH-001552,0.34923580468800003
ACH-001554,-0.0460632213339
ACH-001645,0.0538670223503
ACH-001654,-0.11813795683299999
ACH-001715,-0.308446829817
ACH-001735,-0.08179191098079999
ACH-001736,-0.100418565782
ACH-001737,-0.590181028805
ACH-001740,-0.0159172155326
ACH-001745,-0.009693998897559999
ACH-001750,-0.15716998718800002
ACH-001765,-0.07602484965510001
ACH-001956,0.08201704383780001
ACH-001957,0.0172956497977
