,HOXC5 (3222)
ACH-000004,-0.124700312127
ACH-000007,-0.12432884673599999
ACH-000009,-0.111895555082
ACH-000011,-0.272447426256
ACH-000012,-0.045239835598999995
ACH-000013,-0.249281237665
ACH-000014,-0.102907141109
ACH-000015,-0.454953253463
ACH-000017,-0.262267415035
ACH-000018,0.220922682686
ACH-000019,0.03657989708230001
ACH-000021,-0.226169687907
ACH-000022,-0.105073695644
ACH-000025,-0.13507308478399999
ACH-000028,-0.09479977167880001
ACH-000030,-0.22057494143000003
ACH-000035,-0.0607361369027
ACH-000036,-0.123245426492
ACH-000037,-0.176558491195
ACH-000039,-0.28248964933000004
ACH-000040,-0.265654729493
ACH-000041,-0.17682997030900002
ACH-000042,-0.06744283595369999
ACH-000045,-0.356626435758
ACH-000047,-0.171801826944
ACH-000052,-0.422322691507
ACH-000053,-0.221273933254
ACH-000054,-0.20047757876800001
ACH-000055,-0.130651964682
ACH-000060,-0.0919129469067
ACH-000067,-0.18944854681099998
ACH-000070,-0.237758108103
ACH-000075,-0.301542601664
ACH-000078,0.0189765180896
ACH-000082,-0.13377299006100002
ACH-000085,-0.10784287936300001
ACH-000086,-0.335266635511
ACH-000087,-0.35255157522299996
ACH-000092,-0.20318908429699997
ACH-000095,-0.25581807645300003
ACH-000097,-0.23589914779399998
ACH-000098,-0.07955266954
ACH-000099,-0.103444933584
ACH-000108,-0.0163946663257
ACH-000113,-0.153925861591
ACH-000115,-0.297672781822
ACH-000116,-0.285363490828
ACH-000118,-0.189215852409
ACH-000120,-0.147115821447
ACH-000123,-0.0049488699755
ACH-000127,-0.149922259437
ACH-000128,-0.369335360253
ACH-000132,0.0752245329848
ACH-000133,-0.129393071632
ACH-000137,-0.21009689729000003
ACH-000138,-0.27524975923
ACH-000142,-0.098336354972
ACH-000143,-0.19253120871399998
ACH-000146,-0.0752026518112
ACH-000148,-0.165877833659
ACH-000150,-0.36643544705799996
ACH-000152,-0.254202836822
ACH-000153,-0.466628249961
ACH-000159,-0.371665179802
ACH-000160,-0.200769758252
ACH-000163,-0.226863112238
ACH-000167,-0.0448590009484
ACH-000168,-0.10850967343699999
ACH-000169,-0.0967951922638
ACH-000178,-0.24546223738899997
ACH-000182,-0.320425293145
ACH-000183,-0.236897774349
ACH-000188,-0.0252408984823
ACH-000189,-0.0833681310937
ACH-000190,-0.06827217500350001
ACH-000198,-0.158372300468
ACH-000204,-0.247959499067
ACH-000206,-0.17229652423900002
ACH-000207,-0.18347982107299998
ACH-000211,-0.128239137053
ACH-000215,-0.189486761768
ACH-000221,-0.253384557799
ACH-000222,-0.279483484279
ACH-000223,-0.0320175889352
ACH-000226,-0.30067360116
ACH-000227,0.0488818786405
ACH-000228,-0.11050767179099999
ACH-000231,-0.0437932350112
ACH-000232,-0.328621888809
ACH-000233,-0.08737496702510002
ACH-000234,-0.5025373917399999
ACH-000235,-0.268436763314
ACH-000237,-0.0553389990283
ACH-000238,-0.27543717534699996
ACH-000243,-0.224984600017
ACH-000244,0.005646282459430001
ACH-000246,-0.310825026835
ACH-000248,-0.132640474226
ACH-000250,-0.112094829551
ACH-000251,-0.718155672669
ACH-000253,-0.043215644713399996
ACH-000255,-0.144144361625
ACH-000256,-0.113992105045
ACH-000257,-0.12601726468
ACH-000258,-0.130569964829
ACH-000259,-0.349246847171
ACH-000260,-0.13399750505799998
ACH-000261,-0.24646522989300002
ACH-000262,-0.0404352427895
ACH-000263,-0.228763301096
ACH-000264,-0.04580798506059999
ACH-000265,-0.25573128598
ACH-000266,-0.22927934098299999
ACH-000272,-0.131649350333
ACH-000273,-0.127542269615
ACH-000274,-0.19579382717
ACH-000277,-0.215146548858
ACH-000278,-0.208160486135
ACH-000279,-0.20368870707000003
ACH-000280,-0.31900870891
ACH-000281,-0.175448861918
ACH-000288,-0.156419412564
ACH-000291,-0.104447418344
ACH-000293,-0.17160197401500002
ACH-000294,-0.315700951811
ACH-000295,-0.21885452837799999
ACH-000296,-0.25694795784200003
ACH-000302,-0.331151827541
ACH-000304,-0.38354843486
ACH-000307,-0.291249859931
ACH-000308,-0.150066627612
ACH-000310,-0.196403805832
ACH-000311,-0.42078906315700004
ACH-000312,-0.189855864661
ACH-000315,0.0246772139126
ACH-000316,0.011562111139200002
ACH-000317,-0.0461750748651
ACH-000318,-0.08793845173340001
