,RPS19 (6223)
ACH-000004,-1.27664725918
ACH-000007,-1.47367115859
ACH-000009,-1.28084443329
ACH-000011,-1.6842987789300001
ACH-000012,-1.3865450459
ACH-000013,-1.6240431847699999
ACH-000014,-1.46782778147
ACH-000015,-1.44255119777
ACH-000017,-1.68557974689
ACH-000018,-1.37207138373
ACH-000019,-1.4928850978100001
ACH-000021,-1.35036761109
ACH-000022,-1.8571487453400002
ACH-000025,-1.28116785497
ACH-000028,-1.54537058304
ACH-000030,-1.5864820420299999
ACH-000035,-1.16237518239
ACH-000036,-1.33758617423
ACH-000037,-1.80344990662
ACH-000039,-1.44146669458
ACH-000040,-1.2593113190799998
ACH-000041,-1.55479216261
ACH-000042,-1.5084694858599998
ACH-000045,-1.29733851859
ACH-000047,-1.28047698985
ACH-000052,-1.41599049875
ACH-000053,-1.54748440627
ACH-000054,-1.45140038713
ACH-000055,-1.3876438770100001
ACH-000060,-1.41875832382
ACH-000067,-1.4393872089300002
ACH-000070,-1.49219905053
ACH-000075,-1.32415366921
ACH-000078,-1.6536039082799998
ACH-000082,-1.78962401913
ACH-000085,-1.18285533092
ACH-000086,-1.3387449153
ACH-000087,-1.3572787452000001
ACH-000092,-1.5191744161899998
ACH-000095,-1.6129320302599999
ACH-000097,-1.50554953038
ACH-000098,-1.46362306778
ACH-000099,-1.43707762689
ACH-000108,-1.53071893848
ACH-000113,-1.6719930657100002
ACH-000115,-1.71978522176
ACH-000116,-1.61505029116
ACH-000118,-1.47955826685
ACH-000120,-1.53513457841
ACH-000123,-1.4591210768399998
ACH-000127,-1.30241352526
ACH-000128,-1.29171791715
ACH-000132,-1.5913926499899997
ACH-000133,-1.49515490886
ACH-000137,-1.3933584699200001
ACH-000138,-1.23712202721
ACH-000142,-1.69918820369
ACH-000143,-1.5468271822100002
ACH-000146,-1.90669430732
ACH-000148,-1.35863904877
ACH-000150,-1.4282353397499998
ACH-000152,-1.63870240292
ACH-000153,-1.5525369366
ACH-000159,-1.3566659749
ACH-000160,-1.67794502721
ACH-000163,-1.47379177371
ACH-000167,-0.883595620448
ACH-000168,-1.22873835549
ACH-000169,-1.4303816826
ACH-000178,-1.47770470919
ACH-000182,-1.40459538342
ACH-000183,-1.38858581761
ACH-000188,-1.51844817859
ACH-000189,-1.0823506919900001
ACH-000190,-1.5061652314200003
ACH-000198,-1.3617165079799998
ACH-000204,-1.36195476778
ACH-000206,-1.9382207061099996
ACH-000207,-1.63252401241
ACH-000211,-1.35610656166
ACH-000215,-1.50753757941
ACH-000221,-1.3028938908
ACH-000222,-1.03173071278
ACH-000223,-1.3276417781799998
ACH-000226,-1.5107341227700002
ACH-000227,-1.61671983036
ACH-000228,-1.16010994641
ACH-000231,-1.39723017588
ACH-000232,-1.32692048732
ACH-000233,-1.31869513822
ACH-000234,-1.6350626066999998
ACH-000235,-1.5316415483799999
ACH-000237,-1.43774498166
ACH-000238,-1.23687957862
ACH-000243,-1.3549185984799998
ACH-000244,-1.4703108538799998
ACH-000246,-1.4215631349200002
ACH-000248,-1.50752870131
ACH-000250,-1.3591040305200002
ACH-000251,-1.5286550324500001
ACH-000253,-1.4469459160299998
ACH-000255,-1.44274117474
ACH-000256,-1.33913184403
ACH-000257,-1.44618290919
ACH-000258,-1.93189083308
ACH-000259,-1.28985465144
ACH-000260,-1.31141115348
ACH-000261,-1.3983061080799999
ACH-000262,-1.5767447010299998
ACH-000263,-1.63862958593
ACH-000264,-1.4062672352599999
ACH-000265,-1.3677576225699999
ACH-000266,-1.36658836694
ACH-000272,-1.37570222188
ACH-000273,-1.41850642887
