,MAP2K5 (5607)
ACH-000004,-0.102308338801
ACH-000007,-0.309640043792
ACH-000009,-0.139201460802
ACH-000011,-0.0647738007587
ACH-000012,-0.20419141929499998
ACH-000013,-0.109967891848
ACH-000014,-0.0872640645583
ACH-000015,-0.06733784642530001
ACH-000017,-0.0225030780668
ACH-000018,-0.0636292597398
ACH-000019,0.0373425011479
ACH-000021,-0.06954072008619999
ACH-000022,-0.206814683732
ACH-000025,-0.124402621574
ACH-000028,0.0739483033972
ACH-000030,-0.0762434315739
ACH-000035,-0.235191297294
ACH-000036,0.10995831623199999
ACH-000037,-0.0371062757313
ACH-000039,-0.449890054917
ACH-000040,0.18335804174800002
ACH-000041,0.232136489809
ACH-000042,-0.314684070795
ACH-000045,-0.0719526455376
ACH-000047,0.127456257624
ACH-000052,-0.0700349447739
ACH-000053,-0.19852990069499998
ACH-000054,-0.202122348278
ACH-000055,0.135586943515
ACH-000060,-0.19726894096500003
ACH-000067,-0.0691539668008
ACH-000070,-0.06334204329990001
ACH-000075,-0.13105717973300002
ACH-000078,-0.202994016022
ACH-000082,0.0161309842449
ACH-000085,0.06485522364580001
ACH-000086,-0.0308871129099
ACH-000087,-0.046592278181
ACH-000092,-0.0865895257292
ACH-000095,-0.139409151916
ACH-000097,-0.448254194305
ACH-000098,-0.021907508127700002
ACH-000099,-0.106042155764
ACH-000108,-0.19730043988899998
ACH-000113,-0.011533869776399999
ACH-000115,-0.27974598468199996
ACH-000116,-0.0391803080068
ACH-000118,0.0755487521134
ACH-000120,-0.102815533982
ACH-000123,-0.631927557416
ACH-000127,-0.0476219817503
ACH-000128,-0.0321231767245
ACH-000132,-0.228249880742
ACH-000133,-0.074122991598
ACH-000137,-0.07000809882839999
ACH-000138,-0.0666889244027
ACH-000142,-0.0116081406281
ACH-000143,0.08485250537810002
ACH-000146,-0.158290357908
ACH-000148,-0.198658278783
ACH-000150,0.08814240536410001
ACH-000152,-0.11662540163599999
ACH-000153,-0.316878938117
ACH-000159,-0.0675883811524
ACH-000160,-0.159237576281
ACH-000163,0.0505239542554
ACH-000167,-0.347248390048
ACH-000168,-0.023268118044400002
ACH-000169,0.210974652702
ACH-000178,-0.104487354704
ACH-000182,-0.0141713549322
ACH-000183,-0.31778601313099997
ACH-000188,0.0140148424857
ACH-000189,-0.00861852636107
ACH-000190,-0.20607186592799998
ACH-000198,0.0816022563311
ACH-000204,-0.284575085216
ACH-000206,-0.158171087986
ACH-000207,-0.057693722686900005
ACH-000211,0.0386028222203
ACH-000215,0.0130629214787
ACH-000221,0.0173052622532
ACH-000222,-0.282804603674
ACH-000223,-0.25435766266
ACH-000226,-0.11246905337200001
ACH-000227,-0.12620150995100002
ACH-000228,-0.109887103442
ACH-000231,-0.0241425772615
ACH-000232,0.035432156776
ACH-000233,-0.269247726663
ACH-000234,-0.0317631862688
ACH-000235,-0.38931125691600005
ACH-000237,-0.032636553835400005
ACH-000238,-0.038515748107500004
ACH-000243,-0.139881019241
ACH-000244,-0.0687909097913
ACH-000246,0.0361918231544
ACH-000248,-0.196215293216
ACH-000250,-0.05360869733009999
ACH-000251,0.12718330233300001
ACH-000253,-0.11389314213099999
ACH-000255,-0.133453470574
ACH-000256,-0.210145353875
ACH-000257,-0.12103701342499999
ACH-000258,0.111740085215
ACH-000259,-0.00684236593797
