,FAM19A4 (151647)
ACH-000004,0.144783073121
ACH-000007,0.136911931279
ACH-000009,0.0309196994403
ACH-000011,0.147815825327
ACH-000012,-0.107604115943
ACH-000013,0.06320357845710001
ACH-000014,-0.212583614674
ACH-000015,-0.0332780473088
ACH-000017,0.0396348694666
ACH-000018,-0.09884280645960002
ACH-000019,0.0865519679624
ACH-000021,-0.09356798976410001
ACH-000022,-0.11097900602399999
ACH-000025,0.024792893686700002
ACH-000028,-0.05791006223180001
ACH-000030,-0.0762574451598
ACH-000035,-0.0309996259241
ACH-000036,-0.029338537906299998
ACH-000037,0.136600784409
ACH-000039,-0.0752264511254
ACH-000040,0.061784819666300006
ACH-000041,0.0788985105825
ACH-000042,-0.0800088776791
ACH-000045,-0.07317979444639999
ACH-000047,0.033601895431499995
ACH-000052,0.0572339278358
ACH-000053,-0.0139542232714
ACH-000054,-0.009079919647469998
ACH-000055,0.11846162067399998
ACH-000060,-0.0287900806135
ACH-000067,-0.285346891629
ACH-000070,-0.14706789136700002
ACH-000075,-0.019328454148900002
ACH-000078,0.219057876732
ACH-000082,0.134694198801
ACH-000085,0.170232318558
ACH-000086,0.0111183844193
ACH-000087,0.172704161514
ACH-000092,-0.0913490267641
ACH-000095,0.15263341517
ACH-000097,-0.131456982256
ACH-000098,-0.0029154238242600004
ACH-000099,0.229904572042
ACH-000108,-0.00669717702096
ACH-000113,-0.0928387149073
ACH-000115,0.139548968049
ACH-000116,0.0311313271962
ACH-000118,0.0382746689562
ACH-000120,-0.169144933979
ACH-000123,0.0529031599022
ACH-000127,0.00977201922529
ACH-000128,-0.0662631189738
ACH-000132,-0.0424107298976
ACH-000133,-0.0802114765057
ACH-000137,0.11148173004699999
ACH-000138,-0.10862805517799999
ACH-000142,-0.0707232801498
ACH-000143,-0.067027313434
ACH-000146,-0.007411190094250001
ACH-000148,0.169456338515
ACH-000150,-0.0619793017572
ACH-000152,0.08816940723130001
ACH-000153,-0.088636106681
ACH-000159,0.159719183989
ACH-000160,0.07354826582349999
ACH-000163,-0.026800250789400005
ACH-000167,-0.211270171207
ACH-000168,-0.00638380995075
ACH-000169,-0.033710588418799994
ACH-000178,0.07143498946349999
ACH-000182,0.0379074282509
ACH-000183,0.15731798702299998
ACH-000188,-0.25003633695
ACH-000189,0.367877066467
ACH-000190,-0.0574378830201
ACH-000198,0.083692981179
ACH-000204,0.127065349148
ACH-000206,0.11849560839199999
ACH-000207,-0.114864312302
ACH-000211,-0.0931358169757
ACH-000215,0.05357657249480001
ACH-000221,-0.0749148059893
ACH-000222,0.291095939493
ACH-000223,0.101978535698
ACH-000226,-0.019357386551
ACH-000227,-0.0018538509571300002
ACH-000228,0.018214222122599998
ACH-000231,0.0427172583179
ACH-000232,0.0741907378967
ACH-000233,-0.0014120211598900002
ACH-000234,-0.163323713452
ACH-000235,-0.022635712240299997
ACH-000237,0.171113298889
ACH-000238,-0.0286912382515
ACH-000243,-0.0159346846816
ACH-000244,0.140309205409
ACH-000246,-0.0678533818945
ACH-000248,-0.0760329165216
ACH-000250,0.08818101632339999
ACH-000251,-0.143077619024
ACH-000253,0.0545854636596
ACH-000255,0.0435972502542
ACH-000256,0.10907699156999999
ACH-000257,0.18666050011
ACH-000258,-0.0446266426459
ACH-000259,-0.0127168798388
ACH-000260,-0.000306264687663
ACH-000261,0.0409502292248
ACH-000262,-0.211859575321
ACH-000263,-0.22111860504099998
ACH-000264,0.102376193071
ACH-000265,-0.0511295249107
ACH-000266,0.04458513636530001
ACH-000272,0.004796344265640001
ACH-000273,0.00398837029592
