,FAT1 (2195)
ACH-000004,0.127922586583
ACH-000007,-0.26853234343000004
ACH-000009,0.140583737029
ACH-000011,0.169308597542
ACH-000012,0.18176458741
ACH-000013,0.105712282481
ACH-000014,0.281028352001
ACH-000015,0.237952486407
ACH-000017,-0.141976296638
ACH-000018,-0.101481916455
ACH-000019,-0.0619314132795
ACH-000021,0.057852787845199996
ACH-000022,0.0841921595025
ACH-000025,-0.08365744837
ACH-000028,0.21556127559
ACH-000030,0.18563171219900002
ACH-000035,0.07653057604560001
ACH-000036,0.00858159546368
ACH-000037,-0.165766489699
ACH-000039,0.09117497655689999
ACH-000040,0.0476457675522
ACH-000041,-0.18945869926
ACH-000042,0.09469217473689999
ACH-000045,0.206835861246
ACH-000047,0.0509791998214
ACH-000052,0.06352647231030001
ACH-000053,0.0355154394965
ACH-000054,0.113276574648
ACH-000055,0.282350647643
ACH-000060,0.21812657250599998
ACH-000067,0.25461195702399997
ACH-000070,0.0897482657424
ACH-000075,0.29360773107500004
ACH-000078,0.2248890049
ACH-000082,0.129140779463
ACH-000085,0.20573308267
ACH-000086,0.105096167367
ACH-000087,0.0750762898805
ACH-000092,-0.08068607594310001
ACH-000095,0.123829421978
ACH-000097,0.11575174041
ACH-000098,0.255709885771
ACH-000099,0.108551453606
ACH-000108,0.10845446698899999
ACH-000113,0.12682002847999999
ACH-000115,0.23957802746999998
ACH-000116,0.0673343029955
ACH-000118,0.160791158024
ACH-000120,-0.0429531112729
ACH-000123,0.0841329264154
ACH-000127,0.0706226992107
ACH-000128,-0.238281608522
ACH-000132,0.318988820986
ACH-000133,0.12132949115
ACH-000137,0.1937629419
ACH-000138,0.04242862149209999
ACH-000142,0.0105328531181
ACH-000143,-0.0911707084671
ACH-000146,-0.028944237387900005
ACH-000148,0.281258398433
ACH-000150,0.0929783433879
ACH-000152,0.0300398593037
ACH-000153,0.36439669687200005
ACH-000159,0.12667634041200002
ACH-000160,0.154039383449
ACH-000163,0.39678334435900003
ACH-000167,0.11738820536800001
ACH-000168,0.0510686897217
ACH-000169,0.15112021366599998
ACH-000178,0.21271251607
ACH-000182,0.112035885359
ACH-000183,0.159798629889
ACH-000188,0.120935081403
ACH-000189,-0.0638596248474
ACH-000190,-0.00810532030237
ACH-000198,0.0338752182862
ACH-000204,0.0415335531638
ACH-000206,0.242438398309
ACH-000207,0.511536714357
ACH-000211,0.0972005861867
ACH-000215,0.064632957845
ACH-000221,0.111816472013
ACH-000222,0.08953314997060001
ACH-000223,-0.0322191897891
ACH-000226,0.08543275890730001
ACH-000227,0.13002878998
ACH-000228,0.052270610030800004
ACH-000231,0.0630643806488
ACH-000232,0.0334456737044
ACH-000233,0.128277899225
ACH-000234,0.155637043167
ACH-000235,0.078206470054
ACH-000237,0.09470300722760001
ACH-000238,-0.00478471540291
ACH-000243,0.0404234705563
ACH-000244,0.262305809881
ACH-000246,0.07577987105310001
ACH-000248,0.08395122400129999
ACH-000250,0.05571350533509999
ACH-000251,-0.111613510682
ACH-000253,0.11018844125499999
ACH-000255,0.110505353367
ACH-000256,0.0159832736503
ACH-000257,-0.124071095802
ACH-000258,0.0747386511504
ACH-000259,0.143413273002
ACH-000260,-0.00801747064667
ACH-000261,0.11830351697899999
ACH-000262,0.198461216677
ACH-000263,-0.08630713960799999
ACH-000264,0.11944999095799999
ACH-000265,0.10547327320000001
ACH-000266,-0.018596099749799998
ACH-000272,0.207749791664
ACH-000273,-0.0342278258314
ACH-000274,0.235165604447
ACH-000277,0.09772055775560001
ACH-000278,0.131047414882
ACH-000279,-0.0036345380907199997
ACH-000280,-0.06702130422290001
ACH-000281,0.04844641902150001
ACH-000288,0.103389725799
ACH-000291,-0.010332672799299999
ACH-000293,0.0580436838474
ACH-000294,0.280287485308
ACH-000295,0.223673844807
ACH-000296,0.0961984542422
ACH-000302,0.0930541259024
ACH-000304,0.228386688063
ACH-000307,-0.0165219720299
ACH-000308,0.0756969415684
ACH-000310,-0.058741960750199995
ACH-000311,0.22001949288699998
ACH-000312,-0.00183127432681
ACH-000315,0.278262534338
ACH-000316,0.105166252244
ACH-000317,0.0858985979622
ACH-000318,0.168143817279
ACH-000319,0.0890428480772
ACH-000320,0.08191554262930001
ACH-000322,-0.055318212415800004
ACH-000323,-0.101918063085
ACH-000324,0.289697857508
ACH-000329,-0.0689988786399
ACH-000330,0.16161137893
ACH-000331,0.305664944646
ACH-000332,0.18539862030200002
ACH-000334,0.133488956215
ACH-000335,0.225249620014
ACH-000336,0.0264880108566
ACH-000337,-0.00020629452772099997
ACH-000339,0.022342230216700003
ACH-000341,0.0371260125127
ACH-000348,-0.00436937936213
ACH-000350,0.218901295614
ACH-000352,-0.0066112878176
ACH-000356,0.0295297587501
ACH-000361,0.234883678389
ACH-000362,-0.0225674612428
ACH-000363,0.11289170365399999
ACH-000364,0.264196351291
ACH-000365,0.014978959341799998
ACH-000366,0.10169729365
ACH-000368,0.236635167929
ACH-000374,-0.00370458070894
ACH-000375,0.164506914854
ACH-000376,-0.0629937439866
ACH-000381,0.384437092135
ACH-000383,0.08271182804339999
ACH-000387,0.0609939087708
ACH-000389,0.246869780088
ACH-000390,0.012325283171999999
ACH-000393,-0.0983517510592
ACH-000395,0.267644876376
ACH-000397,0.185214198631
ACH-000401,0.12453761356899999
ACH-000402,-0.106862196657
ACH-000403,0.0668783055983
ACH-000404,0.248239885605
ACH-000406,0.0468525249749
ACH-000407,0.229309546388
ACH-000408,0.138830289124
ACH-000410,-0.00487700513707
ACH-000411,0.165790889729
ACH-000414,0.125560426346
ACH-000415,0.0656304186189
ACH-000416,0.08386467411710001
ACH-000420,0.0765708092689
ACH-000421,0.19565118137600002
ACH-000424,0.23154763511799997
ACH-000425,0.0862637787664
ACH-000426,-0.0879999100076
ACH-000427,0.042289895720600004
ACH-000433,0.321439996409
ACH-000436,-0.0341435107924
ACH-000444,0.064041360807
ACH-000445,0.0546556977042
ACH-000448,0.054755430098
ACH-000450,0.0736835805113
ACH-000452,0.0695952172183
ACH-000454,0.242513950346
ACH-000458,0.164621430332
ACH-000459,-0.00416299128501
ACH-000460,0.09736409011810002
ACH-000461,-0.0383923052861
ACH-000463,0.155988953608
ACH-000464,-0.0431989073381
ACH-000466,0.339347028077
ACH-000467,0.0717763446085
ACH-000468,0.238681867216
ACH-000469,0.13439916782400002
ACH-000470,0.143904661067
ACH-000471,0.394515044956
ACH-000472,0.159319924666
ACH-000473,-0.095855169555
ACH-000475,0.111967914098
ACH-000476,0.16334398196
ACH-000477,-0.124112801022
ACH-000480,0.0982978403832
ACH-000481,0.21696295301899998
ACH-000483,-0.016418855968
ACH-000484,-0.13153241980799998
ACH-000485,0.11636216506699999
ACH-000486,0.12565573534900001
ACH-000487,0.031163977239799998
ACH-000488,0.17538865720199998
ACH-000490,0.295149489873
ACH-000491,0.115465784722
ACH-000495,0.17226333817000003
ACH-000496,0.15952025065300002
ACH-000499,0.12669135502
ACH-000500,0.18316104582000003
ACH-000502,0.00747294878836
ACH-000503,0.404669264616
ACH-000505,0.0119896031244
ACH-000507,0.112410660232
ACH-000510,0.08927726273900001
ACH-000511,0.0124469606787
ACH-000512,-0.00828120441643
