,MGAT5 (4249)
ACH-000004,0.014091250871099999
ACH-000007,-0.115992292728
ACH-000009,-0.313294894269
ACH-000011,0.00470472945559
ACH-000012,-0.0278145849518
ACH-000013,0.0138384684274
ACH-000014,0.151409130315
ACH-000015,-0.221804005011
ACH-000017,-0.107926000642
ACH-000018,-0.0214406290229
ACH-000019,-0.192656056458
ACH-000021,-0.09992142571210001
ACH-000022,-0.23923249561700002
ACH-000025,-0.108182033182
ACH-000028,-0.225503678088
ACH-000030,-0.0969263545518
ACH-000035,-0.11893990528899999
ACH-000036,0.142816717586
ACH-000037,-0.192097443135
ACH-000039,-0.21806203975299998
ACH-000040,0.00161710859047
ACH-000041,-0.0494754590439
ACH-000042,0.00879590267981
ACH-000045,-0.1092719692
ACH-000047,-0.116611602219
ACH-000052,-0.16719580715600002
ACH-000053,-0.16372019825
ACH-000054,-0.08070661282000001
ACH-000055,-0.13575600176799998
ACH-000060,0.0546264983665
ACH-000067,-0.026951877955999997
ACH-000070,-0.153445411176
ACH-000075,0.11849606286900001
ACH-000078,-0.232894407664
ACH-000082,0.05416990178730001
ACH-000085,0.10417200751399999
ACH-000086,-0.09145108353489999
ACH-000087,-0.185588322083
ACH-000092,-0.357134301322
ACH-000095,-0.23497668285
ACH-000097,-0.266975243133
ACH-000098,-0.334375817326
ACH-000099,-0.0780899746019
ACH-000108,-0.0801435661763
ACH-000113,-0.0821744756515
ACH-000115,0.08423801940469999
ACH-000116,-0.0483795412474
ACH-000118,-0.18661805694400002
ACH-000120,0.12302512494899999
ACH-000123,-0.18367095615899998
ACH-000127,-0.272167103283
ACH-000128,-0.163317920908
ACH-000132,-0.189799208814
ACH-000133,-0.222635455905
ACH-000137,0.0405134934764
ACH-000138,-0.16919762313900003
ACH-000142,-0.15774415218
ACH-000143,-0.0616464036103
ACH-000146,-0.144367908228
ACH-000148,-0.029163022218400003
ACH-000150,-0.0911351735426
ACH-000152,-0.128197645337
ACH-000153,-0.135978177577
ACH-000159,0.00436477210002
ACH-000160,-0.037321674103599996
ACH-000163,-0.166302805624
ACH-000167,-0.106858018894
ACH-000168,-0.253265826057
ACH-000169,0.054405568516300004
ACH-000178,-0.116396899924
ACH-000182,-0.199146785094
ACH-000183,-0.057249950946300004
ACH-000188,0.0681648326932
ACH-000189,-0.193936356114
ACH-000190,-0.31202387774
ACH-000198,-0.0285700267033
ACH-000204,0.13496231294299998
ACH-000206,-0.221346645352
ACH-000207,-0.224007890632
