,CRY1 (1407)
ACH-000004,0.145814285149
ACH-000007,0.05037863222030001
ACH-000009,0.20356204207000003
ACH-000011,-0.118757277569
ACH-000012,0.076045403622
ACH-000013,0.09832376147739999
ACH-000014,-0.0070968171865
ACH-000015,0.054296852615900004
ACH-000017,0.0599968177202
ACH-000018,0.126684828883
ACH-000019,-0.0253016500863
ACH-000021,-0.053822231814000004
ACH-000022,0.13235518800999999
ACH-000025,0.0374572116632
ACH-000028,0.060025062097500005
ACH-000030,0.106612798387
ACH-000035,0.143018658618
ACH-000036,0.0936839877978
ACH-000037,-0.16474300929000002
ACH-000039,0.09552586108010001
ACH-000040,-0.10543913258300001
ACH-000041,-0.0790316717497
ACH-000042,-0.07058857831339999
ACH-000045,0.0405240604272
ACH-000047,0.115851292048
ACH-000052,-0.027739614779300002
ACH-000053,0.146910224787
ACH-000054,0.08134263656110001
ACH-000055,0.149577121892
ACH-000060,-0.08545653852019999
ACH-000067,-0.07766310286610001
ACH-000070,0.131228145974
ACH-000075,0.287583295676
ACH-000078,0.160035231176
ACH-000082,-0.0942771795523
ACH-000085,-0.0208684700036
ACH-000086,0.0330531305661
ACH-000087,0.00885788188928
ACH-000092,0.115333416755
ACH-000095,0.0812780841539
ACH-000097,0.18902772994000003
ACH-000098,0.031799971488
ACH-000099,0.0867997021582
ACH-000108,0.162944272303
ACH-000113,0.0655723341303
ACH-000115,0.199274438623
ACH-000116,0.0435957106221
ACH-000118,0.029983721965900004
ACH-000120,0.0697478426525
ACH-000123,0.169495988729
ACH-000127,0.171344713301
ACH-000128,-0.20243168189599997
ACH-000132,0.0124167246157
ACH-000133,-0.00549982824808
ACH-000137,-0.0305114228182
ACH-000138,-0.04371204526669999
ACH-000142,-0.0607717459778
ACH-000143,0.21029415548799998
ACH-000146,0.117975857728
ACH-000148,0.0420983180026
ACH-000150,0.0182795414218
ACH-000152,-0.0477474809416
ACH-000153,-0.0123322463981
ACH-000159,-0.0325865544797
ACH-000160,0.0068158705238100005
ACH-000163,-0.0528334088449
ACH-000167,0.0273296073103
ACH-000168,0.0985659789632
ACH-000169,0.11756586391400001
ACH-000178,0.164008883737
ACH-000182,0.11220159650599999
ACH-000183,0.220070900491
ACH-000188,0.244625651297
ACH-000189,-0.19748183772300001
ACH-000190,-0.292913312728
ACH-000198,0.268597209381
ACH-000204,0.454857371997
ACH-000206,0.17089145541200002
ACH-000207,0.48965680918000004
ACH-000211,0.026388065858800002
ACH-000215,0.08752199670939999
ACH-000221,0.0794020294048
ACH-000222,0.0654086992932
ACH-000223,0.0373271353081
ACH-000226,-0.175332639393
ACH-000227,-0.0936173342224
ACH-000228,0.135359966431
ACH-000231,0.12086517364600001
ACH-000232,-0.0977004303912
ACH-000233,-0.047736242329400005
ACH-000234,0.0272561131318
ACH-000235,-0.0505030275021
ACH-000237,0.041728268532
ACH-000238,-0.017664537306
ACH-000243,-0.0118072998227
ACH-000244,-0.19485446255600003
ACH-000246,0.0991582333423
ACH-000248,0.03587144820569999
ACH-000250,0.00988291265711
ACH-000251,0.0796067462406
ACH-000253,-0.14159781146199998
ACH-000255,0.06236467822549999
ACH-000256,0.011423229934700001
ACH-000257,-0.062102433889999996
ACH-000258,0.140673903459
ACH-000259,0.031839995022
ACH-000260,0.181309566894
ACH-000261,0.077368004169
ACH-000262,0.14748518937799998
ACH-000263,0.145822882182
ACH-000264,0.0916908901085
ACH-000265,-0.09064545372189999
ACH-000266,0.0406534108736
ACH-000272,0.054679256845
ACH-000273,0.0817389271494
ACH-000274,0.037801007364199994
ACH-000277,0.0281176588579
ACH-000278,0.0767158340911
ACH-000279,-0.000483758979834
ACH-000280,0.13215120820999998
ACH-000281,-0.0101202901869
ACH-000288,0.00906206750792
ACH-000291,0.0479917880987
ACH-000293,-0.0230259565057
ACH-000294,0.126102247651
ACH-000295,0.25535990301
ACH-000296,0.18924010870000002
ACH-000302,0.0676262811153
ACH-000304,-0.191757211226
ACH-000307,0.0783096724107
ACH-000308,-0.0265072191417
ACH-000310,-0.0892165288571
ACH-000311,-0.160124423322
ACH-000312,0.028720862077
ACH-000315,-0.094295653815
ACH-000316,0.204860530391
ACH-000317,0.0769152322503
ACH-000318,0.0764526133257
ACH-000319,-0.13323763771299998
ACH-000320,-0.0611607133061
ACH-000322,0.00044249966696
ACH-000323,0.258357976048
ACH-000324,0.1414021354
ACH-000329,0.0602831528447
ACH-000330,0.09925069960130001
ACH-000331,-0.194963558668
ACH-000332,-0.094064346238
ACH-000334,0.36031335538599996
ACH-000335,-0.3564245537
