,N6AMT1 (29104)
ACH-000403,-0.449580313799
ACH-000404,-1.23135072764
ACH-000406,-0.80788799142
ACH-000407,-0.759959940917
ACH-000408,-0.939134497378
ACH-000410,-0.42775348761299997
ACH-000411,-0.645015407719
ACH-000414,-0.45351604913000004
ACH-000415,-0.828184581472
ACH-000416,-0.560638515163
ACH-000420,-0.523253321418
ACH-000421,-0.499344552087
ACH-000424,-0.7723678080349999
ACH-000425,-0.603061061785
ACH-000426,-1.2574663149299998
ACH-000427,-0.563650311514
ACH-000433,-0.641342878542
ACH-000436,-0.8933204630500001
ACH-000444,-1.24776293085
ACH-000445,-0.959771030002
ACH-000448,-0.7916904928190001
ACH-000450,-0.820190428256
ACH-000452,-0.573519337427
ACH-000454,-1.20787469841
ACH-000458,-0.576582706262
ACH-000459,-1.44194798976
ACH-000460,-0.888126622885
ACH-000461,-0.487776284123
ACH-000463,-1.0492141237700001
ACH-000464,-0.851378850102
ACH-000466,-0.7138819542939999
ACH-000467,-0.739198684136
ACH-000468,-1.03665606165
ACH-000469,-0.156810948797
ACH-000470,-0.512567753457
ACH-000471,-1.01745275021
ACH-000472,-0.743366106636
ACH-000473,-0.7956351944660001
ACH-000475,-1.11624399513
ACH-000476,-0.46050351328999994
ACH-000477,-1.07826834285
ACH-000480,-0.9811013847579999
ACH-000481,-0.798814704391
ACH-000483,-0.666641079398
ACH-000484,-0.472658905285
ACH-000485,-0.907257042015
ACH-000486,-0.905901673836
ACH-000487,-0.605565260917
ACH-000488,-0.7296081804410001
ACH-000490,-0.749885482318
ACH-000491,-0.435261896177
ACH-000495,-1.10426243907
ACH-000496,-0.63445474931
ACH-000499,-1.14737817152
ACH-000500,-0.896799845438
ACH-000502,-0.664044299671
ACH-000503,-0.971376485327
ACH-000505,-0.8628603083159999
ACH-000507,-0.402232866818
ACH-000510,-0.724938817341
ACH-000511,-0.669619250741
ACH-000512,-0.792268156056
ACH-000516,-0.44490384618100004
ACH-000517,-0.445815749914
ACH-000518,-0.7374455646179999
ACH-000520,-0.614878667422
ACH-000521,-0.770484454948
ACH-000522,-0.912309260106
ACH-000524,-0.373243227509
ACH-000527,-0.481781432176
ACH-000528,-0.313992020396
ACH-000537,-0.887447374188
ACH-000541,-0.9505939622319999
ACH-000542,-1.15166926483
ACH-000544,-0.9022722844159999
ACH-000545,-1.0568960921500001
ACH-000547,-0.610057857872
ACH-000548,-0.9027278250390001
ACH-000549,-1.22470947687
ACH-000550,-0.54927361254
ACH-000552,-0.9777198133700001
ACH-000556,-0.345432148729
ACH-000557,-0.390315010034
ACH-000570,-1.0701152651999999
ACH-000571,-0.589961551971
ACH-000573,-0.7885461220829999
ACH-000576,-0.600607484505
ACH-000580,-0.547065468586
ACH-000584,-0.8140125976899999
ACH-000585,-0.333966508856
ACH-000588,-1.01090821377
ACH-000589,-0.411256084103
ACH-000591,-0.900654919455
ACH-000593,-0.950226367105
ACH-000600,-0.627524004007
ACH-000601,-0.918297065258
ACH-000604,-0.39346228591399995
ACH-000605,-0.7810290499089999
ACH-000606,-0.719271614219
ACH-000608,-0.540352832634
ACH-000614,-0.322903924951
ACH-000616,-0.835479136973
ACH-000618,-1.0198972773000001
ACH-000619,-1.0462297341
ACH-000620,-0.47860335363000006
ACH-000621,-0.490180825119
ACH-000622,-0.660026307946
ACH-000623,-0.557055130405
ACH-000624,-0.509552265694
ACH-000627,-0.612747669386
ACH-000630,-0.7952805512800001
ACH-000632,-0.965238087972
ACH-000633,-0.62422381751
ACH-000637,-0.867320070555
ACH-000638,-0.7686761763969999
ACH-000646,-0.539529180183
ACH-000647,-0.648465820217
ACH-000648,-0.745025368981
ACH-000649,-0.677984851584
ACH-000651,-0.7934435490739999
ACH-000652,-1.12456443028
ACH-000653,-0.510750558253
ACH-000657,-0.662285481873
ACH-000658,-0.527100351884
ACH-000661,-0.805482107616
ACH-000662,-0.6458062004389999
ACH-000663,-0.5131295587
ACH-000665,-0.796260548793
ACH-000671,-0.7251314037440001
ACH-000673,-0.298091577483
ACH-000676,-0.628572692109
ACH-000677,-0.776199735794
ACH-000681,-1.06009495929
ACH-000682,-0.520344493991
ACH-000683,-0.5398733285339999
ACH-000684,-0.9857011434299999
ACH-000688,-0.703374193744
ACH-000693,-0.835883693458
ACH-000694,-0.8513661148459999
ACH-000695,-0.122883168811
ACH-000696,-0.650696758512
ACH-000697,-0.790715270536
ACH-000699,-0.6132022017600001
ACH-000701,-0.619816935614
ACH-000706,-0.7134107331849999
ACH-000711,-0.8102564578720001
ACH-000713,-0.8055114268520001
ACH-000714,-0.7487807457719999
ACH-000718,-0.524334337286
ACH-000720,-0.679127960594
ACH-000721,-0.8255227589
ACH-000724,-0.532936318825
ACH-000725,-0.705941672364
ACH-000732,-1.12582807567
ACH-000734,-0.8131445085079999
ACH-000735,-0.9295170717450001
ACH-000736,-0.708814524955
ACH-000738,-0.498055076995
ACH-000746,-0.755912558803
ACH-000747,-0.800480922386
ACH-000748,-0.399207778275
ACH-000753,-0.566814335033
ACH-000756,-1.0264985628299998
ACH-000757,-0.6517469246600001
ACH-000758,-0.458953167234
ACH-000760,-0.525234337393
ACH-000763,-0.641684481617
ACH-000764,-0.890573617687
ACH-000765,-0.9309660153939999
ACH-000766,-0.461485280454
ACH-000767,-0.420691064735
ACH-000768,-0.859374462267
ACH-000769,-0.916060635546
ACH-000770,-0.43174197749300003
ACH-000771,-0.93215370183
ACH-000773,-0.289735383893
ACH-000776,-0.626065017015
ACH-000777,-1.0422972636299999
ACH-000778,-0.487182334008
ACH-000781,-0.6949857999690001
ACH-000782,-0.653322641898
ACH-000783,-0.6137718906449999
ACH-000784,-0.524535898969
ACH-000785,-0.710524604765
ACH-000787,-0.909651522769
ACH-000788,-1.0248949455399998
ACH-000791,-0.500810104875
ACH-000792,-0.997262751602
ACH-000794,-0.6725459624600001
ACH-000796,-0.617427030438
ACH-000799,-0.19790658738800002
ACH-000800,-0.658466712882
ACH-000802,-1.05512924069
ACH-000804,-0.735530105059
ACH-000805,-0.587850584375
ACH-000809,-0.487826889922
ACH-000810,-1.34046272936
ACH-000811,-0.299834200715
ACH-000817,-0.896215697271
ACH-000819,-0.6938703017929999
ACH-000820,-0.786914712648
ACH-000821,-0.692196598508
ACH-000822,-0.705085010626
ACH-000823,-0.835159959646
ACH-000824,-0.717462868868
ACH-000827,-0.711800281647
ACH-000829,-0.905023925575
ACH-000831,-0.60895696682
ACH-000832,-0.679360842181
ACH-000833,-1.1285724389799998
ACH-000834,-0.44829462812700005
ACH-000835,-1.21530543946
ACH-000836,-0.577617162913
ACH-000837,-0.508398632506
ACH-000838,-1.27065890964
ACH-000839,-0.9140479117170001
ACH-000840,-0.7040780612630001
ACH-000841,-0.742187569101
ACH-000843,-1.24222110094
ACH-000846,-0.308852841813
ACH-000847,-0.952846678883
ACH-000848,-0.737327440436
ACH-000849,-0.371129910893
ACH-000851,-0.879717687117
ACH-000855,-0.9818348030130001
ACH-000856,-0.464781968685
ACH-000858,-0.50283832505
ACH-000859,-0.761885379427
ACH-000861,-0.6351998102849999
ACH-000862,-0.367662735203
ACH-000865,-0.7817361750290001
ACH-000866,-0.6499110491260001
ACH-000867,-0.29012345261100003
ACH-000869,-0.680375461708
ACH-000872,-0.561178601453
ACH-000873,-0.8179374222820001
ACH-000876,-0.42053071276799997
ACH-000878,-1.1422429189899999
ACH-000880,-1.012881704
ACH-000881,-1.13989871206
ACH-000882,-0.918745538277
ACH-000884,-0.6558527939500001
ACH-000885,-0.6855431395110001
ACH-000887,-0.754383948805
ACH-000888,-0.635576545248
ACH-000889,-0.9766791796170001
ACH-000890,-1.05183791207
ACH-000896,-0.912682756328
ACH-000898,-0.271611052431
ACH-000900,-0.5437979416800001
ACH-000901,-0.578900594738
ACH-000905,-0.8215390731100001
ACH-000906,-0.739633487115
ACH-000907,-0.6873267206
ACH-000910,-0.505681738818
ACH-000911,-0.580543318428
ACH-000912,-0.952046653092
ACH-000913,-0.809037702879
ACH-000915,-0.478928886992
ACH-000916,-0.3883254408199999
ACH-000917,-0.467296946998
ACH-000921,-0.769337409024
ACH-000924,-0.753782948432
ACH-000926,-0.7544589970119999
ACH-000928,-0.6760404546
ACH-000929,-0.7450576637399999
ACH-000932,-0.634314574054
ACH-000935,-0.591776566715
ACH-000936,-0.399376717439
ACH-000937,-0.92071908151
ACH-000938,-0.931584178056
ACH-000939,-0.787372670681
ACH-000941,-0.592375993883
ACH-000943,-1.01567700567
ACH-000946,-0.238734132571
ACH-000947,-0.620544913888
ACH-000948,-0.77161103603
ACH-000950,-1.03587529649
ACH-000953,-0.602458172014
ACH-000957,-1.20530554204
ACH-000958,-0.567985084025
ACH-000960,-0.34062834879299997
ACH-000963,-0.861998793124
ACH-000968,-0.36963650376
ACH-000969,-0.591542619851
ACH-000973,-1.10037300618
ACH-000974,-0.46198986301000006
ACH-000975,-0.308904388084
ACH-000976,-0.574639785665
ACH-000978,-0.25267119610100003
ACH-000980,-0.241848084707
ACH-000984,-0.591668094937
ACH-000986,-0.866658341761
ACH-000988,-0.776288020148
ACH-000993,-0.178285296428
ACH-000994,-0.332346963457
ACH-000996,-0.554105044145
ACH-001001,-0.584466739574
ACH-001020,-0.5724402346649999
ACH-001028,-0.8057929852760001
ACH-001031,-0.561150211361
ACH-001038,-0.321926659964
ACH-001048,-0.743507275838
ACH-001050,-0.957155165855
ACH-001053,-0.9318365731559999
ACH-001054,-1.12629463139
ACH-001061,-0.8699253605220001
ACH-001067,-0.626332506199
ACH-001075,-0.799667568261
ACH-001096,-0.9520680625939999
ACH-001128,-0.802709698715
ACH-001134,-0.558143660308
ACH-001151,-0.817819734214
ACH-001163,-0.719600355223
ACH-001164,-0.308988305199
ACH-001173,-0.72426482119
ACH-001183,-0.553566279424
ACH-001184,-0.67822022891
ACH-001190,-0.714726766188
ACH-001192,-0.798703079624
ACH-001193,-0.842716610753
ACH-001196,-0.836633373062
ACH-001197,-0.479220700513
ACH-001205,-0.523022647916
ACH-001211,-0.6970600122589999
ACH-001212,-0.776285865423
ACH-001228,-0.486976007079
ACH-001232,-0.551404902488
ACH-001239,-0.8535824372030001
ACH-001274,-0.6644447696570001
ACH-001275,-0.608486008218
ACH-001277,-0.933112175547
ACH-001278,-0.503692675101
ACH-001280,-0.776265952191
ACH-001283,-1.07760919607
ACH-001289,-0.22136496323000002
ACH-001295,-0.7228969557770001
ACH-001300,-0.348213021984
ACH-001301,-0.569381117442
ACH-001302,-0.33149135142299996
ACH-001303,-0.422619204295
ACH-001306,-0.621853841526
ACH-001318,-0.6102115986159999
ACH-001322,-0.755903452835
ACH-001328,-0.63669169323
ACH-001332,-1.0424186310799999
ACH-001333,-0.523590802607
ACH-001336,-0.577311192201
ACH-001340,-0.807094410695
ACH-001346,-1.02470097495
ACH-001353,-0.660213894939
ACH-001354,-0.879453386602
ACH-001367,-0.875888212005
ACH-001368,-0.454921133987
ACH-001374,-0.699103797231
ACH-001375,-0.9454280056000001
ACH-001377,-0.386814286377
ACH-001380,-0.947620064878
ACH-001391,-0.935340732633
ACH-001407,-0.809618861338
ACH-001408,-0.863027932114
ACH-001413,-0.599800331067
ACH-001430,-0.424336305928
ACH-001431,-0.351052288537
ACH-001450,-0.9123526274070001
ACH-001496,-0.844973508219
ACH-001500,-0.582806050682
ACH-001521,-0.564911853492
ACH-001523,-0.9144593573909999
ACH-001532,-0.7459626244869999
ACH-001536,-0.923718758577
ACH-001550,-0.73644736192
ACH-001552,-0.901494058565
ACH-001554,-0.768943819956
ACH-001645,-0.528519865545
ACH-001654,-0.638918917144
ACH-001715,-0.492861455431
ACH-001735,-0.51829572199
ACH-001736,-0.879995090465
ACH-001737,-0.8387437721850001
ACH-001740,-0.616500539636
ACH-001745,-0.481367216417
ACH-001750,-0.394932615004
ACH-001765,-1.0078531989700001
ACH-001956,-0.6461834857769999
ACH-001957,-0.391485345067
