,AGPS (8540)
ACH-000004,0.18607003003699998
ACH-000007,-0.020895833492
ACH-000009,0.10757921301699999
ACH-000011,0.000771071700342
ACH-000012,0.09636049421210001
ACH-000013,0.00364175004118
ACH-000014,-0.00448312358553
ACH-000015,0.047352491673800005
ACH-000017,-0.0626436228515
ACH-000018,-0.0566761120926
ACH-000019,-0.100009891695
ACH-000021,0.172632523485
ACH-000022,-0.0469902104383
ACH-000025,-0.00432464538797
ACH-000028,-0.0837893027808
ACH-000030,-0.11024737373
ACH-000035,0.09303250077469999
ACH-000036,0.0169683734675
ACH-000037,-0.0192872164794
ACH-000039,0.0103086049561
ACH-000040,-0.041233296342699996
ACH-000041,-0.332120809142
ACH-000042,0.237331961327
ACH-000045,-0.116528352225
ACH-000047,0.144479680326
ACH-000052,0.107928764958
ACH-000053,-0.229987391932
ACH-000054,0.023629684769099997
ACH-000055,-0.09459430980149999
ACH-000060,-0.00406596688012
ACH-000067,-0.0565041193118
ACH-000070,-0.312666501557
ACH-000075,0.0274265706206
ACH-000078,-0.0026235480693600002
ACH-000082,0.020321564024200003
ACH-000085,-0.09251042521490001
ACH-000086,0.0200506660573
ACH-000087,-0.0802330948489
ACH-000092,0.0329143679629
ACH-000095,0.0970345900509
ACH-000097,0.0160763363108
ACH-000098,-0.221120471884
ACH-000099,0.253062294996
ACH-000108,0.327285684722
ACH-000113,-0.332886075821
ACH-000115,0.00833222378066
ACH-000116,0.139343615871
ACH-000118,0.0891505619617
ACH-000120,0.145557669074
ACH-000123,0.198912977855
ACH-000127,0.127311848717
ACH-000128,-0.120948615088
ACH-000132,0.00619846080494
ACH-000133,-0.0376315491597
ACH-000137,-0.200099415854
ACH-000138,0.10672785173900001
ACH-000142,0.0399519079674
ACH-000143,-0.288862234863
ACH-000146,0.036601650107800004
ACH-000148,-0.0423422133923
ACH-000150,-0.06520948203549999
ACH-000152,-0.0970962958313
ACH-000153,-0.059859483509499996
ACH-000159,-0.008547105376970001
ACH-000160,0.18964150616999997
ACH-000163,-0.123624611384
ACH-000167,0.351019141824
ACH-000168,-0.235823248585
ACH-000169,-0.0624964973059
ACH-000178,0.12677172795299999
ACH-000182,0.126786872729
ACH-000183,-0.009659001546139998
ACH-000188,-0.09643492760410001
ACH-000189,0.0683254167499
ACH-000190,-0.062253865365
ACH-000198,-0.228677920783
ACH-000204,0.030297081421300002
ACH-000206,-0.38249064336800004
ACH-000207,0.00619657054763
ACH-000211,-0.0772108790971
ACH-000215,0.0033391152688800004
ACH-000221,-0.015645458384
ACH-000222,0.579250293029
ACH-000223,-0.0208641023003
ACH-000226,-0.0954496606882
ACH-000227,-0.0982040186476
ACH-000228,-0.0182277024036
ACH-000231,0.0877159654465
ACH-000232,0.039932290699
ACH-000233,-0.416012970303
ACH-000234,-0.09966000882539999
ACH-000235,0.042942097458600004
ACH-000237,0.147671484627
ACH-000238,-0.06862317285939999
ACH-000243,0.07532250196069999
ACH-000244,-0.0931208559145
ACH-000246,0.0849527287101
ACH-000248,-0.06287286311580001
ACH-000250,0.136779473748
ACH-000251,-0.30318611566799997
ACH-000253,0.00778129038341
ACH-000255,-0.113364710186
ACH-000256,0.053501543736500005
ACH-000257,0.255995800446
ACH-000258,0.132988123661
ACH-000259,0.230342790141
ACH-000260,0.22008672775899998
ACH-000261,0.0869228524947
ACH-000262,0.222085985595
ACH-000263,0.189739860493
ACH-000264,0.08897633762070001
ACH-000265,0.0372622468794
ACH-000266,0.105262543973
ACH-000272,-0.137118761615
ACH-000273,-0.0905672661285
ACH-000274,-0.0617503435556
ACH-000277,-0.102916536385
ACH-000278,-0.15275565865399998
ACH-000279,-0.00890260436049
ACH-000280,0.158743072691
ACH-000281,-0.0870772502835
ACH-000288,-0.054030552449400006
ACH-000291,0.116992619464
ACH-000293,0.12206934219900001
ACH-000294,-0.34981223451899995
ACH-000295,-0.0927576802641
ACH-000296,0.0116565608106
ACH-000302,0.04391089417209999
ACH-000304,-0.120336616537
ACH-000307,-0.11845354617000001
ACH-000308,0.0325305034158
ACH-000310,0.0108848248836
ACH-000311,0.238373803306
ACH-000312,0.35809279355800006
ACH-000315,0.112263078342
ACH-000316,0.0195487371568
ACH-000317,-0.0393486139756
ACH-000318,0.0913753697868
ACH-000319,0.17489982335
ACH-000320,0.35897831698
ACH-000322,0.363305724083
ACH-000323,0.0211120249601
ACH-000324,0.161675607113
ACH-000329,-0.14202757959
ACH-000330,-0.11944613070999999
ACH-000331,0.0700256091652
ACH-000332,0.23765573403299997
ACH-000334,-0.11559761530899999
ACH-000335,-0.049220831669100004
ACH-000336,-0.346997506685
ACH-000337,-0.13930176484200002
ACH-000339,-0.0201001846112
ACH-000341,0.019170946025
ACH-000348,-0.0710252273438
ACH-000350,-0.140765323072
ACH-000352,-0.1612902253
ACH-000356,0.172270074375
ACH-000361,-0.347888062693
ACH-000362,0.0977670724859
ACH-000363,-0.141941824417
ACH-000364,-0.00438310640147
ACH-000365,-0.148602263565
ACH-000366,-0.159814489778
ACH-000368,0.0299002201094
ACH-000374,0.0481550594005
ACH-000375,0.0949397954402
ACH-000376,-0.0626415803948
ACH-000381,-0.011589798536499999
ACH-000383,-0.029128910784
ACH-000387,0.0528116256684
ACH-000389,0.40539800025300005
ACH-000390,-0.0707080684661
ACH-000393,-0.099905498934
ACH-000395,-0.06548251114419999
ACH-000397,0.29359766360399997
ACH-000401,-0.00770691900869
ACH-000402,-0.0593419692601
ACH-000403,-0.031128067905900003
ACH-000404,-0.0612685429983
ACH-000406,-0.08991153633189998
ACH-000407,-0.0969624605312
ACH-000408,-0.0512030907964
ACH-000410,0.0560632045687
ACH-000411,-0.0797226886945
ACH-000414,0.194414043777
ACH-000415,-0.069777778066
ACH-000416,0.07022718581069999
ACH-000420,-0.263575679952
ACH-000421,0.009743318467370001
ACH-000424,0.0796146555971
ACH-000425,0.215501630012
ACH-000426,-0.24613283877300002
ACH-000427,0.304118096448
ACH-000433,0.205021329862
ACH-000436,-0.0649854410222
ACH-000444,-0.022597140044400003
ACH-000445,-0.058708951977000004
ACH-000448,0.0332359839962
ACH-000450,0.012601769485799998
ACH-000452,0.0297241576681
ACH-000454,-0.10626388987400001
ACH-000458,-0.0701737041003
ACH-000459,0.0425958949924
ACH-000460,0.276547952592
ACH-000461,0.0972946670169
ACH-000463,0.070236089887
ACH-000464,0.0038416136298400003
ACH-000466,-0.00801777787069
ACH-000467,0.180311818952
ACH-000468,-0.07870279896719999
ACH-000469,-0.025081368228700003
ACH-000470,-0.134130347523
ACH-000471,-0.032657917061400005
ACH-000472,-0.035587119821999996
ACH-000473,0.0214841857023
ACH-000475,-0.017693120872900002
ACH-000476,0.125714887868
ACH-000477,-0.38261362670000004
ACH-000480,0.1420739638
ACH-000481,-0.11921883663699999
ACH-000483,0.005525139509649999
ACH-000484,0.23324303459600002
ACH-000485,-0.06845164655159999
ACH-000486,0.141986998878
ACH-000487,-0.047072622865199996
ACH-000488,0.047638375661199994
ACH-000490,-0.119268617801
ACH-000491,-0.18977362286600002
ACH-000495,0.0890732275404
ACH-000496,0.0295073099673
ACH-000499,-0.00906390797139
ACH-000500,-0.292488479718
ACH-000502,0.11979454699799999
ACH-000503,-0.24345946819699998
ACH-000505,-0.249013905832
ACH-000507,0.09774261298089999
ACH-000510,0.058686779018800005
ACH-000511,-0.0886668919803
ACH-000512,0.128478834384
ACH-000516,-0.07110022456189999
ACH-000517,-0.038112173338199995
ACH-000518,0.24617672812600003
ACH-000520,0.166356265795
ACH-000521,0.149638485892
ACH-000522,-0.103586620301
ACH-000524,0.120052707024
ACH-000527,-0.00457587461316
ACH-000528,0.136450754357
ACH-000537,0.11878871255000001
ACH-000541,0.39681812161700003
ACH-000542,0.126070427932
ACH-000544,-0.0512777429612
ACH-000545,-0.0590159135735
ACH-000547,0.0684269712669
ACH-000548,-0.006273408563239999
ACH-000549,-0.08275399153219999
ACH-000550,-0.23609565369399999
ACH-000552,-0.0678526597817
ACH-000556,0.0933637801422
ACH-000557,-0.07502970118260001
ACH-000570,-0.0664709589204
ACH-000571,0.17408047210900002
ACH-000573,0.09897180218660001
ACH-000576,0.0137088861478
ACH-000580,-0.24445146459000003
ACH-000584,0.0326282081176
ACH-000585,0.09213009983860002
ACH-000588,-0.116285313213
ACH-000589,0.124409509659
ACH-000591,0.160705245076
ACH-000593,-0.00772539178976
ACH-000600,-0.0782344225563
ACH-000601,0.20818975234200002
ACH-000604,-0.267332367039
ACH-000605,-0.042968336693699996
ACH-000606,-0.0902903436124
ACH-000608,-0.0661930115861
ACH-000614,0.218203120315
ACH-000616,0.04427700588550001
ACH-000618,0.0003733311086
ACH-000619,0.0108134422434
ACH-000620,0.0769041731772
ACH-000621,-0.0322942998184
ACH-000622,-0.009782379240639998
ACH-000623,-0.00472888439146
ACH-000624,0.07565293012799999
ACH-000627,0.028116644395599997
ACH-000630,-0.0041502678434700005
ACH-000632,0.0209976523452
ACH-000633,-0.0769867689026
ACH-000637,0.160026667334
ACH-000638,0.114145696459
ACH-000646,0.29663854459899996
ACH-000647,-0.045655089300699996
ACH-000648,0.15714776955
ACH-000649,-0.045306673712
ACH-000651,-0.0369579425829
ACH-000652,0.0658949528553
ACH-000653,-0.310619688111
ACH-000657,0.205705253367
ACH-000658,-0.291245829763
ACH-000661,-0.08448591377560001
ACH-000662,-0.383064094686
ACH-000663,-0.112477784694
ACH-000665,0.13384920741599998
ACH-000671,0.168651856298
ACH-000673,0.0781435256663
ACH-000676,0.07694762298510001
ACH-000677,-0.12248072184
ACH-000681,0.0715963560395
ACH-000682,0.045633389654900006
ACH-000683,-0.20327588323100002
ACH-000684,0.34113924137400004
ACH-000688,-0.11811748252599999
ACH-000693,-0.0135160113842
ACH-000694,-0.020542412448599997
ACH-000695,-0.11504027885700001
ACH-000696,-0.0348523266347
ACH-000697,-0.228558617597
ACH-000699,0.0711230779368
ACH-000701,0.0856986165882
ACH-000706,0.41561106583499996
ACH-000711,-0.255373438512
ACH-000713,0.127483781572
ACH-000714,-0.0831942666757
ACH-000718,0.16754668747
ACH-000720,-0.115255555841
ACH-000721,-0.0767444177947
ACH-000724,0.036452460968699994
ACH-000725,-0.0449114202379
