,UNC79 (57578)
ACH-000004,-0.164378911377
ACH-000007,-0.0782878959246
ACH-000009,-0.163270373794
ACH-000011,-0.16661059761
ACH-000012,0.0343299760552
ACH-000013,-0.19320447459399998
ACH-000014,-0.25763413935199997
ACH-000015,-0.13487380094100002
ACH-000017,-0.08847190498360001
ACH-000018,-0.320732585922
ACH-000019,-0.228723703229
ACH-000021,0.0015912265092700001
ACH-000022,-0.0405663969894
ACH-000025,0.09207926001420001
ACH-000028,-0.18379747754099998
ACH-000030,-0.185175387397
ACH-000035,0.123456296481
ACH-000036,-0.116010569556
ACH-000037,-0.125130415242
ACH-000039,-0.160393542218
ACH-000040,-0.0222376687492
ACH-000041,-0.16245273801899998
ACH-000042,-0.171016065579
ACH-000045,-0.357852853281
ACH-000047,0.11180152002900001
ACH-000052,-0.302090794886
ACH-000053,-0.165211440574
ACH-000054,-0.0168872775316
ACH-000055,-0.135075506623
ACH-000060,-0.41848621433
ACH-000067,-0.0404417320756
ACH-000070,-0.09286758356000001
ACH-000075,-0.0342057768159
ACH-000078,-0.265761615653
ACH-000082,-0.180976241593
ACH-000085,-0.173899996519
ACH-000086,0.0587987794632
ACH-000087,-0.43626134679799994
ACH-000092,-0.15565586867200001
ACH-000095,-0.10687513783399999
ACH-000097,-0.164300874092
ACH-000098,-0.192601058985
ACH-000099,-0.0319247450312
ACH-000108,-0.07694534042500001
ACH-000113,-0.182052358638
ACH-000115,-0.157316697709
ACH-000116,-0.0282296565687
ACH-000118,-0.0628389392985
ACH-000120,0.145209910241
ACH-000123,-0.17837915224800002
ACH-000127,-0.275143570513
ACH-000128,-0.21900577411699998
ACH-000132,-0.0848137544001
ACH-000133,-0.197626740784
ACH-000137,-0.0404845557985
ACH-000138,-0.083174741253
ACH-000142,-0.142703606381
ACH-000143,0.0405383304066
ACH-000146,-0.203999005471
ACH-000148,-0.07333131693739998
ACH-000150,0.036666855883400004
ACH-000152,-0.301336745918
ACH-000153,0.104727499338
ACH-000159,-0.004533505633270001
ACH-000160,-0.320340999866
ACH-000163,-0.228012764839
ACH-000167,-0.23403419866900002
ACH-000168,-0.181733522033
ACH-000169,-0.165528668138
ACH-000178,-0.0185479635422
ACH-000182,-0.22993771095600002
ACH-000183,-0.048242790621100005
ACH-000188,-0.160648378099
ACH-000189,-0.404248065206
ACH-000190,-0.08403941949110001
ACH-000198,-0.13855812493699998
ACH-000204,-0.21616979137200001
ACH-000206,0.041901712544800004
ACH-000207,-0.289144272793
ACH-000211,-0.22437537370700003
ACH-000215,-0.120449370143
ACH-000221,-0.20133125739500002
ACH-000222,-0.130006736465
ACH-000223,-0.17006892286800002
ACH-000226,-0.15233045462
ACH-000227,-0.0339834051576
ACH-000228,-0.134504183796
ACH-000231,-0.156163770557
ACH-000232,-0.239084026015
ACH-000233,-0.14100886241900001
ACH-000234,-0.111040484778
ACH-000235,-0.273853144451
ACH-000237,0.0823362760963
ACH-000238,-0.202667443693
ACH-000243,-0.0864144230562
ACH-000244,-0.200548123608
ACH-000246,-0.34293722053000003
ACH-000248,-0.0765703522625
ACH-000250,-0.16774074328500002
ACH-000251,-0.120476735752
ACH-000253,-0.0374390780066
ACH-000255,-0.249977498629
ACH-000256,-0.165999652839
ACH-000257,-0.45164141767
ACH-000258,0.254418157291
ACH-000259,-0.043058185645399996
ACH-000260,-0.246316196617
ACH-000261,-0.263913873366
ACH-000262,0.0620365820551
ACH-000263,-0.197413151584
ACH-000264,-0.0173693153229
ACH-000265,-0.143000404016
ACH-000266,-0.059636932550499996
ACH-000272,-0.177325709348
ACH-000273,-0.185256361516
ACH-000274,0.0332152156965
ACH-000277,-0.04335702468930001
ACH-000278,-0.145582709636
ACH-000279,-0.228860193538
ACH-000280,-0.227207419839
ACH-000281,-0.112634604646
ACH-000288,-0.158238269451
ACH-000291,-0.056696226424599996
ACH-000293,-0.220426943321
ACH-000294,-0.257218259966
ACH-000295,0.12284302614800001
ACH-000296,-0.21169771044500002
ACH-000302,-0.103251835419
ACH-000304,-0.09449614565020001
ACH-000307,-0.17619242766100002
ACH-000308,-0.174678045531
ACH-000310,-0.336145635545
ACH-000311,-0.17490198035100002
ACH-000312,-0.120476398121
ACH-000315,-0.321272840154
ACH-000316,-0.192126306002
ACH-000317,-0.210199780175
ACH-000318,-0.110264421897
ACH-000319,-0.0306063378645
ACH-000320,0.14320491274900002
ACH-000322,0.00395361439871
ACH-000323,-0.13908776171599999
ACH-000324,-0.0596573432175
ACH-000329,0.0287203774156
ACH-000330,-0.095097657938
ACH-000331,-0.039449177668400004
ACH-000332,-0.204718674044
ACH-000334,-0.19385189779399997
ACH-000335,-0.14200749203500002
ACH-000336,0.0517963037212
ACH-000337,-0.276934268915
ACH-000339,-0.158951875274
ACH-000341,-0.319870240069
ACH-000348,-0.121701978658
ACH-000350,-0.0452653725893
ACH-000352,-0.111855252458
ACH-000356,-0.081490156208
ACH-000361,-0.130564102099
ACH-000362,-0.0467615007604
ACH-000363,-0.0899708318043
ACH-000364,-0.044939704958199995
ACH-000365,-0.10984726138699999
ACH-000366,-0.2270908064
ACH-000368,-0.271887653452
ACH-000374,-0.00782318035334
ACH-000375,-0.0744828810761
ACH-000376,-0.167830522031
ACH-000381,-0.400719672008
ACH-000383,-0.048556993405400005
ACH-000387,-0.008182634618020001
ACH-000389,-0.0158358145019
ACH-000390,-0.130821762394
ACH-000393,-0.172592921325
ACH-000395,-0.21858475832
ACH-000397,-0.0753871682055
ACH-000401,-0.0928457050234
ACH-000402,0.039736205779800006
ACH-000403,-0.029999686005299998
ACH-000404,0.0839776798999
ACH-000406,-0.113591166982
ACH-000407,-0.167539535912
ACH-000408,-0.160367663765
ACH-000410,-0.0496784006169
ACH-000411,-0.05894773678719999
ACH-000414,-0.07078174927110001
ACH-000415,-0.09373768062480001
ACH-000416,-0.139885950925
ACH-000420,0.041453880012
ACH-000421,-0.0875059769573
ACH-000424,-0.279663095842
ACH-000425,-0.10046634098099999
ACH-000426,-0.594128402976
ACH-000427,-0.318578910876
ACH-000433,-0.0734622391571
ACH-000436,-0.164345040642
ACH-000444,0.07938731824860001
ACH-000445,-0.0547214875762
ACH-000448,-0.237885097997
ACH-000450,0.150196275936
ACH-000452,-0.102459679707
ACH-000454,-0.21465709284899998
ACH-000458,-0.328835286983
ACH-000459,-0.167500714174
ACH-000460,-0.15067205223400001
ACH-000461,-0.242081973807
ACH-000463,-0.271957107641
ACH-000464,-0.118866400905
ACH-000466,-0.0125660593438
ACH-000467,-0.16658409451
ACH-000468,-0.115117298028
ACH-000469,-0.240912908709
ACH-000470,-0.08206198451380001
ACH-000471,-0.037272170465599996
ACH-000472,-0.247199258274
ACH-000473,-0.057913046972900006
ACH-000475,-0.0582123248021
ACH-000476,0.008182027504
ACH-000477,-0.0985048722362
ACH-000480,-0.142491707856
ACH-000481,-0.0568828105426
ACH-000483,0.0770934664448
ACH-000484,-0.0422696719969
ACH-000485,-0.102801677116
ACH-000486,-0.09054834434180001
ACH-000487,0.0470504464647
ACH-000488,0.0142414993908
ACH-000490,-0.127833587484
ACH-000491,0.016811253263399998
ACH-000495,-0.313671743688
ACH-000496,0.0104251893022
ACH-000499,-0.07558768291569999
ACH-000500,-0.175881619436
ACH-000502,-0.141394283944
ACH-000503,0.036802819387199995
ACH-000505,-0.139310121446
ACH-000507,-0.106814331873
ACH-000510,-0.193558822819
ACH-000511,-0.14131726379100001
ACH-000512,-0.224582660161
ACH-000516,-0.202017007854
ACH-000517,-0.0508973703431
ACH-000518,-0.0939419827667
ACH-000520,-0.0524675957035
ACH-000521,-0.147126565544
ACH-000522,-0.161902644312
ACH-000524,-0.139728543955
ACH-000527,-0.0461775828002
ACH-000528,-0.058203703596900004
ACH-000537,-0.161095232507
ACH-000541,-0.13985684499099998
ACH-000542,-0.152753656247
ACH-000544,-0.0882856316629
ACH-000545,-0.200722812573
ACH-000547,-0.142671971768
ACH-000548,-0.0654453395177
ACH-000549,-0.199251972755
ACH-000550,-0.141422236546
ACH-000552,-0.24891638289299997
ACH-000556,-0.0407973141984
ACH-000557,-0.18397096990800002
ACH-000570,-0.237139033977
ACH-000571,-0.241848179936
ACH-000573,-0.0476556582142
ACH-000576,-0.20267464030299998
ACH-000580,-0.0538711082314
ACH-000584,-0.139818102729
ACH-000585,-0.192795909373
ACH-000588,-0.160438590788
ACH-000589,-0.0619099843994
ACH-000591,-0.234709564165
ACH-000593,-0.046881961397
ACH-000600,0.0838198660218
ACH-000601,-0.056295938337
ACH-000604,-0.173980458005
ACH-000605,-0.0567422184321
ACH-000606,-0.0690366882766
ACH-000608,-0.0782027279997
ACH-000614,0.04062924470280001
ACH-000616,-0.122773011341
ACH-000618,-0.00890137167134
ACH-000619,-0.147388061233
ACH-000620,-0.17623410719799998
ACH-000621,0.08103361427339999
ACH-000622,-0.296792954929
ACH-000623,-0.270820604814
ACH-000624,-0.0779667340846
ACH-000627,-0.14289077990000001
ACH-000630,-0.0970833001335
ACH-000632,-0.05366817649680001
ACH-000633,-0.25292326848499996
ACH-000637,-0.0600300886357
ACH-000638,-0.107818157782
ACH-000646,-0.168684551294
ACH-000647,-0.033600343482499996
ACH-000648,-0.030257476789000003
ACH-000649,-0.147517355726
ACH-000651,-0.131993397647
ACH-000652,-0.128674130625
ACH-000653,-0.09556199854650001
ACH-000657,-0.107738609612
ACH-000658,-0.026205002147400003
ACH-000661,0.0536249697086
ACH-000662,-0.20235838077799997
ACH-000663,-0.0434556022163
ACH-000665,-0.0338840892789
ACH-000671,-0.280002348195
ACH-000673,-0.127212972349
ACH-000676,-0.113157927582
ACH-000677,-0.03182067307
ACH-000681,-0.00403315912921
ACH-000682,-0.137196820946
ACH-000683,0.0911264113235
ACH-000684,0.07646112484680001
ACH-000688,-0.19040686623300002
ACH-000693,-0.229330700708
ACH-000694,-0.272714397796
ACH-000695,-0.09340259503039999
ACH-000696,-0.031879720928700006
ACH-000697,-0.36163891794200004
ACH-000699,-0.12242792319399999
ACH-000701,-0.23683613662099998
ACH-000706,-0.162301484405
ACH-000711,-0.181626858068
ACH-000713,0.026711505782300003
ACH-000714,-0.13006930239199999
ACH-000718,0.025282457165299997
ACH-000720,-0.0834600376844
ACH-000721,-0.11842603254
ACH-000724,0.026839748809599998
ACH-000725,-0.209842886127
ACH-000732,0.23098312184
ACH-000734,-0.136044356708
ACH-000735,-0.109194201404
ACH-000736,-0.00718534468962
ACH-000738,-0.218317971688
ACH-000746,-0.0525381290558
ACH-000747,-0.133780782787
ACH-000748,-0.2558622545
ACH-000753,-0.0976643883516
ACH-000756,-0.41330364870999997
ACH-000757,-0.24787707122400002
ACH-000758,0.0139446937734
ACH-000760,-0.09140556470560002
ACH-000763,-0.198349939661
ACH-000764,0.05027483614540001
ACH-000765,-0.21553004890299998
ACH-000766,-0.08271202136910001
ACH-000767,-0.18862414598299998
ACH-000768,-0.139348107556
ACH-000769,-0.144458941297
ACH-000770,-0.0822371898504
ACH-000771,-0.0833972013557
ACH-000773,-0.41966363400300005
ACH-000776,0.07729309065119999
ACH-000777,-0.224311350193
ACH-000778,-0.0788470711973
ACH-000781,-0.22252797566100002
ACH-000782,-0.14337903424100001
ACH-000783,-0.0267442666939
ACH-000784,-0.14219879406400002
ACH-000785,-0.183438112922
ACH-000787,-0.119130327925
ACH-000788,-0.0603442455241
ACH-000791,0.0297871486933
ACH-000792,-0.20466289135200003
ACH-000794,-0.16833996942999999
ACH-000796,-0.30106693327399997
ACH-000799,-0.0386469272348
ACH-000800,0.0485215033129
ACH-000802,-0.0481796487247
ACH-000804,-0.298083930906
ACH-000805,-0.041917784942800004
ACH-000809,-0.17417108802099998
ACH-000810,0.205880144122
ACH-000811,0.024750497925400003
ACH-000817,-0.26975436213799997
ACH-000819,-0.318080283827
ACH-000820,-0.06733492849219999
ACH-000821,-0.48413300817500005
ACH-000822,-0.0934008556827
ACH-000823,-0.11250517442199999
ACH-000824,-0.184846966514
ACH-000827,-0.011642561772300001
ACH-000829,-0.149104942859
ACH-000831,-0.08885738792379999
ACH-000832,-0.0212788416118
ACH-000833,0.0677406097766
ACH-000834,-0.0146325988588
ACH-000835,-0.09083790069499999
ACH-000836,-0.11740229757899999
ACH-000837,-0.0646181160503
ACH-000838,-0.026824247543299998
ACH-000839,-0.11956465033399999
ACH-000840,0.197663189819
ACH-000841,0.0441659485424
ACH-000843,-0.252778652943
ACH-000846,-0.223101087824
ACH-000847,-0.060959613914599996
ACH-000848,-0.150395302968
ACH-000849,-0.188508662327
ACH-000851,-0.19868857813000002
ACH-000855,-0.14772685564000002
ACH-000856,-0.00120612765425
ACH-000858,-0.23655975048099998
ACH-000859,-0.41511927877800003
ACH-000861,0.00206795399041
ACH-000862,-0.152761058052
ACH-000865,-0.26847542773899996
ACH-000866,-0.179517995306
ACH-000867,-0.0924542816979
ACH-000869,-0.37306561003600003
ACH-000872,-0.32148827695300003
ACH-000873,0.0314533832185
ACH-000876,0.0228734086633
ACH-000878,-0.17889096604000002
ACH-000880,0.009175561952049998
ACH-000881,-0.06978635331569999
ACH-000882,0.0007783571814510001
ACH-000884,-0.242979353433
ACH-000885,-0.21195868892499997
ACH-000887,-0.102626231631
ACH-000888,-0.053696272529499996
ACH-000889,-0.214991954687
ACH-000890,-0.270151391873
ACH-000896,-0.318890039018
ACH-000898,-0.0345297864593
ACH-000900,0.0857006425952
ACH-000901,-0.159784611235
ACH-000905,-0.165966859346
ACH-000906,-0.0387418042308
ACH-000907,-0.04951248484
ACH-000910,-0.200473077558
ACH-000911,-0.05523245833169999
ACH-000912,-0.13029426345999998
ACH-000913,-0.106908081775
